iucn_sid,sens,stressor,code,score_num
193662,FALSE,direct_human,1.1,NA
193662,FALSE,direct_human,1.2,NA
193662,FALSE,direct_human,1.3,NA
193662,FALSE,nutrient,9.1.1,NA
193662,FALSE,nutrient,9.1.2,NA
193662,FALSE,organic,9.1.2,NA
193662,FALSE,organic,9.2.1,NA
193662,FALSE,organic,9.2.2,NA
193662,FALSE,nutrient,9.3.1,NA
193662,FALSE,organic,9.3.3,NA
193663,FALSE,direct_human,1.1,NA
193663,FALSE,direct_human,1.2,NA
193663,FALSE,direct_human,1.3,NA
193663,FALSE,nutrient,9.1.1,NA
193663,FALSE,nutrient,9.1.2,NA
193663,FALSE,organic,9.1.2,NA
193663,FALSE,organic,9.2.1,NA
193663,FALSE,organic,9.2.2,NA
193663,FALSE,nutrient,9.3.1,NA
193663,FALSE,organic,9.3.3,NA
193664,FALSE,direct_human,1.1,NA
193664,FALSE,direct_human,1.2,NA
193664,FALSE,direct_human,1.3,NA
193664,FALSE,nutrient,2.4.1,NA
193664,FALSE,nutrient,2.4.2,NA
193666,FALSE,direct_human,1.1,NA
193666,FALSE,direct_human,1.2,NA
193666,FALSE,direct_human,1.3,NA
193666,FALSE,nutrient,2.4.1,NA
193666,FALSE,nutrient,2.4.2,NA
193666,FALSE,nutrient,9.1.1,NA
193666,FALSE,nutrient,9.1.2,NA
193666,FALSE,organic,9.1.2,NA
193666,FALSE,organic,9.2.1,NA
193666,FALSE,organic,9.2.2,NA
193666,FALSE,nutrient,9.3.1,NA
193666,FALSE,organic,9.3.3,NA
193667,FALSE,direct_human,1.1,NA
193667,FALSE,direct_human,1.2,NA
193667,FALSE,direct_human,1.3,NA
193667,FALSE,nutrient,2.4.1,NA
193667,FALSE,nutrient,2.4.2,NA
193667,FALSE,nutrient,9.1.1,NA
193667,FALSE,nutrient,9.1.2,NA
193667,FALSE,organic,9.1.2,NA
193667,FALSE,organic,9.2.1,NA
193667,FALSE,organic,9.2.2,NA
193667,FALSE,nutrient,9.3.1,NA
193667,FALSE,organic,9.3.3,NA
193669,FALSE,direct_human,1.1,NA
193669,FALSE,direct_human,1.2,NA
193669,FALSE,direct_human,1.3,NA
193669,FALSE,nutrient,9.1.1,NA
193669,FALSE,nutrient,9.1.2,NA
193669,FALSE,organic,9.1.2,NA
193669,FALSE,organic,9.2.1,NA
193669,FALSE,organic,9.2.2,NA
193669,FALSE,nutrient,9.3.1,NA
193669,FALSE,organic,9.3.3,NA
193671,FALSE,direct_human,1.1,NA
193671,FALSE,direct_human,1.2,NA
193671,FALSE,direct_human,1.3,NA
193671,FALSE,nutrient,9.1.1,NA
193671,FALSE,nutrient,9.1.2,NA
193671,FALSE,organic,9.1.2,NA
193671,FALSE,organic,9.2.1,NA
193671,FALSE,organic,9.2.2,NA
193671,FALSE,nutrient,9.3.1,NA
193671,FALSE,organic,9.3.3,NA
193675,FALSE,nutrient,9.1.1,NA
193675,FALSE,nutrient,9.1.2,NA
193675,FALSE,organic,9.1.2,NA
193675,FALSE,organic,9.2.1,NA
193675,FALSE,organic,9.2.2,NA
193675,FALSE,nutrient,9.3.1,NA
193675,FALSE,organic,9.3.3,NA
193680,FALSE,direct_human,1.1,NA
193680,FALSE,direct_human,1.2,NA
193680,FALSE,direct_human,1.3,NA
193680,FALSE,nutrient,9.1.1,NA
193680,FALSE,nutrient,9.1.2,NA
193680,FALSE,organic,9.1.2,NA
193680,FALSE,organic,9.2.1,NA
193680,FALSE,organic,9.2.2,NA
193680,FALSE,nutrient,9.3.1,NA
193680,FALSE,organic,9.3.3,NA
193686,FALSE,direct_human,1.1,NA
193686,FALSE,direct_human,1.2,NA
193686,FALSE,direct_human,1.3,NA
193686,FALSE,nutrient,2.4.1,NA
193686,FALSE,nutrient,2.4.2,NA
193691,FALSE,direct_human,1.1,NA
193691,FALSE,direct_human,1.2,NA
193691,FALSE,direct_human,1.3,NA
193691,FALSE,nutrient,9.1.1,NA
193691,FALSE,nutrient,9.1.2,NA
193691,FALSE,organic,9.1.2,NA
193691,FALSE,organic,9.2.1,NA
193691,FALSE,organic,9.2.2,NA
193691,FALSE,nutrient,9.3.1,NA
193691,FALSE,organic,9.3.3,NA
193693,FALSE,direct_human,1.1,NA
193693,FALSE,direct_human,1.2,NA
193693,FALSE,direct_human,1.3,NA
193693,FALSE,nutrient,2.4.1,NA
193693,FALSE,nutrient,2.4.2,NA
193693,FALSE,nutrient,2.4.3,NA
193693,FALSE,nutrient,9.1.1,NA
193693,FALSE,nutrient,9.1.2,NA
193693,FALSE,organic,9.1.2,NA
193693,FALSE,organic,9.2.1,NA
193693,FALSE,organic,9.2.2,NA
193693,FALSE,nutrient,9.3.1,NA
193693,FALSE,organic,9.3.3,NA
193695,FALSE,direct_human,1.1,NA
193695,FALSE,direct_human,1.2,NA
193695,FALSE,direct_human,1.3,NA
193695,FALSE,nutrient,9.1.1,NA
193695,FALSE,nutrient,9.1.2,NA
193695,FALSE,organic,9.1.2,NA
193695,FALSE,organic,9.2.1,NA
193695,FALSE,organic,9.2.2,NA
193695,FALSE,nutrient,9.3.1,NA
193695,FALSE,organic,9.3.3,NA
193696,FALSE,direct_human,1.1,NA
193696,FALSE,direct_human,1.2,NA
193696,FALSE,direct_human,1.3,NA
193696,FALSE,nutrient,2.4.1,NA
193696,FALSE,nutrient,2.4.2,NA
193696,FALSE,nutrient,9.1.1,NA
193696,FALSE,nutrient,9.1.2,NA
193696,FALSE,organic,9.1.2,NA
193696,FALSE,organic,9.2.1,NA
193696,FALSE,organic,9.2.2,NA
193696,FALSE,nutrient,9.3.1,NA
193696,FALSE,organic,9.3.3,NA
193697,TRUE,direct_human,1.1,3
193697,TRUE,direct_human,1.2,3
193697,TRUE,direct_human,1.3,3
193697,TRUE,nutrient,9.1.1,3
193697,TRUE,nutrient,9.1.2,3
193697,TRUE,organic,9.1.2,3
193697,TRUE,organic,9.2.1,3
193697,TRUE,organic,9.2.2,3
193697,TRUE,nutrient,9.3.1,3
193697,TRUE,organic,9.3.3,3
193699,FALSE,direct_human,1.1,NA
193699,FALSE,direct_human,1.2,NA
193699,FALSE,direct_human,1.3,NA
193699,FALSE,nutrient,9.1.1,NA
193699,FALSE,nutrient,9.1.2,NA
193699,FALSE,organic,9.1.2,NA
193699,FALSE,organic,9.2.1,NA
193699,FALSE,organic,9.2.2,NA
193699,FALSE,nutrient,9.3.1,NA
193699,FALSE,organic,9.3.3,NA
193701,FALSE,nutrient,9.3.1,NA
193701,FALSE,organic,9.3.3,NA
193702,FALSE,direct_human,1.1,NA
193702,FALSE,direct_human,1.2,NA
193702,FALSE,direct_human,1.3,NA
193702,FALSE,nutrient,9.1.1,NA
193702,FALSE,nutrient,9.1.2,NA
193702,FALSE,organic,9.1.2,NA
193702,FALSE,organic,9.2.1,NA
193702,FALSE,organic,9.2.2,NA
193702,FALSE,nutrient,9.3.1,NA
193702,FALSE,organic,9.3.3,NA
193703,FALSE,direct_human,1.1,NA
193703,FALSE,direct_human,1.2,NA
193703,FALSE,direct_human,1.3,NA
193703,FALSE,nutrient,2.4.1,NA
193703,FALSE,nutrient,2.4.2,NA
193703,FALSE,nutrient,9.1.1,NA
193703,FALSE,nutrient,9.1.2,NA
193703,FALSE,organic,9.1.2,NA
193703,FALSE,organic,9.2.1,NA
193703,FALSE,organic,9.2.2,NA
193703,FALSE,nutrient,9.3.1,NA
193703,FALSE,organic,9.3.3,NA
193705,FALSE,direct_human,1.1,NA
193705,FALSE,direct_human,1.2,NA
193705,FALSE,direct_human,1.3,NA
193705,FALSE,nutrient,9.1.1,NA
193705,FALSE,nutrient,9.1.2,NA
193705,FALSE,organic,9.1.2,NA
193705,FALSE,organic,9.2.1,NA
193705,FALSE,organic,9.2.2,NA
193705,FALSE,nutrient,9.3.1,NA
193705,FALSE,organic,9.3.3,NA
193711,FALSE,direct_human,1.1,NA
193711,FALSE,direct_human,1.2,NA
193711,FALSE,direct_human,1.3,NA
193711,FALSE,nutrient,9.1.1,NA
193711,FALSE,nutrient,9.1.2,NA
193711,FALSE,organic,9.1.2,NA
193711,FALSE,organic,9.2.1,NA
193711,FALSE,organic,9.2.2,NA
193711,FALSE,nutrient,9.3.1,NA
193711,FALSE,organic,9.3.3,NA
193712,FALSE,direct_human,1.1,NA
193712,FALSE,direct_human,1.2,NA
193712,FALSE,direct_human,1.3,NA
193712,FALSE,nutrient,9.1.1,NA
193712,FALSE,nutrient,9.1.2,NA
193712,FALSE,organic,9.1.2,NA
193712,FALSE,organic,9.2.1,NA
193712,FALSE,organic,9.2.2,NA
193712,FALSE,nutrient,9.3.1,NA
193712,FALSE,organic,9.3.3,NA
193716,FALSE,direct_human,1.1,NA
193716,FALSE,direct_human,1.2,NA
193716,FALSE,direct_human,1.3,NA
193716,FALSE,nutrient,9.1.1,NA
193716,FALSE,nutrient,9.1.2,NA
193716,FALSE,organic,9.1.2,NA
193716,FALSE,organic,9.2.1,NA
193716,FALSE,organic,9.2.2,NA
193716,FALSE,nutrient,9.3.1,NA
193716,FALSE,organic,9.3.3,NA
193718,FALSE,direct_human,1.1,NA
193718,FALSE,direct_human,1.2,NA
193718,FALSE,direct_human,1.3,NA
193718,FALSE,nutrient,2.4.1,NA
193718,FALSE,nutrient,2.4.2,NA
193722,FALSE,direct_human,1.1,NA
193722,FALSE,direct_human,1.2,NA
193722,FALSE,direct_human,1.3,NA
193722,FALSE,nutrient,9.1.1,NA
193722,FALSE,nutrient,9.1.2,NA
193722,FALSE,organic,9.1.2,NA
193722,FALSE,organic,9.2.1,NA
193722,FALSE,organic,9.2.2,NA
193722,FALSE,nutrient,9.3.1,NA
193722,FALSE,organic,9.3.3,NA
193723,FALSE,direct_human,1.1,NA
193723,FALSE,direct_human,1.2,NA
193723,FALSE,direct_human,1.3,NA
193723,FALSE,nutrient,9.1.1,NA
193723,FALSE,nutrient,9.1.2,NA
193723,FALSE,organic,9.1.2,NA
193723,FALSE,organic,9.2.1,NA
193723,FALSE,organic,9.2.2,NA
193723,FALSE,nutrient,9.3.1,NA
193723,FALSE,organic,9.3.3,NA
193730,FALSE,direct_human,1.1,NA
193730,FALSE,direct_human,1.2,NA
193730,FALSE,direct_human,1.3,NA
193730,FALSE,nutrient,2.4.3,NA
193730,FALSE,nutrient,9.1.1,NA
193730,FALSE,nutrient,9.1.2,NA
193730,FALSE,organic,9.1.2,NA
193730,FALSE,organic,9.2.1,NA
193730,FALSE,organic,9.2.2,NA
193730,FALSE,nutrient,9.3.1,NA
193730,FALSE,organic,9.3.3,NA
193733,FALSE,direct_human,1.1,NA
193733,FALSE,direct_human,1.2,NA
193733,FALSE,direct_human,1.3,NA
193733,FALSE,nutrient,9.1.1,NA
193733,FALSE,nutrient,9.1.2,NA
193733,FALSE,organic,9.1.2,NA
193733,FALSE,organic,9.2.1,NA
193733,FALSE,organic,9.2.2,NA
193733,FALSE,nutrient,9.3.1,NA
193733,FALSE,organic,9.3.3,NA
193734,TRUE,nutrient,9.1.1,3
193734,TRUE,nutrient,9.1.2,3
193734,TRUE,organic,9.1.2,3
193734,TRUE,organic,9.2.1,3
193734,TRUE,organic,9.2.2,3
193737,FALSE,direct_human,1.1,NA
193737,FALSE,direct_human,1.2,NA
193737,FALSE,direct_human,1.3,NA
193737,FALSE,nutrient,9.1.1,NA
193737,FALSE,nutrient,9.1.2,NA
193737,FALSE,organic,9.1.2,NA
193737,FALSE,organic,9.2.1,NA
193737,FALSE,organic,9.2.2,NA
193737,FALSE,nutrient,9.3.1,NA
193737,FALSE,organic,9.3.3,NA
193742,FALSE,direct_human,1.1,NA
193742,FALSE,direct_human,1.2,NA
193742,FALSE,direct_human,1.3,NA
193742,FALSE,nutrient,2.4.1,NA
193742,FALSE,nutrient,2.4.2,NA
193749,FALSE,direct_human,1.1,NA
193749,FALSE,direct_human,1.2,NA
193749,FALSE,direct_human,1.3,NA
193749,FALSE,nutrient,9.1.1,NA
193749,FALSE,nutrient,9.1.2,NA
193749,FALSE,organic,9.1.2,NA
193749,FALSE,organic,9.2.1,NA
193749,FALSE,organic,9.2.2,NA
193749,FALSE,nutrient,9.3.1,NA
193749,FALSE,organic,9.3.3,NA
193751,FALSE,direct_human,1.1,NA
193751,FALSE,direct_human,1.2,NA
193751,FALSE,direct_human,1.3,NA
193751,FALSE,nutrient,9.1.1,NA
193751,FALSE,nutrient,9.1.2,NA
193751,FALSE,organic,9.1.2,NA
193751,FALSE,organic,9.2.1,NA
193751,FALSE,organic,9.2.2,NA
193751,FALSE,nutrient,9.3.1,NA
193751,FALSE,organic,9.3.3,NA
193753,FALSE,direct_human,1.1,NA
193753,FALSE,direct_human,1.2,NA
193753,FALSE,direct_human,1.3,NA
193753,FALSE,nutrient,9.1.1,NA
193753,FALSE,nutrient,9.1.2,NA
193753,FALSE,organic,9.1.2,NA
193753,FALSE,organic,9.2.1,NA
193753,FALSE,organic,9.2.2,NA
193753,FALSE,nutrient,9.3.1,NA
193753,FALSE,organic,9.3.3,NA
193758,FALSE,organic,9.2.1,NA
193762,FALSE,direct_human,1.1,NA
193762,FALSE,direct_human,1.2,NA
193762,FALSE,direct_human,1.3,NA
193762,FALSE,nutrient,2.4.1,NA
193762,FALSE,nutrient,2.4.2,NA
193762,FALSE,nutrient,9.1.1,NA
193762,FALSE,nutrient,9.1.2,NA
193762,FALSE,organic,9.1.2,NA
193762,FALSE,organic,9.2.1,NA
193762,FALSE,organic,9.2.2,NA
193762,FALSE,nutrient,9.3.1,NA
193762,FALSE,organic,9.3.3,NA
193766,FALSE,direct_human,1.1,NA
193766,FALSE,direct_human,1.2,NA
193766,FALSE,direct_human,1.3,NA
193766,FALSE,nutrient,9.1.1,NA
193766,FALSE,nutrient,9.1.2,NA
193766,FALSE,organic,9.1.2,NA
193766,FALSE,organic,9.2.1,NA
193766,FALSE,organic,9.2.2,NA
193766,FALSE,nutrient,9.3.1,NA
193766,FALSE,organic,9.3.3,NA
193772,FALSE,direct_human,1.1,NA
193772,FALSE,direct_human,1.2,NA
193772,FALSE,direct_human,1.3,NA
193772,FALSE,nutrient,2.4.1,NA
193772,FALSE,nutrient,2.4.2,NA
193772,FALSE,nutrient,9.1.1,NA
193772,FALSE,nutrient,9.1.2,NA
193772,FALSE,organic,9.1.2,NA
193772,FALSE,organic,9.2.1,NA
193772,FALSE,organic,9.2.2,NA
193772,FALSE,nutrient,9.3.1,NA
193772,FALSE,organic,9.3.3,NA
193775,FALSE,direct_human,1.1,NA
193775,FALSE,direct_human,1.2,NA
193775,FALSE,direct_human,1.3,NA
193775,FALSE,nutrient,9.1.1,NA
193775,FALSE,nutrient,9.1.2,NA
193775,FALSE,organic,9.1.2,NA
193775,FALSE,organic,9.2.1,NA
193775,FALSE,organic,9.2.2,NA
193775,FALSE,nutrient,9.3.1,NA
193775,FALSE,organic,9.3.3,NA
193779,FALSE,direct_human,1.1,NA
193779,FALSE,direct_human,1.2,NA
193779,FALSE,direct_human,1.3,NA
193779,FALSE,nutrient,2.4.1,NA
193779,FALSE,nutrient,2.4.2,NA
193779,FALSE,nutrient,2.4.3,NA
193779,FALSE,nutrient,9.1.1,NA
193779,FALSE,nutrient,9.1.2,NA
193779,FALSE,organic,9.1.2,NA
193779,FALSE,organic,9.2.1,NA
193779,FALSE,organic,9.2.2,NA
193779,FALSE,nutrient,9.3.1,NA
193779,FALSE,organic,9.3.3,NA
193781,FALSE,direct_human,1.1,NA
193781,FALSE,direct_human,1.2,NA
193781,FALSE,direct_human,1.3,NA
193781,FALSE,nutrient,2.4.1,NA
193781,FALSE,nutrient,2.4.2,NA
193781,FALSE,nutrient,9.1.1,NA
193781,FALSE,nutrient,9.1.2,NA
193781,FALSE,organic,9.1.2,NA
193781,FALSE,organic,9.2.1,NA
193781,FALSE,organic,9.2.2,NA
193781,FALSE,nutrient,9.3.1,NA
193781,FALSE,organic,9.3.3,NA
193785,FALSE,direct_human,1.1,NA
193785,FALSE,direct_human,1.2,NA
193785,FALSE,direct_human,1.3,NA
193785,FALSE,nutrient,2.4.1,NA
193785,FALSE,nutrient,2.4.2,NA
193786,FALSE,direct_human,1.1,NA
193786,FALSE,direct_human,1.2,NA
193786,FALSE,direct_human,1.3,NA
193786,FALSE,nutrient,9.1.1,NA
193786,FALSE,nutrient,9.1.2,NA
193786,FALSE,organic,9.1.2,NA
193786,FALSE,organic,9.2.1,NA
193786,FALSE,organic,9.2.2,NA
193786,FALSE,nutrient,9.3.1,NA
193786,FALSE,organic,9.3.3,NA
193789,FALSE,direct_human,1.1,NA
193789,FALSE,direct_human,1.2,NA
193789,FALSE,direct_human,1.3,NA
193789,FALSE,nutrient,2.4.1,NA
193789,FALSE,nutrient,2.4.2,NA
193789,FALSE,nutrient,9.1.1,NA
193789,FALSE,nutrient,9.1.2,NA
193789,FALSE,organic,9.1.2,NA
193789,FALSE,organic,9.2.1,NA
193789,FALSE,organic,9.2.2,NA
193789,FALSE,nutrient,9.3.1,NA
193789,FALSE,organic,9.3.3,NA
193793,FALSE,direct_human,1.1,NA
193793,FALSE,direct_human,1.2,NA
193793,FALSE,direct_human,1.3,NA
193793,FALSE,nutrient,9.1.1,NA
193793,FALSE,nutrient,9.1.2,NA
193793,FALSE,organic,9.1.2,NA
193793,FALSE,organic,9.2.1,NA
193793,FALSE,organic,9.2.2,NA
193793,FALSE,nutrient,9.3.1,NA
193793,FALSE,organic,9.3.3,NA
193796,FALSE,direct_human,1.1,NA
193796,FALSE,direct_human,1.2,NA
193796,FALSE,direct_human,1.3,NA
193796,FALSE,nutrient,9.1.1,NA
193796,FALSE,nutrient,9.1.2,NA
193796,FALSE,organic,9.1.2,NA
193796,FALSE,organic,9.2.1,NA
193796,FALSE,organic,9.2.2,NA
193796,FALSE,nutrient,9.3.1,NA
193796,FALSE,organic,9.3.3,NA
193799,FALSE,direct_human,1.1,NA
193799,FALSE,direct_human,1.2,NA
193799,FALSE,direct_human,1.3,NA
193799,FALSE,nutrient,9.1.1,NA
193799,FALSE,nutrient,9.1.2,NA
193799,FALSE,organic,9.1.2,NA
193799,FALSE,organic,9.2.1,NA
193799,FALSE,organic,9.2.2,NA
193799,FALSE,nutrient,9.3.1,NA
193799,FALSE,organic,9.3.3,NA
193802,FALSE,direct_human,1.2,NA
193802,FALSE,direct_human,1.3,NA
193802,FALSE,organic,9.2.1,NA
193804,FALSE,direct_human,1.1,NA
193804,FALSE,direct_human,1.2,NA
193804,FALSE,direct_human,1.3,NA
193804,FALSE,nutrient,9.1.1,NA
193804,FALSE,nutrient,9.1.2,NA
193804,FALSE,organic,9.1.2,NA
193804,FALSE,organic,9.2.1,NA
193804,FALSE,organic,9.2.2,NA
193804,FALSE,nutrient,9.3.1,NA
193804,FALSE,organic,9.3.3,NA
193805,FALSE,direct_human,1.1,NA
193805,FALSE,direct_human,1.2,NA
193805,FALSE,direct_human,1.3,NA
193805,FALSE,nutrient,9.1.1,NA
193805,FALSE,nutrient,9.1.2,NA
193805,FALSE,organic,9.1.2,NA
193805,FALSE,organic,9.2.1,NA
193805,FALSE,organic,9.2.2,NA
193805,FALSE,nutrient,9.3.1,NA
193805,FALSE,organic,9.3.3,NA
193809,FALSE,direct_human,1.1,NA
193809,FALSE,direct_human,1.2,NA
193809,FALSE,direct_human,1.3,NA
193809,FALSE,nutrient,2.4.1,NA
193809,FALSE,nutrient,2.4.2,NA
193809,FALSE,nutrient,9.1.1,NA
193809,FALSE,nutrient,9.1.2,NA
193809,FALSE,organic,9.1.2,NA
193809,FALSE,organic,9.2.1,NA
193809,FALSE,organic,9.2.2,NA
193809,FALSE,nutrient,9.3.1,NA
193809,FALSE,organic,9.3.3,NA
193810,FALSE,direct_human,1.1,NA
193810,FALSE,direct_human,1.2,NA
193810,FALSE,direct_human,1.3,NA
193810,FALSE,nutrient,2.4.3,NA
193810,FALSE,nutrient,9.1.1,NA
193810,FALSE,nutrient,9.1.2,NA
193810,FALSE,organic,9.1.2,NA
193810,FALSE,organic,9.2.1,NA
193810,FALSE,organic,9.2.2,NA
193810,FALSE,nutrient,9.3.1,NA
193810,FALSE,organic,9.3.3,NA
193813,FALSE,direct_human,1.1,NA
193813,FALSE,direct_human,1.2,NA
193813,FALSE,direct_human,1.3,NA
193813,FALSE,nutrient,2.4.1,NA
193813,FALSE,nutrient,2.4.2,NA
193813,FALSE,nutrient,9.1.1,NA
193813,FALSE,nutrient,9.1.2,NA
193813,FALSE,organic,9.1.2,NA
193813,FALSE,organic,9.2.1,NA
193813,FALSE,organic,9.2.2,NA
193813,FALSE,nutrient,9.3.1,NA
193813,FALSE,organic,9.3.3,NA
193820,FALSE,direct_human,1.1,NA
193820,FALSE,direct_human,1.2,NA
193820,FALSE,direct_human,1.3,NA
193820,FALSE,nutrient,9.1.1,NA
193820,FALSE,nutrient,9.1.2,NA
193820,FALSE,organic,9.1.2,NA
193820,FALSE,organic,9.2.1,NA
193820,FALSE,organic,9.2.2,NA
193820,FALSE,nutrient,9.3.1,NA
193820,FALSE,organic,9.3.3,NA
193822,FALSE,direct_human,1.1,NA
193822,FALSE,direct_human,1.2,NA
193822,FALSE,direct_human,1.3,NA
193822,FALSE,nutrient,9.1.1,NA
193822,FALSE,nutrient,9.1.2,NA
193822,FALSE,organic,9.1.2,NA
193822,FALSE,organic,9.2.1,NA
193822,FALSE,organic,9.2.2,NA
193822,FALSE,nutrient,9.3.1,NA
193822,FALSE,organic,9.3.3,NA
194085,FALSE,direct_human,1.1,0
194085,FALSE,direct_human,1.2,0
194085,FALSE,direct_human,1.3,0
194299,FALSE,nutrient,2.4.3,NA
194299,FALSE,direct_human,6.1,NA
194299,FALSE,direct_human,6.3,NA
194300,TRUE,direct_human,6.1,3
194301,FALSE,direct_human,6.1,NA
194301,FALSE,direct_human,6.3,NA
194302,FALSE,direct_human,6.1,NA
194303,FALSE,direct_human,6.1,NA
194303,FALSE,direct_human,6.3,NA
194307,FALSE,direct_human,6.1,NA
194309,FALSE,direct_human,1.1,NA
194309,FALSE,direct_human,1.2,NA
194309,FALSE,direct_human,1.3,NA
194309,FALSE,direct_human,6.1,NA
194341,FALSE,direct_human,1.1,NA
194341,FALSE,direct_human,1.2,NA
194341,FALSE,direct_human,1.3,NA
194341,FALSE,direct_human,6.3,NA
194343,TRUE,nutrient,2.4.2,3
194344,FALSE,direct_human,1.1,NA
194344,FALSE,direct_human,1.2,NA
194344,FALSE,direct_human,1.3,NA
194344,FALSE,nutrient,9.1.1,NA
194344,FALSE,nutrient,9.1.2,NA
194344,FALSE,organic,9.1.2,NA
194345,TRUE,direct_human,1.3,3
194356,TRUE,nutrient,2.4.3,3
194359,TRUE,nutrient,2.4.2,3
194408,FALSE,direct_human,1.1,NA
194408,FALSE,direct_human,1.3,NA
194408,FALSE,nutrient,9.3.1,NA
194408,FALSE,organic,9.3.3,NA
194409,FALSE,direct_human,1.1,NA
194409,FALSE,direct_human,1.3,NA
194421,FALSE,direct_human,1.2,NA
194432,TRUE,direct_human,1.2,3
194432,TRUE,nutrient,9.1.1,3
194432,TRUE,nutrient,9.1.2,3
194432,TRUE,organic,9.1.2,3
194812,FALSE,direct_human,1.3,NA
194843,TRUE,direct_human,1.3,3
194865,FALSE,direct_human,6.1,NA
194872,FALSE,direct_human,1.1,NA
194872,FALSE,direct_human,1.2,NA
194872,FALSE,direct_human,1.3,NA
194885,FALSE,direct_human,1.1,NA
194885,FALSE,direct_human,1.3,NA
194903,FALSE,direct_human,1.1,NA
194903,FALSE,direct_human,1.2,NA
194903,FALSE,direct_human,1.3,NA
194903,FALSE,direct_human,6.1,NA
194903,FALSE,nutrient,9.1.1,NA
194903,FALSE,nutrient,9.1.2,NA
194903,FALSE,organic,9.1.2,NA
194903,FALSE,nutrient,9.3.1,NA
194904,FALSE,direct_human,1.1,NA
194904,FALSE,direct_human,1.2,NA
194904,FALSE,direct_human,1.3,NA
194904,FALSE,direct_human,6.1,NA
194904,FALSE,nutrient,9.1.1,NA
194904,FALSE,nutrient,9.1.2,NA
194904,FALSE,organic,9.1.2,NA
194904,FALSE,nutrient,9.3.1,NA
194905,FALSE,direct_human,1.1,0
194905,FALSE,direct_human,1.2,0
194905,FALSE,direct_human,1.3,0
194906,FALSE,direct_human,1.1,0
194906,FALSE,direct_human,1.2,0
194906,FALSE,direct_human,1.3,0
194908,FALSE,direct_human,1.1,0
194908,FALSE,direct_human,1.2,0
194908,FALSE,direct_human,1.3,0
194909,FALSE,direct_human,1.1,0
194909,FALSE,direct_human,1.2,0
194909,FALSE,direct_human,1.3,0
194911,FALSE,direct_human,1.1,0
194911,FALSE,direct_human,1.2,0
194911,FALSE,direct_human,1.3,0
194912,FALSE,direct_human,1.1,0
194912,FALSE,direct_human,1.2,0
194912,FALSE,direct_human,1.3,0
194913,FALSE,direct_human,1.1,0
194913,FALSE,direct_human,1.2,0
194913,FALSE,direct_human,1.3,0
194914,FALSE,direct_human,1.1,0
194914,FALSE,direct_human,1.2,0
194914,FALSE,direct_human,1.3,0
194991,TRUE,direct_human,1.3,3
195074,FALSE,direct_human,1.3,NA
195089,FALSE,nutrient,9.1.2,NA
195089,FALSE,organic,9.1.2,NA
195100,FALSE,direct_human,1.1,NA
195100,FALSE,direct_human,1.2,NA
195100,FALSE,direct_human,1.3,NA
195100,FALSE,nutrient,9.1.1,NA
195100,FALSE,nutrient,9.1.2,NA
195100,FALSE,organic,9.1.2,NA
195100,FALSE,nutrient,9.3.1,NA
195320,TRUE,nutrient,9.3.1,5
195320,TRUE,organic,9.3.3,5
195409,FALSE,direct_human,1.1,NA
195409,FALSE,direct_human,1.2,NA
195503,TRUE,nutrient,9.1.1,NA
195503,TRUE,nutrient,9.1.2,NA
195503,TRUE,organic,9.1.2,NA
195503,TRUE,organic,9.2.1,NA
195503,TRUE,organic,9.2.2,NA
195503,TRUE,organic,9.3.3,NA
195513,FALSE,direct_human,1.1,NA
195513,FALSE,direct_human,1.2,NA
195513,FALSE,direct_human,1.3,NA
195513,FALSE,nutrient,9.1.1,NA
195513,FALSE,nutrient,9.1.2,NA
195513,FALSE,organic,9.1.2,NA
195513,FALSE,nutrient,9.3.1,NA
195513,FALSE,organic,9.3.3,NA
195669,FALSE,direct_human,1.1,NA
195669,FALSE,direct_human,1.3,NA
195821,TRUE,direct_human,1.3,3
195873,FALSE,nutrient,9.3.1,NA
195874,TRUE,direct_human,1.1,3
195874,TRUE,direct_human,1.2,3
195874,TRUE,direct_human,1.3,3
195874,TRUE,nutrient,9.1.2,3
195874,TRUE,organic,9.1.2,3
195880,FALSE,direct_human,1.1,NA
195880,FALSE,direct_human,1.2,NA
195880,FALSE,direct_human,1.3,NA
195881,FALSE,direct_human,1.1,NA
195881,FALSE,direct_human,1.2,NA
195881,FALSE,direct_human,1.3,NA
195886,TRUE,direct_human,1.1,3
195886,TRUE,direct_human,1.3,3
195886,TRUE,nutrient,2.4.1,3
195886,TRUE,nutrient,9.1.2,3
195886,TRUE,organic,9.1.2,3
196301,FALSE,organic,9.3.3,NA
196302,TRUE,organic,9.2.2,4
196302,TRUE,organic,9.3.3,4
196348,TRUE,direct_human,1.1,3
196348,TRUE,direct_human,1.2,3
196349,TRUE,direct_human,1.1,3
196349,TRUE,direct_human,1.2,3
196349,TRUE,direct_human,1.3,3
196371,TRUE,organic,9.3.3,4
196375,TRUE,organic,9.2.2,7
196403,TRUE,direct_human,1.1,3
196403,TRUE,direct_human,1.3,3
196403,TRUE,organic,9.2.2,3
196440,FALSE,nutrient,9.3.1,NA
196674,FALSE,direct_human,1.1,NA
196674,FALSE,nutrient,9.1.2,NA
196674,FALSE,organic,9.1.2,NA
196678,FALSE,direct_human,1.1,NA
196678,FALSE,direct_human,1.2,NA
196678,FALSE,direct_human,1.3,NA
196679,FALSE,direct_human,1.1,NA
