iucn_sid,gear,count
172491,poleline,0
172491,seine,0
172491,trap,0
172495,btmtrawl,5
172495,dredge,0
172495,gillnet,0
172495,longline,2
172495,midtrawl,0
172495,poleline,0
172495,seine,0
172495,trap,3
172498,btmtrawl,9
172498,dredge,0
172498,gillnet,1
172498,longline,0
172498,midtrawl,0
172498,poleline,0
172498,seine,1
172498,trap,0
173319,btmtrawl,1
173319,dredge,1
173319,gillnet,0
173319,longline,0
173319,midtrawl,0
173319,poleline,0
173319,seine,0
173319,trap,0
173324,btmtrawl,0
173324,dredge,0
173324,gillnet,0
173324,longline,0
173324,midtrawl,0
173324,poleline,0
173324,seine,0
173324,trap,0
173325,btmtrawl,2
173325,dredge,0
173325,gillnet,0
173325,longline,0
173325,midtrawl,0
173325,poleline,0
173325,seine,0
173325,trap,0
173327,btmtrawl,1
173327,dredge,0
173327,gillnet,0
173327,longline,0
173327,midtrawl,0
173327,poleline,0
173327,seine,0
173327,trap,0
173328,btmtrawl,1
173328,dredge,0
173328,gillnet,0
173328,longline,0
173328,midtrawl,0
173328,poleline,0
173328,seine,0
173328,trap,0
173330,btmtrawl,2
173330,dredge,0
173330,gillnet,0
173330,longline,0
173330,midtrawl,0
173330,poleline,0
173330,seine,0
173330,trap,0
173331,btmtrawl,4
173331,dredge,0
173331,gillnet,0
173331,longline,0
173331,midtrawl,0
173331,poleline,0
173331,seine,0
173331,trap,0
173333,btmtrawl,1
173333,dredge,0
173333,gillnet,0
173333,longline,0
173333,midtrawl,0
173333,poleline,0
173333,seine,0
173333,trap,0
173335,btmtrawl,1
173335,dredge,0
173335,gillnet,0
173335,longline,0
173335,midtrawl,0
173335,poleline,0
173335,seine,0
173335,trap,0
173336,btmtrawl,0
173336,dredge,0
173336,gillnet,0
173336,longline,0
173336,midtrawl,0
173336,poleline,0
173336,seine,0
173336,trap,0
173337,btmtrawl,1
173337,dredge,0
173337,gillnet,0
173337,longline,0
173337,midtrawl,0
173337,poleline,0
173337,seine,0
173337,trap,0
173339,btmtrawl,1
173339,dredge,0
173339,gillnet,0
173339,longline,0
173339,midtrawl,0
173339,poleline,0
173339,seine,0
173339,trap,0
173341,btmtrawl,0
173341,dredge,0
173341,gillnet,0
173341,longline,0
173341,midtrawl,0
173341,poleline,0
173341,seine,0
173341,trap,0
173343,btmtrawl,2
173343,dredge,0
173343,gillnet,0
173343,longline,0
173343,midtrawl,0
173343,poleline,0
173343,seine,0
173343,trap,0
173344,btmtrawl,1
173344,dredge,0
173344,gillnet,0
173344,longline,0
173344,midtrawl,0
173344,poleline,0
173344,seine,0
173344,trap,0
173346,btmtrawl,1
173346,dredge,0
173346,gillnet,0
173346,longline,0
173346,midtrawl,0
173346,poleline,0
173346,seine,0
173346,trap,0
173349,btmtrawl,0
173349,dredge,0
173349,gillnet,0
173349,longline,0
173349,midtrawl,0
173349,poleline,0
173349,seine,0
173349,trap,0
173351,btmtrawl,0
173351,dredge,0
173351,gillnet,0
173351,longline,0
173351,midtrawl,0
173351,poleline,0
173351,seine,0
173351,trap,0
173352,btmtrawl,2
173352,dredge,0
173352,gillnet,0
173352,longline,0
173352,midtrawl,0
173352,poleline,0
173352,seine,0
173352,trap,0
173354,btmtrawl,1
173354,dredge,0
173354,gillnet,0
173354,longline,0
173354,midtrawl,0
173354,poleline,0
173354,seine,0
173354,trap,0
173356,btmtrawl,0
173356,dredge,0
173356,gillnet,0
173356,longline,0
173356,midtrawl,0
173356,poleline,0
173356,seine,0
173356,trap,0
173357,btmtrawl,1
173357,dredge,0
173357,gillnet,0
173357,longline,0
173357,midtrawl,0
173357,poleline,0
173357,seine,0
173357,trap,0
173360,btmtrawl,0
173360,dredge,0
173360,gillnet,0
173360,longline,0
173360,midtrawl,0
173360,poleline,0
173360,seine,0
173360,trap,0
173364,btmtrawl,5
173364,dredge,0
173364,gillnet,0
173364,longline,0
173364,midtrawl,0
173364,poleline,0
173364,seine,0
173364,trap,0
173365,btmtrawl,1
173365,dredge,0
173365,gillnet,0
173365,longline,0
173365,midtrawl,0
173365,poleline,0
173365,seine,0
173365,trap,0
173368,btmtrawl,1
173368,dredge,0
173368,gillnet,0
173368,longline,0
173368,midtrawl,0
173368,poleline,0
173368,seine,0
173368,trap,0
173371,btmtrawl,1
173371,dredge,0
173371,gillnet,0
173371,longline,0
173371,midtrawl,0
173371,poleline,0
173371,seine,0
173371,trap,0
173372,btmtrawl,1
173372,dredge,0
173372,gillnet,0
173372,longline,0
173372,midtrawl,0
173372,poleline,0
173372,seine,0
173372,trap,0
173373,btmtrawl,0
173373,dredge,0
173373,gillnet,0
173373,longline,0
173373,midtrawl,0
173373,poleline,0
173373,seine,0
173373,trap,0
173375,btmtrawl,1
173375,dredge,0
173375,gillnet,0
173375,longline,0
173375,midtrawl,0
173375,poleline,0
173375,seine,1
173375,trap,0
173376,btmtrawl,1
173376,dredge,0
173376,gillnet,0
173376,longline,0
173376,midtrawl,0
173376,poleline,0
173376,seine,0
173376,trap,0
173378,btmtrawl,1
173378,dredge,0
173378,gillnet,0
173378,longline,0
173378,midtrawl,0
173378,poleline,0
173378,seine,0
173378,trap,0
173379,btmtrawl,0
173379,dredge,0
173379,gillnet,0
173379,longline,0
173379,midtrawl,0
173379,poleline,0
173379,seine,0
173379,trap,0
173381,btmtrawl,1
173381,dredge,0
173381,gillnet,0
173381,longline,0
173381,midtrawl,0
173381,poleline,0
173381,seine,0
173381,trap,0
174145,btmtrawl,0
174145,dredge,0
174145,gillnet,0
174145,longline,0
174145,midtrawl,0
174145,poleline,0
174145,seine,0
174145,trap,0
175067,btmtrawl,0
175067,dredge,0
175067,gillnet,0
175067,longline,0
175067,midtrawl,0
175067,poleline,0
175067,seine,0
175067,trap,0
176049,btmtrawl,5
176049,dredge,0
176049,gillnet,0
176049,longline,0
176049,midtrawl,0
176049,poleline,0
176049,seine,0
176049,trap,0
176050,btmtrawl,13
176050,dredge,0
176050,gillnet,0
176050,longline,0
176050,midtrawl,0
176050,poleline,0
176050,seine,0
176050,trap,0
176051,btmtrawl,6
176051,dredge,0
176051,gillnet,0
176051,longline,0
176051,midtrawl,1
176051,poleline,0
176051,seine,0
176051,trap,0
176053,btmtrawl,1
176053,dredge,0
176053,gillnet,0
176053,longline,0
176053,midtrawl,0
176053,poleline,0
176053,seine,0
176053,trap,0
176054,btmtrawl,1
176054,dredge,0
176054,gillnet,0
176054,longline,0
176054,midtrawl,0
176054,poleline,0
176054,seine,0
176054,trap,0
176055,btmtrawl,1
176055,dredge,0
176055,gillnet,0
176055,longline,0
176055,midtrawl,0
176055,poleline,0
176055,seine,0
176055,trap,0
176058,btmtrawl,2
176058,dredge,0
176058,gillnet,0
176058,longline,0
176058,midtrawl,0
176058,poleline,0
176058,seine,0
176058,trap,0
176060,btmtrawl,1
176060,dredge,0
176060,gillnet,0
176060,longline,0
176060,midtrawl,0
176060,poleline,0
176060,seine,0
176060,trap,0
176066,btmtrawl,0
176066,dredge,0
176066,gillnet,0
176066,longline,0
176066,midtrawl,0
176066,poleline,0
176066,seine,0
176066,trap,0
176070,btmtrawl,1
176070,dredge,0
176070,gillnet,0
176070,longline,0
176070,midtrawl,0
176070,poleline,0
176070,seine,0
176070,trap,0
176085,btmtrawl,0
176085,dredge,0
176085,gillnet,0
176085,longline,0
176085,midtrawl,0
176085,poleline,0
176085,seine,0
176085,trap,0
176088,btmtrawl,0
176088,dredge,0
176088,gillnet,0
176088,longline,0
176088,midtrawl,0
176088,poleline,0
176088,seine,0
176088,trap,0
176704,btmtrawl,9
176704,dredge,0
176704,gillnet,0
176704,longline,0
176704,midtrawl,0
176704,poleline,0
176704,seine,0
176704,trap,0
176707,btmtrawl,3
176707,dredge,0
176707,gillnet,0
176707,longline,0
176707,midtrawl,0
176707,poleline,0
176707,seine,0
176707,trap,0
176708,btmtrawl,3
176708,dredge,0
176708,gillnet,0
176708,longline,0
176708,midtrawl,0
176708,poleline,0
176708,seine,0
176708,trap,0
176709,btmtrawl,0
176709,dredge,0
176709,gillnet,0
176709,longline,0
176709,midtrawl,0
176709,poleline,0
176709,seine,0
176709,trap,0
176711,btmtrawl,5
176711,dredge,0
176711,gillnet,0
176711,longline,0
176711,midtrawl,0
176711,poleline,0
176711,seine,0
176711,trap,0
176712,btmtrawl,13
176712,dredge,0
176712,gillnet,0
176712,longline,0
176712,midtrawl,0
176712,poleline,0
176712,seine,0
176712,trap,0
176713,btmtrawl,2
176713,dredge,0
176713,gillnet,0
176713,longline,0
176713,midtrawl,0
176713,poleline,0
176713,seine,0
176713,trap,0
176714,btmtrawl,1
176714,dredge,0
176714,gillnet,0
176714,longline,0
176714,midtrawl,0
176714,poleline,0
176714,seine,0
176714,trap,0
176715,btmtrawl,2
176715,dredge,0
176715,gillnet,0
176715,longline,0
176715,midtrawl,0
176715,poleline,0
176715,seine,0
176715,trap,0
176717,btmtrawl,3
176717,dredge,0
176717,gillnet,0
176717,longline,0
176717,midtrawl,0
176717,poleline,0
176717,seine,0
176717,trap,0
176719,btmtrawl,5
176719,dredge,0
176719,gillnet,0
176719,longline,0
176719,midtrawl,0
176719,poleline,0
176719,seine,0
176719,trap,0
176720,btmtrawl,3
176720,dredge,0
176720,gillnet,0
176720,longline,0
176720,midtrawl,0
176720,poleline,0
176720,seine,0
176720,trap,0
176721,btmtrawl,0
176721,dredge,0
176721,gillnet,0
176721,longline,0
176721,midtrawl,0
176721,poleline,0
176721,seine,0
176721,trap,0
176724,btmtrawl,0
176724,dredge,0
176724,gillnet,0
176724,longline,0
176724,midtrawl,0
176724,poleline,0
176724,seine,0
176724,trap,0
176726,btmtrawl,4
176726,dredge,0
176726,gillnet,0
176726,longline,0
176726,midtrawl,0
176726,poleline,0
176726,seine,0
176726,trap,0
176727,btmtrawl,3
176727,dredge,0
176727,gillnet,0
176727,longline,0
176727,midtrawl,0
176727,poleline,0
176727,seine,0
176727,trap,0
176728,btmtrawl,3
176728,dredge,0
176728,gillnet,0
176728,longline,0
176728,midtrawl,0
176728,poleline,0
176728,seine,0
176728,trap,0
176729,btmtrawl,4
176729,dredge,0
176729,gillnet,0
176729,longline,0
176729,midtrawl,0
176729,poleline,0
176729,seine,0
176729,trap,0
176730,btmtrawl,2
176730,dredge,0
176730,gillnet,0
176730,longline,0
176730,midtrawl,0
176730,poleline,0
176730,seine,0
176730,trap,0
176731,btmtrawl,3
176731,dredge,0
176731,gillnet,0
176731,longline,0
176731,midtrawl,0
176731,poleline,0
176731,seine,0
176731,trap,0
176733,btmtrawl,0
176733,dredge,0
176733,gillnet,0
176733,longline,0
176733,midtrawl,0
176733,poleline,0
176733,seine,0
176733,trap,0
176734,btmtrawl,28
176734,dredge,0
176734,gillnet,0
176734,longline,0
176734,midtrawl,0
176734,poleline,0
176734,seine,0
176734,trap,0
176735,btmtrawl,1
176735,dredge,0
176735,gillnet,0
176735,longline,0
176735,midtrawl,0
176735,poleline,0
176735,seine,0
176735,trap,0
176737,btmtrawl,3
176737,dredge,0
176737,gillnet,0
176737,longline,0
176737,midtrawl,0
176737,poleline,0
176737,seine,0
176737,trap,0
176738,btmtrawl,0
176738,dredge,0
176738,gillnet,0
176738,longline,1
176738,midtrawl,0
176738,poleline,0
176738,seine,0
176738,trap,0
176741,btmtrawl,2
176741,dredge,0
176741,gillnet,0
176741,longline,0
176741,midtrawl,0
176741,poleline,0
176741,seine,0
176741,trap,0
176743,btmtrawl,1
176743,dredge,0
176743,gillnet,0
176743,longline,0
176743,midtrawl,0
176743,poleline,0
176743,seine,0
176743,trap,0
176744,btmtrawl,2
176744,dredge,0
176744,gillnet,0
176744,longline,0
176744,midtrawl,0
176744,poleline,0
176744,seine,0
176744,trap,0
176745,btmtrawl,31
176745,dredge,0
176745,gillnet,0
176745,longline,0
176745,midtrawl,0
176745,poleline,0
176745,seine,0
176745,trap,0
176746,btmtrawl,18
176746,dredge,0
176746,gillnet,0
176746,longline,0
176746,midtrawl,0
176746,poleline,0
176746,seine,0
176746,trap,0
176748,btmtrawl,8
176748,dredge,0
176748,gillnet,0
176748,longline,0
176748,midtrawl,0
176748,poleline,0
176748,seine,0
176748,trap,0
176749,btmtrawl,1
176749,dredge,0
176749,gillnet,0
176749,longline,0
176749,midtrawl,0
176749,poleline,0
176749,seine,0
176749,trap,0
176751,btmtrawl,2
176751,dredge,0
176751,gillnet,0
176751,longline,0
176751,midtrawl,0
176751,poleline,0
176751,seine,0
176751,trap,0
176752,btmtrawl,0
176752,dredge,0
176752,gillnet,0
176752,longline,0
176752,midtrawl,0
176752,poleline,0
176752,seine,0
176752,trap,0
176753,btmtrawl,2
176753,dredge,0
176753,gillnet,0
176753,longline,0
176753,midtrawl,0
176753,poleline,0
176753,seine,0
176753,trap,0
176754,btmtrawl,2
176754,dredge,0
176754,gillnet,0
176754,longline,0
176754,midtrawl,0
176754,poleline,0
176754,seine,0
176754,trap,0
176756,btmtrawl,12
176756,dredge,0
176756,gillnet,0
176756,longline,0
176756,midtrawl,0
176756,poleline,0
176756,seine,0
176756,trap,0
176757,btmtrawl,6
176757,dredge,0
176757,gillnet,0
176757,longline,0
176757,midtrawl,0
176757,poleline,0
176757,seine,0
176757,trap,0
176758,btmtrawl,1
176758,dredge,0
176758,gillnet,0
176758,longline,0
176758,midtrawl,0
176758,poleline,0
176758,seine,0
176758,trap,0
176760,btmtrawl,5
176760,dredge,0
176760,gillnet,0
176760,longline,0
176760,midtrawl,0
176760,poleline,0
176760,seine,0
176760,trap,0
176761,btmtrawl,21
176761,dredge,0
176761,gillnet,0
176761,longline,0
176761,midtrawl,0
176761,poleline,0
176761,seine,0
176761,trap,0
176762,btmtrawl,2
176762,dredge,0
176762,gillnet,0
176762,longline,0
176762,midtrawl,0
176762,poleline,0
176762,seine,0
176762,trap,0
176763,btmtrawl,1
176763,dredge,0
176763,gillnet,0
176763,longline,0
176763,midtrawl,0
176763,poleline,0
176763,seine,0
176763,trap,0
176765,btmtrawl,1
176765,dredge,0
176765,gillnet,0
176765,longline,0
176765,midtrawl,0
176765,poleline,0
176765,seine,0
176765,trap,0
176767,btmtrawl,2
176767,dredge,0
176767,gillnet,0
176767,longline,0
176767,midtrawl,0
176767,poleline,0
176767,seine,0
176767,trap,0
176769,btmtrawl,4
176769,dredge,0
176769,gillnet,1
176769,longline,0
176769,midtrawl,0
176769,poleline,0
176769,seine,1
176769,trap,0
176770,btmtrawl,1
176770,dredge,0
176770,gillnet,0
176770,longline,0
176770,midtrawl,0
176770,poleline,0
176770,seine,0
176770,trap,0
177949,btmtrawl,0
177949,dredge,0
177949,gillnet,0
177949,longline,0
177949,midtrawl,0
177949,poleline,0
177949,seine,0
177949,trap,0
177950,btmtrawl,0
177950,dredge,0
177950,gillnet,0
177950,longline,0
177950,midtrawl,0
177950,poleline,0
177950,seine,1
177950,trap,1
177953,btmtrawl,0
177953,dredge,0
177953,gillnet,1
177953,longline,0
177953,midtrawl,0
177953,poleline,0
177953,seine,0
177953,trap,2
177955,btmtrawl,0
177955,dredge,0
177955,gillnet,0
177955,longline,0
177955,midtrawl,0
177955,poleline,0
177955,seine,0
177955,trap,0
177957,btmtrawl,0
177957,dredge,0
177957,gillnet,0
177957,longline,0
177957,midtrawl,0
177957,poleline,0
177957,seine,0
177957,trap,0
177958,btmtrawl,0
177958,dredge,0
177958,gillnet,0
177958,longline,0
177958,midtrawl,0
177958,poleline,0
177958,seine,0
177958,trap,0
177959,btmtrawl,0
177959,dredge,0
177959,gillnet,0
177959,longline,0
177959,midtrawl,0
177959,poleline,0
177959,seine,0
177959,trap,0
177960,btmtrawl,0
177960,dredge,0
177960,gillnet,0
177960,longline,0
177960,midtrawl,0
177960,poleline,0
177960,seine,0
177960,trap,0
177961,btmtrawl,0
177961,dredge,0
177961,gillnet,0
177961,longline,0
177961,midtrawl,0
177961,poleline,0
177961,seine,0
177961,trap,0
177962,btmtrawl,0
177962,dredge,0
177962,gillnet,0
177962,longline,0
177962,midtrawl,0
177962,poleline,0
177962,seine,0
177962,trap,0
177963,btmtrawl,0
177963,dredge,0
177963,gillnet,0
177963,longline,0
177963,midtrawl,0
177963,poleline,0
177963,seine,0
177963,trap,0
177965,btmtrawl,0
177965,dredge,0
177965,gillnet,0
177965,longline,0
177965,midtrawl,0
177965,poleline,0
177965,seine,0
177965,trap,0
177967,btmtrawl,0
177967,dredge,0
177967,gillnet,1
177967,longline,0
177967,midtrawl,0
177967,poleline,0
177967,seine,0
177967,trap,1
177968,btmtrawl,0
177968,dredge,0
177968,gillnet,1
177968,longline,0
177968,midtrawl,0
177968,poleline,0
177968,seine,0
177968,trap,0
177969,btmtrawl,0
177969,dredge,0
177969,gillnet,0
177969,longline,0
177969,midtrawl,0
177969,poleline,0
177969,seine,0
177969,trap,0
177970,btmtrawl,0
177970,dredge,0
177970,gillnet,0
177970,longline,0
177970,midtrawl,0
177970,poleline,0
177970,seine,1
177970,trap,0
177971,btmtrawl,0
177971,dredge,0
177971,gillnet,0
177971,longline,0
177971,midtrawl,0
177971,poleline,0
177971,seine,0
177971,trap,0
177975,btmtrawl,0
177975,dredge,0
177975,gillnet,0
177975,longline,0
177975,midtrawl,0
177975,poleline,0
177975,seine,0
177975,trap,0
177976,btmtrawl,0
177976,dredge,0
177976,gillnet,0
177976,longline,0
177976,midtrawl,0
177976,poleline,0
177976,seine,0
177976,trap,0
177977,btmtrawl,0
177977,dredge,0
177977,gillnet,0
177977,longline,0
177977,midtrawl,0
177977,poleline,0
177977,seine,0
177977,trap,0
177979,btmtrawl,0
177979,dredge,0
177979,gillnet,1
177979,longline,0
177979,midtrawl,0
177979,poleline,1
177979,seine,0
177979,trap,1
177980,btmtrawl,0
177980,dredge,0
177980,gillnet,1
177980,longline,0
177980,midtrawl,0
177980,poleline,0
177980,seine,0
177980,trap,1
177981,btmtrawl,0
177981,dredge,0
177981,gillnet,0
177981,longline,0
177981,midtrawl,0
177981,poleline,0
177981,seine,0
177981,trap,1
177982,btmtrawl,0
177982,dredge,0
177982,gillnet,1
177982,longline,0
177982,midtrawl,0
177982,poleline,0
177982,seine,0
177982,trap,2
177983,btmtrawl,0
177983,dredge,0
177983,gillnet,0
177983,longline,0
177983,midtrawl,0
177983,poleline,0
177983,seine,0
177983,trap,1
177985,btmtrawl,0
177985,dredge,0
177985,gillnet,1
177985,longline,0
177985,midtrawl,0
177985,poleline,0
177985,seine,0
177985,trap,2
177988,btmtrawl,0
177988,dredge,0
177988,gillnet,0
177988,longline,0
177988,midtrawl,0
177988,poleline,0
177988,seine,0
177988,trap,0
177989,btmtrawl,0
177989,dredge,0
177989,gillnet,0
177989,longline,0
177989,midtrawl,0
177989,poleline,2
177989,seine,0
177989,trap,0
177990,btmtrawl,0
177990,dredge,0
177990,gillnet,0
177990,longline,0
177990,midtrawl,0
177990,poleline,0
177990,seine,0
177990,trap,1
177991,btmtrawl,0
177991,dredge,0
177991,gillnet,0
177991,longline,0
177991,midtrawl,0
177991,poleline,0
177991,seine,0
177991,trap,0
177993,btmtrawl,0
177993,dredge,0
177993,gillnet,1
177993,longline,0
177993,midtrawl,0
177993,poleline,1
177993,seine,1
177993,trap,1
177995,btmtrawl,0
177995,dredge,0
177995,gillnet,0
177995,longline,0
177995,midtrawl,0
177995,poleline,1
177995,seine,0
177995,trap,0
177997,btmtrawl,0
177997,dredge,0
177997,gillnet,0
177997,longline,0
177997,midtrawl,0
177997,poleline,0
177997,seine,0
177997,trap,1
177998,btmtrawl,0
177998,dredge,0
177998,gillnet,1
177998,longline,0
177998,midtrawl,0
177998,poleline,0
177998,seine,0
177998,trap,1
177999,btmtrawl,0
177999,dredge,0
177999,gillnet,0
177999,longline,0
177999,midtrawl,0
177999,poleline,0
177999,seine,0
177999,trap,0
178002,btmtrawl,0
178002,dredge,0
178002,gillnet,0
178002,longline,0
178002,midtrawl,0
178002,poleline,2
178002,seine,0
178002,trap,1
178004,btmtrawl,0
178004,dredge,0
178004,gillnet,0
178004,longline,0
178004,midtrawl,0
178004,poleline,0
178004,seine,0
178004,trap,0
178005,btmtrawl,0
178005,dredge,0
178005,gillnet,0
178005,longline,0
178005,midtrawl,0
178005,poleline,0
178005,seine,0
178005,trap,0
178006,btmtrawl,0
178006,dredge,0
178006,gillnet,0
178006,longline,0
178006,midtrawl,0
178006,poleline,0
178006,seine,0
178006,trap,0
178010,btmtrawl,0
178010,dredge,0
178010,gillnet,0
178010,longline,0
178010,midtrawl,0
178010,poleline,0
178010,seine,0
178010,trap,1
178011,btmtrawl,0
178011,dredge,0
178011,gillnet,0
178011,longline,0
178011,midtrawl,0
178011,poleline,0
178011,seine,0
178011,trap,0
178012,btmtrawl,0
178012,dredge,0
178012,gillnet,0
178012,longline,0
178012,midtrawl,0
178012,poleline,1
178012,seine,0
178012,trap,1
178013,btmtrawl,0
178013,dredge,0
178013,gillnet,0
178013,longline,0
178013,midtrawl,0
178013,poleline,0
178013,seine,0
178013,trap,0
178015,btmtrawl,0
178015,dredge,0
178015,gillnet,0
178015,longline,0
178015,midtrawl,0
178015,poleline,0
178015,seine,0
178015,trap,0
178016,btmtrawl,0
178016,dredge,0
178016,gillnet,0
178016,longline,0
178016,midtrawl,0
178016,poleline,0
178016,seine,0
178016,trap,0
178017,btmtrawl,0
178017,dredge,0
178017,gillnet,0
178017,longline,0
178017,midtrawl,0
178017,poleline,0
178017,seine,0
178017,trap,1
178019,btmtrawl,0
178019,dredge,0
178019,gillnet,0
178019,longline,0
178019,midtrawl,0
178019,poleline,0
178019,seine,0
178019,trap,1
178021,btmtrawl,0
178021,dredge,0
178021,gillnet,0
178021,longline,0
178021,midtrawl,0
178021,poleline,0
178021,seine,0
178021,trap,0
178023,btmtrawl,1
178023,dredge,0
178023,gillnet,0
178023,longline,0
178023,midtrawl,0
178023,poleline,0
178023,seine,0
178023,trap,0
178025,btmtrawl,0
178025,dredge,0
178025,gillnet,0
178025,longline,0
178025,midtrawl,0
178025,poleline,0
178025,seine,0
178025,trap,0
178043,btmtrawl,0
178043,dredge,0
178043,gillnet,0
178043,longline,0
178043,midtrawl,0
178043,poleline,0
178043,seine,0
178043,trap,0
178051,btmtrawl,1
178051,dredge,0
178051,gillnet,0
178051,longline,0
178051,midtrawl,0
178051,poleline,0
178051,seine,0
178051,trap,0
178057,btmtrawl,1
178057,dredge,0
178057,gillnet,0
178057,longline,0
178057,midtrawl,0
178057,poleline,0
178057,seine,0
178057,trap,0
178062,btmtrawl,0
178062,dredge,0
178062,gillnet,0
178062,longline,0
178062,midtrawl,0
178062,poleline,0
178062,seine,0
178062,trap,0
178063,btmtrawl,0
178063,dredge,0
178063,gillnet,0
178063,longline,0
178063,midtrawl,0
178063,poleline,0
178063,seine,0
178063,trap,0
178064,btmtrawl,0
178064,dredge,0
178064,gillnet,1
178064,longline,0
178064,midtrawl,0
178064,poleline,0
178064,seine,0
178064,trap,0
178065,btmtrawl,1
178065,dredge,0
178065,gillnet,0
178065,longline,0
178065,midtrawl,0
178065,poleline,0
178065,seine,0
178065,trap,0
178066,btmtrawl,0
178066,dredge,0
178066,gillnet,0
178066,longline,0
178066,midtrawl,0
178066,poleline,0
178066,seine,0
178066,trap,0
178067,btmtrawl,0
178067,dredge,0
178067,gillnet,0
178067,longline,0
178067,midtrawl,0
178067,poleline,0
178067,seine,0
178067,trap,0
178072,btmtrawl,0
178072,dredge,0
178072,gillnet,1
178072,longline,0
178072,midtrawl,0
178072,poleline,0
178072,seine,0
178072,trap,0
178074,btmtrawl,2
178074,dredge,0
178074,gillnet,1
178074,longline,0
178074,midtrawl,0
178074,poleline,0
178074,seine,0
178074,trap,0
178077,btmtrawl,0
178077,dredge,0
178077,gillnet,0
178077,longline,0
178077,midtrawl,0
178077,poleline,0
178077,seine,0
178077,trap,0
178100,btmtrawl,1
178100,dredge,0
178100,gillnet,0
178100,longline,0
178100,midtrawl,0
178100,poleline,0
178100,seine,0
178100,trap,0
178102,btmtrawl,2
178102,dredge,0
178102,gillnet,0
178102,longline,0
178102,midtrawl,0
178102,poleline,0
178102,seine,0
178102,trap,0
178105,btmtrawl,0
178105,dredge,0
178105,gillnet,0
178105,longline,0
178105,midtrawl,0
178105,poleline,1
178105,seine,1
178105,trap,0
178106,btmtrawl,0
178106,dredge,0
178106,gillnet,0
178106,longline,0
178106,midtrawl,0
178106,poleline,0
178106,seine,0
178106,trap,0
178108,btmtrawl,0
178108,dredge,0
178108,gillnet,0
178108,longline,0
178108,midtrawl,0
178108,poleline,0
178108,seine,0
178108,trap,0
178111,btmtrawl,2
178111,dredge,0
178111,gillnet,0
178111,longline,0
178111,midtrawl,0
178111,poleline,0
178111,seine,1
178111,trap,0
178831,btmtrawl,0
178831,dredge,0
178831,gillnet,0
178831,longline,0
178831,midtrawl,0
178831,poleline,0
178831,seine,0
178831,trap,2
178895,btmtrawl,0
178895,dredge,0
178895,gillnet,0
178895,longline,0
178895,midtrawl,0
178895,poleline,0
178895,seine,0
178895,trap,0
178923,btmtrawl,1
178923,dredge,0
178923,gillnet,0
178923,longline,0
178923,midtrawl,0
178923,poleline,0
178923,seine,0
178923,trap,0
178925,btmtrawl,0
178925,dredge,0
178925,gillnet,0
178925,longline,0
178925,midtrawl,0
178925,poleline,0
178925,seine,0
178925,trap,0
178938,btmtrawl,0
178938,dredge,0
178938,gillnet,0
178938,longline,0
178938,midtrawl,0
178938,poleline,0
178938,seine,0
178938,trap,0
179015,btmtrawl,1
179015,dredge,0
179015,gillnet,0
179015,longline,0
179015,midtrawl,1
179015,poleline,0
179015,seine,0
179015,trap,0
179042,btmtrawl,0
179042,dredge,0
179042,gillnet,0
179042,longline,0
179042,midtrawl,0
179042,poleline,0
179042,seine,0
179042,trap,0
179078,btmtrawl,0
179078,dredge,0
179078,gillnet,0
179078,longline,0
179078,midtrawl,0
179078,poleline,1
179078,seine,0
179078,trap,0
179081,btmtrawl,0
179081,dredge,0
179081,gillnet,0
179081,longline,0
179081,midtrawl,0
179081,poleline,0
179081,seine,0
179081,trap,0
179100,btmtrawl,3
179100,dredge,0
179100,gillnet,0
179100,longline,0
179100,midtrawl,0
179100,poleline,0
179100,seine,0
179100,trap,0
179108,btmtrawl,0
179108,dredge,0
179108,gillnet,0
179108,longline,0
179108,midtrawl,0
179108,poleline,0
179108,seine,0
179108,trap,0
179114,btmtrawl,1
179114,dredge,0
179114,gillnet,0
179114,longline,0
179114,midtrawl,0
179114,poleline,0
179114,seine,0
179114,trap,0
180105,btmtrawl,1
180105,dredge,0
180105,gillnet,0
180105,longline,0
180105,midtrawl,0
180105,poleline,0
180105,seine,0
180105,trap,0
180106,btmtrawl,2
180106,dredge,1
180106,gillnet,0
180106,longline,0
180106,midtrawl,0
180106,poleline,0
180106,seine,0
180106,trap,0
180107,btmtrawl,2
180107,dredge,0
180107,gillnet,0
180107,longline,0
180107,midtrawl,0
180107,poleline,0
180107,seine,0
180107,trap,0
180108,btmtrawl,3
180108,dredge,0
180108,gillnet,0
180108,longline,0
180108,midtrawl,0
180108,poleline,0
180108,seine,0
180108,trap,0
180109,btmtrawl,2
180109,dredge,0
180109,gillnet,0
180109,longline,0
180109,midtrawl,0
180109,poleline,0
180109,seine,0
180109,trap,0
180110,btmtrawl,2
180110,dredge,0
180110,gillnet,0
180110,longline,0
180110,midtrawl,0
180110,poleline,0
180110,seine,0
180110,trap,0
180111,btmtrawl,2
180111,dredge,0
180111,gillnet,0
180111,longline,0
180111,midtrawl,0
180111,poleline,0
180111,seine,0
180111,trap,0
180112,btmtrawl,3
180112,dredge,0
180112,gillnet,0
180112,longline,0
180112,midtrawl,0
180112,poleline,0
180112,seine,0
180112,trap,0
180114,btmtrawl,2
180114,dredge,0
180114,gillnet,0
180114,longline,0
180114,midtrawl,0
180114,poleline,0
180114,seine,0
180114,trap,0
180115,btmtrawl,1
