iucn_sid,sens,stressor,code
133670,TRUE,shipping,4.3
133671,TRUE,shipping,4.3
133672,TRUE,shipping,4.3
133673,TRUE,shipping,4.3
133674,TRUE,shipping,4.3
133675,TRUE,shipping,4.3
133676,TRUE,shipping,4.3
133677,TRUE,shipping,4.3
133678,TRUE,shipping,4.3
133679,TRUE,shipping,4.3
133680,TRUE,shipping,4.3
133681,TRUE,shipping,4.3
133682,TRUE,shipping,4.3
133683,TRUE,shipping,4.3
133684,TRUE,shipping,4.3
133685,TRUE,shipping,4.3
133686,TRUE,shipping,4.3
133687,TRUE,shipping,4.3
133688,TRUE,shipping,4.3
133689,TRUE,shipping,4.3
133690,TRUE,shipping,4.3
133691,TRUE,shipping,4.3
133692,TRUE,shipping,4.3
133693,TRUE,shipping,4.3
133694,TRUE,shipping,4.3
133695,TRUE,shipping,4.3
133696,TRUE,shipping,4.3
133697,TRUE,shipping,4.3
133698,TRUE,shipping,4.3
133699,TRUE,shipping,4.3
133700,TRUE,shipping,4.3
133701,TRUE,shipping,4.3
133702,TRUE,shipping,4.3
133703,TRUE,shipping,4.3
133704,FALSE,shipping,4.3
133706,FALSE,shipping,4.3
133712,FALSE,shipping,4.3
136315,TRUE,shipping,4.3
153534,TRUE,shipping,4.3
154619,FALSE,shipping,4.3
154685,FALSE,shipping,4.3
154738,FALSE,shipping,4.3
154783,FALSE,shipping,4.3
154884,FALSE,shipping,4.3
155048,FALSE,shipping,4.3
155284,TRUE,shipping,4.3
169015,TRUE,shipping,4.3
173320,TRUE,shipping,4.3
173321,TRUE,shipping,4.3
173322,TRUE,shipping,4.3
173324,TRUE,shipping,4.3
173330,TRUE,shipping,4.3
173336,TRUE,shipping,4.3
173342,TRUE,shipping,4.3
173346,TRUE,shipping,4.3
173349,TRUE,shipping,4.3
173354,TRUE,shipping,4.3
173360,TRUE,shipping,4.3
173365,TRUE,shipping,4.3
173366,TRUE,shipping,4.3
173367,TRUE,shipping,4.3
173368,TRUE,shipping,4.3
173369,TRUE,shipping,4.3
173374,TRUE,shipping,4.3
173376,TRUE,shipping,4.3
173379,TRUE,shipping,4.3
173383,TRUE,shipping,4.3
179067,FALSE,shipping,4.3
179100,FALSE,shipping,4.3
179114,FALSE,shipping,4.3
185892,FALSE,shipping,4.3
185905,TRUE,shipping,4.3
185968,FALSE,shipping,4.3
185979,TRUE,shipping,4.3
185980,TRUE,shipping,4.3
189403,FALSE,shipping,4.3
190408,FALSE,shipping,4.3
192466,FALSE,shipping,4.3
192687,FALSE,shipping,4.3
194300,TRUE,shipping,4.3
194408,FALSE,shipping,4.3
195100,FALSE,shipping,4.3
196683,FALSE,shipping,4.3
198589,FALSE,shipping,4.3
198920,FALSE,shipping,4.3
198921,FALSE,shipping,4.3
15622786,TRUE,shipping,4.3
16208224,FALSE,shipping,4.3
16369383,TRUE,shipping,4.3
16370739,TRUE,shipping,4.3
22680412,TRUE,shipping,4.3
22697825,TRUE,shipping,4.3
22697829,TRUE,shipping,4.3
22697834,TRUE,shipping,4.3
22724879,TRUE,shipping,4.3
22732425,TRUE,shipping,4.3
22735624,FALSE,shipping,4.3
47143643,FALSE,shipping,4.3
47149690,FALSE,shipping,4.3
60470339,TRUE,shipping,4.3
61382318,TRUE,shipping,4.3
61963499,TRUE,shipping,4.3
67968365,FALSE,shipping,4.3
82031425,TRUE,shipping,4.3
82031633,TRUE,shipping,4.3
82031667,TRUE,shipping,4.3
97358453,FALSE,shipping,4.3
117636167,TRUE,shipping,4.3
120868935,TRUE,shipping,4.3
123095978,TRUE,shipping,4.3
134822416,TRUE,shipping,4.3
141363430,FALSE,shipping,4.3
160075998,TRUE,shipping,4.3
