iucn_sid,assess_gp,kingdom,phylum,class,order,family,rank
43398250,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Chondrichthyes
39380,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41859,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Chondrichthyes
39378,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41851,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
104061138,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Glaucostegidae,Chondrichthyes
39393,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Chondrichthyes
63114,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chondrichthyes
39375,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
60160,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
39366,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
39415,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Aetobatidae,Chondrichthyes
43508845,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Chondrichthyes
161566,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
161580,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Torpediniformes,Torpedinidae,Chondrichthyes
39387,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Chondrichthyes
39412,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
161621,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
198921,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Mobulidae,Chondrichthyes
3853,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
39384,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
60162,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
60107,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urotrygonidae,Chondrichthyes
60108,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urotrygonidae,Chondrichthyes
161626,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
161451,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
161578,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
161605,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
161647,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
41796,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
42717,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Orectolobidae,Chondrichthyes
195460,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Torpediniformes,Narcinidae,Chondrichthyes
195456,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
161375,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
161382,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
161409,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Rhinobatidae,Chondrichthyes
161481,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Anacanthobatidae,Chondrichthyes
161483,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
70688333,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
39349,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
161729,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
161731,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
39335,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Brachaeluridae,Chondrichthyes
39345,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
103055306,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pseudotriakidae,Chondrichthyes
39341,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Chondrichthyes
41724,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41864,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Orectolobidae,Chondrichthyes
44639,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
161328,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Torpediniformes,Torpedinidae,Chondrichthyes
161363,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,Chondrichthyes
161569,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Chondrichthyes
43270317,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Trygonorrhinidae,Chondrichthyes
19488,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Chondrichthyes
39365,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
161741,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
39363,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39353,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39355,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39368,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41726,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
60219,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
161594,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
161598,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
161600,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
39390,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Chondrichthyes
39413,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
41814,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pseudotriakidae,Chondrichthyes
41830,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Dalatiidae,Chondrichthyes
71711476,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Stegostomidae,Chondrichthyes
71711344,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Stegostomidae,Chondrichthyes
41813,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
44586,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
44613,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
42706,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
2636,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
43508842,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Chondrichthyes
43508949,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Chondrichthyes
39334,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Chondrichthyes
60094,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urolophidae,Chondrichthyes
60099,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urolophidae,Chondrichthyes
60177,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Trygonorrhinidae,Chondrichthyes
161386,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
6229,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Dalatiidae,Chondrichthyes
60235,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Chondrichthyes
39357,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39389,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Chondrichthyes
14134429,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Gymnuridae,Chondrichthyes
9281,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
60152,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
60246,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
63103,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chondrichthyes
63108,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
39370,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41873,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Orectolobidae,Chondrichthyes
42713,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
39383,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
195455,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
60085,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urolophidae,Chondrichthyes
60220,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
60247,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
42700,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41740,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Centrophoridae,Chondrichthyes
44183,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
44598,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urotrygonidae,Chondrichthyes
60180,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Rhinidae,Chondrichthyes
60239,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
39332,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squatiniformes,Squatinidae,Chondrichthyes
161631,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
161603,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Anacanthobatidae,Chondrichthyes
161639,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Hemigaleidae,Chondrichthyes
42704,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
60119,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Aetobatidae,Chondrichthyes
60121,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Chondrichthyes
60178,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Trygonorrhinidae,Chondrichthyes
60204,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
174145,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
161547,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
161611,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
161707,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Hemigaleidae,Chondrichthyes
202053,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
84784918,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Chondrichthyes
41812,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
161426,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chondrichthyes
161715,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
161716,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Torpediniformes,Narcinidae,Chondrichthyes
44591,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Chondrichthyes
44644,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
161723,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
161728,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
60145,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Chimaeriformes,Rhinochimaeridae,Chondrichthyes
60150,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Chondrichthyes
44226,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
63111,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
63125,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
63126,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
161722,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
41731,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
41753,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
63115,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
63120,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
63121,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
63129,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
63130,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
63131,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Rhinobatidae,Chondrichthyes
63133,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
63135,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urotrygonidae,Chondrichthyes
63136,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
63137,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
63147,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
63148,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Arhynchobatidae,Chondrichthyes
63149,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
63151,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chondrichthyes
63155,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
63156,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Urotrygonidae,Chondrichthyes
63157,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Torpediniformes,Narcinidae,Chondrichthyes
63159,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
63160,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
63161,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Gurgesiellidae,Chondrichthyes
63162,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
63164,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chondrichthyes
63165,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
63167,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Rhinobatidae,Chondrichthyes
41721,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41722,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
39324,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Hexanchiformes,Hexanchidae,Chondrichthyes
39329,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squatiniformes,Squatinidae,Chondrichthyes
39331,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squatiniformes,Squatinidae,Chondrichthyes
39333,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Chondrichthyes
39336,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Lamniformes,Odontaspididae,Chondrichthyes
39337,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Lamniformes,Pseudocarchariidae,Chondrichthyes
39346,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
39347,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
39348,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
39352,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39356,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39358,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39359,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39362,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
39369,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
39372,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
39379,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
39382,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
39394,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Rhinidae,Chondrichthyes
39396,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Torpediniformes,Torpedinidae,Chondrichthyes
39397,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Chondrichthyes
39416,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Myliobatidae,Chondrichthyes
41795,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Chondrichthyes
41718,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41723,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41725,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41727,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41728,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
41730,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
41732,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Brachaeluridae,Chondrichthyes
41733,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41735,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41752,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
41805,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
41808,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
41809,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Etmopteridae,Chondrichthyes
41811,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Scyliorhinidae,Chondrichthyes
41816,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Hemigaleidae,Chondrichthyes
41818,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chondrichthyes
41819,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Hemiscylliidae,Chondrichthyes
41821,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
41822,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
41823,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Hexanchiformes,Hexanchidae,Chondrichthyes
41824,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Chondrichthyes
41825,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Heterodontiformes,Heterodontidae,Chondrichthyes
41826,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chondrichthyes
41829,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Chondrichthyes
41831,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41832,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Mobulidae,Chondrichthyes
41835,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Ginglymostomatidae,Chondrichthyes
41836,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41838,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Orectolobidae,Chondrichthyes
41839,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Orectolobidae,Chondrichthyes
41840,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Oxynotidae,Chondrichthyes
41841,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Parascylliidae,Chondrichthyes
41843,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Parascylliidae,Chondrichthyes
41844,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Orectolobiformes,Parascylliidae,Chondrichthyes
41845,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Pentanchidae,Chondrichthyes
41846,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Pristiophoriformes,Pristiophoridae,Chondrichthyes
41848,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Rhinidae,Chondrichthyes
41850,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41852,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Chondrichthyes
41853,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Rhinidae,Chondrichthyes
41855,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,Chondrichthyes
41856,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,Chondrichthyes
41857,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Somniosidae,Chondrichthyes
41858,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Dalatiidae,Chondrichthyes
41860,sharks_and_rays,Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Chondrichthyes
