stressor,iucn_sid,term,estimate,std.error,statistic,p.value
cum_all,63147,(Intercept),0.7930463738567535,0.01546802185306422,51.27005776111253,2.0512745816601548e-12
cum_all,63147,year,-0.013549842768132262,0.00261457289627018,-5.182430670593195,5.774674749143997e-4
cum_all,63149,(Intercept),0.4333993082934591,0.03889157176729416,11.143784851038752,1.4428025616135585e-6
cum_all,63149,year,-0.002214487217723907,0.006573875470441622,-0.33686175341790303,0.7439433150403912
cum_all,63153,(Intercept),0.7749209577843977,0.007498898909888426,103.33796562619985,3.776025543087082e-15
cum_all,63153,year,-0.001608466197825992,0.0012675452638942477,-1.2689615461023784,0.2362888668525986
cum_all,63154,(Intercept),0.05356340721252939,0.06099760413818688,0.8781231323640891,0.40271055287648794
cum_all,63154,year,0.0014049164174189954,0.010310476933126882,0.13626105043745276,0.8946141644809826
cum_all,63155,(Intercept),0.6823257934826484,0.019042160319577225,35.8323731147852,5.0813593246811905e-11
cum_all,63155,year,-0.021199244886745305,0.0032187125626626442,-6.58624977348349,1.0085993568417144e-4
cum_all,63156,(Intercept),1.0719545111126099,0.04662510064209115,22.990931844657407,2.6476598945417357e-9
cum_all,63156,year,-0.027368332087627963,0.007881080436961724,-3.4726624485739763,0.007019246357975106
cum_all,63166,(Intercept),0.7908108513493769,0.003694055655978011,214.07659358613742,5.387648934836633e-18
cum_all,63166,year,0.001427537497353318,6.244093709707515e-4,2.2862204888660878,0.048070928829143766
cum_all,63167,(Intercept),0.8631336406047596,0.003995620644555953,216.0199171512396,4.966884381973174e-18
cum_all,63167,year,0.0011697979435490466,6.753831576055124e-4,1.732050807568878,0.11730680301423797
cum_all,63571,(Intercept),0.49655309257110275,0.003466301921202902,143.251541227195,2.0007741728824975e-16
cum_all,63571,year,0.0018106169752375903,5.859119633756527e-4,3.0902543187648273,0.012924164269058578
cum_all,64400,(Intercept),0.6522763825900109,0.012506408022853827,52.155373581132245,1.759181290192775e-12
cum_all,64400,year,-0.0021288257837763494,0.0021139687903771534,-1.0070280098111313,0.3402270420986509
cum_all,64409,(Intercept),0.29393179199424063,0.030500623034565733,9.63691107755844,4.8639307100696904e-06
cum_all,64409,year,-0.009466242039733331,0.005155546265906766,-1.8361278420354537,0.09952217243335514
cum_all,64410,(Intercept),0.5265620275816165,0.009040001331264327,58.24800332280172,6.52581470510011e-13
cum_all,64410,year,-0.008691287148198536,0.0015280391175739002,-5.687869537003657,2.9886771774508117e-4
cum_all,64411,(Intercept),0.6579551759556675,0.021405713226005433,30.737362918434744,1.9999814397509372e-10
cum_all,64411,year,0.032103295107986506,0.0036182259216913947,8.87266185218731,9.592224545723948e-6
cum_all,132722,(Intercept),0.780417692756384,0.0102528788532329,76.11693300270544,5.899043164321349e-14
cum_all,132722,year,2.8255248159606006e-4,0.0017330528372051638,0.1630374305561987,0.8740911053475028
cum_all,132724,(Intercept),0.5342376440345565,0.006730583890885708,79.37463564758477,4.047612826724575e-14
cum_all,132724,year,-0.005562875899081468,0.0011376763224378542,-4.8896824073486345,8.598034326309243e-4
cum_all,132730,(Intercept),0.6417912226751848,0.022015157421519535,29.15224317441592,3.207049350018844e-10
cum_all,132730,year,0.0011514516948053068,0.003721240792663063,0.3094268172797503,0.7640408337311393
cum_all,132765,(Intercept),0.8551338125764063,0.006179934389567812,138.3726361270009,2.732649791431959e-16
cum_all,132765,year,-0.0023168274537464406,0.0010445995686572628,-2.2179096404610914,0.053747089659161244
cum_all,132795,(Intercept),0.043487405052699185,0.005495270475230813,7.91360593599765,2.413818866821024e-5
cum_all,132795,year,-0.0010771379647369769,9.288702446050639e-4,-1.1596215628534352,0.27604161803650934
cum_all,132860,(Intercept),0.9535315729394367,0.005573711950219077,171.07657902952047,4.051441347851346e-17
cum_all,132860,year,0.005109428999690238,9.421292738717662e-4,5.423278037728913,4.200379264250858e-4
cum_all,132866,(Intercept),0.9090591151034615,0.0031647121018739473,287.2485982422138,3.8225730155220475e-19
cum_all,132866,year,0.005525361794847407,5.349339795779186e-4,10.32905368847032,2.731221753999848e-6
cum_all,132868,(Intercept),0.9550889774511684,0.005408849775224447,176.57894323965314,3.0472484100835184e-17
cum_all,132868,year,0.0028342159674394148,9.142624801436645e-4,3.100002492713093,0.012722404803789125
cum_all,132869,(Intercept),0.9097191978229137,0.003498089869076339,260.0616999194256,9.352912002758696e-19
cum_all,132869,year,0.006137010371975212,5.912851072545175e-4,10.379105268642505,2.6229762955670634e-6
cum_all,132870,(Intercept),0.89425836303326,0.003565812185617127,250.7867258517691,1.2968080656838146e-18
cum_all,132870,year,0.00632311925016473,6.027322680474212e-4,10.490759472109838,2.398155328263296e-6
cum_all,132871,(Intercept),0.9578238985032232,0.004916199621170443,194.83014773822094,1.2576048318743308e-17
cum_all,132871,year,0.004939425838957979,8.309894053853842e-4,5.9440298600043455,2.1693189599532013e-4
cum_all,132872,(Intercept),0.9783405796272109,0.0024898558365019723,392.93061280274486,2.2799455692209123e-20
cum_all,132872,year,0.001476719315914,4.208624507760543e-4,3.5087932249384233,0.006631189317628258
cum_all,132873,(Intercept),0.9635845050967705,0.004335809199129388,222.23867814346033,3.847426260216107e-18
cum_all,132873,year,0.0033309998319672927,7.328855184670489e-4,4.545047961835334,0.0013957923555379993
cum_all,132878,(Intercept),0.9116587132187969,0.003054056713997785,298.50746027090906,2.7045479658742237e-19
cum_all,132878,year,0.0056141888505634886,5.16229805203484e-4,10.875367508760029,1.7721903927666534e-6
cum_all,132879,(Intercept),0.9808608991522534,0.001892586305366105,518.2648190844402,1.88732086062613e-21
cum_all,132879,year,0.002081424198108016,3.1990547368421744e-4,6.506372567299723,1.1062815663415909e-4
cum_all,132880,(Intercept),0.9128210229348674,0.003460515548125844,263.781800786659,8.230715367760454e-19
cum_all,132880,year,0.005902981734970512,5.849338878105484e-4,10.091707555303074,3.3162443715061693e-6
cum_all,132888,(Intercept),0.964632334105275,0.004076304472041041,236.6438377509802,2.1863944807842903e-18
cum_all,132888,year,0.0034622198619009693,6.89021213622873e-4,5.024837832926246,7.143681336194692e-4
cum_all,132890,(Intercept),0.8967298801833649,0.003930483603429416,228.1474675027145,3.0382449902752264e-18
cum_all,132890,year,0.006944027584095436,6.643729881158086e-4,10.452001674223704,2.473692425933789e-6
cum_all,132892,(Intercept),0.9723242173727747,0.0037777432769200976,257.38229045714485,1.0266478968625542e-18
cum_all,132892,year,0.0031930255805841406,6.385551607522139e-4,5.000391159352274,7.385735001182353e-4
cum_all,132893,(Intercept),0.9755720599539276,0.004304527750154905,226.63858071743647,3.225187603267215e-18
cum_all,132893,year,0.002113541229344978,7.275979885280774e-4,2.9048200553998895,0.017457833446872545
cum_all,132894,(Intercept),0.8997221218909204,0.003983395303674291,225.86814847650572,3.3255425206590705e-18
cum_all,132894,year,0.006697108875821194,6.733166978331837e-4,9.946447039518429,3.741728050598838e-6
cum_all,132896,(Intercept),0.9582303224306958,0.005267412100206155,181.91671815334,2.3309567275914225e-17
cum_all,132896,year,0.0040399710041536035,8.903551495795407e-4,4.537482605746066,0.0014109906014934765
cum_all,132897,(Intercept),0.9870779431318789,0.0012859367441473216,767.5944774300622,5.503729994693945e-23
cum_all,132897,year,0.0014482774655720219,2.1736298212556896e-4,6.662944404835976,9.236061382129595e-5
cum_all,132899,(Intercept),0.8027256997840466,0.015608778247292465,51.427836763795995,1.9954961352282736e-12
cum_all,132899,year,0.012496358123359036,0.002638365069362629,4.736402201677829,0.0010642905994323055
cum_all,132901,(Intercept),0.9795600281018224,0.0028284470509848396,346.32432937386915,7.102160841056926e-20
cum_all,132901,year,0.002427845400286311,4.7809481188283254e-4,5.078167216927063,6.644809014602878e-4
cum_all,132904,(Intercept),0.9535128575380599,0.005963898528785936,159.88079826236842,7.448668209990443e-17
cum_all,132904,year,0.004514157519172695,0.0010080828432745149,4.477962847288958,0.0015369257358584932
cum_all,132905,(Intercept),0.896739005539275,0.003949220921864179,227.06731866395074,3.170801450330615e-18
cum_all,132905,year,0.006974520595603068,6.675401729952772e-4,10.448091182749556,2.4814583615179898e-6
cum_all,132907,(Intercept),0.9749001167170747,0.0030209513075787845,322.71295279447327,1.3408176755917713e-19
cum_all,132907,year,0.0028123900060820664,5.106339701855771e-4,5.507643772818275,3.7644574760335655e-4
cum_all,132909,(Intercept),0.939744163595252,0.0032690525772182577,287.46682453021623,3.7965380905076973e-19
cum_all,132909,year,0.005780515343362253,5.525707389134467e-4,10.4611318267211,2.455664792464723e-6
cum_all,132910,(Intercept),0.9144434264223759,0.0033975859906507488,269.14504266814157,6.867088479505919e-19
cum_all,132910,year,0.005784893903519751,5.742968511608965e-4,10.073002998059344,3.367913735880795e-6
cum_all,132913,(Intercept),0.96596320877626,0.0031515993456178375,306.49936836653745,2.13223159150327e-19
cum_all,132913,year,0.004062016798556137,5.327175192297048e-4,7.625085813640414,3.241204868998437e-5
cum_all,132918,(Intercept),0.9064177589865345,0.019943456257711004,45.44938185606992,6.044977612036193e-12
cum_all,132918,year,0.011635431781774425,0.0033710593820393026,3.4515653576934735,0.007256758579403116
cum_all,132920,(Intercept),0.9521054120205512,0.002645256454983909,359.92934077400935,5.021022287750229e-20
cum_all,132920,year,0.004581105771433491,4.4712994955554465e-4,10.245580230058833,2.9228750819534263e-6
cum_all,132921,(Intercept),1.000461855474711,3.4986813215867303e-4,2859.5398194796976,3.9829379353595245e-28
cum_all,132921,year,-2.297434925484288e-4,5.9138508097564296e-5,-3.884837476275312,0.003703983411097751
cum_all,132924,(Intercept),0.9524304493608179,0.007329373299565854,129.94705146444565,4.808684589033176e-16
cum_all,132924,year,0.005774330387653504,0.0012388902057243337,4.660889529171365,0.0011837357412346683
cum_all,132927,(Intercept),0.9397883729612568,0.0036153889341488206,259.94115434845,9.392015772773738e-19
cum_all,132927,year,0.005837817691251367,6.111122680388545e-4,9.552774500806125,5.229783125719663e-6
cum_all,132928,(Intercept),0.9055942778863885,0.003626373281765485,249.7245064207796,1.3472989615301934e-18
cum_all,132928,year,0.006390595663457832,6.129689616635827e-4,10.425643161627486,2.526561931577073e-6
cum_all,132929,(Intercept),0.9763422049326117,0.0029338391921962517,332.78654383293883,1.0167978944924153e-19
cum_all,132929,year,0.002744214549158323,4.959093351947873e-4,5.533702139485695,0.00036399143112117286
cum_all,132930,(Intercept),0.9872197611036208,4.6676141573703426e-4,2115.0414919038726,6.01169906737957e-27
cum_all,132930,year,0.0013036902157651045,7.88970792906521e-5,16.523935074483404,4.85532555438318e-8
cum_all,132931,(Intercept),0.9037447584387309,0.003404854491475704,265.4283055858394,7.782493597430279e-19
cum_all,132931,year,0.005883322393751143,5.755254520404382e-4,10.222523387788872,2.978393287811297e-6
cum_all,132932,(Intercept),0.9745982066861169,0.0035539155188552283,274.2322380809013,5.802186023049977e-19
cum_all,132932,year,0.0028016911304680854,6.007213643412399e-4,4.663877958694647,0.0011787446985550073
cum_all,132933,(Intercept),0.9462828794836762,0.007466002732378431,126.7455844048721,6.018388243647146e-16
cum_all,132933,year,0.005187741708139953,0.0012619847950168723,4.110779883105164,0.002633942389590997
cum_all,132935,(Intercept),0.970459441978087,0.004127806808240099,235.1029219780382,2.318778822551115e-18
cum_all,132935,year,0.0034297383672319544,6.977266973362917e-4,4.915589987205094,8.296288183074874e-4
cum_all,132940,(Intercept),0.9025612270430682,0.003730831044656001,241.91961958070613,1.792907232022786e-18
cum_all,132940,year,0.006589387820209998,6.306255462128511e-4,10.448970644753937,2.479709476682121e-6
cum_all,132944,(Intercept),0.8981272797783807,0.004046379874459151,221.95822133442837,3.8913936895731764e-18
cum_all,132944,year,0.006709191007615463,6.839630334293985e-4,9.809288923080393,4.1992718037164485e-6
cum_all,132948,(Intercept),0.8909769964987446,0.004191993716877824,212.54254101371598,5.747832316875175e-18
cum_all,132948,year,0.007391933300505588,7.085762651229005e-4,10.432092725013135,2.5135112981416843e-6
cum_all,132956,(Intercept),0.9618539900458348,0.004807458024485002,200.07537978428283,9.902128978905998e-18
cum_all,132956,year,0.0036935211518892255,8.126087207644498e-4,4.545263984386729,0.0013953609649077934
cum_all,132957,(Intercept),0.8899523149950983,0.00400151146951762,222.40403951719313,3.821761260182081e-18
cum_all,132957,year,0.006822977504842812,6.763788887615552e-4,10.087508078993467,3.32776845297384e-6
cum_all,132959,(Intercept),0.9805499498160376,0.007329040665098064,133.78967243087575,3.6997674772458e-16
cum_all,132959,year,0.002014472542798128,0.0012388339802371893,1.626103719250931,0.13837189404675138
cum_all,132964,(Intercept),0.9997877872405513,1.035492237133986e-4,9655.193456666979,6.982675182006463e-33
cum_all,132964,year,3.0316108492700923e-5,1.750301339904277e-5,1.7320508075688783,0.11730680301423796
cum_all,132967,(Intercept),0.9677106785791508,0.0037578718874961433,257.5156119076569,1.0218747170371776e-18
cum_all,132967,year,0.0037801966368622825,6.351962828884094e-4,5.951226004775572,2.1501517658367047e-4
cum_all,132968,(Intercept),0.9228764652231934,0.020523332947311776,44.96718284464002,6.651494211595082e-12
cum_all,132968,year,0.01036115694500647,0.003469076432326099,2.9867191303303358,0.015282045114497048
cum_all,132969,(Intercept),0.9044144440624254,0.003793226646883504,238.4287911732055,2.0434372557495146e-18
cum_all,132969,year,0.006302879411603241,6.411723279526356e-4,9.830242411941466,4.125549053256249e-6
cum_all,132970,(Intercept),1.000206659145323,1.5654994500768972e-4,6389.057876042006,2.870377646631968e-31
cum_all,132970,year,-1.0279967741683522e-4,2.6461770420152854e-5,-3.884837476276518,0.003703983411090941
cum_all,132972,(Intercept),0.9591619958308254,0.005070380654386853,189.16962279764263,1.639688966604106e-17
cum_all,132972,year,0.004007662231637898,8.570507566296419e-4,4.6761083875569485,0.0011585524286579947
cum_all,132973,(Intercept),0.9593728730515142,0.005344627916764519,179.50227555453299,2.6287241556245573e-17
cum_all,132973,year,0.003624192205604186,9.034070047588682e-4,4.011693717796148,0.003056064419506703
cum_all,132974,(Intercept),0.9693237479280848,0.004144343251766449,233.8907974176436,2.4291836519156104e-18
cum_all,132974,year,0.0035318132571826684,7.00521866457166e-4,5.041688812719773,6.981819410242356e-4
cum_all,132976,(Intercept),0.964902191304043,0.0040993679704433945,235.37828227693294,2.2944824501230556e-18
cum_all,132976,year,0.0035211836331683517,6.929196563836078e-4,5.081662211093326,6.613453146985672e-4
cum_all,132977,(Intercept),0.9575745276581151,0.004705646995450933,203.494764605978,8.501696025673799e-18
cum_all,132977,year,0.004266349046638605,7.953995158911634e-4,5.363781296570944,4.5405364921519484e-4
cum_all,132978,(Intercept),0.9093966784772769,0.003588793315816936,253.3990114363179,1.1813472660234144e-18
cum_all,132978,year,0.0061272470956172265,6.066167880407889e-4,10.10068830341245,3.291747014933104e-6
cum_all,132979,(Intercept),0.9160979861894166,0.003339129256096039,274.3523583332253,5.779365053990292e-19
cum_all,132979,year,0.00566529659605373,5.644158595756067e-4,10.037451109743012,3.4685861582071005e-6
cum_all,132980,(Intercept),0.9176053982480143,0.0032876551466330733,279.106340939604,4.9515167516581295e-19
cum_all,132980,year,0.0055797523823072764,5.557151470514094e-4,10.040669958184695,3.459336114557063e-6
cum_all,132981,(Intercept),0.9739741456309053,0.0028945856385754845,336.4813715134123,9.206199410079672e-20
cum_all,132981,year,0.0026183640194013345,4.892742736236262e-4,5.351526046954001,4.614238301732715e-4
cum_all,132983,(Intercept),0.9434532407038793,0.0021268389557124044,443.5941133059888,7.65451371211904e-21
cum_all,132983,year,0.004518769788763253,3.5950139850853875e-4,12.569547177035322,5.182353767470273e-7
cum_all,132984,(Intercept),0.97402408071462,0.0029170583764508685,333.9062696097626,9.86520825987799e-20
cum_all,132984,year,0.0029086000910353922,4.930728596297821e-4,5.8989255527454505,2.2937670405071293e-4
cum_all,132985,(Intercept),0.9521294126060444,0.0024970525182704145,381.30131650796744,2.987762780524234e-20
cum_all,132985,year,0.0037967284983755015,4.2207891201935955e-4,8.995304883181078,8.574574292566989e-6
cum_all,132990,(Intercept),0.9616015391101498,0.005163629879193476,186.22588404038467,1.8882061991973108e-17
cum_all,132990,year,0.0034471524088988616,8.728127524487325e-4,3.9494753018074644,0.0033573790493265122
cum_all,132991,(Intercept),0.9543468264643096,0.005570609779493894,171.3181975117659,4.0003191640693417e-17
cum_all,132991,year,0.00439075654261844,9.416049113143096e-4,4.663056118186279,0.0011801150181301363
cum_all,132992,(Intercept),0.9126953382410146,0.0034857607885047455,261.8353334086718,8.797987576572413e-19
cum_all,132992,year,0.0059130675628434465,5.89201112274123e-4,10.03573727147416,3.4735223559676222e-6
cum_all,132994,(Intercept),0.9659052797347528,0.0063497374367287645,152.11735750641753,1.1656575842346618e-16
cum_all,132994,year,0.0038197111748363623,0.001073301522212052,3.558842595288617,0.006130381349725726
cum_all,132995,(Intercept),0.990615682076741,6.816779198561437e-4,1453.2019495156792,1.7616900980519914e-25
cum_all,132995,year,0.0010075455122685955,1.1522459886418094e-4,8.744187631811354,1.0802734845468498e-5
cum_all,132996,(Intercept),0.9530515068495394,0.007269388207336818,131.10477521170867,4.4399104215976646e-16
cum_all,132996,year,0.005980062774094063,0.001228750874540803,4.866782110188832,8.874598696960992e-4
cum_all,132997,(Intercept),0.9072632935956747,0.003574948991947098,253.78356324506137,1.1653360021704894e-18
cum_all,132997,year,0.006270549447065104,6.042766701963023e-4,10.37695108273514,2.6275364312937387e-6
cum_all,133002,(Intercept),0.9379701589513639,0.0029459675705747063,318.3912030533257,1.5137827950404504e-19
cum_all,133002,year,0.005978102067693502,4.979594053126889e-4,12.005199628551265,7.671523797802125e-7
cum_all,133003,(Intercept),0.9744226412084543,0.002681111683370506,363.439780316603,4.6010571638130234e-20
cum_all,133003,year,0.0020732313710168275,4.531905893205837e-4,4.574744974570155,0.0013378068411348005
cum_all,133006,(Intercept),1.0002028904079256,1.5369502353123523e-4,6507.711618942924,2.432292263589118e-31
cum_all,133006,year,-1.0092497214743376e-4,2.5979200613604586e-5,-3.884837476276393,0.0037039834110916456
cum_all,133007,(Intercept),0.9819171057953598,0.0020286786642734413,484.0180572151023,3.491793097661516e-21
cum_all,133007,year,0.0020571204237762554,3.429092809175326e-4,5.9990223019684885,2.0274228421940445e-4
cum_all,133009,(Intercept),0.9974273041485977,0.001587603451555307,628.2597226476555,3.338699691067767e-22
cum_all,133009,year,1.1290787375353785e-4,2.6835396238072924e-4,0.4207423387821974,0.68381187889144
cum_all,133011,(Intercept),0.9799780858030902,0.0019889474969894947,492.7118927404579,2.9748670450957626e-21
cum_all,133011,year,0.0022210551189148484,3.3619348790246104e-4,6.606478705974333,9.85382402665249e-5
cum_all,133012,(Intercept),1.0001862553130176,1.4109348494973443e-4,7088.81955583804,1.1264326195647458e-31
cum_all,133012,year,-9.2650078783086e-5,2.3849151823948397e-5,-3.884837476276635,0.003703983411090281
cum_all,133014,(Intercept),0.9914151943653993,3.280365701509915e-4,3022.270333789498,2.4203005919475693e-28
cum_all,133014,year,8.840909976516438e-4,5.5448300593932e-5,15.944420084686863,6.630831851633108e-8
cum_all,133019,(Intercept),0.9862599153821846,5.250264739187865e-4,1878.4955890333708,1.7481338542829576e-26
cum_all,133019,year,0.0014149982695731804,8.87456716555146e-5,15.944420084686499,6.630831851634409e-8
cum_all,133020,(Intercept),0.9160422117045761,0.003231640383166718,283.4604420950257,4.307642936604228e-19
cum_all,133020,year,0.005695407909964037,5.462469239171691e-4,10.426434750647067,2.5249561422007344e-6
cum_all,133022,(Intercept),0.9747064479714447,0.0033758759620826947,288.72697306393763,3.649999546842641e-19
cum_all,133022,year,0.002902409070421321,5.706271865579827e-4,5.0863490888484,6.571654346205145e-4
cum_all,133025,(Intercept),0.9068127603323854,0.003705735870143554,244.70517924345674,1.6173922893978147e-18
cum_all,133025,year,0.006146807698634812,6.263836875103813e-4,9.813166947347968,4.185518618275719e-6
cum_all,133028,(Intercept),0.9116304219454568,0.00358887017633504,254.0159930990915,1.155775503082167e-18
cum_all,133028,year,0.00587148972971841,6.066297798395682e-4,9.678868273283928,4.692097591454053e-6
cum_all,133031,(Intercept),0.9616941292538235,0.004328318589087715,222.1865395210016,3.855558127321316e-18
cum_all,133031,year,0.0035318146585748087,7.316193742776025e-4,4.827393563848833,9.372927885727914e-4
cum_all,133032,(Intercept),0.9600373221231204,0.005359037627697982,179.14360540429948,2.6764606312533604e-17
cum_all,133032,year,0.0035585315473585896,9.058426904598332e-4,3.928421109797962,0.0034663438647977696
cum_all,133036,(Intercept),0.9489700911160663,0.0032729695505154446,289.94161921445846,3.514678423077529e-19
cum_all,133036,year,0.003869567253485061,5.532328282430017e-4,6.994464276052314,6.363518234720364e-5
cum_all,133038,(Intercept),0.9087535224325662,0.0036392364242363593,249.70994365205468,1.3480061886722581e-18
cum_all,133038,year,0.006171720928403802,6.151432295812704e-4,10.032981965200053,3.4814744292738685e-6
cum_all,133040,(Intercept),0.9610575130865989,0.004852101197277632,198.0703769381025,1.0841454456805131e-17
cum_all,133040,year,0.003822847041934503,8.20154794250504e-4,4.661128690259014,0.0011833354795795907
cum_all,133041,(Intercept),0.9183512921107968,0.003349809005324612,274.15034428860054,5.817801958309174e-19
cum_all,133041,year,0.0054440771693640075,5.662210666755992e-4,9.614755595950022,4.957454883278901e-6
cum_all,133043,(Intercept),0.9093614203792815,0.0035899066098101346,253.31060643590848,1.1850625708215687e-18
cum_all,133043,year,0.006043762179422112,6.06804969071812e-4,9.959974765313541,3.699666272277474e-6
cum_all,133046,(Intercept),0.9861605109566399,0.001577891814007957,624.9861379607023,3.4994229167854923e-22
cum_all,133046,year,0.001590042871706619,2.667123960220244e-4,5.961638436840099,2.12274296158029e-4
cum_all,133055,(Intercept),0.9115904467399438,0.003397508349028651,268.3114662545474,7.061478508637374e-19
cum_all,133055,year,0.005974236023391761,5.742837273314445e-4,10.402934541002178,2.573110889312528e-6
cum_all,133057,(Intercept),0.9863059116699479,5.232688960399457e-4,1884.8930619309244,1.695453518835808e-26
cum_all,133057,year,0.0014102614233744784,8.84485867710508e-5,15.944420084686492,6.630831851634431e-8
cum_all,133059,(Intercept),0.8923990092509114,0.0037397079101156956,238.62799734626955,2.0281378976354433e-18
cum_all,133059,year,0.006578014856209294,6.321260103352339e-4,10.406176535467653,2.566407829918926e-6
cum_all,133060,(Intercept),0.9052513568515813,0.0037725526009433595,239.95725245161998,1.9292487422828648e-18
cum_all,133060,year,0.0062440500846640355,6.376777763748825e-4,9.791857762647258,4.261708366860941e-6
cum_all,133064,(Intercept),0.9816846773797865,0.0013992410836572745,701.5836576309655,1.2362980045402602e-22
cum_all,133064,year,0.002001968504821485,2.3651491104877717e-4,8.464449433416963,1.4062835772790207e-5
cum_all,133067,(Intercept),0.9797107390471789,0.0027378682348941576,357.837067014678,5.2914906228606245e-20
cum_all,133067,year,0.0023424803976914202,4.627841975213702e-4,5.061712154904016,6.794607796190115e-4
cum_all,133069,(Intercept),0.9613826390253465,0.004851288361951136,198.17058218297473,1.079222639245415e-17
cum_all,133069,year,0.0037527744656189383,8.200174000035878e-4,4.5764571161569485,0.0013345434041186315
cum_all,133070,(Intercept),0.9446734941171928,0.003813769924397403,247.70070372466333,1.4496563946509e-18
cum_all,133070,year,0.0040507714384353626,6.446447756320237e-4,6.283726466973844,1.4373813578495538e-4
cum_all,133071,(Intercept),0.9169840966026535,0.0032024552703518168,286.33783119222613,3.9333920612132315e-19
cum_all,133071,year,0.005630700498018917,5.413137394631199e-4,10.401916832193283,2.5752190564325975e-6
cum_all,133074,(Intercept),0.9635110755567271,0.004394536119915465,219.25205511230652,4.345554271731701e-18
cum_all,133074,year,0.0023027196091865453,7.428121798609403e-4,3.1000024927130716,0.012722404803789571
cum_all,133075,(Intercept),0.9769154722436846,0.003605188057797891,270.9748996673424,6.460877426598211e-19
cum_all,133075,year,0.0020209251820689166,6.09388005228865e-4,3.316319265768822,0.008992893872756556
cum_all,133078,(Intercept),0.9831576648010221,0.001957523303339904,502.24570155745766,2.503579497985387e-21
cum_all,133078,year,0.001930299428280867,3.3088182970958814e-4,5.833803052815178,2.487335390910997e-4
cum_all,133079,(Intercept),0.9512870915580067,0.008922121108640447,106.62118121628635,2.8501873553564716e-15
cum_all,133079,year,0.005783701781404322,0.0015081137232341169,3.8350567946569045,0.003996654415681003
cum_all,133080,(Intercept),0.9063616012198272,0.0037067881033776597,244.5140040224965,1.6288075210810841e-18
cum_all,133080,year,0.006297523783450872,6.265615473893356e-4,10.050926057767935,3.430043908665475e-6
cum_all,133081,(Intercept),0.9491118057999498,0.006398051193037199,148.34389053229813,1.461225943729851e-16
cum_all,133081,year,0.004938908542648358,0.0010814680375532501,4.566855765633455,0.0013529549710580547
cum_all,133083,(Intercept),0.94081518450737045,0.007683994966943011,122.4382874474556,8.213897948063314e-16
cum_all,133083,year,0.005716428798041384,0.0012988322079248787,4.401206532423785,0.0017173674281284208
cum_all,133092,(Intercept),0.9679116738915531,0.004078858513153975,237.2996441945999,2.1326182107199663e-18
cum_all,133092,year,0.0024160106423385705,6.894529253655427e-4,3.504243079478733,0.006678797671828223
cum_all,133093,(Intercept),0.9812329629916556,0.0021406548890617106,458.3798014362551,5.698564676565671e-21
cum_all,133093,year,0.0020957675581378976,3.618367174791811e-4,5.792025675941749,2.620812559679467e-4
cum_all,133097,(Intercept),0.9482023712138525,0.006436361864223194,147.3196180103667,1.5552097347696393e-16
cum_all,133097,year,0.004930972571517092,0.0010879437229041199,4.532378346146914,0.0014213447452769556
cum_all,133099,(Intercept),0.969643735783945,0.003202822542959873,302.7466313784133,2.382223515544365e-19
cum_all,133099,year,0.003433518600118673,5.413758198645887e-4,6.342209005524997,1.3410495421992968e-4
cum_all,133101,(Intercept),0.9750133944992242,0.003078074185610498,316.76084970831926,1.5853603169103343e-19
cum_all,133101,year,0.0028630735764735528,5.202894988677451e-4,5.5028471316530085,3.787881513953795e-4
cum_all,133102,(Intercept),1.0001854245097137,1.404641287631641e-4,7120.575433149354,1.0820185136362228e-31
cum_all,133102,year,-9.223680739579814e-5,2.3742771212184467e-5,-3.8848374762783995,0.0037039834110803188
cum_all,133105,(Intercept),0.9048648889334054,0.0038102689015476732,237.4805853114102,2.1180408569623172e-18
cum_all,133105,year,0.006438640071618464,6.440529947605534e-4,9.997065651425512,3.5869888273363834e-6
cum_all,133106,(Intercept),0.906906586718354,0.003786932701080526,239.4831538621181,1.963890774228206e-18
cum_all,133106,year,0.006183088858562363,6.401084569377521e-4,9.659439414598522,4.770821393777198e-6
cum_all,133107,(Intercept),0.9660452683701305,0.0041779201781431685,231.2263583741992,2.69299614447955e-18
cum_all,133107,year,0.003986880960617638,7.061974028947642e-4,5.645561629475085,3.1537879837691574e-4
cum_all,133109,(Intercept),0.9228475834326713,0.010869408001510482,84.90320570397455,2.2097198266338887e-14
cum_all,133109,year,0.007338626250647408,0.0018372652837713535,3.9943204258360634,0.003137201746649937
cum_all,133111,(Intercept),0.9972665351595185,0.0016868135473877693,591.2132592863651,5.7693594212270715e-22
cum_all,133111,year,1.1996354056022935e-4,2.851235293016951e-4,0.4207423387821966,0.6838118788914406
cum_all,133112,(Intercept),0.9147384984788123,0.0083318779458959,109.78779387057541,2.1905753667350225e-15
cum_all,133112,year,0.007107130173105631,0.0014083444191705227,5.04644323956745,6.936869102075609e-4
cum_all,133113,(Intercept),0.9757700628404838,0.0025134713255925726,388.21611088419223,2.541573931307579e-20
cum_all,133113,year,0.0027467543012664134,4.2485419699253747e-4,6.4651692762132695,1.1606657324585802e-4
cum_all,133114,(Intercept),0.7892757649820549,0.005822059572308537,135.56641858082102,3.285730117223144e-16
cum_all,133114,year,0.011699587641237864,9.841076837638896e-4,11.888523821387892,8.336704440320574e-7
cum_all,133115,(Intercept),0.9833709063968549,0.001874133501159584,524.7069676671449,1.6887340973707637e-21
