iucn_sid,code,title,timing,scope,severity,score,invasive,score_num,desc,stressor,category,sciname
41840,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,NA,NA,NA,Oxynotus bruniensis
41861,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squalus rancureli
41861,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Squalus rancureli
41861,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Squalus rancureli
41872,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chiloscyllium punctatum
41872,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Chiloscyllium punctatum
41872,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Chiloscyllium punctatum
41872,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Chiloscyllium punctatum
41872,5.4.4,Unintentional effects: (large scale) [harvest],Unknown,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Chiloscyllium punctatum
41875,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hemiscyllium hallstromi
41875,5.4.1,Intentional use: (subsistence/small scale) [harvest],Future,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Hemiscyllium hallstromi
41875,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Hemiscyllium hallstromi
41875,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hemiscyllium hallstromi
41875,9.1.1,Sewage,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Hemiscyllium hallstromi
41875,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hemiscyllium hallstromi
41875,9.2.2,Seepage from mining,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Seepage from mining,organic,land-based,Hemiscyllium hallstromi
41876,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontaspis ferox
41876,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Odontaspis ferox
41876,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Odontaspis ferox
41876,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Odontaspis ferox
44228,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bythaelurus hispidus
44228,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,NA,NA,NA,Bythaelurus hispidus
44228,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,NA,NA,NA,Bythaelurus hispidus
44673,11.1,Habitat shifting & alteration,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Epinephelus fuscoguttatus
44673,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Epinephelus fuscoguttatus
44673,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Epinephelus fuscoguttatus
44673,5.4.2,Intentional use: (large scale) [harvest],Ongoing,NA,Unknown,Unknown,NA,NA,NA,NA,NA,Epinephelus fuscoguttatus
44996,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Squatina africana
44996,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Squatina africana
44996,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Squatina africana
60085,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trygonoptera testacea
60085,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,NA,NA,NA,Trygonoptera testacea
60085,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Trygonoptera testacea
60118,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dipturus crosnieri
60118,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Dipturus crosnieri
60119,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aetobatus flagellum
60119,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Aetobatus flagellum
60119,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Aetobatus flagellum
60120,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aetomylaeus maculatus
60120,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Aetomylaeus maculatus
60120,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Aetomylaeus maculatus
60121,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aetomylaeus vespertilio
60121,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Aetomylaeus vespertilio
60121,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Aetomylaeus vespertilio
60124,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myliobatis hamlyni
60124,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Myliobatis hamlyni
60124,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Myliobatis hamlyni
60150,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neotrygon annotata
60150,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Neotrygon annotata
60162,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Taeniurops meyeni
60162,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Taeniurops meyeni
60162,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Taeniurops meyeni
60162,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Taeniurops meyeni
60162,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Taeniurops meyeni
60179,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aptychotrema timorensis
60179,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Aptychotrema timorensis
61405,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leucoraja melitensis
61405,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Leucoraja melitensis
63100,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dipturus oxyrinchus
63100,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Dipturus oxyrinchus
63100,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Dipturus oxyrinchus
64442,3.2,Mining & quarrying,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Zearaja maugeana
64442,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zearaja maugeana
64442,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Zearaja maugeana
64442,6.1,Recreational activities,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Human intrusions & disturbance: Recreational activities,direct_human,land-based,Zearaja maugeana
154700,3.2,Mining & quarrying,Ongoing,NA,NA,Unknown,NA,NA,NA,NA,NA,Enneapterygius namarrgon
154763,11.3,Temperature extremes,Ongoing,NA,NA,Unknown,NA,NA,NA,NA,NA,Axoclinus multicinctus
154817,11.3,Temperature extremes,Ongoing,NA,NA,Unknown,NA,NA,NA,NA,NA,Malacoctenus zonogaster
154986,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Paraclinus magdalenae
154986,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Paraclinus magdalenae
154986,3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Paraclinus magdalenae
154986,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paraclinus magdalenae
154986,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Paraclinus magdalenae
154986,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paraclinus magdalenae
154986,9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Paraclinus magdalenae
161339,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raja radula
161339,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Raja radula
161339,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Raja radula
161426,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Chiloscyllium arabicum
161426,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Chiloscyllium arabicum
161426,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chiloscyllium arabicum
161426,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Chiloscyllium arabicum
161426,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Chiloscyllium arabicum
161426,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Chiloscyllium arabicum
161426,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chiloscyllium arabicum
161426,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Chiloscyllium arabicum
161426,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Chiloscyllium arabicum
161426,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chiloscyllium arabicum
161426,9.2.1,Oil spills,Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Chiloscyllium arabicum
161431,1.2,Commercial & industrial areas,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Urogymnus granulatus
161431,2.4,Marine & freshwater aquaculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urogymnus granulatus
161431,2.4.2,Industrial aquaculture,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,Agriculture & aquaculture: Marine & freshwater aquaculture: Industrial aquaculture,nutrient,land-based,Urogymnus granulatus
161431,5.3,Logging & wood harvesting,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urogymnus granulatus
161431,5.3.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Urogymnus granulatus
161431,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Urogymnus granulatus
161431,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Urogymnus granulatus
161431,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Urogymnus granulatus
161431,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Urogymnus granulatus
161459,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raja maderensis
161459,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Raja maderensis
161459,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Raja maderensis
161480,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mustelus mosis
161480,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Mustelus mosis
161480,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Mustelus mosis
161480,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Mustelus mosis
161480,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Mustelus mosis
161526,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carcharhinus albimarginatus
161526,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,NA,NA,NA,Carcharhinus albimarginatus
161526,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,NA,NA,NA,Carcharhinus albimarginatus
161526,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Carcharhinus albimarginatus
161526,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Carcharhinus albimarginatus
161535,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dipturus gudgeri
161535,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Dipturus gudgeri
161613,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Torpedo suessii
161613,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Torpedo suessii
161613,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Torpedo suessii
161615,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pateobatis fai
161615,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Pateobatis fai
161615,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Pateobatis fai
161615,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Pateobatis fai
161667,1.2,Commercial & industrial areas,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Haploblepharus kistnasamyi
161667,1.3,Tourism & recreation areas,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Haploblepharus kistnasamyi
161667,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Haploblepharus kistnasamyi
161667,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Haploblepharus kistnasamyi
161667,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Whole (>90%),Unknown,Unknown,NA,NA,NA,NA,NA,Haploblepharus kistnasamyi
161667,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Haploblepharus kistnasamyi
161667,9.1.3,Type Unknown/Unrecorded,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,NA,NA,NA,Haploblepharus kistnasamyi
161692,2.4,Marine & freshwater aquaculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,Himantura uarnak
161692,2.4.2,Industrial aquaculture,Ongoing,Minority (<50%),Unknown,Unknown,NA,NA,Agriculture & aquaculture: Marine & freshwater aquaculture: Industrial aquaculture,nutrient,land-based,Himantura uarnak
161692,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Himantura uarnak
161692,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Himantura uarnak
161692,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Himantura uarnak
161692,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Himantura uarnak
161692,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Himantura uarnak
161744,5.3,Logging & wood harvesting,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pateobatis jenkinsii
161744,5.3.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Pateobatis jenkinsii
161744,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pateobatis jenkinsii
161744,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Pateobatis jenkinsii
161744,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Pateobatis jenkinsii
161744,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Majority (50-90%),Unknown,Unknown,NA,NA,NA,NA,NA,Pateobatis jenkinsii
165658,11.5,Other impacts,Future,NA,NA,No/Negligible Impact: 1,NA,1,NA,NA,NA,Prognathodes carlhubbsi
165712,11.3,Temperature extremes,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA,NA,NA,Chaetodon trifascialis
165712,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chaetodon trifascialis
165712,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chaetodon trifascialis
165823,11.3,Temperature extremes,Future,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Centropyge nahackyi
167006,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Housing & urban areas,direct_human,land-based,Takifugu ocellatus
167006,11.1,Habitat shifting & alteration,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,11.3,Temperature extremes,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,11.4,Storms & flooding,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,1.2,Commercial & industrial areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Commercial & industrial areas,direct_human,land-based,Takifugu ocellatus
167006,1.3,Tourism & recreation areas,Ongoing,Unknown,Unknown,Unknown,NA,NA,Residential & commercial development: Tourism & recreation areas,direct_human,land-based,Takifugu ocellatus
167006,2.1,Annual & perennial non-timber crops,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,2.2,Wood & pulp plantations,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,2.2.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,2.3,Livestock farming & ranching,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,2.4,Marine & freshwater aquaculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,2.4.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,Agriculture & aquaculture: Marine & freshwater aquaculture: Scale Unknown/Unrecorded,nutrient,land-based,Takifugu ocellatus
167006,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,7.2,Dams & water management/use,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,7.2.1,Abstraction of surface water (domestic use),Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,7.3,Other ecosystem modifications,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,8.2,Problematic native species/diseases,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,8.3,Introduced genetic material,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.1,Domestic & urban waste water,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.1.1,Sewage,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Sewage,nutrient,land-based,Takifugu ocellatus
167006,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,nutrient,land-based,Takifugu ocellatus
167006,9.1.2,Run-off,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Domestic & urban waste water: Run-off,organic,land-based,Takifugu ocellatus
167006,9.1.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.2,Industrial & military effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.2.1,Oil spills,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Oil spills,organic,land-based,Takifugu ocellatus
167006,9.2.2,Seepage from mining,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Industrial & military effluents: Seepage from mining,organic,land-based,Takifugu ocellatus
167006,9.2.3,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.3,Agricultural & forestry effluents,NA,NA,NA,NA,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.3.1,Nutrient loads,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Nutrient loads,nutrient,land-based,Takifugu ocellatus
167006,9.3.2,"Soil erosion, sedimentation",Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,NA,NA,Pollution: Agricultural & forestry effluents: Herbicides and pesticides,organic,land-based,Takifugu ocellatus
167006,9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
167006,9.4,Garbage & solid waste,Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Takifugu ocellatus
170046,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Palinurus charlestoni
170046,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Palinurus charlestoni
170161,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cheimerius matsubarai
170161,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Cheimerius matsubarai
170170,5.4,Fishing & harvesting aquatic resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chrysoblephus laticeps
170170,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus laticeps
170170,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,Chrysoblephus laticeps
