stressor,iucn_sid,taxon,var_priority,priority
cum_fishing,41836,sharks_and_rays,1.787414367066083e-8,0.037807389776649575
cum_fishing,41848,sharks_and_rays,1.9291971130727917e-8,0.047349901978386566
cum_fishing,41853,sharks_and_rays,2.8672852791526776e-8,0.04693933158756847
cum_fishing,41854,sharks_and_rays,8.12466664936908e-8,0.07119804206726128
cum_fishing,41871,sharks_and_rays,7.465317972450802e-8,0.01844570348545426
cum_fishing,41874,sharks_and_rays,2.23169769414927e-8,0.043261184550830695
cum_fishing,42706,sharks_and_rays,1.689784651853481e-10,5.253552700818135e-5
cum_fishing,42707,sharks_and_rays,1.3082582995187605e-8,1.0496147862881628e-4
cum_fishing,42712,sharks_and_rays,3.168623475870503e-8,3.173680640099713e-4
cum_fishing,42726,sharks_and_rays,9.246213738841197e-7,0.01649954689657193
cum_fishing,42727,sharks_and_rays,8.367262280048163e-9,2.3388087919691146e-4
cum_fishing,42729,sharks_and_rays,3.154853664372934e-9,5.154336887768802e-5
cum_fishing,42730,sharks_and_rays,4.938271663548053e-5,0.006352984552280541
cum_fishing,43974,groupers,3.3666938774238384e-7,0.06848355725331845
cum_fishing,44496,sharks_and_rays,1.5758621239246662e-6,0.0049843150360623974
cum_fishing,44575,sharks_and_rays,4.6834354609736167e-5,0.07187584562825086
cum_fishing,44577,sharks_and_rays,3.241949861388507e-5,0.010456668311371306
cum_fishing,44578,sharks_and_rays,1.1183265748267088e-4,0.02427248025300923
cum_fishing,44581,sharks_and_rays,4.783468797160384e-7,0.06431789863215127
cum_fishing,44586,sharks_and_rays,3.2221263212790606e-6,0.013251282775373328
cum_fishing,44591,sharks_and_rays,3.1341726575606054e-7,0.026718224229649565
cum_fishing,44595,sharks_and_rays,0,0.08459295591380826
cum_fishing,44607,sharks_and_rays,4.541589321718016e-6,0.014143028930562235
cum_fishing,44617,sharks_and_rays,1.6462344882942255e-5,0.06676488171198422
cum_fishing,44642,sharks_and_rays,2.5333703105954588e-5,0.06418629855434296
cum_fishing,44656,sharks_and_rays,3.776356347319495e-6,0.024305970722312473
cum_fishing,44677,groupers,1.3118230134760207e-6,0.05618754315355516
cum_fishing,44678,groupers,4.701592290514034e-8,0.014271784823622355
cum_fishing,44681,groupers,2.128810407889243e-6,0.03147483620289198
cum_fishing,44683,groupers,1.1100558030192468e-6,0.013443064559735873
cum_fishing,44993,sharks_and_rays,4.5352023581833564e-7,0.04345233539343663
cum_fishing,46865,sharks_and_rays,3.8936790842877367e-7,0.009639854258385613
cum_fishing,60087,sharks_and_rays,2.2309153754050666e-7,0.06683676303778663
cum_fishing,60088,sharks_and_rays,5.235027380340174e-8,2.8876053815159945e-4
cum_fishing,60095,sharks_and_rays,0.00010927980843827912,0.10283658166775836
cum_fishing,60100,sharks_and_rays,9.081819787596633e-7,0.0034495280440212618
cum_fishing,60104,sharks_and_rays,2.6040050682437938e-8,0.00121116590734328
cum_fishing,60105,sharks_and_rays,4.758716657578645e-7,0.0011855207438347414
cum_fishing,60113,sharks_and_rays,2.321079934803345e-7,0.06587884617112001
cum_fishing,60117,sharks_and_rays,3.065665359492297e-8,0.06282776299654319
cum_fishing,60125,sharks_and_rays,4.545789819767129e-6,0.05517782969281211
cum_fishing,60128,sharks_and_rays,8.159619287076299e-7,0.059689465620510765
cum_fishing,60129,sharks_and_rays,2.182838487016024e-8,0.06527426885176461
cum_fishing,60130,sharks_and_rays,3.8648905464749223e-7,0.059969033737851854
cum_fishing,60131,sharks_and_rays,0,0.11683545750398473
cum_fishing,60147,sharks_and_rays,1.484940637385281e-6,0.08592065264788382
cum_fishing,60148,sharks_and_rays,1.3469727916770692e-8,0.07178999415757249
cum_fishing,60151,sharks_and_rays,8.115674002622414e-4,0.08223783599324594
cum_fishing,60153,sharks_and_rays,2.4599198955023303e-5,0.03316623283154532
cum_fishing,60155,sharks_and_rays,0,0.11735615795159118
cum_fishing,60160,sharks_and_rays,1.771199044253969e-8,0.06486569576464571
cum_fishing,60166,sharks_and_rays,1.4322642070862938e-7,0.06920756716299854
cum_fishing,60167,sharks_and_rays,3.944170873074195e-8,0.08341095532105622
cum_fishing,60168,sharks_and_rays,2.0712527012619736e-6,0.05671845133297577
cum_fishing,60170,sharks_and_rays,8.315755500806934e-9,0.07996384207378467
cum_fishing,60172,sharks_and_rays,4.725749758706222e-6,0.07183745468747502
cum_fishing,60175,sharks_and_rays,9.618151747145747e-8,0.07029083658229657
cum_fishing,60176,sharks_and_rays,0,0.1154023564333148
cum_fishing,60180,sharks_and_rays,9.277285625087617e-7,0.08168368785785847
cum_fishing,60181,sharks_and_rays,0,0.10359782702081381
cum_fishing,60182,sharks_and_rays,3.265864659565897e-10,0.07984740340234472
cum_fishing,60195,sharks_and_rays,4.52803729231373e-7,0.0029978571817323857
cum_fishing,60198,sharks_and_rays,3.5231215378355335e-6,0.02579264685508889
cum_fishing,60199,sharks_and_rays,2.2154169674617882e-7,0.015860220597787446
cum_fishing,60200,sharks_and_rays,2.4467655036124973e-7,0.015483017928570276
cum_fishing,60202,sharks_and_rays,4.833256308649489e-6,0.03285488332941193
cum_fishing,60203,sharks_and_rays,4.5530615493155343e-7,0.07325238025534936
cum_fishing,60213,sharks_and_rays,7.616654480767658e-7,0.031224562085130726
cum_fishing,60217,sharks_and_rays,2.1028796669562329e-7,0.033350509815135806
cum_fishing,60218,sharks_and_rays,1.5721331136545465e-5,0.036133680125784044
cum_fishing,60219,sharks_and_rays,2.9921598041585366e-7,0.017862110629059423
cum_fishing,60222,sharks_and_rays,3.039917583694932e-8,0.04852506246695285
cum_fishing,60225,sharks_and_rays,2.931087607810417e-7,0.01684620964961376
cum_fishing,61337,groupers,4.5351842012076925e-6,0.01694196700551312
cum_fishing,61339,groupers,3.536075761632342e-7,0.021292057675767154
cum_fishing,61398,sharks_and_rays,3.2831423038401125e-6,0.04928520743547007
cum_fishing,61401,sharks_and_rays,1.5728840863561705e-5,0.004112509223254906
cum_fishing,61402,sharks_and_rays,2.080920454445235e-6,0.001594448909813781
cum_fishing,61403,sharks_and_rays,2.2456630601556077e-5,0.0402798202279673
cum_fishing,61404,sharks_and_rays,2.641786132257808e-5,0.02877442884497092
cum_fishing,61406,sharks_and_rays,8.465536731523068e-6,0.08057359494594915
cum_fishing,61408,sharks_and_rays,2.2920866589258654e-7,0.030965697835878523
cum_fishing,61417,sharks_and_rays,8.181549903684302e-7,0.03592787206752482
cum_fishing,61418,sharks_and_rays,1.0903535950556277e-6,0.037194977557633055
cum_fishing,61419,sharks_and_rays,2.3293693968837e-5,0.06185795506493555
cum_fishing,63102,sharks_and_rays,7.387695612677647e-7,0.013401108985382834
cum_fishing,63104,sharks_and_rays,9.322836683640136e-7,0.011749226933521865
cum_fishing,63106,sharks_and_rays,1.1612505978067439e-4,0.09487945723432988
cum_fishing,63109,sharks_and_rays,3.417206937321195e-6,0.07614917114292144
cum_fishing,63110,sharks_and_rays,5.8964103470382625e-6,0.0599405953900392
cum_fishing,63113,sharks_and_rays,9.165719992708841e-6,0.04404066149327683
cum_fishing,63114,sharks_and_rays,6.755679125461878e-8,0.047653123420314664
cum_fishing,63116,sharks_and_rays,1.887738812085617e-7,0.001288466274617296
cum_fishing,63117,sharks_and_rays,4.516821683960646e-6,0.0499561129871531
cum_fishing,63120,sharks_and_rays,4.752295514825119e-7,0.031016140240692124
cum_fishing,63124,sharks_and_rays,2.34010633594008e-5,0.009112585604178736
cum_fishing,63128,sharks_and_rays,3.204080452434555e-7,0.015025872538190235
cum_fishing,63129,sharks_and_rays,9.751719802808077e-7,0.03282544499370992
cum_fishing,63130,sharks_and_rays,3.697659652899747e-7,0.028520523227121102
cum_fishing,63131,sharks_and_rays,7.581495846827523e-8,0.06068773029752845
cum_fishing,63141,sharks_and_rays,5.414033962560092e-7,0.029261234696399022
cum_fishing,63144,sharks_and_rays,2.50060208317759e-6,0.057532692441293935
cum_fishing,63145,sharks_and_rays,3.88930413561064e-6,0.05180931658993023
cum_fishing,63147,sharks_and_rays,9.740798028899878e-7,0.04820489071599407
cum_fishing,63149,sharks_and_rays,1.3436056511902411e-5,0.03925334133492076
cum_fishing,63153,sharks_and_rays,7.531730440240284e-7,0.05247751763413269
cum_fishing,63154,sharks_and_rays,4.348842353780643e-6,0.007447651545646691
cum_fishing,63155,sharks_and_rays,4.163726549638094e-6,0.043605575052877175
cum_fishing,63156,sharks_and_rays,2.3592836003911597e-4,0.07452896157351022
cum_fishing,63166,sharks_and_rays,1.3328330869807525e-6,0.07710473604380158
cum_fishing,63167,sharks_and_rays,0,0.09250931055443876
cum_fishing,63571,wrasses_and_parrotfishes,3.841357413647385e-8,0.03076381116939967
cum_fishing,64400,groupers,6.462384212314802e-7,0.045245982794544184
cum_fishing,64409,groupers,7.473062433978344e-6,0.02155953035834611
cum_fishing,64410,groupers,3.627285473356326e-6,0.03218361881526939
cum_fishing,64411,groupers,3.230613599652984e-7,0.03867122693985497
cum_fishing,132722,groupers,8.551262940139598e-7,0.05678852830069333
cum_fishing,132724,groupers,1.8335521398030093e-6,0.032409094236346234
cum_fishing,132730,groupers,1.0341156825554417e-7,0.04829643476930349
cum_fishing,132765,groupers,5.2858258185425047e-8,0.06577711138964396
cum_fishing,132795,groupers,3.2958940853581245e-8,0.002796934198864354
cum_fishing,132860,reef_building_corals,3.060965698940264e-8,0.04095984417766928
cum_fishing,132865,reef_building_corals,2.83513287112669e-7,0.0400043561339284
cum_fishing,132866,reef_building_corals,7.356620784031818e-10,0.028500427761364768
cum_fishing,132868,reef_building_corals,8.15545806481723e-6,0.04211051629483314
cum_fishing,132869,reef_building_corals,6.014715257882767e-9,0.027312555456460445
cum_fishing,132870,reef_building_corals,1.1722947227126673e-8,0.027445072294154806
cum_fishing,132871,reef_building_corals,1.2979561183455773e-8,0.04166102492204202
cum_fishing,132872,reef_building_corals,7.577754282330821e-9,0.03979810380689712
cum_fishing,132873,reef_building_corals,5.257025134873535e-9,0.03661990941454153
cum_fishing,132878,reef_building_corals,7.714843675321771e-9,0.02875359027243096
cum_fishing,132879,reef_building_corals,1.6297662515222537e-8,0.04791689323949313
cum_fishing,132880,reef_building_corals,1.105762679759872e-8,0.02837190465663408
cum_fishing,132888,reef_building_corals,3.1195120666247102e-9,0.0340021854324449
cum_fishing,132890,reef_building_corals,5.236193262236929e-9,0.026429720957606442
cum_fishing,132892,reef_building_corals,2.7627236451978987e-8,0.04687689388476101
cum_fishing,132893,reef_building_corals,3.7241128049300184e-7,0.03328966679688114
cum_fishing,132894,reef_building_corals,1.0492628579298095e-8,0.02640280550237865
cum_fishing,132896,reef_building_corals,7.55290444582044e-9,0.03522922863229705
cum_fishing,132897,reef_building_corals,2.4243380511996003e-8,0.044158562618373406
cum_fishing,132898,reef_building_corals,1.7737102535266174e-6,0.04506718655653034
cum_fishing,132899,reef_building_corals,1.1217372605609998e-9,0.008179434972241531
cum_fishing,132901,reef_building_corals,5.5213600715998034e-9,0.043326578997772806
cum_fishing,132904,reef_building_corals,1.0601008999725032e-9,0.037448721838167415
cum_fishing,132905,reef_building_corals,2.0611355591136853e-9,0.02727630157457692
cum_fishing,132907,reef_building_corals,5.748002798522868e-9,0.041836074331963236
cum_fishing,132909,reef_building_corals,2.845010625455398e-9,0.0360584162559553
cum_fishing,132910,reef_building_corals,3.5555674164281237e-9,0.028288861101153827
cum_fishing,132913,reef_building_corals,1.902292753303249e-7,0.050570903440859544
cum_fishing,132918,reef_building_corals,5.89184630707099e-10,0.033212306418996945
cum_fishing,132920,reef_building_corals,1.4142577524227636e-8,0.036747421081054464
cum_fishing,132921,reef_building_corals,3.920320261238419e-6,0.04687087300164841
cum_fishing,132924,reef_building_corals,2.4760518449730564e-9,0.03627494069333343
cum_fishing,132927,reef_building_corals,7.19291426694241e-9,0.03247875565495225
cum_fishing,132928,reef_building_corals,5.596028227416233e-9,0.027549350716571674
cum_fishing,132929,reef_building_corals,2.158174082688871e-8,0.04625620110459216
cum_fishing,132930,reef_building_corals,2.261115412230892e-8,0.04934766519686451
cum_fishing,132931,reef_building_corals,1.2994801167017496e-8,0.027376844706655242
cum_fishing,132932,reef_building_corals,2.9195035619392732e-8,0.04329748712016855
cum_fishing,132933,reef_building_corals,3.087254777247867e-9,0.032083254213359565
cum_fishing,132935,reef_building_corals,1.908656660145961e-8,0.04614684515069826
cum_fishing,132940,reef_building_corals,3.3810139988075858e-9,0.027003534588481294
cum_fishing,132943,reef_building_corals,1.9097525716748878e-5,0.02581570148853111
cum_fishing,132944,reef_building_corals,1.3603646442762484e-8,0.026514490447833803
cum_fishing,132948,reef_building_corals,2.595184354963431e-9,0.024902356226273768
cum_fishing,132956,reef_building_corals,1.5343886543592457e-09,0.0361003648829771
cum_fishing,132957,reef_building_corals,3.857826716747097e-9,0.026548148775323407
cum_fishing,132959,reef_building_corals,1.975661224334779e-6,0.08129281259933883
cum_fishing,132964,reef_building_corals,1.379672564192259e-9,0.056365786056338615
cum_fishing,132967,reef_building_corals,1.4869829379949177e-8,0.03951871069420932
cum_fishing,132968,reef_building_corals,5.938577297295873e-10,0.02930026996794032
cum_fishing,132969,reef_building_corals,4.6354438760945025e-9,0.027730743735235843
cum_fishing,132970,reef_building_corals,3.082442769834412e-7,0.02230714695413411
cum_fishing,132972,reef_building_corals,2.4689381331345507e-8,0.03495570084332063
cum_fishing,132973,reef_building_corals,1.0821769031975221e-8,0.038867057516549224
cum_fishing,132974,reef_building_corals,1.8253940735564655e-8,0.04581835879163188
cum_fishing,132976,reef_building_corals,2.0295377585299565e-9,0.03496874471398681
cum_fishing,132977,reef_building_corals,1.273725984817089e-6,0.04277077225552636
cum_fishing,132978,reef_building_corals,3.3487857761221514e-9,0.027103329372196068
cum_fishing,132979,reef_building_corals,9.823097786120875e-9,0.028671558077441466
cum_fishing,132980,reef_building_corals,5.230227183658657e-9,0.028460902753031127
cum_fishing,132981,reef_building_corals,1.1982907181721898e-7,0.025366810430060383
cum_fishing,132983,reef_building_corals,4.412744818165071e-9,0.03138096222259728
cum_fishing,132984,reef_building_corals,2.0694116384396922e-8,0.04805090295883098
cum_fishing,132985,reef_building_corals,4.829124324319166e-10,0.03122425628373635
cum_fishing,132990,reef_building_corals,2.06385286802956e-9,0.040591969656821575
cum_fishing,132991,reef_building_corals,3.0740460369931856e-8,0.037128113256350986
cum_fishing,132992,reef_building_corals,3.0818844478115707e-9,0.027576244904311206
cum_fishing,132994,reef_building_corals,3.79619904958982e-8,0.03279297516369275
cum_fishing,132995,reef_building_corals,2.1068795696277794e-8,0.042884756660357376
cum_fishing,132996,reef_building_corals,3.16262472973914e-6,0.019714062560755023
cum_fishing,132997,reef_building_corals,5.392877572689538e-9,0.02698872533640782
cum_fishing,133002,reef_building_corals,1.570924688379656e-9,0.03351659371085221
cum_fishing,133003,reef_building_corals,1.000171767493263e-10,0.03920795520599959
cum_fishing,133006,reef_building_corals,2.955506706406736e-7,0.02404359660723667
cum_fishing,133007,reef_building_corals,2.3028083379972035e-8,0.048008364567557554
cum_fishing,133009,reef_building_corals,1.4286919431821384e-6,0.044918376135959864
cum_fishing,133011,reef_building_corals,2.003458497928888e-9,0.048798604552357155
cum_fishing,133012,reef_building_corals,2.8115609275229874e-7,0.02384283406562973
cum_fishing,133014,reef_building_corals,1.1315026268183003e-8,0.04538497050115945
cum_fishing,133019,reef_building_corals,2.5279983466643596e-8,0.05026096123734875
cum_fishing,133020,reef_building_corals,3.381735766343065e-9,0.028074331744871592
cum_fishing,133022,reef_building_corals,5.1778412585574187e-8,0.045751147704031755
cum_fishing,133025,reef_building_corals,3.9140844065170326e-9,0.026950481994543155
cum_fishing,133028,reef_building_corals,1.4486099860496132e-8,0.028079854798105066
cum_fishing,133031,reef_building_corals,2.5212589490103792e-8,0.03691937259971944
cum_fishing,133032,reef_building_corals,1.7727438417093126e-8,0.039794456712404024
cum_fishing,133036,reef_building_corals,1.0567360018230526e-7,0.04224826317782309
cum_fishing,133038,reef_building_corals,4.962649591462444e-9,0.027032962625015866
cum_fishing,133040,reef_building_corals,1.1765325715867013e-8,0.03401044671271994
cum_fishing,133041,reef_building_corals,4.784263195469824e-9,0.02844523851259375
cum_fishing,133043,reef_building_corals,5.08471971018474e-9,0.0268056728658962
cum_fishing,133046,reef_building_corals,2.3533654741892766e-8,0.04354783685614143
cum_fishing,133055,reef_building_corals,2.6461520323202012e-9,0.027791039966119455
cum_fishing,133057,reef_building_corals,2.5177632215367058e-8,0.05025530289660331
cum_fishing,133059,reef_building_corals,2.0275752326312266e-9,0.029333544726424396
cum_fishing,133060,reef_building_corals,1.5287517782104365e-9,0.027718098002032107
cum_fishing,133064,reef_building_corals,2.2559035749237473e-8,0.0499455546234222
cum_fishing,133067,reef_building_corals,5.44429969444783e-9,0.042799714217644835
cum_fishing,133069,reef_building_corals,1.7936759848478223e-8,0.0347397085431685
cum_fishing,133070,reef_building_corals,3.5786694602740603e-9,0.033524237956743926
cum_fishing,133071,reef_building_corals,1.4200208990029811e-9,0.028619907320641867
cum_fishing,133074,reef_building_corals,4.618384389490841e-6,0.03665424968790565
cum_fishing,133075,reef_building_corals,4.461479395883949e-10,0.03815927198233229
cum_fishing,133078,reef_building_corals,1.1603338117413692e-8,0.0478637785215965
cum_fishing,133079,reef_building_corals,1.8195703535785187e-7,0.041547425841080635
cum_fishing,133080,reef_building_corals,1.240249304016333e-8,0.02843302953489188
cum_fishing,133081,reef_building_corals,9.014628166554334e-9,0.03614347483980108
cum_fishing,133083,reef_building_corals,2.9649972683715238e-9,0.031715361304268774
cum_fishing,133092,reef_building_corals,6.675490068951307e-9,0.04069331190242588
cum_fishing,133093,reef_building_corals,2.6546347137900332e-8,0.044179859141507294
cum_fishing,133097,reef_building_corals,8.5303422066444e-9,0.03785492858998053
cum_fishing,133099,reef_building_corals,8.779949787077653e-9,0.042825532255369926
cum_fishing,133101,reef_building_corals,1.782945907520243e-8,0.03888652746823465
cum_fishing,133102,reef_building_corals,2.83248713466785e-7,0.02377420552340195
cum_fishing,133105,reef_building_corals,5.3617492428502195e-9,0.026832976662806183
cum_fishing,133106,reef_building_corals,1.1423643132697196e-8,0.0268332945882413
cum_fishing,133107,reef_building_corals,1.2203704662931912e-8,0.04198585969139528
cum_fishing,133108,reef_building_corals,1.8835422940982138e-7,0.053849430844444185
cum_fishing,133109,reef_building_corals,2.537269260749894e-9,0.02749960852748853
cum_fishing,133111,reef_building_corals,1.6323503632740802e-6,0.04815388393994265
cum_fishing,133112,reef_building_corals,2.1354706516768507e-9,0.029879722398115153
cum_fishing,133113,reef_building_corals,1.9372203724130582e-8,0.0466854782792006
cum_fishing,133114,reef_building_corals,5.319253779583211e-10,0.0032199865064522467
cum_fishing,133115,reef_building_corals,4.113502064289618e-8,0.042993678481994264
cum_fishing,133116,reef_building_corals,1.492716666392024e-8,0.03963225073594224
cum_fishing,133117,reef_building_corals,7.17963681882733e-7,0.02132286617603052
cum_fishing,133118,reef_building_corals,3.305067309521364e-8,0.040207216642111764
cum_fishing,133121,reef_building_corals,4.287437457157319e-6,0.031018582729022474
cum_fishing,133123,reef_building_corals,2.3140497882111983e-8,0.04314880672316143
cum_fishing,133124,reef_building_corals,2.8844329259922725e-7,0.02205737438149761
cum_fishing,133126,reef_building_corals,2.4997652699639286e-8,0.03933602118680249
cum_fishing,133131,reef_building_corals,1.6878011485821607e-8,0.04097601334159463
cum_fishing,133132,reef_building_corals,1.8660633960751594e-9,0.026748346129500094
cum_fishing,133133,reef_building_corals,5.021054507228045e-9,0.03397799752352519
cum_fishing,133134,reef_building_corals,3.094216777147408e-7,0.025402039013345586
cum_fishing,133136,reef_building_corals,9.120471762851411e-9,0.033476231135289886
cum_fishing,133139,reef_building_corals,2.5767603100239965e-9,0.027479372962809542
cum_fishing,133142,reef_building_corals,3.963603942749097e-6,0.0310609642079138
cum_fishing,133145,reef_building_corals,2.2077619784815057e-8,0.04817989517264218
cum_fishing,133147,reef_building_corals,2.8478410434250084e-9,0.026325106515272666
cum_fishing,133150,reef_building_corals,3.9707434783369675e-9,0.03640400095244333
cum_fishing,133151,reef_building_corals,1.1581571294950757e-6,0.051261996024415564
cum_fishing,133152,reef_building_corals,3.0185056087444398e-9,0.02533107002495441
cum_fishing,133156,reef_building_corals,1.0163871174094255e-8,0.02610071197174097
cum_fishing,133157,reef_building_corals,2.5611991213370564e-9,0.031824733287387455
cum_fishing,133159,reef_building_corals,2.062092043941056e-6,0.04165668381856109
cum_fishing,133160,reef_building_corals,4.097018207132747e-9,0.026759686967127768
cum_fishing,133162,reef_building_corals,3.5428009481286905e-9,0.038534074494598815
cum_fishing,133164,reef_building_corals,2.4909524419386516e-8,0.04456873916945769
cum_fishing,133165,reef_building_corals,2.5404205316113537e-7,0.020259711149172778
cum_fishing,133173,reef_building_corals,1.2748335313687135e-10,0.028387554051284965
cum_fishing,133174,reef_building_corals,8.484712301326922e-8,0.0263058000769781
cum_fishing,133175,reef_building_corals,3.338855430871032e-9,0.028210112953198672
cum_fishing,133177,reef_building_corals,1.7545027605035904e-9,0.026097754004503034
cum_fishing,133178,reef_building_corals,3.87921217393445e-9,0.034295192814057816
cum_fishing,133180,reef_building_corals,1.5538576749060456e-8,0.038214795684474445
cum_fishing,133182,reef_building_corals,1.760166590831805e-8,0.027672734406001764
cum_fishing,133185,reef_building_corals,1.8973444316946495e-9,0.01765097192832184
cum_fishing,133190,reef_building_corals,1.3583484115091457e-8,0.043801163193487085
cum_fishing,133191,reef_building_corals,2.4776878235459663e-8,0.04627649069756886
cum_fishing,133193,reef_building_corals,6.413466187173513e-9,0.029240166293692974
cum_fishing,133195,reef_building_corals,2.9402288069745773e-7,0.03189837743017465
cum_fishing,133196,reef_building_corals,6.626814988130446e-10,0.025995479800582765
cum_fishing,133200,reef_building_corals,8.481671404076382e-10,0.027191130306273043
cum_fishing,133203,reef_building_corals,2.8681266906901586e-9,0.04043665493256658
cum_fishing,133205,reef_building_corals,1.624505179929253e-9,0.03636458581128799
cum_fishing,133206,reef_building_corals,1.1413842094135271e-5,0.022872159779647277
cum_fishing,133208,reef_building_corals,2.76149972420587e-9,0.029532632927542345
cum_fishing,133211,reef_building_corals,2.0952677722778854e-8,0.04770185905136746
cum_fishing,133213,reef_building_corals,6.506483834260444e-9,0.032630805911057006
cum_fishing,133216,reef_building_corals,2.7568386533514266e-9,0.028868288054648125
cum_fishing,133219,reef_building_corals,1.8131896153493404e-8,0.04567133143625755
cum_fishing,133220,reef_building_corals,2.3858481230621183e-9,0.02623328967167862
cum_fishing,133223,reef_building_corals,8.688552714840532e-9,0.027015696636288333
cum_fishing,133225,reef_building_corals,1.043188091482743e-8,0.026482379421069024
cum_fishing,133226,reef_building_corals,2.3224025051198028e-8,0.048583920161957964
cum_fishing,133227,reef_building_corals,3.0740360627651164e-9,0.02738597183487853
cum_fishing,133228,reef_building_corals,1.4500494839270546e-9,0.008180863291636264
cum_fishing,133231,reef_building_corals,4.009937582497661e-9,0.028889650492580646
cum_fishing,133233,reef_building_corals,4.759803063988187e-9,0.03914501154559166
cum_fishing,133235,reef_building_corals,2.3340401775504344e-9,0.028641093719432322
cum_fishing,133236,reef_building_corals,1.407965166620916e-8,0.04294749619314387
cum_fishing,133239,reef_building_corals,7.017838920683762e-9,0.027964347945093344
cum_fishing,133243,reef_building_corals,5.912787803042342e-9,0.03691984668782169
cum_fishing,133244,reef_building_corals,1.0776422862812175e-9,0.02804245087957094
cum_fishing,133247,reef_building_corals,2.0480322597359778e-7,0.03885065744015889
cum_fishing,133250,reef_building_corals,3.772960752140758e-9,0.02699021278118656
cum_fishing,133251,reef_building_corals,1.5455179409350665e-6,0.03704719749373576
cum_fishing,133253,reef_building_corals,1.1057922537481905e-8,0.026515554635668483
cum_fishing,133254,reef_building_corals,0,0.10607635435458287
cum_fishing,133256,reef_building_corals,1.05800954406093e-8,0.02850646952423727
cum_fishing,133258,reef_building_corals,2.0476071666732894e-9,0.026824307692576103
cum_fishing,133260,reef_building_corals,1.2958310010298824e-9,0.028004950881773433
cum_fishing,133261,reef_building_corals,4.3212810886249e-8,0.04474701022301289
cum_fishing,133262,reef_building_corals,5.860010139793163e-10,0.027124013056761
cum_fishing,133263,reef_building_corals,1.0721311773000449e-6,0.03687508335918998
cum_fishing,133269,reef_building_corals,8.852634923225074e-10,0.026327762905402376
cum_fishing,133272,reef_building_corals,9.644027565554842e-11,0.027185052201209783
cum_fishing,133276,reef_building_corals,8.764060517859378e-9,0.04840772814447915
cum_fishing,133283,reef_building_corals,1.9375589314545274e-8,0.04649492696881159
cum_fishing,133285,reef_building_corals,2.027297673227779e-8,0.0465163500319502
cum_fishing,133287,reef_building_corals,5.371844670021831e-8,0.03384173026188283
cum_fishing,133289,reef_building_corals,4.547862376039223e-9,0.039463652197321376
cum_fishing,133290,reef_building_corals,2.8073145352137934e-9,0.029108763613307765
cum_fishing,133291,reef_building_corals,8.560371719449818e-9,0.04604021046475601
cum_fishing,133294,reef_building_corals,1.4511987740343166e-8,0.04336761049229005
cum_fishing,133296,reef_building_corals,1.8653061092448483e-8,0.046487086730252904
cum_fishing,133300,reef_building_corals,6.677378179346573e-9,0.06705412650814108
cum_fishing,133301,reef_building_corals,2.4803308731467686e-8,0.05024630801379974
cum_fishing,133303,reef_building_corals,5.778968335814646e-10,0.029263713768332367
cum_fishing,133306,reef_building_corals,1.7269330971616458e-11,0.0433016559377193
cum_fishing,133307,reef_building_corals,3.1781083253911685e-10,0.027393691032775846
cum_fishing,133309,reef_building_corals,8.425246058214326e-6,0.04587645618751443
cum_fishing,133310,reef_building_corals,9.389699001513497e-9,0.03929858202718891
cum_fishing,133315,reef_building_corals,5.251432766133196e-9,0.027309155484896094
cum_fishing,133319,reef_building_corals,1.0478248308147968e-8,0.027859429758886622
cum_fishing,133320,reef_building_corals,1.944295468593826e-9,0.026034073094712396
cum_fishing,133321,reef_building_corals,1.4977532302909809e-9,0.03643373919700996
cum_fishing,133322,reef_building_corals,7.929284233892033e-10,0.027207905914044827
cum_fishing,133326,reef_building_corals,1.0905927345508878e-8,0.03905498060956098
cum_fishing,133327,reef_building_corals,2.642296069403139e-9,0.01353986883719796
cum_fishing,133329,reef_building_corals,4.16820254164411e-9,0.027717420050899888
cum_fishing,133331,reef_building_corals,0,0.021373263780157435
cum_fishing,133332,reef_building_corals,2.6048011108357834e-9,0.027111145252466794
cum_fishing,133333,reef_building_corals,7.945481206731219e-9,0.026894297140836115
cum_fishing,133335,reef_building_corals,2.6755477887413582e-8,0.05088932227654934
cum_fishing,133338,reef_building_corals,1.2997296157329993e-8,0.041050284256502874
cum_fishing,133342,reef_building_corals,8.251279527792367e-7,0.04396450397867108
cum_fishing,133343,reef_building_corals,2.1442381357566073e-9,0.027152914468824466
cum_fishing,133353,reef_building_corals,1.6973273822666106e-8,0.03542370609105068
cum_fishing,133354,reef_building_corals,1.0892892381004992e-9,0.028545982468466857
cum_fishing,133356,reef_building_corals,3.6604198484239344e-7,0.022157389917350955
cum_fishing,133358,reef_building_corals,2.0587112448645963e-8,0.044526767533113756
cum_fishing,133359,reef_building_corals,1.2059983750492408e-8,0.025706303569643586
cum_fishing,133360,reef_building_corals,2.7954148487983692e-8,0.035477425436803954
cum_fishing,133361,reef_building_corals,2.448926018266719e-8,0.05054871206153058
cum_fishing,133366,reef_building_corals,7.561832401964661e-9,0.027232052560686944
cum_fishing,133367,reef_building_corals,1.6064421499130982e-8,0.03907459442136767
cum_fishing,133368,reef_building_corals,3.089863506241641e-8,0.0471121475500044
cum_fishing,133369,reef_building_corals,1.657398707102829e-7,0.07859924446975601
cum_fishing,133372,reef_building_corals,1.3047825249981116e-9,0.016504001521266572
cum_fishing,133373,reef_building_corals,2.7044301906548155e-7,0.025446005875250307
