iucn_sid,stressor,code,sens
165888,dem_nondest_lb,NA,FALSE
165888,pel_hb,NA,FALSE
165888,pel_lb,NA,FALSE
165889,art_fish,5.4.1,TRUE
165889,dem_dest,NA,FALSE
165889,dem_nondest_hb,NA,FALSE
165889,dem_nondest_lb,NA,FALSE
165889,pel_hb,NA,FALSE
165889,pel_lb,NA,FALSE
165890,art_fish,5.4.1,TRUE
165890,dem_dest,NA,FALSE
165890,dem_nondest_hb,NA,FALSE
165890,dem_nondest_lb,NA,FALSE
165890,pel_hb,NA,FALSE
165890,pel_lb,NA,FALSE
165891,art_fish,5.4.1,TRUE
165891,dem_dest,NA,FALSE
165891,dem_nondest_hb,NA,FALSE
165891,dem_nondest_lb,NA,FALSE
165891,pel_hb,NA,FALSE
165891,pel_lb,NA,FALSE
165893,art_fish,5.4.1,TRUE
165893,dem_dest,NA,FALSE
165893,dem_nondest_hb,NA,FALSE
165893,dem_nondest_lb,NA,FALSE
165893,pel_hb,NA,FALSE
165893,pel_lb,NA,FALSE
165894,art_fish,5.4.1,FALSE
165894,dem_dest,NA,FALSE
165894,dem_nondest_hb,NA,FALSE
165894,dem_nondest_lb,NA,FALSE
165894,pel_hb,NA,FALSE
165894,pel_lb,NA,FALSE
165895,art_fish,5.4.1,TRUE
165895,dem_dest,NA,FALSE
165895,dem_nondest_hb,NA,FALSE
165895,dem_nondest_lb,NA,FALSE
165895,pel_hb,NA,FALSE
165895,pel_lb,NA,FALSE
165896,art_fish,5.4.1,TRUE
165896,dem_dest,NA,FALSE
165896,dem_nondest_hb,NA,FALSE
165896,dem_nondest_lb,NA,FALSE
165896,pel_hb,NA,FALSE
165896,pel_lb,NA,FALSE
165898,art_fish,5.4.1,TRUE
165898,dem_dest,NA,FALSE
165898,dem_nondest_hb,NA,FALSE
165898,dem_nondest_lb,NA,FALSE
165898,pel_hb,NA,FALSE
165898,pel_lb,NA,FALSE
165899,art_fish,5.4.1,TRUE
165899,dem_dest,NA,FALSE
165899,dem_nondest_hb,NA,FALSE
165899,dem_nondest_lb,NA,FALSE
165899,pel_hb,NA,FALSE
165899,pel_lb,NA,FALSE
165900,art_fish,5.4.3,TRUE
165900,dem_dest,NA,FALSE
165900,dem_nondest_hb,NA,FALSE
165900,dem_nondest_lb,NA,FALSE
165900,pel_hb,NA,FALSE
165900,pel_lb,NA,FALSE
165901,art_fish,5.4.1,TRUE
165901,dem_dest,NA,FALSE
165901,dem_nondest_hb,NA,FALSE
165901,dem_nondest_lb,NA,FALSE
165901,pel_hb,NA,FALSE
165901,pel_lb,NA,FALSE
165902,art_fish,5.4.1,TRUE
165902,dem_dest,NA,FALSE
165902,dem_nondest_hb,NA,FALSE
165902,dem_nondest_lb,NA,FALSE
165902,pel_hb,NA,FALSE
165902,pel_lb,NA,FALSE
165903,art_fish,5.4.1,TRUE
165903,dem_dest,NA,FALSE
165903,dem_nondest_hb,NA,FALSE
165903,dem_nondest_lb,NA,FALSE
165903,pel_hb,NA,FALSE
165903,pel_lb,NA,FALSE
165910,art_fish,5.4.1,FALSE
165910,dem_dest,NA,FALSE
165910,dem_nondest_hb,NA,FALSE
165910,dem_nondest_lb,NA,FALSE
165910,pel_hb,NA,FALSE
165910,pel_lb,NA,FALSE
165912,art_fish,5.4.3,FALSE
165912,dem_dest,NA,FALSE
165912,dem_nondest_hb,NA,FALSE
165912,dem_nondest_lb,NA,FALSE
165912,pel_hb,NA,FALSE
165912,pel_lb,NA,FALSE
166144,art_fish,5.4.1,FALSE
166144,dem_dest,NA,FALSE
166144,dem_nondest_hb,NA,FALSE
166144,dem_nondest_lb,NA,FALSE
166144,pel_hb,NA,FALSE
166144,pel_lb,NA,FALSE
166184,art_fish,5.4.1,TRUE
166184,dem_dest,NA,FALSE
166184,dem_nondest_hb,NA,FALSE
166184,dem_nondest_lb,NA,FALSE
166184,pel_hb,NA,FALSE
166184,pel_lb,NA,FALSE
166189,art_fish,5.4.1,FALSE
166189,dem_dest,5.4.2,FALSE
166189,dem_nondest_hb,NA,FALSE
166189,dem_nondest_lb,NA,FALSE
166189,pel_hb,5.4.2,FALSE
166189,pel_lb,5.4.2,FALSE
166197,art_fish,5.4.1,FALSE
166197,dem_dest,NA,FALSE
166197,dem_nondest_hb,NA,FALSE
166197,dem_nondest_lb,NA,FALSE
166197,pel_hb,NA,FALSE
166197,pel_lb,NA,FALSE
166200,art_fish,5.4.1,FALSE
166200,dem_dest,NA,FALSE
166200,dem_nondest_hb,NA,FALSE
166200,dem_nondest_lb,NA,FALSE
166200,pel_hb,NA,FALSE
166200,pel_lb,NA,FALSE
166216,art_fish,5.4.3,FALSE
166216,dem_dest,NA,FALSE
166216,dem_nondest_hb,NA,FALSE
166216,dem_nondest_lb,NA,FALSE
166216,pel_hb,NA,FALSE
166216,pel_lb,NA,FALSE
166433,art_fish,5.4.1,TRUE
166433,dem_dest,NA,FALSE
166433,dem_nondest_hb,NA,FALSE
166433,dem_nondest_lb,NA,FALSE
166433,pel_hb,NA,FALSE
166433,pel_lb,NA,FALSE
166442,art_fish,5.4.1,TRUE
166442,dem_dest,NA,FALSE
166442,dem_nondest_hb,NA,FALSE
166442,dem_nondest_lb,NA,FALSE
166442,pel_hb,NA,FALSE
166442,pel_lb,NA,FALSE
166461,art_fish,5.4.1,FALSE
166461,dem_dest,NA,FALSE
166461,dem_nondest_hb,NA,FALSE
166461,dem_nondest_lb,NA,FALSE
166461,pel_hb,NA,FALSE
166461,pel_lb,NA,FALSE
166546,art_fish,5.4.1,FALSE
166546,dem_dest,NA,FALSE
166546,dem_nondest_hb,NA,FALSE
166546,dem_nondest_lb,NA,FALSE
166546,pel_hb,NA,FALSE
166546,pel_lb,NA,FALSE
166627,art_fish,NA,FALSE
166627,dem_dest,5.4.2,FALSE
166627,dem_nondest_hb,NA,FALSE
166627,dem_nondest_lb,NA,FALSE
166627,pel_hb,5.4.2,TRUE
166627,pel_lb,5.4.2,FALSE
166641,art_fish,5.4.1,TRUE
166641,dem_dest,NA,FALSE
166641,dem_nondest_hb,NA,FALSE
166641,dem_nondest_lb,NA,FALSE
166641,pel_hb,NA,FALSE
166641,pel_lb,NA,FALSE
166774,art_fish,5.4.1,FALSE
166774,dem_dest,NA,FALSE
166774,dem_nondest_hb,NA,FALSE
166774,dem_nondest_lb,NA,FALSE
166774,pel_hb,NA,FALSE
166774,pel_lb,NA,FALSE
166868,art_fish,5.4.1,FALSE
166868,art_fish,5.4.3,FALSE
166868,dem_dest,5.4.2,FALSE
166868,dem_dest,5.4.4,FALSE
166868,dem_nondest_hb,5.4.2,FALSE
166868,dem_nondest_hb,5.4.4,FALSE
166868,dem_nondest_lb,5.4.2,FALSE
166868,dem_nondest_lb,5.4.4,FALSE
166868,pel_hb,5.4.2,FALSE
166868,pel_hb,5.4.4,FALSE
166868,pel_lb,5.4.2,FALSE
166868,pel_lb,5.4.4,FALSE
166894,art_fish,5.4.1,FALSE
166894,dem_dest,NA,FALSE
166894,dem_nondest_hb,NA,FALSE
166894,dem_nondest_lb,NA,FALSE
166894,pel_hb,NA,FALSE
166894,pel_lb,NA,FALSE
166897,art_fish,5.4.1,TRUE
166897,dem_dest,5.4.2,TRUE
166897,dem_nondest_hb,5.4.2,FALSE
166897,dem_nondest_lb,5.4.2,FALSE
166897,pel_hb,NA,FALSE
166897,pel_lb,NA,FALSE
166904,art_fish,NA,FALSE
166904,dem_dest,5.4.2,FALSE
166904,dem_nondest_hb,5.4.2,FALSE
166904,dem_nondest_lb,5.4.2,FALSE
166904,pel_hb,NA,FALSE
166904,pel_lb,NA,FALSE
166910,art_fish,5.4.1,TRUE
166910,dem_dest,NA,FALSE
166910,dem_nondest_hb,NA,FALSE
166910,dem_nondest_lb,NA,FALSE
166910,pel_hb,NA,FALSE
166910,pel_lb,NA,FALSE
166919,art_fish,5.4.1,FALSE
166919,dem_dest,5.4.2,FALSE
166919,dem_nondest_hb,5.4.2,FALSE
166919,dem_nondest_lb,5.4.2,FALSE
166919,pel_hb,NA,FALSE
166919,pel_lb,NA,FALSE
166947,art_fish,5.4.1,FALSE
166947,art_fish,5.4.3,FALSE
166947,dem_dest,5.4.2,FALSE
166947,dem_dest,5.4.4,FALSE
166947,dem_nondest_hb,5.4.2,FALSE
166947,dem_nondest_hb,5.4.4,FALSE
166947,dem_nondest_lb,5.4.2,FALSE
166947,dem_nondest_lb,5.4.4,FALSE
166947,pel_hb,5.4.2,FALSE
166947,pel_hb,5.4.4,FALSE
166947,pel_lb,5.4.2,FALSE
166947,pel_lb,5.4.4,FALSE
167006,art_fish,5.4.1,FALSE
167006,art_fish,5.4.3,FALSE
167006,dem_dest,5.4.2,FALSE
167006,dem_dest,5.4.4,FALSE
167006,dem_nondest_hb,5.4.2,FALSE
167006,dem_nondest_hb,5.4.4,FALSE
167006,dem_nondest_lb,5.4.2,FALSE
167006,dem_nondest_lb,5.4.4,FALSE
167006,pel_hb,5.4.2,FALSE
167006,pel_hb,5.4.4,FALSE
167006,pel_lb,5.4.2,FALSE
167006,pel_lb,5.4.4,FALSE
168000,art_fish,5.4.1,FALSE
168000,dem_dest,NA,FALSE
168000,dem_nondest_hb,NA,FALSE
168000,dem_nondest_lb,NA,FALSE
168000,pel_hb,NA,FALSE
168000,pel_lb,NA,FALSE
168374,art_fish,5.4.1,TRUE
168374,dem_dest,NA,FALSE
168374,dem_nondest_hb,NA,FALSE
168374,dem_nondest_lb,NA,FALSE
168374,pel_hb,NA,FALSE
168374,pel_lb,NA,FALSE
169015,art_fish,NA,FALSE
169015,dem_dest,5.4.2,TRUE
169015,dem_dest,5.4.4,TRUE
169015,dem_nondest_hb,5.4.2,FALSE
169015,dem_nondest_hb,5.4.4,FALSE
169015,dem_nondest_lb,5.4.2,FALSE
169015,dem_nondest_lb,5.4.4,FALSE
169015,pel_hb,NA,FALSE
169015,pel_lb,NA,FALSE
169361,art_fish,5.4.3,FALSE
169361,dem_dest,NA,FALSE
169361,dem_nondest_hb,NA,FALSE
169361,dem_nondest_lb,NA,FALSE
169361,pel_hb,NA,FALSE
169361,pel_lb,NA,FALSE
169374,art_fish,5.4.1,FALSE
169374,dem_dest,NA,FALSE
169374,dem_nondest_hb,NA,FALSE
169374,dem_nondest_lb,NA,FALSE
169374,pel_hb,NA,FALSE
169374,pel_lb,NA,FALSE
169599,art_fish,5.4.1,FALSE
169599,art_fish,5.4.3,FALSE
169599,dem_dest,5.4.2,FALSE
169599,dem_dest,5.4.4,FALSE
169599,dem_nondest_hb,5.4.2,FALSE
169599,dem_nondest_hb,5.4.4,FALSE
169599,dem_nondest_lb,5.4.2,FALSE
169599,dem_nondest_lb,5.4.4,FALSE
169599,pel_hb,5.4.2,FALSE
169599,pel_hb,5.4.4,FALSE
169599,pel_lb,5.4.2,FALSE
169599,pel_lb,5.4.4,FALSE
169948,art_fish,NA,FALSE
169948,dem_dest,5.4.2,FALSE
169948,dem_nondest_hb,5.4.2,FALSE
169948,dem_nondest_lb,5.4.2,FALSE
169948,pel_hb,5.4.2,FALSE
169948,pel_lb,5.4.2,FALSE
169949,art_fish,5.4.1,FALSE
169949,dem_dest,NA,FALSE
169949,dem_nondest_hb,NA,FALSE
169949,dem_nondest_lb,NA,FALSE
169949,pel_hb,NA,FALSE
169949,pel_lb,NA,FALSE
169951,art_fish,5.4.1,FALSE
169951,art_fish,5.4.3,FALSE
169951,dem_dest,5.4.2,FALSE
169951,dem_dest,5.4.4,FALSE
169951,dem_nondest_hb,5.4.2,FALSE
169951,dem_nondest_hb,5.4.4,FALSE
169951,dem_nondest_lb,5.4.2,FALSE
169951,dem_nondest_lb,5.4.4,FALSE
169951,pel_hb,NA,FALSE
169951,pel_lb,NA,FALSE
169954,art_fish,5.4.3,FALSE
169954,dem_dest,5.4.2,FALSE
169954,dem_dest,5.4.4,FALSE
169954,dem_nondest_hb,5.4.2,FALSE
169954,dem_nondest_hb,5.4.4,FALSE
169954,dem_nondest_lb,5.4.2,FALSE
169954,dem_nondest_lb,5.4.4,FALSE
169954,pel_hb,NA,FALSE
169954,pel_lb,NA,FALSE
169957,art_fish,5.4.1,FALSE
169957,dem_dest,5.4.2,FALSE
169957,dem_nondest_hb,5.4.2,FALSE
169957,dem_nondest_lb,5.4.2,FALSE
169957,pel_hb,NA,FALSE
169957,pel_lb,NA,FALSE
169959,art_fish,NA,FALSE
169959,dem_dest,5.4.2,FALSE
169959,dem_dest,5.4.4,FALSE
169959,dem_nondest_hb,NA,FALSE
169959,dem_nondest_lb,NA,FALSE
169959,pel_hb,5.4.2,FALSE
169959,pel_hb,5.4.4,FALSE
169959,pel_lb,5.4.2,FALSE
169959,pel_lb,5.4.4,FALSE
169960,art_fish,NA,FALSE
169960,dem_dest,5.4.4,FALSE
169960,dem_nondest_hb,5.4.4,FALSE
169960,dem_nondest_lb,5.4.4,FALSE
169960,pel_hb,5.4.4,FALSE
169960,pel_lb,5.4.4,FALSE
169962,art_fish,5.4.3,TRUE
169962,dem_dest,NA,FALSE
169962,dem_nondest_hb,NA,FALSE
169962,dem_nondest_lb,NA,FALSE
169962,pel_hb,NA,FALSE
169962,pel_lb,NA,FALSE
169963,art_fish,NA,FALSE
169963,dem_dest,5.4.2,FALSE
169963,dem_nondest_hb,5.4.2,FALSE
169963,dem_nondest_lb,5.4.2,FALSE
169963,pel_hb,NA,FALSE
169963,pel_lb,NA,FALSE
169964,art_fish,NA,FALSE
169964,dem_dest,5.4.2,FALSE
169964,dem_nondest_hb,5.4.2,FALSE
169964,dem_nondest_lb,5.4.2,FALSE
169964,pel_hb,NA,FALSE
169964,pel_lb,NA,FALSE
169965,art_fish,NA,FALSE
169965,dem_dest,5.4.2,FALSE
169965,dem_nondest_hb,5.4.2,FALSE
169965,dem_nondest_lb,5.4.2,FALSE
169965,pel_hb,5.4.2,FALSE
169965,pel_lb,5.4.2,FALSE
169966,art_fish,5.4.1,FALSE
169966,dem_dest,NA,FALSE
169966,dem_nondest_hb,NA,FALSE
169966,dem_nondest_lb,NA,FALSE
169966,pel_hb,NA,FALSE
169966,pel_lb,NA,FALSE
169968,art_fish,5.4.1,FALSE
169968,dem_dest,NA,FALSE
169968,dem_nondest_hb,NA,FALSE
169968,dem_nondest_lb,NA,FALSE
169968,pel_hb,NA,FALSE
169968,pel_lb,NA,FALSE
169970,art_fish,NA,FALSE
169970,dem_dest,5.4.2,FALSE
169970,dem_nondest_hb,5.4.2,FALSE
169970,dem_nondest_lb,5.4.2,FALSE
169970,pel_hb,NA,FALSE
169970,pel_lb,NA,FALSE
169972,art_fish,NA,FALSE
169972,dem_dest,5.4.2,TRUE
169972,dem_dest,5.4.4,TRUE
169972,dem_nondest_hb,5.4.2,FALSE
169972,dem_nondest_hb,5.4.4,FALSE
169972,dem_nondest_lb,5.4.2,FALSE
169972,dem_nondest_lb,5.4.4,FALSE
169972,pel_hb,NA,FALSE
169972,pel_lb,NA,FALSE
169974,art_fish,5.4.1,FALSE
169974,dem_dest,NA,FALSE
169974,dem_nondest_hb,NA,FALSE
169974,dem_nondest_lb,NA,FALSE
169974,pel_hb,NA,FALSE
169974,pel_lb,NA,FALSE
169975,art_fish,NA,FALSE
169975,dem_dest,5.4.2,FALSE
169975,dem_nondest_hb,5.4.2,FALSE
169975,dem_nondest_lb,5.4.2,FALSE
169975,pel_hb,NA,FALSE
169975,pel_lb,NA,FALSE
169976,art_fish,5.4.1,FALSE
169976,dem_dest,5.4.2,FALSE
169976,dem_nondest_hb,5.4.2,FALSE
169976,dem_nondest_lb,5.4.2,FALSE
169976,pel_hb,NA,FALSE
169976,pel_lb,NA,FALSE
169978,art_fish,5.4.1,TRUE
169978,dem_dest,NA,FALSE
169978,dem_nondest_hb,NA,FALSE
169978,dem_nondest_lb,NA,FALSE
169978,pel_hb,NA,FALSE
169978,pel_lb,NA,FALSE
169983,art_fish,NA,FALSE
169983,dem_dest,5.4.2,FALSE
169983,dem_nondest_hb,5.4.2,FALSE
169983,dem_nondest_lb,5.4.2,FALSE
169983,pel_hb,NA,FALSE
169983,pel_lb,NA,FALSE
169984,art_fish,NA,FALSE
169984,dem_dest,5.4.2,FALSE
169984,dem_dest,5.4.4,FALSE
169984,dem_nondest_hb,5.4.2,FALSE
169984,dem_nondest_hb,5.4.4,FALSE
169984,dem_nondest_lb,5.4.2,FALSE
169984,dem_nondest_lb,5.4.4,FALSE
169984,pel_hb,5.4.2,FALSE
169984,pel_hb,5.4.4,FALSE
169984,pel_lb,5.4.2,FALSE
169984,pel_lb,5.4.4,FALSE
169987,art_fish,5.4.1,TRUE
169987,dem_dest,NA,FALSE
169987,dem_nondest_hb,NA,FALSE
169987,dem_nondest_lb,NA,FALSE
169987,pel_hb,NA,FALSE
169987,pel_lb,NA,FALSE
169988,art_fish,5.4.1,FALSE
169988,dem_dest,NA,FALSE
169988,dem_nondest_hb,NA,FALSE
169988,dem_nondest_lb,NA,FALSE
169988,pel_hb,NA,FALSE
169988,pel_lb,NA,FALSE
169991,art_fish,5.4.1,FALSE
169991,dem_dest,NA,FALSE
169991,dem_nondest_hb,NA,FALSE
169991,dem_nondest_lb,NA,FALSE
169991,pel_hb,NA,FALSE
169991,pel_lb,NA,FALSE
169995,art_fish,5.4.1,FALSE
169995,dem_dest,NA,FALSE
169995,dem_nondest_hb,NA,FALSE
169995,dem_nondest_lb,NA,FALSE
169995,pel_hb,NA,FALSE
169995,pel_lb,NA,FALSE
169996,art_fish,5.4.1,TRUE
169996,dem_dest,NA,FALSE
169996,dem_nondest_hb,NA,FALSE
169996,dem_nondest_lb,NA,FALSE
169996,pel_hb,NA,FALSE
169996,pel_lb,NA,FALSE
169997,art_fish,5.4.1,FALSE
169997,dem_dest,NA,FALSE
169997,dem_nondest_hb,NA,FALSE
169997,dem_nondest_lb,NA,FALSE
169997,pel_hb,NA,FALSE
169997,pel_lb,NA,FALSE
169999,art_fish,NA,FALSE
169999,dem_dest,5.4.2,FALSE
169999,dem_nondest_hb,5.4.2,FALSE
169999,dem_nondest_lb,5.4.2,FALSE
169999,pel_hb,NA,FALSE
169999,pel_lb,NA,FALSE
170000,art_fish,5.4.3,TRUE
170000,dem_dest,NA,FALSE
170000,dem_nondest_hb,NA,FALSE
170000,dem_nondest_lb,NA,FALSE
170000,pel_hb,NA,FALSE
170000,pel_lb,NA,FALSE
170002,art_fish,5.4.3,FALSE
170002,dem_dest,NA,FALSE
170002,dem_nondest_hb,NA,FALSE
170002,dem_nondest_lb,NA,FALSE
170002,pel_hb,NA,FALSE
170002,pel_lb,NA,FALSE
170004,art_fish,5.4.3,FALSE
170004,dem_dest,NA,FALSE
170004,dem_nondest_hb,NA,FALSE
170004,dem_nondest_lb,NA,FALSE
170004,pel_hb,NA,FALSE
170004,pel_lb,NA,FALSE
170008,art_fish,5.4.1,FALSE
170008,dem_dest,NA,FALSE
170008,dem_nondest_hb,NA,FALSE
170008,dem_nondest_lb,NA,FALSE
170008,pel_hb,NA,FALSE
170008,pel_lb,NA,FALSE
170009,art_fish,5.4.1,FALSE
170009,dem_dest,5.4.2,FALSE
170009,dem_nondest_hb,5.4.2,FALSE
170009,dem_nondest_lb,5.4.2,FALSE
170009,pel_hb,5.4.2,FALSE
170009,pel_lb,5.4.2,FALSE
170010,art_fish,5.4.3,TRUE
170010,dem_dest,NA,FALSE
170010,dem_nondest_hb,NA,FALSE
170010,dem_nondest_lb,NA,FALSE
170010,pel_hb,NA,FALSE
170010,pel_lb,NA,FALSE
170013,art_fish,5.4.1,FALSE
170013,dem_dest,NA,FALSE
170013,dem_nondest_hb,NA,FALSE
170013,dem_nondest_lb,NA,FALSE
170013,pel_hb,NA,FALSE
170013,pel_lb,NA,FALSE
170015,art_fish,5.4.3,FALSE
170015,dem_dest,NA,FALSE
170015,dem_nondest_hb,NA,FALSE
170015,dem_nondest_lb,NA,FALSE
170015,pel_hb,NA,FALSE
170015,pel_lb,NA,FALSE
170017,art_fish,5.4.1,FALSE
170017,dem_dest,5.4.2,FALSE
170017,dem_nondest_hb,5.4.2,FALSE
170017,dem_nondest_lb,5.4.2,FALSE
170017,pel_hb,5.4.2,FALSE
170017,pel_lb,5.4.2,FALSE
170021,art_fish,NA,FALSE
170021,dem_dest,5.4.2,FALSE
170021,dem_nondest_hb,5.4.2,FALSE
170021,dem_nondest_lb,5.4.2,FALSE
170021,pel_hb,NA,FALSE
170021,pel_lb,NA,FALSE
170023,art_fish,5.4.1,TRUE
170023,art_fish,5.4.3,FALSE
170023,dem_dest,5.4.4,FALSE
170023,dem_nondest_hb,5.4.4,FALSE
170023,dem_nondest_lb,5.4.4,FALSE
170023,pel_hb,5.4.4,FALSE
170023,pel_lb,5.4.4,FALSE
170025,art_fish,NA,FALSE
170025,dem_dest,5.4.2,FALSE
170025,dem_nondest_hb,5.4.2,TRUE
170025,dem_nondest_lb,5.4.2,FALSE
170025,pel_hb,5.4.2,FALSE
170025,pel_lb,5.4.2,FALSE
170028,art_fish,5.4.1,FALSE
170028,dem_dest,5.4.4,FALSE
170028,dem_nondest_hb,5.4.4,FALSE
170028,dem_nondest_lb,5.4.4,FALSE
170028,pel_hb,NA,FALSE
170028,pel_lb,NA,FALSE
170034,art_fish,5.4.3,TRUE
170034,dem_dest,NA,FALSE
170034,dem_nondest_hb,NA,FALSE
170034,dem_nondest_lb,NA,FALSE
170034,pel_hb,NA,FALSE
170034,pel_lb,NA,FALSE
170035,art_fish,NA,FALSE
170035,dem_dest,5.4.2,TRUE
170035,dem_nondest_hb,5.4.2,TRUE
170035,dem_nondest_lb,5.4.2,FALSE
170035,pel_hb,NA,FALSE
170035,pel_lb,NA,FALSE
170036,art_fish,NA,FALSE
170036,dem_dest,5.4.2,FALSE
170036,dem_nondest_hb,5.4.2,FALSE
170036,dem_nondest_lb,5.4.2,FALSE
170036,pel_hb,NA,FALSE
170036,pel_lb,NA,FALSE
170039,art_fish,5.4.1,FALSE
170039,dem_dest,5.4.2,FALSE
170039,dem_nondest_hb,5.4.2,FALSE
170039,dem_nondest_lb,5.4.2,FALSE
170039,pel_hb,NA,FALSE
170039,pel_lb,NA,FALSE
170041,art_fish,5.4.1,FALSE
170041,dem_dest,5.4.2,FALSE
170041,dem_nondest_hb,5.4.2,FALSE
170041,dem_nondest_lb,5.4.2,FALSE
170041,pel_hb,NA,FALSE
170041,pel_lb,NA,FALSE
170046,art_fish,5.4.1,FALSE
170046,dem_dest,NA,FALSE
170046,dem_nondest_hb,NA,FALSE
170046,dem_nondest_lb,NA,FALSE
170046,pel_hb,NA,FALSE
170046,pel_lb,NA,FALSE
170048,art_fish,5.4.3,TRUE
170048,dem_dest,NA,FALSE
170048,dem_nondest_hb,NA,FALSE
170048,dem_nondest_lb,NA,FALSE
170048,pel_hb,NA,FALSE
170048,pel_lb,NA,FALSE
170049,art_fish,5.4.3,TRUE
170049,dem_dest,NA,FALSE
170049,dem_nondest_hb,NA,FALSE
170049,dem_nondest_lb,NA,FALSE
170049,pel_hb,NA,FALSE
170049,pel_lb,NA,FALSE
170050,art_fish,NA,FALSE
170050,dem_dest,5.4.2,FALSE
170050,dem_nondest_hb,5.4.2,FALSE
170050,dem_nondest_lb,5.4.2,FALSE
170050,pel_hb,NA,FALSE
170050,pel_lb,NA,FALSE
170053,art_fish,NA,FALSE
170053,dem_dest,5.4.2,FALSE
170053,dem_nondest_hb,5.4.2,FALSE
170053,dem_nondest_lb,5.4.2,FALSE
170053,pel_hb,NA,FALSE
170053,pel_lb,NA,FALSE
170054,art_fish,NA,FALSE
170054,dem_dest,5.4.2,FALSE
170054,dem_nondest_hb,5.4.2,FALSE
170054,dem_nondest_lb,5.4.2,FALSE
170054,pel_hb,NA,FALSE
170054,pel_lb,NA,FALSE
170057,art_fish,5.4.1,FALSE
170057,dem_dest,NA,FALSE
170057,dem_nondest_hb,NA,FALSE
170057,dem_nondest_lb,NA,FALSE
170057,pel_hb,NA,FALSE
170057,pel_lb,NA,FALSE
170059,art_fish,5.4.1,FALSE
170059,dem_dest,NA,FALSE
170059,dem_nondest_hb,NA,FALSE
170059,dem_nondest_lb,NA,FALSE
170059,pel_hb,NA,FALSE
170059,pel_lb,NA,FALSE
170062,art_fish,5.4.1,FALSE
170062,dem_dest,NA,FALSE
170062,dem_nondest_hb,NA,FALSE
170062,dem_nondest_lb,NA,FALSE
170062,pel_hb,NA,FALSE
170062,pel_lb,NA,FALSE
170064,art_fish,NA,FALSE
170064,dem_dest,5.4.2,FALSE
170064,dem_nondest_hb,5.4.2,FALSE
170064,dem_nondest_lb,5.4.2,FALSE
170064,pel_hb,NA,FALSE
170064,pel_lb,NA,FALSE
170066,art_fish,5.4.1,FALSE
170066,dem_dest,5.4.2,FALSE
170066,dem_nondest_hb,5.4.2,FALSE
170066,dem_nondest_lb,5.4.2,FALSE
170066,pel_hb,NA,FALSE
170066,pel_lb,NA,FALSE
170067,art_fish,NA,FALSE
170067,dem_dest,5.4.2,FALSE
170067,dem_nondest_hb,5.4.2,FALSE
170067,dem_nondest_lb,5.4.2,FALSE
170067,pel_hb,NA,FALSE
170067,pel_lb,NA,FALSE
170070,art_fish,5.4.1,FALSE
170070,dem_dest,NA,FALSE
170070,dem_nondest_hb,NA,FALSE
170070,dem_nondest_lb,NA,FALSE
170070,pel_hb,NA,FALSE
170070,pel_lb,NA,FALSE
170071,art_fish,5.4.1,TRUE
170071,dem_dest,NA,FALSE
170071,dem_nondest_hb,NA,FALSE
170071,dem_nondest_lb,NA,FALSE
170071,pel_hb,NA,FALSE
170071,pel_lb,NA,FALSE
170072,art_fish,5.4.1,FALSE
170072,dem_dest,NA,FALSE
170072,dem_nondest_hb,NA,FALSE
170072,dem_nondest_lb,NA,FALSE
170072,pel_hb,NA,FALSE
170072,pel_lb,NA,FALSE
170075,art_fish,5.4.1,TRUE
170075,art_fish,5.4.3,TRUE
170075,dem_dest,NA,FALSE
170075,dem_nondest_hb,NA,FALSE
170075,dem_nondest_lb,NA,FALSE
170075,pel_hb,NA,FALSE
170075,pel_lb,NA,FALSE
170080,art_fish,NA,FALSE
170080,dem_dest,5.4.4,FALSE
170080,dem_nondest_hb,5.4.4,FALSE
170080,dem_nondest_lb,5.4.4,FALSE
170080,pel_hb,NA,FALSE
170080,pel_lb,NA,FALSE
170081,art_fish,5.4.1,FALSE
170081,dem_dest,NA,FALSE
170081,dem_nondest_hb,NA,FALSE
170081,dem_nondest_lb,NA,FALSE
170081,pel_hb,NA,FALSE
170081,pel_lb,NA,FALSE
170083,art_fish,NA,FALSE
170083,dem_dest,5.4.2,FALSE
170083,dem_nondest_hb,5.4.2,FALSE
170083,dem_nondest_lb,5.4.2,FALSE
170083,pel_hb,NA,FALSE
170083,pel_lb,NA,FALSE
170087,art_fish,NA,FALSE
170087,dem_dest,5.4.4,FALSE
170087,dem_nondest_hb,5.4.4,FALSE
170087,dem_nondest_lb,5.4.4,FALSE
170087,pel_hb,5.4.4,FALSE
170087,pel_lb,5.4.4,FALSE
170088,art_fish,5.4.1,FALSE
170088,dem_dest,NA,FALSE
170088,dem_nondest_hb,NA,FALSE
170088,dem_nondest_lb,NA,FALSE
170088,pel_hb,NA,FALSE
170088,pel_lb,NA,FALSE
170090,art_fish,5.4.1,FALSE
170090,dem_dest,NA,FALSE
170090,dem_nondest_hb,NA,FALSE
170090,dem_nondest_lb,NA,FALSE
170090,pel_hb,NA,FALSE
170090,pel_lb,NA,FALSE
170093,art_fish,5.4.1,FALSE
170093,dem_dest,NA,FALSE
170093,dem_nondest_hb,NA,FALSE
170093,dem_nondest_lb,NA,FALSE
170093,pel_hb,NA,FALSE
170093,pel_lb,NA,FALSE
170094,art_fish,5.4.1,TRUE
170094,dem_dest,5.4.2,TRUE
170094,dem_nondest_hb,5.4.2,TRUE
170094,dem_nondest_lb,5.4.2,FALSE
