eez,impact,adj_r2,term,estimate,std.error,statistic,p.value,sig
102,fishing,0.33592171854496633,year,-0.1599766048283076,0.06499428194995252,-2.4613950647457608,0.03607598617149975,TRUE
102,land-based,-0.08826158896979286,year,0.0014224829354235655,0.0032723059331929306,0.4347035284795598,0.6740142163039087,FALSE
102,ocean,0.9166088883238371,year,0.10250247737828183,0.009732750379349486,10.531707213591648,2.321103430814123e-6,TRUE
103,all,0.3199045481761239,year,0.3540719943712521,0.14825478977040782,2.3882668136360348,0.040672786242591935,TRUE
103,climate,0.6853289317899558,year,0.6217580366922424,0.1302722807098024,4.772757744813613,0.0010114592662554894,TRUE
103,fishing,0.18115006849061333,year,-0.4567931765924123,0.2548677854316511,-1.7922750645742647,0.10668656299726527,FALSE
103,land-based,0.18115942028984333,year,2.239477509818185e-4,1.249489510546927e-4,1.7923139737587073,0.10667999890534641,FALSE
103,ocean,0.825305294443041,year,0.2155814264028382,0.03103812308892658,6.945697901422101,6.716593366870908e-5,TRUE
104,all,0.833596073157821,year,1.0025473603464143,0.1402545048902816,7.148058175605039,5.3777157484030086e-5,TRUE
104,climate,0.5806133358903196,year,0.5069556286998836,0.13157986619851392,3.8528358733473866,0.0038894158091526848,TRUE
104,fishing,0.668994411232741,year,0.4819976642670358,0.10465612875855752,4.605536913934663,0.0012803992553343652,TRUE
104,land-based,0.09342185711974116,year,0.0013198265929702364,9.262251760984918e-4,1.4249521898440496,0.18791253163363753,FALSE
104,ocean,0.30219228751461236,year,0.048532744641446454,0.021020691182204915,2.308808222373387,0.046326776941615806,TRUE
105,all,0.7629646559644008,year,2.2019840905712615,0.3822301458065412,5.760885463193569,2.725358905022013e-4,TRUE
105,climate,0.7389548664309762,year,2.032938512719806,0.3755212103793023,5.413644972720443,4.253529351845593e-4,TRUE
105,fishing,NaN,year,0,0,NaN,NaN,NA
105,land-based,NaN,year,0,0,NaN,NaN,NA
105,ocean,0.9718549994676332,year,0.16904557785145546,0.009083971374776767,18.609215163407498,1.7128788536821397e-8,TRUE
106,all,0.78733219861352155,year,3.1689340875988985,0.5139223232313143,6.1661732607255795,1.654620688210611e-4,TRUE
106,climate,0.7578342670165954,year,0.6095795011820939,0.10726775846842176,5.682783996661459,3.008018907055997e-4,TRUE
106,fishing,0.7573469809515825,year,2.821939940024719,0.49721580840399954,5.675483145000544,3.0360238312316393e-4,TRUE
106,land-based,0.5394082049127722,year,0.006604766186077583,0.001852525494262888,3.5652768107818082,0.006068936351832804,TRUE
106,ocean,0.8284207896051835,year,0.00812219813078835,0.0011569880990101157,7.020122452199343,6.185937247892777e-5,TRUE
107,all,0.7697705697744857,year,1.2550865787404013,0.2138819135307704,5.868128623039632,2.383186195111386e-4,TRUE
107,climate,0.7949338685398475,year,1.0982847388285368,0.1741669651506898,6.3059302771814245,1.3999474691041777e-4,TRUE
107,fishing,0.19592801375828894,year,0.12255775057376436,0.0661104529387583,1.8538331704866138,0.09675887748385135,FALSE
107,land-based,NaN,year,0,0,NaN,NaN,NA
107,ocean,0.977309959668395,year,0.039540050720585994,0.0019029839741607144,20.777921021654745,6.483207373526561e-9,TRUE
108,all,-0.09619806673542874,year,0.05836513936747291,0.1667990731224887,0.3499128518814522,0.7344530160936135,FALSE
108,climate,-0.01578003856650323,year,-0.1270275339640439,0.13821628310082082,-0.9190489797166997,0.3820411178493208,FALSE
108,fishing,0.5151924294652841,year,0.19711507692244642,0.05780838707230409,3.409800669164215,0.007752062238428552,TRUE
108,land-based,0.25032543179989086,year,2.3035313964595277e-4,1.1058424074686335e-4,2.08305575993645,0.066932798527319,FALSE
108,ocean,0.4252873563218619,year,-2.6779586954876e-16,1.546120173718211e-16,-1.7320508075691619,0.1173068030141858,FALSE
110,all,-0.09691086910075608,year,0.016747409992339184,0.04906414041768009,0.3413370712249208,0.7406837752984603,FALSE
110,climate,0.048552963326408016,year,-0.04361422997896698,0.03548915505949609,-1.2289452906345486,0.25025496583340884,FALSE
110,fishing,0.09561934652014026,year,0.05885286029598401,0.04103171964534787,1.4343259508660804,0.18529782502185377,FALSE
110,land-based,0.12588353124605478,year,-0.0046072510401207085,0.002949415846281838,-1.5620893357336538,0.15270209039136473,FALSE
110,ocean,-0.11111111111111116,year,6.586100482631968e-16,1.7390937945323633e-4,3.787087564419116e-12,0.999999999997061,FALSE
111,all,0.05412484555634067,year,-0.23230931378117575,0.18527208823922264,-1.2538818771299152,0.24147430611791457,FALSE
111,climate,0.7532318710660888,year,-0.0421346534418177,0.0075044635141370344,-5.614612338702658,3.2808280416730934e-4,TRUE
111,fishing,0.0753315450251637,year,-0.3092971207350319,0.22960164891605564,-1.3471032207095064,0.210882013166937,FALSE
111,land-based,0.23826563150811386,year,6.13687729014729e-4,3.0205147750024487e-4,2.0317322533680753,0.07273057739931553,FALSE
111,ocean,0.5098039215686501,year,5.3559173909752e-16,3.092240347436422e-16,1.7320508075691619,0.1173068030141858,FALSE
112,all,0.604866077851908,year,-0.44172175237805134,0.10938306699783244,-4.03830103234173,0.0029360885852915846,TRUE
112,climate,0.5163103539038876,year,0.09752099698679603,0.02854174929553093,3.41678416333318,0.007666844721282836,TRUE
112,fishing,0.6515551706787852,year,-0.6998320405602653,0.157678436994649,-4.438349681155293,0.0016273744702581406,TRUE
112,land-based,0.3544877794748106,year,0.01239884066604414,0.004866380802278771,2.54785664538175,0.03130463692939959,TRUE
112,ocean,0.9152372577673491,year,0.02429029701895012,0.00232684080704512,10.439174414255106,2.499267137265842e-6,TRUE
113,all,0.4007179901259389,year,0.1873074110549516,0.06755956415691554,2.772478084966722,0.02166554947852438,TRUE
113,climate,0.3971577511984463,year,0.18398890562810982,0.06679215713729708,2.7546483526487195,0.022306555201326652,TRUE
113,fishing,NaN,year,0,0,NaN,NaN,NA
113,land-based,0.5214028827806514,year,0.0013497741116462513,3.9137205214132275e-4,3.448826006510178,0.007288209256851534,TRUE
113,ocean,0.14814814814817234,year,0.002048544746342511,0.0012377675647166242,1.6550318531020054,0.1323029609339987,FALSE
114,all,0.5008003736546679,year,0.32929065401534874,0.09914047002051629,3.321455445462431,0.008919615557833539,TRUE
114,climate,0.4175301438965012,year,0.15483418622777181,0.05417535955789566,2.8580186175286006,0.01884116895619374,TRUE
114,fishing,0.4018269310708178,year,0.17161108754546364,0.06177390587930482,2.778051429688792,0.021469043352958513,TRUE
114,land-based,0.6859360422936713,year,0.007607578345540751,0.0015918136368085801,4.779189076928095,0.001002410215068124,TRUE
114,ocean,0.822313629823813,year,0.07178650253674458,0.010440203018737156,6.875968063830607,7.259188507272974e-5,TRUE
115,all,0.33278196288437434,year,0.14348495902712027,0.058638091658684416,2.446958196769179,0.03694058575823273,TRUE
115,climate,0.309124031299854,year,0.08429546980615397,0.03602772508636101,2.3397388984203626,0.04403910642522284,TRUE
115,fishing,-0.01372312562385991,year,0.05907540998560544,0.06353199242216734,0.9298529407523047,0.3767139139199286,FALSE
115,land-based,0.19215669694508009,year,0.008082527019746046,0.004397201007333326,1.838107242827109,0.09920962134119315,FALSE
115,ocean,0.3976151820079501,year,0.006603771707139183,0.0023953319824106035,2.75693380108978,0.022223325317839233,TRUE
116,all,0.6556002716164194,year,0.45252037150040225,0.1010956164843413,4.476162144681052,0.001540918436203726,TRUE
116,climate,0.3047107037907074,year,0.062193834123978185,0.026807432015971848,2.3200220777179683,0.04548416369867858,TRUE
116,fishing,0.4069141509818026,year,0.3232691712699998,0.11529921396021071,2.8037413280333263,0.0205864293799818,TRUE
116,land-based,0.15596082995534788,year,0.00499995018524142,0.002962863147475457,1.6875400369071003,0.12577198318759103,FALSE
116,ocean,0.1666666666666201,year,-8.923091096095641e-4,5.151749046336057e-4,-1.7320508075683105,0.1173068030143425,FALSE
117,all,0.11842121774048553,year,-0.09799738188665391,0.06401796304681706,-1.5307794441223834,0.16018243736214424,FALSE
117,climate,0.3528148422064442,year,0.001738444987005635,6.844309455177572e-4,2.5399859524039186,0.03171151297624614,TRUE
117,fishing,0.3160647974712074,year,-0.163730899404506,0.06905792036365267,-2.37092137357039,0.04184572885329606,TRUE
117,land-based,0.5252428635702349,year,0.0013829582446801905,3.981751784206844e-4,3.4732407232553615,0.0070128517768041475,TRUE
117,ocean,NaN,year,0,0,NaN,NaN,NA
118,all,0.39429539063878294,year,0.2078150791894156,0.07583432567724814,2.7403827664253155,0.02283326925270418,TRUE
118,climate,0.31986531986534184,year,0.002986098523535138,0.0012504132814142106,2.388089256503959,0.04068462656261057,TRUE
118,fishing,0.20901735825926748,year,0.15729227656707892,0.08241522922908984,1.908534114852161,0.08866936498111816,FALSE
118,land-based,0.7590958065068794,year,0.007718972293075534,0.001353783266376065,5.701778478720902,2.936463249246493e-4,TRUE
118,ocean,0.5098039215686501,year,5.3559173909752e-16,3.092240347436422e-16,1.7320508075691619,0.1173068030141858,FALSE
119,all,-0.08117973122753042,year,-0.32044608596012797,0.6419767426282185,-0.4991552881623699,0.6296430579682704,FALSE
119,climate,0.3873420524642931,year,0.1696355181364077,0.06268915160104306,2.705978846483308,0.024156026357670855,TRUE
119,fishing,0.040857396039742366,year,-0.9004817395481457,0.7540817810703243,-1.1941433438028766,0.26294450552940435,FALSE
119,land-based,-0.10438986342983081,year,0.0013165294218805503,0.0056252984718783,0.23403725659395244,0.8201930769362109,FALSE
119,ocean,0.4252873563218619,year,-2.6779586954876e-16,1.546120173718211e-16,-1.7320508075691619,0.1173068030141858,FALSE
120,all,0.19801563419894208,year,0.32049518746414335,0.1720738668067856,1.8625442283110527,0.09542584613953702,FALSE
120,climate,0.35753560000441575,year,0.017678869654061628,0.0068997759119395425,2.5622382349359603,0.030574650189037374,TRUE
120,fishing,0.1428494722838083,year,0.33109386888907455,0.20275672809290024,1.6329611944486107,0.1369109035019781,FALSE
120,land-based,0.42842591264929375,year,0.00289746342135582,9.94082313709423e-4,2.9147117712455026,0.01717900898862386,TRUE
120,ocean,0.5098039215686501,year,-5.3559173909752e-16,3.092240347436422e-16,-1.7320508075691619,0.1173068030141858,FALSE
121,all,0.44263821900984746,year,0.8614881915019325,0.2880978782806501,2.9902621867375054,0.015194453963965182,TRUE
121,climate,0.38834135678461257,year,0.16854445163991674,0.062172836639054214,2.710901749881629,0.023962092388344812,TRUE
121,fishing,0.3236429921139081,year,0.7353437083619636,0.30572804452781155,2.4052216390474794,0.03955775604917744,TRUE
121,land-based,0.5148148148148024,year,0.00293745072967729,8.620682129684513e-4,3.407445820977963,0.007781020256031223,TRUE
121,ocean,0.4252873563218619,year,-2.6779586954876e-16,1.546120173718211e-16,-1.7320508075691619,0.1173068030141858,FALSE
122,all,0.41962797613579916,year,1.3983312439074942,0.4874179345298183,2.868854723731857,0.018511223304710802,TRUE
122,climate,0.20171381685351053,year,0.0669628028552624,0.035656687801351845,1.877987187938518,0.0931048850071073,FALSE
122,fishing,0.31580577074146676,year,1.3965508837451768,0.5893232134811021,2.3697537307173464,0.041925879928050275,TRUE
122,land-based,0.41612647187090257,year,0.014753665083674773,0.005175292235589172,2.850788788740771,0.019064641735241188,TRUE
122,ocean,0.4252873563218619,year,2.6779586954876e-16,1.546120173718211e-16,1.7320508075691619,0.1173068030141858,FALSE
123,all,-0.11110516557705297,year,-0.004395769968593543,0.633425948796697,-0.006939674601181202,0.994614376027902,FALSE
123,climate,0.2185987206112433,year,0.04756683665717534,0.02440923259848174,1.9487231507693532,0.08313701208083252,FALSE
123,fishing,-0.10986942683429235,year,-0.06671017995630983,0.6648156137984662,-0.10034388268223272,0.9222710537770559,FALSE
123,land-based,0.03957858234870082,year,-0.004324730416483879,0.003639376022856659,-1.1883164557118955,0.265119279998047,FALSE
123,ocean,NaN,year,0,0,NaN,NaN,NA
124,all,-0.0239499667904306,year,0.09883417134442721,0.11291815593659679,0.875272630204148,0.4041790505293966,FALSE
124,climate,0.17566742824758474,year,0.07021411238682017,0.0396808586594758,1.7694705900738623,0.11059882474826385,FALSE
124,fishing,-0.10924774535409787,year,0.016142021458935313,0.13128100351439095,0.1229577854130726,0.9048425305892508,FALSE
124,land-based,-0.10713114634026288,year,1.1935382852389887e-4,6.635520880983293e-4,0.17987107668661617,0.8612384624480673,FALSE
124,ocean,0.6540680024286695,year,0.007079646017708001,0.0015867339083196377,4.461772689540236,0.0015732256468501998,TRUE
125,all,-0.024853859735025408,year,-0.13186002780707265,0.1515043391083445,-0.8703382925077564,0.40672995982550775,FALSE
125,climate,0.31520548400261394,year,0.07901330229985792,0.033380510638035,2.36704893932411,0.04211213011102927,TRUE
125,fishing,0.09043767534485192,year,-0.23294606992621095,0.16495301986478128,-1.4121964551917046,0.19152181818940803,FALSE
125,land-based,0.20248376285575065,year,0.00548249864177119,0.0029143557718597558,1.8812043109865784,0.09262809523511555,FALSE
125,ocean,0.4252873563218619,year,-2.6779586954876e-16,1.546120173718211e-16,-1.7320508075691619,0.1173068030141858,FALSE
126,all,0.5840822651674342,year,-0.9868019576956606,0.2544249246095865,-3.878558514697026,0.0037396154798016905,TRUE
126,climate,0.2551852243372875,year,0.40595328635471273,0.19295794342091901,2.1038433513419297,0.06471335890976145,FALSE
126,fishing,0.6978726328903473,year,-1.4640920364264982,0.2982443735023289,-4.909034893880624,8.371542867122003e-4,TRUE
126,land-based,0.024410965859148148,year,0.01659600327894989,0.014842624068023247,1.118131349476411,0.2924668900332037,FALSE
126,ocean,0.14248216547695058,year,0.004858495379505807,0.002978058690220989,1.6314303661843814,0.1372358340780886,FALSE
127,all,-0.09949348983471196,year,-0.15766132396858742,0.5112597911187919,-0.3083781019109218,0.764812904283799,FALSE
127,climate,0.17853490965240215,year,0.06525631094844005,0.03663211861896767,1.7813960373739104,0.10853665467152684,FALSE
127,fishing,-0.07896624777706562,year,-0.28177596027251117,0.5441652712981638,-0.5178131996558781,0.6170753666895594,FALSE
127,land-based,0.5876639105782955,year,0.0054112629012732835,0.0013855888097004266,3.905388715172457,0.003589848760051782,TRUE
127,ocean,0.5098039215686501,year,-5.3559173909752e-16,3.092240347436422e-16,-1.7320508075691619,0.1173068030141858,FALSE
129,all,0.12898139846493895,year,0.19995742004312286,0.12695233095472214,1.5750590677570007,0.14969570322809767,FALSE
129,climate,0.8965454463492727,year,0.7723390746059298,0.08249075730619812,9.362734684797207,6.172879330468495e-6,TRUE
129,fishing,0.5985534903212792,year,-0.5445817902390925,0.13653032760218864,-3.988723969269686,0.0031638225205495602,TRUE
129,land-based,0.2565931282021171,year,0.009300366461378237,0.004408012057388261,2.109877727260276,0.06408249629483187,FALSE
129,ocean,0.9506483667665779,year,0.042515411584141495,0.003055363067468225,13.915011291725527,2.1615925505432702e-7,TRUE
130,all,0.1773994746313461,year,0.19746696741944428,0.11114420324769653,1.7766735614575275,0.10934897909371752,FALSE
130,climate,0.8680465600186172,year,0.3334642441856565,0.040804875922461736,8.172166601347156,1.8664802203510464e-5,TRUE
130,fishing,-0.053892780199722434,year,-0.08004671124968127,0.11451249070224499,-0.6990216591988945,0.5022017178470007,FALSE
130,land-based,-0.10436578286650011,year,2.463227082214672e-4,0.0010506017575809073,0.23445868659942518,0.8198758082670468,FALSE
130,ocean,0.8601601084799173,year,0.029165030587220944,0.003688811479176709,7.906348901768808,2.431531665100088e-5,TRUE
131,all,0.874035796008994,year,0.9679545112280975,0.11537368595778573,8.389733787150252,1.5106993210938897e-5,TRUE
131,climate,0.6845047021993895,year,0.3689094400347207,0.07743606149475518,4.76405221176838,0.0010238482503075812,TRUE
131,fishing,0.7533955458515098,year,0.8077184529261573,0.14379872567460195,5.617007029352405,3.270802960643018e-4,TRUE
131,land-based,0.23289485307849178,year,-0.0038183152887730507,0.0019006186825443205,-2.0089854550211763,0.07545144525846482,FALSE
131,ocean,0.9389982419295637,year,0.032469616207551205,0.00260861395360864,12.447076027725064,5.635126081678157e-7,TRUE
132,all,0.14663862681760698,year,0.1266786081801532,0.0768332851546056,1.6487464765465614,0.13360070587293496,FALSE
132,climate,0.9423151028693332,year,0.5692718098442822,0.04440454497286078,12.82012483614482,4.3760942203508244e-7,TRUE
132,fishing,0.7677051735440314,year,-0.43175587062615683,0.07399250278702509,-5.835129970787624,2.483218723880416e-4,TRUE
132,land-based,0.6771452345325649,year,0.006442980696578182,0.0013744705479162955,4.687609135274506,0.0011399031625686361,TRUE
132,ocean,0.8055170251462878,year,0.04944670435312732,0.007592071661462863,6.512939624123592,1.0978734254252326e-4,TRUE
133,all,0.12034340233666663,year,0.5663777654344576,0.36805158820163275,1.5388542899702804,0.1582227504783217,FALSE
133,climate,0.41631891617074335,year,0.10616102548176345,0.03722624524386937,2.851779028110461,0.019033874420768163,TRUE
133,fishing,0.058082592503277075,year,0.6691079382392903,0.5262465244814086,1.271472412855676,0.23543448116672852,FALSE
133,land-based,-0.10659928636356608,year,-5.418642144224119e-4,0.002828709165344752,-0.1915588286915214,0.852339825266653,FALSE
133,ocean,0.07037037037048066,year,2.2724491410972645e-4,1.7143983427428817e-4,1.3255082465032906,0.21766200933608051,FALSE
134,all,0.1031605432650039,year,0.30976223606846026,0.21124294234090663,1.4663791018805348,0.17659417309716735,FALSE
134,climate,0.6329528161554321,year,0.6106766257893387,0.14297031223959947,4.2713526761131,0.0020761782415617816,TRUE
134,fishing,0.54326426078828,year,-0.4766743728146251,0.13274542865526173,-3.5908910584977103,0.0058306616114345245,TRUE
134,land-based,0.7354774799858167,year,0.005130465427646585,9.559399916532347e-4,5.366932519240863,4.521791830494782e-4,TRUE
134,ocean,0.934714735158428,year,0.02502270266193729,0.0020839671097004774,12.007244521979874,7.660401154270445e-7,TRUE
135,all,0.656474167018251,year,0.3657818793041853,0.0815675306005435,4.484405456572055,0.0015227309291486685,TRUE
135,climate,0.6523914667732551,year,0.34110253417663594,0.07671912693799766,4.446121166789422,0.0016091908291606053,TRUE
135,fishing,0.10990993773132607,year,0.08511530487607354,0.05693594886027677,1.4949308227908893,0.16914412412303212,FALSE
135,land-based,0.751997413108361,year,0.004738681143140227,8.467040452425216e-4,5.596620412723935,3.3572228509769566e-4,TRUE
135,ocean,0.9193912813746196,year,0.02532992941091699,0.002361452592903079,10.726418767432188,1.9902127752720876e-6,TRUE
136,all,0.7370558206824105,year,0.5106149269836718,0.09476835985941964,5.388031698988177,4.39842215693753e-4,TRUE
136,climate,0.6913078841096592,year,0.3583826062332267,0.07409481824106318,4.83681065344205,9.251108783500203e-4,TRUE
136,fishing,0.06504263885173833,year,0.11448718322352357,0.0879195733376098,1.3021808327469306,0.2251914300520228,FALSE
136,land-based,0.18680718188914247,year,0.0022874609630792026,0.0012597391262868616,1.815821161180885,0.1027821449686304,FALSE
136,ocean,0.9158561515007411,year,0.05842645618780778,0.005574695836170671,10.480653636511521,2.41760284437683e-6,TRUE
137,all,0.7245000398170878,year,1.9270631551283892,0.3688360394818789,5.224714910818976,5.457571004179716e-4,TRUE
137,climate,0.4103819409425893,year,0.5651542022287364,0.20031193744765477,2.8213705554938366,0.020002199917625377,TRUE
137,fishing,0.6764196148284652,year,1.417797363139506,0.3029355558375636,4.6801946348606895,0.0011518890644330632,TRUE
137,land-based,-0.02675566277289021,year,0.0017021734270528666,0.0019795183685064315,0.8598927163970573,0.4121671352073315,FALSE
137,ocean,0.9212949558310561,year,0.07908031089722872,0.007278185541729602,10.865388144314322,1.7859427687207349e-6,TRUE
138,all,-0.02907959725414111,year,0.07447367471724302,0.08792566255650151,0.8470072621788415,0.4189437191707892,FALSE
138,climate,0.36289451102238846,year,0.1044215953574354,0.04035366611532486,2.587660686367722,0.029325784277894527,TRUE
138,fishing,-0.09988154259878845,year,-0.02458172915112612,0.08109285616390073,-0.3031306370741559,0.7686802273043513,FALSE
138,land-based,0.8895772087418186,year,0.007916872291624112,8.766219275500726e-4,9.031113690881181,8.300301639823718e-6,TRUE
138,ocean,0.42412365590782286,year,0.03738256770731109,0.012925291171096987,2.8922031397562997,0.01782020769984114,TRUE
139,all,0.7308812035943111,year,-0.41382192180706273,0.07798484094103986,-5.306440544258226,4.896716217510159e-4,TRUE
139,climate,0.46105756030677936,year,0.5274026905365202,0.1706201191617273,3.0910932024177407,0.012906672630495301,TRUE
139,fishing,0.8416309893378222,year,-0.7512188427048663,0.10209221856661517,-7.358238005325509,4.2895056066188417e-5,TRUE
139,land-based,0.5860528037210471,year,0.014978732157948848,0.003847324543280032,3.8932853180040663,0.0036566089673510708,TRUE
139,ocean,0.9512484397188953,year,0.054059562805287384,0.003860199684909004,14.00434361378425,2.0453401643638735e-7,TRUE
140,all,0.242766774851368,year,0.34785415026241856,0.1696149204981261,2.050846406913015,0.07051712076610984,FALSE
140,climate,0.26444676736120076,year,0.03524411427681775,0.016441217011473178,2.1436438830667672,0.06066067134132955,FALSE
140,fishing,0.17454787774840896,year,0.31414232621389954,0.17800294906886632,1.7648152901801823,0.11141361912533149,FALSE
140,land-based,0.5591098250255525,year,0.004895569698553666,0.0013235434365877299,3.6988356885174034,0.0049294423821219496,TRUE
140,ocean,0.5098039215686501,year,5.3559173909752e-16,3.092240347436422e-16,1.7320508075691619,0.1173068030141858,FALSE
141,all,0.12486522073671535,year,0.2965314120257493,0.19034992051797048,1.5578226206706216,0.1537028241302742,FALSE
141,climate,0.803931391817456,year,-0.18914351170277746,0.029184589746349496,-6.4809378287195605,1.1395159409735808e-4,TRUE
141,fishing,0.3632907443550508,year,1.3789323418432495,0.5324993661197802,2.589547386490359,0.029235169781691224,TRUE
141,land-based,0.014303480589635487,year,-5.884200101044622e-4,5.498747222682844e-4,-1.0700983083513549,0.3124328168916889,FALSE
141,ocean,0.8481215027977649,year,0.007767144156527824,0.0010302112506383248,7.539370349251434,3.5435983029440213e-5,TRUE
143,all,-0.029148946580054735,year,0.05753832965091357,0.06796235238597872,0.8466206308477379,0.41914823569183746,FALSE
143,climate,0.5732556514329719,year,-0.08072631170857567,0.021248745280933564,-3.7991095775905013,0.004223136024996235,TRUE
143,fishing,0.23145931964377808,year,0.37188768925196064,0.18567312229969604,2.002916117561133,0.07619371369145447,FALSE
143,land-based,-0.028973462288563123,year,-0.0014699131736966174,0.0017342087814999029,-0.84759873746303,0.41863097961600804,FALSE
143,ocean,0.9834474443947817,year,0.0239839244108071,9.83132424705416e-4,24.39541592577785,1.56468684749018e-9,TRUE
144,all,0.5097727511274825,year,0.4395863171910406,0.13020163829846618,3.376196512853088,0.008176170669974947,TRUE
144,climate,0.12995514827030397,year,-0.1762219565582955,0.1115941350451055,-1.579132778681137,0.14876239071289596,FALSE
144,fishing,0.30792069762351415,year,0.22843573411196794,0.09785819964590209,2.3343545552499227,0.04442917187976391,TRUE
144,land-based,NaN,year,0,0,NaN,NaN,NA
144,ocean,0.9884834572284353,year,0.4454253474815529,0.015194920851522818,29.314094613195227,3.0526016883625585e-10,TRUE
145,all,0.14834848344159368,year,-0.4368348268458677,0.2638105110213942,-1.655865890841786,0.13213161884014069,FALSE
145,climate,0.4840597964869714,year,-0.6355643011759547,0.19725003041808975,-3.2221252378456784,0.010453720908599234,TRUE
145,fishing,-0.010695767685299229,year,-0.18667135223754208,0.19740884309804346,-0.9456078527588119,0.3690422362694805,FALSE
145,land-based,0.8916252557707056,year,-8.896408016441179e-4,9.749090406810332e-5,-9.125372363176053,7.623390005680475e-6,TRUE
145,ocean,0.9919833851271803,year,0.2602832375047046,0.007396292818215266,35.19104014698964,5.971951440464514e-11,TRUE
146,all,0.6286686171570468,year,-0.40199971500275733,0.09493669412863438,-4.234397655116031,0.002192336601146013,TRUE
146,climate,0.828969151900179,year,-0.6130496709238833,0.08716239723687333,-7.033419116019192,6.0960480112646124e-5,TRUE
146,fishing,0.16963504861011736,year,0.06031699712633974,0.03457769587366222,1.7443902956033317,0.11505444236184552,FALSE
146,land-based,NaN,year,0,0,NaN,NaN,NA
146,ocean,0.985581526457951,year,0.15572928236678799,0.005952045000225084,26.163996132572734,8.400905196144632e-10,TRUE
147,all,0.20247095233179824,year,0.13242756304213243,0.07039710191620362,1.881150778050012,0.09263601020957621,FALSE
147,climate,0.20424746270300354,year,0.1461500325352293,0.07738634875525224,1.8885764076743579,0.09154416538718492,FALSE
147,fishing,0.37864845736428077,year,-0.1338905164696155,0.05026964146447236,-2.663446815395361,0.025899086507822664,TRUE
147,land-based,0.9909433891381015,year,0.0037950112005610344,1.1467615552346995e-4,33.09328938729845,1.0343553449473296e-10,TRUE
147,ocean,0.9871070371906461,year,0.11668046382216285,0.004214139898417832,27.687847730439533,5.076098622530378e-10,TRUE
148,all,0.15603720323076564,year,-0.3855606050648414,0.22843194133781927,-1.6878576735232074,0.12570964435460893,FALSE
148,climate,0.05710887928110675,year,-0.10927100183071853,0.08623342609919175,-1.267153663882348,0.23690563521399882,FALSE
148,fishing,0.16716264612569243,year,-0.3717364279442636,0.21436695479581938,-1.7341125561928878,0.11692766559245174,FALSE
148,land-based,0.6659695071996694,year,2.4078467127292892e-4,5.262203019798915e-5,4.5757389132837005,0.0013359112989502217,TRUE
148,ocean,0.9834221054272898,year,0.09157907575216079,0.0037568617635894276,24.376482690878454,1.5755092849820232e-9,TRUE
149,all,0.04129232496059887,year,0.14075317955310743,0.11767458684929258,1.1961221477103796,0.26220924753061087,FALSE
149,climate,-0.029660942774092813,year,-0.0928468943734739,0.11003915670764057,-0.8437623219901237,0.420662333917032,FALSE
149,fishing,0.054805150138436676,year,0.12712376024315936,0.10113970271277906,1.256912536159721,0.24042466995547773,FALSE
149,land-based,NaN,year,0,0,NaN,NaN,NA
149,ocean,0.9857829903726382,year,0.110406579192006,0.004189821080463486,26.351144135203167,7.884858167058364e-10,TRUE
150,all,0.03693310964431218,year,-0.4231741630533302,0.3597745065494811,-1.17622053633511,0.26968022769921696,FALSE
150,climate,0.19965223472757776,year,-0.7087911841350594,0.3791591373361454,-1.86937650801404,0.09439238759323233,FALSE
150,fishing,0.2271594948653578,year,0.2423884776043846,0.12212470380052184,1.9847620510941117,0.07845573527115116,FALSE
150,land-based,NaN,year,0,0,NaN,NaN,NA
150,ocean,0.9764517167946356,year,0.0562132527228828,0.002757210405269921,20.387726890715737,7.664566010019847e-9,TRUE
151,all,0.8372220976445501,year,0.38947581335168624,0.053786896042229894,7.2410910837073725,4.862687831872737e-5,TRUE
151,climate,0.10910477531382956,year,-0.003807875090050305,0.002552997747555072,-1.491530924262268,0.17001655564539903,FALSE
151,fishing,0.7185182210275249,year,0.29714716627672827,0.05769436963120778,5.150366806607707,6.028383856234202e-4,TRUE
151,land-based,0.4252873563218619,year,-2.0921552308496876e-18,1.2079063857173523e-18,-1.7320508075691619,0.1173068030141858,FALSE
151,ocean,0.9852169502207141,year,0.10813253467396362,0.004185495534623977,25.83506153081542,9.401268170169003e-10,TRUE
152,all,-0.11096380334259104,year,-0.001642447023829973,0.047545262020322686,-0.0345449147620204,0.9731966574880913,FALSE
152,climate,0.4252873563218619,year,5.3559173909752e-16,3.092240347436422e-16,1.7320508075691619,0.1173068030141858,FALSE
152,fishing,-0.09876821171996375,year,-0.018113684260689763,0.056967870731561406,-0.31796316113065465,0.7577666423133598,FALSE
152,land-based,0.11111111111110994,year,7.659889110303429e-5,5.106592740205856e-5,1.499999999998951,0.16785065605734156,FALSE
152,ocean,0.9768875892829388,year,0.18647153966554253,0.009059406288581859,20.583196483920187,7.045366233352716e-9,TRUE
153,all,0.7479066978774355,year,0.36120633043063033,0.0652249369638974,5.537856335998628,3.6204756192547566e-4,TRUE
153,climate,0.17059339231284976,year,0.143941658483574,0.08232885930203881,1.7483742603003534,0.11433578659828778,FALSE
153,fishing,0.6163846256531331,year,0.10894063796173703,0.02636947208293961,4.131316608049158,0.002554470245122497,TRUE
153,land-based,0.6683264170697935,year,-9.399273176671394e-4,2.0437972113144292e-4,-4.59892651024141,0.0012924971130523083,TRUE
