eez,intens_mean,intens_var,a_km2,impact
276,0,0,20276638.405868538,land-based
277,0,0,24797284.746692583,land-based
1,0.11593675434218445,1.487330125304734,470276.10427541216,ocean
2,0.19485268841904563,0.6043757449563529,330244.23029043333,ocean
3,0.032229098606069505,0.09567193865978521,432762.99763008044,ocean
4,0,0,475427.4105727474,ocean
5,0.09127590585674714,17.267234422344345,1371891.8073793594,ocean
6,0,0,621635.7873125,ocean
7,0.09410886032115627,33.780743344387936,1607790.0243401737,ocean
8,0.11918820036074762,0.5074609801767412,608156.2883439019,ocean
9,0.20157665202530606,1.3783127051190212,3010915.3920788644,ocean
10,0,0,309784.8379646826,ocean
11,0.008225560593884495,0.024610319084921124,2003934.1241497751,ocean
12,0.10139643183813231,0.29398390652230555,409538.02010746935,ocean
13,0.13842263720292547,1.4668495727066146,976310.0811383444,ocean
14,6.47331752818796,573.1871411030434,342182.4415944863,ocean
15,14.558347560058273,4542.565193493446,1830947.5125717814,ocean
16,6.58891603566323,1771.494250665674,6958627.1410884755,ocean
17,2.8154884158253384,778.843164582257,2405997.990851046,ocean
18,0.0033601777284113653,0.011709308783935493,1289276.1716676492,ocean
19,0,0,747968.9763842642,ocean
20,1.3051975601796373,5.522418669653981,325237.0103425239,ocean
21,1.4571950643034866,2.6486489492248357,116131.00037764767,ocean
24,21.308884763559558,1097.9498491499473,47826.19822795977,ocean
25,60.55779491036886,4556.585991331225,307069.9013025786,ocean
26,0.6039442116058181,83.14701915959616,664068.7887733956,ocean
28,-0.2071392340781289,0.9089786617541432,165274.9340384028,ocean
29,-0.2257555595347896,0.8534699922006275,63653.86848826811,ocean
30,-1.4965047500173658,52.73770503370215,43846.794489988955,ocean
31,0,0,1340756.0511784144,ocean
32,3.3982907779542124,100.65067145400995,316556.89769896655,ocean
33,0,0,62757.913199536786,ocean
34,0.012897678417884782,0.06437739657808236,122886.46832907284,ocean
35,0,0,125915.77525636103,ocean
36,0,0,271867.41621694993,ocean
37,1.585020369395555,78.31670495203224,1280387.352064579,ocean
38,-0.036812432344659383,0.31916265857055576,642950.9653507594,ocean
39,0.16622819453402513,14.964839984890284,922100.4196812327,ocean
40,-1.3131474238401388,261.79657204240016,533876.7044826233,ocean
41,0.8372058357839995,122.62357806028696,574461.9073133098,ocean
42,3.0252154746248587,253.21916712182366,1204658.171930188,ocean
43,0.022413287439261687,0.08923337869540664,113143.6094567071,ocean
44,-0.6043286323436167,52.07092340643857,782341.0000201372,ocean
45,28.3731527449272,4230.001485805174,79241.39476781989,ocean
46,2.0593167338452014,279.7294567042959,6978.146907149391,ocean
47,0.08889277183130377,973.4292556281907,549161.2127544791,ocean
48,1.906942746500116,99.5336798817285,538811.4445574345,ocean
49,-9.193060488221924,1056.8682344221822,67146.87158407478,ocean
50,-2.5298811708298667,905.574789735286,220612.8354084064,ocean
51,5.649449487977852,212.81175704472616,11817.702683632866,ocean
52,-16.758318306539184,499.3357492306882,7269.81267851454,ocean
53,7.345035114104952,143.35478394493765,222582.8891656227,ocean
54,9.845458690962117,947.1532111878641,53629.82290118264,ocean
55,2.313022431893968,3.0880469765719227,956835.715671176,ocean
56,0.7572964250966145,1.6986152829288483,800403.3189574188,ocean
57,0.9243556942922714,3.845530662445244,455325.17781000386,ocean
58,0.2912701463769094,3.1229235591927362,449816.71195999417,ocean
59,0.7842987802823717,1.7907883417550718,3437.1150296768797,ocean
60,0,0,420.90687413977173,ocean
61,0.5944409902512673,1.1995653905134063,99719.1253557578,ocean
62,1.624761251082742,2.527583800285454,274777.96100855886,ocean
63,1.3441439388695724,2.4340297099586645,252913.50822788282,ocean
64,2.25417415858913,1.9752087540014047,156380.00167969576,ocean
65,2.839572418735568,0.863097612059997,20668.09925731595,ocean
66,1.9158486573597722,2.6508711950650388,160129.7404779088,ocean
67,0.48898143329219285,1.1906173709224182,357310.63797690766,ocean
68,0,0,54928.34677923298,ocean
69,0.006854213799075543,0.006831234250252973,29302.802892077827,ocean
70,-0.002437670444151929,0.005149059251756653,36181.399209337986,ocean
71,0.012298040793053787,0.012183010461715167,35077.6102501091,ocean
72,0.010788356856695257,0.010710259831430348,29220.717319840445,ocean
73,0.3279372437581969,0.9410509010745836,7668814.0500031235,ocean
74,0.002412868725360009,0.002417977462857121,22800.57765015656,ocean
75,9.806825075557777e-4,9.804812704543953e-4,132677.3559912722,ocean
76,0.5302742402693041,1.0531834474108401,255982.11142171288,ocean
77,0,0,10436.219964995365,ocean
78,1.571467477446222,0.6684571641817105,19238.587742940446,ocean
79,1.9012672601656475,0.18551638036360746,27701.260966673646,ocean
80,1.481330601203805,1.6843080821089365,493026.0333702453,ocean
81,1.680995877164481,0.6547090085776331,98279.13483994301,ocean
82,1.2720447407239353,0.9342047094274664,11398.542307125199,ocean
84,0.2616402533845462,2.3487543234457426,127890.19524225696,ocean
85,0,0,444314.35883383604,ocean
86,0,0,447550.62619722233,ocean
88,0.023044719336964895,0.06861267993337164,756548.6652133735,ocean
89,0,0,1446146.0670200028,ocean
90,0,0,473534.20289585623,ocean
91,0,0,575481.8642266805,ocean
92,0,0,509323.512528336,ocean
93,0,0,567116.1218169155,ocean
94,0,0,416219.26175783615,ocean
95,0,0,548163.9603456538,ocean
96,1.2214515192183153,2.400247707383776,160642.33867203808,ocean
97,1.2385856144375,2.3559144222931656,249308.72902884654,ocean
98,0,0,15472.257173283844,ocean
99,-1.8726750037398336,3.1401763705908654,30376.028093295517,ocean
100,2.066809122608667,2.5653394128031564,40049.0268926921,ocean
101,0.914450308477073,1.8661111756196833,562077.4649074952,ocean
102,3.7501385482937635,33.957828582214674,1069909.4651309822,ocean
103,2.1997237220779544,1.7607360049273553,131487.98841602725,ocean
104,0.9170663913393634,1.9108373412275665,310399.60650976264,ocean
105,0,0,439819.73711912334,ocean
106,1.329621055424121,2.3834526985253306,227078.38415114532,ocean
107,-0.19786472716785522,0.5633423691230864,434156.70585782686,ocean
108,1.4260321156097127,4.083362680092506,451530.90320767596,ocean
110,1.0084253938914434,22.203260669781862,595855.6779561948,ocean
111,1.733044921815703,8.00964367151299,154215.2130139907,ocean
112,-0.15342633630994185,5.042952279526108,366252.7258963628,ocean
113,0.6131399183976414,6.088712420066013,118893.09254785218,ocean
114,1.5311230452974545,5.116372666863691,124240.88031172997,ocean
115,1.9945462159028995,4.442098688054732,271240.42217968695,ocean
116,0.023914520415012703,4.144672900078132,212082.04861819273,ocean
117,2.1458360396444753,1.835296082032108,80656.93428017793,ocean
118,1.9450344121217558,4.124362187731677,93003.82692820275,ocean
119,4.152922405660709,13.403086779523582,10398.670188705073,ocean
120,2.7293331828374066,6.024236803653018,108380.89975946628,ocean
121,3.9591472295197296,9.848107914354546,7823.453666438211,ocean
122,-0.1661707484478865,1.6035075739549476,15260.93048479013,ocean
123,1.3079794536434437,4.482695409435991,29241.675337873658,ocean
124,0.930908712399715,2.7708656425445857,184593.86085378358,ocean
125,3.8513280200749294,19.216865597976973,26302.31323668232,ocean
126,6.169787837468308,29.954653897481165,75774.58920154162,ocean
127,2.0585036941312738,18.283123251632958,36778.70275152717,ocean
129,1.8770209847429438,6.105078515963326,330280.033584935,ocean
130,0.10047561881724155,1.2556941079527302,576146.4080375767,ocean
131,2.211288261581453,19.389292184387596,222098.23498615628,ocean
132,1.611200581602009,6.996871059073764,730389.5651084468,ocean
133,2.0373560357759564,18.427323775358577,219200.7889466171,ocean
134,0.31321847080594695,1.267325044776409,94119.84140628278,ocean
135,1.2812529842195544,5.8017776158896055,3282822.977876072,ocean
136,1.988857264341606,2.6348586712478586,119043.29167968156,ocean
137,0.3416327232264959,1.263969162292589,1077088.4596856267,ocean
138,0.5199895591627743,1.2897416114373794,836377.7577110757,ocean
139,1.8803110238814487,20.016306955545677,473597.9502217499,ocean
140,1.6073046964376034,6.845537735898707,138363.09174008973,ocean
141,1.4444663214823064,2.247806398729139,266109.20061835664,ocean
143,0.8655323483680616,2.1444486023038882,752858.307454905,ocean
144,0,0,291783.646569206,ocean
145,0.06024255539630269,0.22546884659991248,2267485.573094356,ocean
146,0,0,839965.0719223757,ocean
147,1.868112028792705e-4,5.604110483781291e-4,4796046.929757404,ocean
148,9.577174348448052e-4,0.0028724184435889753,1654924.6079818942,ocean
149,0,0,318676.27731966245,ocean
150,0.005379132522330591,0.016113276800235145,353577.4909069377,ocean
151,0,0,406868.4924904729,ocean
152,0,0,132164.75779320666,ocean
153,0,0,1971930.3565938715,ocean
154,0,0,318189.8766562425,ocean
155,0,0,668228.9554326971,ocean
156,0,0,322216.4359581104,ocean
157,0,0,746719.3545349736,ocean
158,0,0,438123.0108746276,ocean
159,0.01211418071747199,0.03620438840031827,444836.56279362744,ocean
161,0,0,262077.4018264462,ocean
162,0.08998037116439352,0.2759607907581694,4095575.8091036263,ocean
163,0.6384784663408951,3.497236912112614,8586398.889644088,ocean
164,0.08811807182913411,1.4061187260219372,36151.70869871595,ocean
166,-0.20496093749633143,0.9677412901811447,245907.4172813705,ocean
167,1.80413063502128,2.3311992416159373,136527.51862587794,ocean
168,2.1253765493685495,2.0963236371750096,128999.22373797631,ocean
169,1.030245284023309,2.266767308513713,135642.0423483282,ocean
171,1.1741020361838255,2.732852484065622,3661285.49596286,ocean
172,0.19030646430530035,0.5799421376137892,1083156.6793353872,ocean
173,1.2764781777600693,2.550111007560674,129273.42445390145,ocean
174,0.004972919232105238,0.00495427641584975,80776.56962516296,ocean
175,-0.3514515726514596,1.5324885403071509,100555.69956351221,ocean
176,0.5422511280955726,1.978322018356601,56527.2689876618,ocean
177,1.3017990372493062,2.2365065576836995,64024.12680058959,ocean
178,0.003377642140002965,0.0033770169230251186,32058.782339906877,ocean
179,1.129816231282438,3.790559303809495,343182.31371182395,ocean
180,1.6888168695682255,2.8767291629620537,725087.1863949904,ocean
181,1.6398485885311642,2.224705562427332,426095.7280033806,ocean
182,1.1387831952788887,1.9349377835794117,555625.8881698243,ocean
183,0.9920936763145116,2.9202565408318066,311578.49505886826,ocean
184,0.5681985100764875,1.7413876939978408,538616.7096219823,ocean
185,-2,0,211.32668672239527,ocean
186,1.793071050867734,0.36148437242863646,7435.730324852892,ocean
187,1.3497493598678503,0.8718519641225684,55571.059393296346,ocean
188,1.6576086998527535,0.45690481850534914,160.67814094438978,ocean
189,0.005010737192021415,0.005070546680238045,6099.656645713775,ocean
190,0.21944617377387232,601.6496127600153,32260.503263525723,ocean
191,-2.7362262224238014,788.213929215709,165742.12320405524,ocean
192,32.39548876879018,403.6958265617288,580.7117620858257,ocean
193,1.8675782504987402,3.2591246969189425,105821.40174462312,ocean
194,1.1629949296290163,2.410643562567019,109877.65157768007,ocean
195,1.9321075747832517,2.2952183105275754,173782.14305001375,ocean
196,0.936157889101907,5.198509113280036,182427.32569989344,ocean
197,0.028448833258007296,0.11375094150885162,14856.615370186728,ocean
198,1.389100046872384,2.3756262210593864,193910.57334169527,ocean
199,1.4072572598983677,2.632364594863726,13139.804366363698,ocean
200,1.2716418700716037,2.325894191448825,494792.6196783616,ocean
202,-0.06186078247228125,93.60940589230134,243084.1975332458,ocean
203,3.2251075520810577,107.49433750282498,1636035.3204569768,ocean
204,-0.3001124528234538,1.4326171654084843,83090.68417068315,ocean
205,4.8239317138587685,580.5273900306833,512017.4911812634,ocean
206,82.78684420643292,20344.41085770663,448354.8902229416,ocean
207,24.31672460565035,3422.3470963204268,646356.6433240613,ocean
208,247.52708797134426,16533.11336336557,773.7001848496857,ocean
209,7.483884397452264,105.31960286150975,878934.7607522293,ocean
210,-0.00758648270652255,133.4369667747027,4042527.5713488027,ocean
212,0.015319611634444265,0.045728719611870354,1055280.7682092192,ocean
213,7.201099598693883e-5,2.1164593749987151e-4,31880912.49698474,ocean
214,2.4479111060755057,505.4921307142536,235107.05176274118,ocean
215,0,0,104.79009272462166,ocean
216,26.56919745851739,8065.808780508994,5919091.084551883,ocean
218,0.4166814493451276,1.243504371810487,5705444.170413194,ocean
219,2.8061238691060497,1.732888586942568,12548.61358227159,ocean
220,0,0,419.1603685367269,ocean
221,0,0,5487.507857562202,ocean
222,-0.04396110332824139,0.5082781045679096,155536.4413908788,ocean
223,0.6971000589021926,2.3870040108331025,1725819.4718012079,ocean
224,0.14074287711032157,0.4507879043380197,3645502.361596807,ocean
227,-2.2943272929245198,3.018183548105334,2940.235349367745,ocean
228,-2.926954421946444,0.2164173749309564,8679.239415455932,ocean
231,5.455711405851544,1623.6805924229488,40035.92813156895,ocean
232,1,NaN,0.8732507349826286,ocean
237,0.9750201443828488,3.09449317346491,2167.4084165323284,ocean
244,2.675174409771802,5.240224758195469,30792.568716515765,ocean
245,3.642145950215799,9.820731977346304,13331.046284902208,ocean
247,57.899209521429675,14496.9278947144,25298.948105875224,ocean
248,4.550712643179322,29.431139941535715,9496.602141975081,ocean
249,5.165831235806253,28.23846457498378,2090.562344768578,ocean
250,2.288143897035354,7.37338983749687,24954.01405305944,ocean
255,3.348227737862971,390.1589353516465,1443828.4594577658,ocean
260,0,0,2543061.685515785,ocean
261,1.7509384234486063,2.616812545307654,2646021.444451111,ocean
262,1.4608089662205905,2.305547465750013,5346352.974137076,ocean
263,1.0858817276892803,2.580905989114103,7356176.301463218,ocean
264,0.34721627036981273,1.2668265396176,9123078.729149165,ocean
266,0.1233524954941873,0.46361720861508954,12370113.270638768,ocean
267,0.26002789636079293,0.7073739215763689,14999334.24349545,ocean
269,0.20549570763725364,0.7400985995918926,17096223.292498417,ocean
270,0.07779292264875878,0.2865137013412615,22248367.91479041,ocean
272,0.9910122414529587,2.1434125764346454,10320336.973856911,ocean
273,1.9576154376292212,2.2180339654581056,4599525.336512933,ocean
274,0.15356039384192474,0.7592630032656786,6369647.439830678,ocean
275,0.35487549501358046,0.9934713484253975,30577492.28192354,ocean
276,0.007384111436315947,0.02211876880178278,20276638.405868538,ocean
277,0.004116208315933902,0.01463273014332987,24797284.746692583,ocean
1,0.5837280770949519,0.8269034668129032,470276.10427541216,climate
2,0.5314719520478732,0.7191928567109414,330244.23029043333,climate
3,0.2702849405827193,1.4750353831309382,432762.99763008044,climate
4,0.0031114882612146193,0.2000590145676186,475427.4105727474,climate
5,4.502719572677772,535.500268347821,1371891.8073793594,climate
6,4.540655239481132,364.7230474897116,621635.7873125,climate
7,3.5596209989579575,767.7671326398789,1607790.0243401737,climate
8,1.524658686023045,85.51334414699424,608156.2883439019,climate
9,0.10187245199864016,3.254080464514488,3010915.3920788644,climate
10,-1.3735542595020522,14.27990808945219,309784.8379646826,climate
11,-0.06640671657827629,2.551961013741594,2003934.1241497751,climate
12,0.45821898968072006,2.540004612878394,409538.02010746935,climate
13,0.2478663137252516,5.415173452808324,976310.0811383444,climate
14,-0.3427723431543249,29.703607756024887,342182.4415944863,climate
15,20.00695043618827,5735.446953246805,1830947.5125717814,climate
16,5.6055741958895675,628.223594957893,6958627.1410884755,climate
17,7.336699067868395,1589.3571829488924,2405997.990851046,climate
18,8.04016364018365,1120.3286116551083,1289276.1716676492,climate
19,-0.21401952520283993,1.024437684072205,747968.9763842642,climate
20,-0.051290932374406586,1.038009823763737,325237.0103425239,climate
21,-0.49587553663179057,2.0715493197653743,116131.00037764767,climate
24,7.814362406294469,494.0584731685356,47826.19822795977,climate
25,38.04888238253379,3768.998517531784,307069.9013025786,climate
26,2.5593735880962587,333.14718884044623,664068.7887733956,climate
28,2.283957860334877,226.08403257741665,165274.9340384028,climate
29,3.290055286749654,438.39480637770833,63653.86848826811,climate
30,3.660452888919761,432.2490723365279,43846.794489988955,climate
31,4.02444830734842,427.0015615556451,1340756.0511784144,climate
32,1.404577603766105,51.42963992582626,316556.89769896655,climate
33,3.485090514486368,390.70248427641917,62757.913199536786,climate
34,0.012897678417884782,0.01274228470200665,122886.46832907284,climate
35,7.767421265718893e-4,7.767905070094174e-4,125915.77525636103,climate
36,0.8495895004638881,14.194936813932493,271867.41621694993,climate
37,2.0328508948370656,134.1984595475173,1280387.352064579,climate
38,0.14185499128335916,0.26363046218641595,642950.9653507594,climate
39,3.164092650479615,287.40668290624956,922100.4196812327,climate
40,2.0827195462900736,238.84659306116075,533876.7044826233,climate
41,7.225605502411684,741.5205433155155,574461.9073133098,climate
42,11.697222202936258,1408.542548292709,1204658.171930188,climate
43,6.524373676732046,666.2457217726159,113143.6094567071,climate
44,0.4996444895884357,21.257112697288047,782341.0000201372,climate
45,-3.8161070294570547,512.0499299554957,79241.39476781989,climate
46,-5.518333131937824,478.3562024306495,6978.146907149391,climate
47,-3.2849380639513934,452.56634048056304,549161.2127544791,climate
48,0.04370212846733532,16.254592677957643,538811.4445574345,climate
49,-2.747792393078175,458.77017302566134,67146.87158407478,climate
50,-5.639225122706639,1266.6497653326207,220612.8354084064,climate
51,0.214586566319773,0.16997824301888648,11817.702683632866,climate
52,-0.6395195190700123,28.12484465890154,7269.81267851454,climate
53,3.7901173055367745,111.32731802902765,222582.8891656227,climate
54,-1.6535643338774164,76.82331269668876,53629.82290118264,climate
55,-0.0997392574947599,0.4226739061846462,956835.715671176,climate
56,3.1530942777618796,2.3551738320322424,800403.3189574188,climate
57,-0.013923676771323423,0.05551371475699799,455325.17781000386,climate
58,0.6297072834972653,2.328147913181937,449816.71195999417,climate
59,0.389989836851934,0.24515563614888494,3437.1150296768797,climate
60,1.2551867153173377,6.267361088677448,420.90687413977173,climate
61,0,0,99719.1253557578,climate
62,1.6921480580147148,5.47425034099517,274777.96100855886,climate
63,3.282463754507199,2.3525027686086406,252913.50822788282,climate
64,1.8754062476074564,3.9871442710475926,156380.00167969576,climate
65,0,0,20668.09925731595,climate
66,0.8459415832734908,2.729328283444069,160129.7404779088,climate
67,-0.001774310621583449,0.05324178870945023,357310.63797690766,climate
68,0.02726506730344139,0.049700882302890326,54928.34677923298,climate
69,0.07906186678261869,0.07306780270546816,29302.802892077827,climate
70,0.1155117902067923,0.11924695039875823,36181.399209337986,climate
71,0.2340610920043619,0.3187386568079701,35077.6102501091,climate
72,0.60044229282842,0.29157839406777347,29220.717319840445,climate
73,0.2577856879595847,2.319479928293452,7668814.0500031235,climate
74,0.2193029489025683,0.28271316135791386,22800.57765015656,climate
75,0.27043801618654245,0.20701858594017708,132677.3559912722,climate
76,0.36437570160927296,0.6784262250655367,255982.11142171288,climate
77,1.1539620116446359,1.1084805105807882,10436.219964995365,climate
78,1.3340747130186208,1.0417681639415697,19238.587742940446,climate
79,1.8919361963415802,0.3200879248653312,27701.260966673646,climate
80,0.5717258810650054,1.062407336034111,493026.0333702453,climate
81,1.3567671309091431,0.8865094584490449,98279.13483994301,climate
82,-0.20393779233448564,0.3695337130831368,11398.542307125199,climate
84,-0.023133701598541105,0.09207449232456477,127890.19524225696,climate
85,2.2399524375743165,0.19240912596878781,444314.35883383604,climate
86,0.5713438345663637,0.8164466264195075,447550.62619722233,climate
88,3.9140760354340802,8.21519322632038,756548.6652133735,climate
89,1.6476444839662303,5.057596528063321,1446146.0670200028,climate
90,0.26107113483371797,2.7663079941241064,473534.20289585623,climate
91,-0.25080916707141,1.8583476280932756,575481.8642266805,climate
92,0.3209378482613811,1.2787283578559099,509323.512528336,climate
93,0.5015036239836804,2.4867620102069528,567116.1218169155,climate
94,1.042368116287471,4.175618718451474,416219.26175783615,climate
95,-0.16172450488015322,0.8855706703142204,548163.9603456538,climate
96,3.128680847715998,3.2326911899418556,160642.33867203808,climate
97,1.4575351582539808,3.081043106628421,249308.72902884654,climate
98,0.4780449259889085,0.7325410690848481,15472.257173283844,climate
99,0.4452493890476241,0.6946553821247425,30376.028093295517,climate
100,0.005276699663355787,0.010553209851514995,40049.0268926921,climate
101,0.02253826158624399,0.11031789345750911,562077.4649074952,climate
102,-0.17243346612142116,0.9482729856235425,1069909.4651309822,climate
103,0.05625178485415382,0.10942705381620205,131487.98841602725,climate
104,0.012935606113918266,0.02571261450074845,310399.60650976264,climate
105,1.1858364207280008,3.368697913429329,439819.73711912334,climate
106,0.9585522115534627,0.9987452249094254,227078.38415114532,climate
107,0.02044358804686327,0.08137621635421377,434156.70585782686,climate
108,-0.09182140101033132,0.1742273897652841,451530.90320767596,climate
110,-0.182980089173482,0.38776970944079664,595855.6779561948,climate
111,-0.3199734992759932,0.21773921975183752,154215.2130139907,climate
112,0.001442492244973718,0.002017978500910183,366252.7258963628,climate
113,-6.169665054731266e-4,0.013070341817461658,118893.09254785218,climate
114,0.7195692820820054,4.494901564658702,124240.88031172997,climate
115,0.6151282959119996,1.8794025771693161,271240.42217968695,climate
116,0.8345624109610257,3.6444384752398324,212082.04861819273,climate
117,0.09157247380626915,0.9476197385986243,80656.93428017793,climate
118,0.05566979333759698,0.4279755900377518,93003.82692820275,climate
119,1.7680550888918896,8.78974417926601,10398.670188705073,climate
120,1.029916527081419,5.3769283292638566,108380.89975946628,climate
121,1.7017524268884927,7.523577204190851,7823.453666438211,climate
122,1.8805218582736856,8.891287831164627,15260.93048479013,climate
123,1.1230364928217746,1.036302711221374,29241.675337873658,climate
124,1.7662486342035175,0.756012882247421,184593.86085378358,climate
125,2.412749004576768,13.522930526930635,26302.31323668232,climate
126,4.420799096422707,24.208303688500724,75774.58920154162,climate
127,1.8478286678714215,7.970799983947589,36778.70275152717,climate
129,0.7266848040724806,8.248870830510883,330280.033584935,climate
130,0.062354874111207,0.45211868352284246,576146.4080375767,climate
131,1.4157626751558392,13.80705232062027,222098.23498615628,climate
132,0.5540068604073837,5.1642910118502625,730389.5651084468,climate
133,1.1174063911248058,11.549078450565515,219200.7889466171,climate
134,0.27392583109910773,2.8560162852238165,94119.84140628278,climate
135,0.15678343357582525,1.0911960272957633,3282822.977876072,climate
136,0.048818239170530096,0.670124927569012,119043.29167968156,climate
137,0,0,1077088.4596856267,climate
138,-7.580068388023685e-4,0.004548037988372947,836377.7577110757,climate
139,2.878952094825363,21.573823177030267,473597.9502217499,climate
140,1.5368390488903598,3.9457406619107935,138363.09174008973,climate
141,-0.605131032329128,2.1171217317632447,266109.20061835664,climate
143,0.269737963865079,2.944889243929595,752858.307454905,climate
144,-0.9270504436598318,1.9941520567705384,291783.646569206,climate
145,-0.17052394998162534,1.614302316714672,2267485.573094356,climate
146,-0.574132196951614,1.0414121526679072,839965.0719223757,climate
147,0.378692889572513,3.2980889844920456,4796046.929757404,climate
148,0,0,1654924.6079818942,climate
149,0,0,318676.27731966245,climate
150,0,0,353577.4909069377,climate
151,-0.052459199355333976,0.262728618350151,406868.4924904729,climate
152,0,0,132164.75779320666,climate
153,0.5642355752409365,2.4022109609004905,1971930.3565938715,climate
154,2.224634578482983,12.748918749307588,318189.8766562425,climate
155,4.9265884318184865,110.0095875744059,668228.9554326971,climate
156,-0.04754935837402621,0.23556308562575337,322216.4359581104,climate
157,-6.420279274558072e-4,6.417065196797318e-4,746719.3545349736,climate
158,-0.009646911094695643,0.048153104304442355,438123.0108746276,climate
159,0,0,444836.56279362744,climate
161,0.016127043785510414,0.4635790964401503,262077.4018264462,climate
162,0.2026398955753943,6.0263943581609904,4095575.8091036263,climate
163,-0.06265990039085947,2.85349971516046,8586398.889644088,climate
164,1.2100292275559734,12.548189409272792,36151.70869871595,climate
166,0.23483664771194382,0.887738936735701,245907.4172813705,climate
167,2.091484163256717,0.22397671476092673,136527.51862587794,climate
168,2.090696777034854,0.19095081770402902,128999.22373797631,climate
169,2.422906071008889,0.4277527069617186,135642.0423483282,climate
171,0.8603582696450872,2.4236258745328225,3661285.49596286,climate
172,-0.3264751812467515,2.0597608501779088,1083156.6793353872,climate
173,-0.31386747912111457,1.2626022387015288,129273.42445390145,climate
174,0.0032756401978142986,0.018054501120586097,80776.56962516296,climate
175,0.2328247256788274,0.17879653947358456,100555.69956351221,climate
176,0.25398566386888716,0.37502796647161785,56527.2689876618,climate
177,0.022627767023593585,0.5392315126937733,64024.12680058959,climate
178,0.2336020920239844,0.17960565859802677,32058.782339906877,climate
179,-0.1424805466703672,0.8160201224132663,343182.31371182395,climate
180,-0.6264260879005211,2.6424025483552835,725087.1863949904,climate
181,-0.49978890931884185,2.2824007076290167,426095.7280033806,climate
182,0.08557647425169285,0.7158375551880947,555625.8881698243,climate
183,0.11011678710635604,0.5386399876307348,311578.49505886826,climate
184,-0.12349808285787771,0.3622222645441146,538616.7096219823,climate
185,0,0,211.32668672239527,climate
186,-0.14210217254387594,0.26772076275638534,7435.730324852892,climate
187,-0.10896176800057288,0.2494917753362698,55571.059393296346,climate
188,0,0,160.67814094438978,climate
189,0,0,6099.656645713775,climate
190,-0.12982161818524973,5.713580008109631,32260.503263525723,climate
191,-1.6114046960004234,67.9540326390881,165742.12320405524,climate
192,0,0,580.7117620858257,climate
193,2.55133230470761,4.064480137619956,105821.40174462312,climate
194,3.2225136302931796,2.9698847914785045,109877.65157768007,climate
195,0.640196778011302,0.8874954940843475,173782.14305001375,climate
196,0.7321187519257255,0.9287734740275008,182427.32569989344,climate
197,0.014224416629003648,0.028437735377212905,14856.615370186728,climate
198,0,0,193910.57334169527,climate
199,0,0,13139.804366363698,climate
200,0.23661424966344732,0.43783598298641047,494792.6196783616,climate
202,5.549443722779913,577.4868295460964,243084.1975332458,climate
203,1.260540699277009,32.33279933136146,1636035.3204569768,climate
204,0.2009227438394309,1.1436942298635095,83090.68417068315,climate
205,10.836670157921347,1447.3923547521654,512017.4911812634,climate
206,130.10530508142608,16961.428510109803,448354.8902229416,climate
207,7.633554589603373,1314.3267854316946,646356.6433240613,climate
208,241.08013537704284,15683.110428995013,773.7001848496857,climate
209,-0.9477014116444982,8.250717215452571,878934.7607522293,climate
210,-0.5835476572578107,24.405050836921742,4042527.5713488027,climate
212,-0.5179324606434295,13.098564903509642,1055280.7682092192,climate
213,0.1828485200035393,1.0173892160006845,31880912.49698474,climate
214,8.55859258294132,872.4370986192856,235107.05176274118,climate
215,0,0,104.79009272462166,climate
216,43.95140675923571,10807.025357392316,5919091.084551883,climate
218,0.20783081957231717,1.370881438021679,5705444.170413194,climate
219,0.8079331935273877,4.230134066692742,12548.61358227159,climate
220,0,0,419.1603685367269,climate
221,3.581476760547852,25.121061117776478,5487.507857562202,climate
222,0.013957509907157451,0.02579431917674371,155536.4413908788,climate
223,-0.28923360433509493,1.1959506705752292,1725819.4718012079,climate
224,-0.08985817678970817,0.6089860543026601,3645502.361596807,climate
227,-0.490644491392637,0.7673558633022257,2940.235349367745,climate
228,-0.023744843602575838,0.047500104427158095,8679.239415455932,climate
231,5.279363993417461,1552.1386376846956,40035.92813156895,climate
232,0,NaN,0.8732507349826286,climate
237,16.364222391226154,4795.5764153277505,2167.4084165323284,climate
244,0.8639612045030187,0.8410024185757083,30792.568716515765,climate
245,1.180007860155827,3.1412216091445444,13331.046284902208,climate
247,5.1539125327284845,1569.9150964127057,25298.948105875224,climate
248,3.837241378999333,22.407349927040638,9496.602141975081,climate
249,2.8304093599667732,17.958036995712327,2090.562344768578,climate
250,1.5858412672151128,10.528071329949203,24954.01405305944,climate
255,1.5993032523214803,202.764156150212,1443828.4594577658,climate
260,-8.309931604334399e-5,1.6619859947483912e-4,2543061.685515785,climate
261,-0.13700982349652582,2.0108190286164063,2646021.444451111,climate
262,-0.25878497447969817,1.0132118093497535,5346352.974137076,climate
263,0.9928898720176963,2.4401085995956326,7356176.301463218,climate
264,1.1665720804716184,2.233476492224429,9123078.729149165,climate
266,0.8253025941522666,3.348638324554558,12370113.270638768,climate
267,1.4372120546092395,5.450345332911121,14999334.24349545,climate
269,0.43528081137707897,2.373342334369615,17096223.292498417,climate
270,1.207367056264515,3.925107249414993,22248367.91479041,climate
272,1.3367807561668645,12.339381746168232,10320336.973856911,climate
273,1.6226740179186767,12.761593897041383,4599525.336512933,climate
274,0.1800357517950102,1.636275107336637,6369647.439830678,climate
275,0.3089403081005992,2.0765928076260987,30577492.28192354,climate
