stressor,impact_km2,incr2_km2,incr3_km2,decr2_km2,decr3_km2,impact_2plus_km2,impact_3plus_km2,range_km2,iucn_sid
cum_land-based,27151.98623970698,5524.1843917772985,0,0,0,0,0,349767.49786843255,133637
shipping,189916.32433001138,163594.79957814352,19209.770474885638,1463.5682944175196,699.4738691287425,NA,NA,349767.49786843255,133637
cum_ocean,189916.32433001138,163594.79957814352,19209.770474885638,1463.5682944175196,699.4738691287425,0,0,349767.49786843255,133637
art_fish,2514927.2924288046,1084921.5192227268,9682.60455413556,226223.47162284856,15844.261993668537,NA,NA,5048324.711833218,133638
direct_human,533212.1612260517,56056.5867917124,0,7541.393688584268,0,NA,NA,5048324.711833218,133638
oa,4422040.6106381705,3892353.7633912065,177369.4572303157,0,0,NA,NA,5048324.711833218,133638
shipping,3634608.5583753954,2631301.929603176,535386.555102799,133631.81907383498,21652.25290196746,NA,NA,5048324.711833218,133638
sst,4567150.437898207,4125041.91046955,3996215.590340198,38105.170678092254,34013.99080983001,NA,NA,5048324.711833218,133638
cum_all,4949820.278315655,4311794.447159991,3690937.5995353726,20961.5115262148,4768.822464588122,NA,NA,5048324.711833218,133638
oa,4422040.6106381705,3892353.7633912065,177369.4572303157,0,0,NA,NA,5048324.711833218,133638
sst,4567150.437898207,4125041.91046955,3996215.590340198,38105.170678092254,34013.99080983001,NA,NA,5048324.711833218,133638
cum_climate,4839502.508321293,4562533.561071544,4011077.4452171563,34158.95043478932,30734.060907923296,NA,0,5048324.711833218,133638
art_fish,2514927.2924288046,1084921.5192227268,9682.60455413556,226223.47162284856,15844.261993668537,NA,NA,5048324.711833218,133638
cum_fishing,2514927.2924288046,1084921.5192227268,9682.60455413556,226223.47162284856,15844.261993668537,0,0,5048324.711833218,133638
direct_human,533212.1612260517,56056.5867917124,0,7541.393688584268,0,NA,NA,5048324.711833218,133638
cum_land-based,533212.1612260517,56056.5867917124,0,7541.393688584268,0,0,0,5048324.711833218,133638
shipping,3634608.5583753954,2631301.929603176,535386.555102799,133631.81907383498,21652.25290196746,NA,NA,5048324.711833218,133638
cum_ocean,3634608.5583753954,2631301.929603176,535386.555102799,133631.81907383498,21652.25290196746,0,0,5048324.711833218,133638
art_fish,1630250.9077352744,904313.1749223822,3670.272997271486,22808.436909329976,75.09956458619926,NA,NA,2574539.7563777054,133639
direct_human,385824.895735952,45308.61630763658,0,7077.697521640288,0,NA,NA,2574539.7563777054,133639
oa,2421547.0944005633,2156627.261350071,177369.4572303157,0,0,NA,NA,2574539.7563777054,133639
shipping,1767695.3395350678,1284066.3577192703,329402.4165941125,28931.671307470304,5663.904510949025,NA,NA,2574539.7563777054,133639
sst,2433425.051442281,2350639.131794836,2289780.5389835443,312.62377867203287,105.66334336119763,NA,NA,2574539.7563777054,133639
cum_all,2573516.3064749753,2470500.65935799,2248617.24402666,105.66334336119763,105.66334336119763,2549724.5891941655,2203690.238483777,2574539.7563777054,133639
oa,2421547.0944005633,2156627.261350071,177369.4572303157,0,0,NA,NA,2574539.7563777054,133639
sst,2433425.051442281,2350639.131794836,2289780.5389835443,312.62377867203287,105.66334336119763,NA,NA,2574539.7563777054,133639
cum_climate,2567074.3355324883,2531119.9815091286,2304642.3938605026,0,0,2287897.8103103554,0,2574539.7563777054,133639
art_fish,1630250.9077352744,904313.1749223822,3670.272997271486,22808.436909329976,75.09956458619926,NA,NA,2574539.7563777054,133639
cum_fishing,1630250.9077352744,904313.1749223822,3670.272997271486,22808.436909329976,75.09956458619926,0,0,2574539.7563777054,133639
direct_human,385824.895735952,45308.61630763658,0,7077.697521640288,0,NA,NA,2574539.7563777054,133639
cum_land-based,385824.895735952,45308.61630763658,0,7077.697521640288,0,0,0,2574539.7563777054,133639
shipping,1767695.3395350678,1284066.3577192703,329402.4165941125,28931.671307470304,5663.904510949025,NA,NA,2574539.7563777054,133639
cum_ocean,1767695.3395350678,1284066.3577192703,329402.4165941125,28931.671307470304,5663.904510949025,0,0,2574539.7563777054,133639
art_fish,2488647.6836854494,1141858.3427613045,28783.218690198977,196978.3032854792,13499.583675671382,NA,NA,5095695.073101055,133642
direct_human,507984.8195083318,55589.39761995876,0,7077.697521640288,0,NA,NA,5095695.073101055,133642
oa,3637185.5215724264,3243619.2580464487,177369.4572303157,0,0,NA,NA,5095695.073101055,133642
shipping,3497200.8028763966,2405199.839747073,393169.80767044943,238303.14953238858,62206.89200751062,NA,NA,5095695.073101055,133642
sst,4141459.8981422735,3706629.042707987,3502621.9438884933,45436.98414147099,37439.75358949756,NA,NA,5095695.073101055,133642
cum_all,4895139.061390505,4110415.833143624,3242172.281458428,51752.33373712752,12614.980653481707,NA,NA,5095695.073101055,133642
oa,3637185.5215724264,3243619.2580464487,177369.4572303157,0,0,NA,NA,5095695.073101055,133642
sst,4141459.8981422735,3706629.042707987,3502621.9438884933,45436.98414147099,37439.75358949756,NA,NA,5095695.073101055,133642
cum_climate,4412647.052055271,4128549.758742139,3517483.7987654516,36015.48157667816,30087.855340024926,NA,0,5095695.073101055,133642
art_fish,2488647.6836854494,1141858.3427613045,28783.218690198977,196978.3032854792,13499.583675671382,NA,NA,5095695.073101055,133642
cum_fishing,2488647.6836854494,1141858.3427613045,28783.218690198977,196978.3032854792,13499.583675671382,0,0,5095695.073101055,133642
direct_human,507984.8195083318,55589.39761995876,0,7077.697521640288,0,NA,NA,5095695.073101055,133642
cum_land-based,507984.8195083318,55589.39761995876,0,7077.697521640288,0,0,0,5095695.073101055,133642
shipping,3497200.8028763966,2405199.839747073,393169.80767044943,238303.14953238858,62206.89200751062,NA,NA,5095695.073101055,133642
