iucn_sid,taxon,var_priority,priority
22729609,birds,2.046008314272719e-10,6.111444799057653e-4
22732425,birds,1.6740295855055575e-8,0.07077626098813979
22734408,birds,1.1534931069911113e-5,0.05521640389874358
22735250,birds,4.569483442258794e-5,0.04043330939905313
22735624,birds,3.159624223295761e-11,2.199798506991335e-4
43398244,sharks_and_rays,6.01705649474372e-7,0.0763214097976491
43398250,sharks_and_rays,2.6704818264124047e-6,0.049210948883756045
43508842,sharks_and_rays,3.678252668828102e-10,0.0742663620992585
43508845,sharks_and_rays,7.666762439992774e-7,0.024416846910258142
43508905,sharks_and_rays,7.2112475699360184e-9,0.03361400285184427
43508949,sharks_and_rays,1.4526628614791385e-6,0.04111013690923957
46079873,blennies,0,0.00861930871545045
46967807,sea_turtles,3.6585410102862525e-10,0.0011294702255726721
46967817,sea_turtles,1.9458588065632805e-9,0.005243196777159883
46967827,sea_turtles,4.903580874016994e-8,0.005471067549325712
46967838,sea_turtles,1.0530286665944313e-9,0.0017318336626907546
46967863,sea_turtles,1.3300619181947928e-9,0.0019419983637375474
47143176,blennies,7.258702864613812e-8,0.020068602861409848
48342104,blennies,0,0.041995692698524205
48342178,blennies,0,0.05342524001385415
48342467,blennies,0,0.019252358220088875
48342534,blennies,0,0.06880484811457882
62101215,birds,8.936638805098616e-7,0.016618766770741627
62101249,birds,7.714040753638729e-6,0.027849894999238397
70680197,sharks_and_rays,9.862953929666802e-8,0.07441751768846676
70680908,sharks_and_rays,2.2661663142080532e-8,0.0685078461258674
70682503,sharks_and_rays,7.695984552764552e-10,0.005344359712859055
70688138,sharks_and_rays,3.9745747938784995e-07,0.004910228850920023
71711344,sharks_and_rays,1.6477506013005746e-8,0.008405779894484723
71711476,sharks_and_rays,1.2008941086800697e-8,0.04373228965579486
72050476,mammals,1.4339354269699581e-5,0.03567332905087627
82031425,mammals,1.7179056678569558e-10,0.072269959190182545
82031633,mammals,2.2982395289722793e-7,0.07301002615354485
82031667,mammals,9.87401235499959e-7,0.05948013792757766
83776383,sea_turtles,3.4840960747636343e-07,0.06565121018438135
84126444,sea_turtles,5.233262860204778e-10,0.006341733565563594
84127873,sea_turtles,1.4498310349217908e-7,0.01259036228581092
84156809,sea_turtles,1.0367211524055433e-6,0.029243145401446864
84189617,sea_turtles,3.287874964596831e-9,0.008935756992360263
84199475,sea_turtles,2.940930669393213e-9,0.001563550331620965
91209505,sharks_and_rays,1.4153290871522166e-7,0.02588285404165841
98894402,clupeiformes,7.334772868030405e-9,0.05304593272392493
98895427,clupeiformes,7.763828380999115e-9,0.04375423816628464
104019954,sharks_and_rays,3.6096902871332706e-4,0.08696124230924818
104023514,sharks_and_rays,2.7838439554920477e-9,0.004476288393651139
104050689,sharks_and_rays,5.41211904577173e-7,0.06328993542308628
104061138,sharks_and_rays,7.615013863800363e-9,0.042972709618383564
104176764,sharks_and_rays,1.57712913904116e-6,0.0531512110380527
107604987,sharks_and_rays,1.8699035611134045e-7,0.07702588151346967
107605014,sharks_and_rays,1.0771774451623591e-6,0.05688910124865157
110847130,sharks_and_rays,2.2036546120012567e-7,0.01593873836833565
117636167,mammals,1.0996619567498649e-7,0.10147167809312148
118360372,groupers,1.6280755969235752e-6,0.04803163164785087
126710128,sharks_and_rays,5.457182006695483e-7,0.018656663274986426
130391495,sharks_and_rays,0,0.18580729666627974
130393378,sharks_and_rays,5.851185110503488e-6,0.05614341555606781
132438298,birds,2.913797922549569e-14,6.710309863227028e-5
132467692,birds,4.769219493506831e-13,9.695087087723929e-6
134820643,mammals,2.9664916034621595e-7,0.02430232429753448
134822416,mammals,2.866618851904057e-7,0.06727356407179727
135381188,groupers,9.896497418673394e-7,0.0727320804264567
157011948,mammals,2.024005623022511e-7,0.08573263517155222
