iucn_sid,stressor,sensitive
161510,dem_nondest_lb,NA
161510,pel_hb,TRUE
161510,pel_lb,TRUE
161513,art_fish,FALSE
161513,dem_dest,FALSE
161513,dem_nondest_hb,FALSE
161513,dem_nondest_lb,FALSE
161513,pel_hb,FALSE
161513,pel_lb,FALSE
161514,art_fish,NA
161514,dem_dest,FALSE
161514,dem_nondest_hb,FALSE
161514,dem_nondest_lb,FALSE
161514,pel_hb,NA
161514,pel_lb,NA
161515,art_fish,TRUE
161515,dem_dest,FALSE
161515,dem_nondest_hb,FALSE
161515,dem_nondest_lb,TRUE
161515,pel_hb,FALSE
161515,pel_lb,TRUE
161517,art_fish,NA
161517,dem_dest,FALSE
161517,dem_nondest_hb,FALSE
161517,dem_nondest_lb,FALSE
161517,pel_hb,FALSE
161517,pel_lb,FALSE
161518,art_fish,TRUE
161518,dem_dest,TRUE
161518,dem_nondest_hb,TRUE
161518,dem_nondest_lb,TRUE
161518,pel_hb,NA
161518,pel_lb,NA
161519,art_fish,TRUE
161519,dem_dest,TRUE
161519,dem_nondest_hb,FALSE
161519,dem_nondest_lb,FALSE
161519,pel_hb,NA
161519,pel_lb,NA
161520,art_fish,TRUE
161520,dem_dest,TRUE
161520,dem_nondest_hb,TRUE
161520,dem_nondest_lb,FALSE
161520,pel_hb,NA
161520,pel_lb,NA
161521,art_fish,TRUE
161521,dem_dest,NA
161521,dem_nondest_hb,NA
161521,dem_nondest_lb,NA
161521,pel_hb,NA
161521,pel_lb,NA
161522,art_fish,NA
161522,dem_dest,FALSE
161522,dem_nondest_hb,FALSE
161522,dem_nondest_lb,FALSE
161522,pel_hb,NA
161522,pel_lb,NA
161523,art_fish,NA
161523,dem_dest,NA
161523,dem_nondest_hb,NA
161523,dem_nondest_lb,NA
161523,pel_hb,FALSE
161523,pel_lb,FALSE
161524,art_fish,TRUE
161524,dem_dest,TRUE
161524,dem_nondest_hb,TRUE
161524,dem_nondest_lb,TRUE
161524,pel_hb,NA
161524,pel_lb,NA
161525,art_fish,TRUE
161525,dem_dest,TRUE
161525,dem_nondest_hb,TRUE
161525,dem_nondest_lb,FALSE
161525,pel_hb,NA
161525,pel_lb,NA
161526,art_fish,FALSE
161526,dem_dest,FALSE
161526,dem_nondest_hb,FALSE
161526,dem_nondest_lb,FALSE
161526,pel_hb,FALSE
161526,pel_lb,FALSE
161527,art_fish,NA
161527,dem_dest,FALSE
161527,dem_nondest_hb,FALSE
161527,dem_nondest_lb,FALSE
161527,pel_hb,NA
161527,pel_lb,NA
161528,art_fish,NA
161528,dem_dest,FALSE
161528,dem_nondest_hb,FALSE
161528,dem_nondest_lb,FALSE
161528,pel_hb,NA
161528,pel_lb,NA
161529,art_fish,TRUE
161529,dem_dest,TRUE
161529,dem_nondest_hb,TRUE
161529,dem_nondest_lb,TRUE
161529,pel_hb,NA
161529,pel_lb,NA
161530,art_fish,NA
161530,dem_dest,FALSE
161530,dem_nondest_hb,FALSE
161530,dem_nondest_lb,FALSE
161530,pel_hb,FALSE
161530,pel_lb,FALSE
161532,art_fish,NA
161532,dem_dest,TRUE
161532,dem_nondest_hb,FALSE
161532,dem_nondest_lb,FALSE
161532,pel_hb,FALSE
161532,pel_lb,FALSE
161533,art_fish,TRUE
161533,dem_dest,NA
161533,dem_nondest_hb,NA
161533,dem_nondest_lb,NA
161533,pel_hb,NA
161533,pel_lb,NA
161534,art_fish,NA
161534,dem_dest,TRUE
161534,dem_nondest_hb,FALSE
161534,dem_nondest_lb,FALSE
161534,pel_hb,NA
161534,pel_lb,NA
161535,art_fish,NA
161535,dem_dest,FALSE
161535,dem_nondest_hb,FALSE
161535,dem_nondest_lb,FALSE
161535,pel_hb,NA
161535,pel_lb,NA
161536,art_fish,TRUE
161536,dem_dest,TRUE
161536,dem_nondest_hb,TRUE
161536,dem_nondest_lb,FALSE
161536,pel_hb,NA
161536,pel_lb,NA
161539,art_fish,NA
161539,dem_dest,FALSE
161539,dem_nondest_hb,FALSE
161539,dem_nondest_lb,FALSE
161539,pel_hb,NA
161539,pel_lb,NA
161540,art_fish,TRUE
161540,dem_dest,TRUE
161540,dem_nondest_hb,TRUE
161540,dem_nondest_lb,TRUE
161540,pel_hb,NA
161540,pel_lb,NA
161541,art_fish,TRUE
161541,dem_dest,TRUE
161541,dem_nondest_hb,FALSE
161541,dem_nondest_lb,FALSE
161541,pel_hb,NA
161541,pel_lb,NA
161542,art_fish,NA
161542,dem_dest,TRUE
161542,dem_nondest_hb,FALSE
161542,dem_nondest_lb,FALSE
161542,pel_hb,NA
161542,pel_lb,NA
161546,art_fish,TRUE
161546,dem_dest,FALSE
161546,dem_nondest_hb,TRUE
161546,dem_nondest_lb,FALSE
161546,pel_hb,NA
161546,pel_lb,NA
161547,art_fish,TRUE
161547,dem_dest,TRUE
161547,dem_nondest_hb,TRUE
161547,dem_nondest_lb,FALSE
161547,pel_hb,NA
161547,pel_lb,NA
161548,art_fish,NA
161548,dem_dest,FALSE
161548,dem_nondest_hb,FALSE
161548,dem_nondest_lb,FALSE
161548,pel_hb,NA
161548,pel_lb,NA
161549,art_fish,TRUE
161549,dem_dest,TRUE
161549,dem_nondest_hb,TRUE
161549,dem_nondest_lb,TRUE
161549,pel_hb,NA
161549,pel_lb,NA
161550,art_fish,NA
161550,dem_dest,FALSE
161550,dem_nondest_hb,FALSE
161550,dem_nondest_lb,FALSE
161550,pel_hb,NA
161550,pel_lb,NA
161551,art_fish,TRUE
161551,dem_dest,TRUE
161551,dem_nondest_hb,TRUE
161551,dem_nondest_lb,TRUE
161551,pel_hb,NA
161551,pel_lb,NA
161552,art_fish,NA
161552,dem_dest,FALSE
161552,dem_nondest_hb,FALSE
161552,dem_nondest_lb,FALSE
161552,pel_hb,NA
161552,pel_lb,NA
161553,art_fish,NA
161553,dem_dest,FALSE
161553,dem_nondest_hb,FALSE
161553,dem_nondest_lb,FALSE
161553,pel_hb,NA
161553,pel_lb,NA
161554,art_fish,FALSE
161554,dem_dest,FALSE
161554,dem_nondest_hb,FALSE
161554,dem_nondest_lb,FALSE
161554,pel_hb,NA
161554,pel_lb,NA
161555,art_fish,TRUE
161555,dem_dest,TRUE
161555,dem_nondest_hb,TRUE
161555,dem_nondest_lb,FALSE
161555,pel_hb,NA
161555,pel_lb,NA
161556,art_fish,NA
161556,dem_dest,FALSE
161556,dem_nondest_hb,FALSE
161556,dem_nondest_lb,FALSE
161556,pel_hb,NA
161556,pel_lb,NA
161557,art_fish,TRUE
161557,dem_dest,FALSE
161557,dem_nondest_hb,FALSE
161557,dem_nondest_lb,FALSE
161557,pel_hb,NA
161557,pel_lb,NA
161558,art_fish,TRUE
161558,dem_dest,TRUE
161558,dem_nondest_hb,TRUE
161558,dem_nondest_lb,FALSE
161558,pel_hb,NA
161558,pel_lb,NA
161560,art_fish,NA
161560,dem_dest,NA
161560,dem_nondest_hb,NA
161560,dem_nondest_lb,NA
161560,pel_hb,FALSE
161560,pel_lb,FALSE
161561,art_fish,NA
161561,dem_dest,FALSE
161561,dem_nondest_hb,FALSE
161561,dem_nondest_lb,FALSE
161561,pel_hb,NA
161561,pel_lb,NA
161562,art_fish,TRUE
161562,dem_dest,NA
161562,dem_nondest_hb,NA
161562,dem_nondest_lb,NA
161562,pel_hb,NA
161562,pel_lb,NA
161563,art_fish,TRUE
161563,dem_dest,FALSE
161563,dem_nondest_hb,TRUE
161563,dem_nondest_lb,FALSE
161563,pel_hb,NA
161563,pel_lb,NA
161564,art_fish,TRUE
161564,dem_dest,NA
161564,dem_nondest_hb,NA
161564,dem_nondest_lb,NA
161564,pel_hb,TRUE
161564,pel_lb,TRUE
161566,art_fish,TRUE
161566,dem_dest,TRUE
161566,dem_nondest_hb,TRUE
161566,dem_nondest_lb,TRUE
161566,pel_hb,NA
161566,pel_lb,NA
161567,art_fish,NA
161567,dem_dest,FALSE
161567,dem_nondest_hb,FALSE
161567,dem_nondest_lb,FALSE
161567,pel_hb,FALSE
161567,pel_lb,FALSE
161568,art_fish,TRUE
161568,dem_dest,TRUE
161568,dem_nondest_hb,TRUE
161568,dem_nondest_lb,TRUE
161568,pel_hb,NA
161568,pel_lb,NA
161569,art_fish,TRUE
161569,dem_dest,NA
161569,dem_nondest_hb,NA
161569,dem_nondest_lb,NA
161569,pel_hb,TRUE
161569,pel_lb,TRUE
161570,art_fish,TRUE
161570,dem_dest,NA
161570,dem_nondest_hb,NA
161570,dem_nondest_lb,NA
161570,pel_hb,NA
161570,pel_lb,NA
161571,art_fish,FALSE
161571,dem_dest,NA
161571,dem_nondest_hb,NA
161571,dem_nondest_lb,NA
161571,pel_hb,NA
161571,pel_lb,NA
161577,art_fish,NA
161577,dem_dest,FALSE
161577,dem_nondest_hb,FALSE
161577,dem_nondest_lb,FALSE
161577,pel_hb,NA
161577,pel_lb,NA
161580,art_fish,FALSE
161580,dem_dest,TRUE
161580,dem_nondest_hb,FALSE
161580,dem_nondest_lb,FALSE
161580,pel_hb,FALSE
161580,pel_lb,FALSE
161581,art_fish,FALSE
161581,dem_dest,FALSE
161581,dem_nondest_hb,FALSE
161581,dem_nondest_lb,FALSE
161581,pel_hb,NA
161581,pel_lb,NA
161582,art_fish,FALSE
161582,dem_dest,FALSE
161582,dem_nondest_hb,FALSE
161582,dem_nondest_lb,FALSE
161582,pel_hb,NA
161582,pel_lb,NA
161583,art_fish,NA
161583,dem_dest,FALSE
161583,dem_nondest_hb,FALSE
161583,dem_nondest_lb,FALSE
161583,pel_hb,FALSE
161583,pel_lb,FALSE
161584,art_fish,NA
161584,dem_dest,FALSE
161584,dem_nondest_hb,FALSE
161584,dem_nondest_lb,FALSE
161584,pel_hb,NA
161584,pel_lb,NA
161585,art_fish,NA
161585,dem_dest,FALSE
161585,dem_nondest_hb,FALSE
161585,dem_nondest_lb,FALSE
161585,pel_hb,NA
161585,pel_lb,NA
161586,art_fish,NA
161586,dem_dest,FALSE
161586,dem_nondest_hb,FALSE
161586,dem_nondest_lb,FALSE
161586,pel_hb,NA
161586,pel_lb,NA
161587,art_fish,NA
161587,dem_dest,FALSE
161587,dem_nondest_hb,FALSE
161587,dem_nondest_lb,FALSE
161587,pel_hb,NA
161587,pel_lb,NA
161589,art_fish,TRUE
161589,dem_dest,TRUE
161589,dem_nondest_hb,TRUE
161589,dem_nondest_lb,FALSE
161589,pel_hb,NA
161589,pel_lb,NA
161591,art_fish,NA
161591,dem_dest,FALSE
161591,dem_nondest_hb,FALSE
161591,dem_nondest_lb,FALSE
161591,pel_hb,NA
161591,pel_lb,NA
161593,art_fish,TRUE
161593,dem_dest,NA
161593,dem_nondest_hb,NA
161593,dem_nondest_lb,NA
161593,pel_hb,NA
161593,pel_lb,NA
161594,art_fish,TRUE
161594,dem_dest,TRUE
161594,dem_nondest_hb,TRUE
161594,dem_nondest_lb,FALSE
161594,pel_hb,NA
161594,pel_lb,NA
161595,art_fish,NA
161595,dem_dest,FALSE
161595,dem_nondest_hb,TRUE
161595,dem_nondest_lb,TRUE
161595,pel_hb,NA
161595,pel_lb,NA
161596,art_fish,FALSE
161596,dem_dest,FALSE
161596,dem_nondest_hb,FALSE
161596,dem_nondest_lb,FALSE
161596,pel_hb,NA
161596,pel_lb,NA
161597,art_fish,TRUE
161597,dem_dest,NA
161597,dem_nondest_hb,NA
161597,dem_nondest_lb,NA
161597,pel_hb,TRUE
161597,pel_lb,TRUE
161598,art_fish,NA
161598,dem_dest,FALSE
161598,dem_nondest_hb,FALSE
161598,dem_nondest_lb,FALSE
161598,pel_hb,NA
161598,pel_lb,NA
161599,art_fish,TRUE
161599,dem_dest,FALSE
161599,dem_nondest_hb,FALSE
161599,dem_nondest_lb,FALSE
161599,pel_hb,NA
161599,pel_lb,NA
161601,art_fish,NA
161601,dem_dest,TRUE
161601,dem_nondest_hb,FALSE
161601,dem_nondest_lb,FALSE
161601,pel_hb,NA
161601,pel_lb,NA
161602,art_fish,NA
161602,dem_dest,FALSE
161602,dem_nondest_hb,FALSE
161602,dem_nondest_lb,FALSE
161602,pel_hb,NA
161602,pel_lb,NA
161605,art_fish,TRUE
161605,dem_dest,NA
161605,dem_nondest_hb,NA
161605,dem_nondest_lb,NA
161605,pel_hb,FALSE
161605,pel_lb,FALSE
161606,art_fish,NA
161606,dem_dest,FALSE
161606,dem_nondest_hb,FALSE
161606,dem_nondest_lb,FALSE
161606,pel_hb,NA
161606,pel_lb,NA
161607,art_fish,NA
161607,dem_dest,TRUE
161607,dem_nondest_hb,TRUE
161607,dem_nondest_lb,FALSE
161607,pel_hb,NA
161607,pel_lb,NA
161608,art_fish,FALSE
161608,dem_dest,NA
161608,dem_nondest_hb,NA
161608,dem_nondest_lb,NA
161608,pel_hb,NA
161608,pel_lb,NA
161611,art_fish,TRUE
161611,dem_dest,FALSE
161611,dem_nondest_hb,TRUE
161611,dem_nondest_lb,TRUE
161611,pel_hb,NA
161611,pel_lb,NA
161612,art_fish,FALSE
161612,dem_dest,FALSE
161612,dem_nondest_hb,FALSE
161612,dem_nondest_lb,FALSE
161612,pel_hb,NA
161612,pel_lb,NA
161613,art_fish,FALSE
161613,dem_dest,NA
161613,dem_nondest_hb,NA
161613,dem_nondest_lb,NA
161613,pel_hb,NA
161613,pel_lb,NA
161614,art_fish,TRUE
161614,dem_dest,NA
161614,dem_nondest_hb,NA
161614,dem_nondest_lb,NA
161614,pel_hb,NA
161614,pel_lb,NA
161615,art_fish,FALSE
161615,dem_dest,FALSE
161615,dem_nondest_hb,FALSE
161615,dem_nondest_lb,FALSE
161615,pel_hb,NA
161615,pel_lb,NA
161616,art_fish,FALSE
161616,dem_dest,NA
161616,dem_nondest_hb,NA
161616,dem_nondest_lb,NA
161616,pel_hb,NA
161616,pel_lb,NA
161617,art_fish,NA
161617,dem_dest,FALSE
161617,dem_nondest_hb,FALSE
161617,dem_nondest_lb,FALSE
161617,pel_hb,NA
161617,pel_lb,NA
161618,art_fish,TRUE
161618,dem_dest,NA
161618,dem_nondest_hb,NA
161618,dem_nondest_lb,NA
161618,pel_hb,NA
161618,pel_lb,NA
161619,art_fish,NA
161619,dem_dest,NA
161619,dem_nondest_hb,NA
161619,dem_nondest_lb,NA
161619,pel_hb,TRUE
161619,pel_lb,TRUE
161620,art_fish,TRUE
161620,dem_dest,NA
161620,dem_nondest_hb,NA
161620,dem_nondest_lb,NA
161620,pel_hb,NA
161620,pel_lb,NA
161621,art_fish,TRUE
161621,dem_dest,TRUE
161621,dem_nondest_hb,TRUE
161621,dem_nondest_lb,TRUE
161621,pel_hb,NA
161621,pel_lb,NA
161622,art_fish,NA
161622,dem_dest,FALSE
161622,dem_nondest_hb,FALSE
161622,dem_nondest_lb,FALSE
161622,pel_hb,NA
161622,pel_lb,NA
161623,art_fish,NA
161623,dem_dest,TRUE
161623,dem_nondest_hb,TRUE
161623,dem_nondest_lb,TRUE
161623,pel_hb,TRUE
161623,pel_lb,TRUE
161624,art_fish,NA
161624,dem_dest,TRUE
161624,dem_nondest_hb,FALSE
161624,dem_nondest_lb,FALSE
161624,pel_hb,NA
161624,pel_lb,NA
161625,art_fish,TRUE
161625,dem_dest,TRUE
161625,dem_nondest_hb,FALSE
161625,dem_nondest_lb,FALSE
161625,pel_hb,NA
161625,pel_lb,NA
161626,art_fish,TRUE
161626,dem_dest,TRUE
161626,dem_nondest_hb,TRUE
161626,dem_nondest_lb,FALSE
161626,pel_hb,NA
161626,pel_lb,NA
161628,art_fish,NA
161628,dem_dest,FALSE
161628,dem_nondest_hb,FALSE
161628,dem_nondest_lb,FALSE
161628,pel_hb,NA
161628,pel_lb,NA
161629,art_fish,NA
161629,dem_dest,FALSE
161629,dem_nondest_hb,FALSE
161629,dem_nondest_lb,FALSE
161629,pel_hb,NA
161629,pel_lb,NA
161630,art_fish,TRUE
161630,dem_dest,TRUE
161630,dem_nondest_hb,TRUE
161630,dem_nondest_lb,FALSE
161630,pel_hb,NA
161630,pel_lb,NA
161631,art_fish,TRUE
161631,dem_dest,TRUE
161631,dem_nondest_hb,TRUE
161631,dem_nondest_lb,FALSE
161631,pel_hb,NA
161631,pel_lb,NA
161632,art_fish,FALSE
161632,dem_dest,FALSE
161632,dem_nondest_hb,FALSE
161632,dem_nondest_lb,FALSE
161632,pel_hb,NA
161632,pel_lb,NA
161633,art_fish,TRUE
161633,dem_dest,TRUE
161633,dem_nondest_hb,TRUE
161633,dem_nondest_lb,TRUE
161633,pel_hb,NA
161633,pel_lb,NA
161634,art_fish,TRUE
161634,dem_dest,TRUE
161634,dem_nondest_hb,TRUE
161634,dem_nondest_lb,TRUE
161634,pel_hb,NA
161634,pel_lb,NA
161635,art_fish,NA
161635,dem_dest,FALSE
161635,dem_nondest_hb,FALSE
161635,dem_nondest_lb,FALSE
161635,pel_hb,NA
161635,pel_lb,NA
161636,art_fish,NA
161636,dem_dest,TRUE
161636,dem_nondest_hb,TRUE
161636,dem_nondest_lb,FALSE
161636,pel_hb,TRUE
161636,pel_lb,FALSE
161637,art_fish,TRUE
161637,dem_dest,NA
161637,dem_nondest_hb,NA
161637,dem_nondest_lb,NA
161637,pel_hb,NA
161637,pel_lb,NA
161638,art_fish,TRUE
161638,dem_dest,FALSE
161638,dem_nondest_hb,TRUE
161638,dem_nondest_lb,TRUE
161638,pel_hb,NA
161638,pel_lb,NA
161639,art_fish,TRUE
161639,dem_dest,NA
161639,dem_nondest_hb,NA
161639,dem_nondest_lb,NA
161639,pel_hb,NA
161639,pel_lb,NA
161640,art_fish,TRUE
161640,dem_dest,TRUE
161640,dem_nondest_hb,TRUE
161640,dem_nondest_lb,FALSE
161640,pel_hb,NA
161640,pel_lb,NA
161642,art_fish,NA
161642,dem_dest,FALSE
161642,dem_nondest_hb,FALSE
161642,dem_nondest_lb,FALSE
161642,pel_hb,NA
161642,pel_lb,NA
161643,art_fish,TRUE
161643,dem_dest,TRUE
161643,dem_nondest_hb,FALSE
161643,dem_nondest_lb,FALSE
161643,pel_hb,FALSE
161643,pel_lb,FALSE
161644,art_fish,NA
161644,dem_dest,FALSE
161644,dem_nondest_hb,FALSE
161644,dem_nondest_lb,FALSE
161644,pel_hb,NA
161644,pel_lb,NA
161645,art_fish,TRUE
161645,dem_dest,TRUE
161645,dem_nondest_hb,TRUE
161645,dem_nondest_lb,FALSE
161645,pel_hb,NA
161645,pel_lb,NA
161646,art_fish,FALSE
161646,dem_dest,FALSE
161646,dem_nondest_hb,FALSE
161646,dem_nondest_lb,FALSE
161646,pel_hb,NA
161646,pel_lb,NA
161647,art_fish,NA
161647,dem_dest,FALSE
161647,dem_nondest_hb,FALSE
161647,dem_nondest_lb,FALSE
161647,pel_hb,NA
161647,pel_lb,NA
161648,art_fish,TRUE
161648,dem_dest,TRUE
161648,dem_nondest_hb,TRUE
161648,dem_nondest_lb,FALSE
161648,pel_hb,NA
161648,pel_lb,NA
161649,art_fish,NA
161649,dem_dest,FALSE
161649,dem_nondest_hb,FALSE
161649,dem_nondest_lb,FALSE
161649,pel_hb,NA
161649,pel_lb,NA
161650,art_fish,TRUE
161650,dem_dest,NA
161650,dem_nondest_hb,NA
161650,dem_nondest_lb,NA
161650,pel_hb,NA
161650,pel_lb,NA
161651,art_fish,FALSE
161651,dem_dest,FALSE
161651,dem_nondest_hb,FALSE
161651,dem_nondest_lb,FALSE
161651,pel_hb,NA
161651,pel_lb,NA
161652,art_fish,TRUE
161652,dem_dest,TRUE
161652,dem_nondest_hb,FALSE
161652,dem_nondest_lb,FALSE
161652,pel_hb,NA
161652,pel_lb,NA
161653,art_fish,NA
161653,dem_dest,FALSE
161653,dem_nondest_hb,FALSE
161653,dem_nondest_lb,FALSE
161653,pel_hb,FALSE
161653,pel_lb,FALSE
161655,art_fish,NA
161655,dem_dest,FALSE
161655,dem_nondest_hb,FALSE
161655,dem_nondest_lb,FALSE
161655,pel_hb,NA
161655,pel_lb,NA
161656,art_fish,NA
161656,dem_dest,FALSE
161656,dem_nondest_hb,FALSE
161656,dem_nondest_lb,FALSE
161656,pel_hb,FALSE
161656,pel_lb,FALSE
161658,art_fish,NA
161658,dem_dest,FALSE
161658,dem_nondest_hb,FALSE
161658,dem_nondest_lb,FALSE
161658,pel_hb,NA
161658,pel_lb,NA
161659,art_fish,TRUE
161659,dem_dest,FALSE
161659,dem_nondest_hb,FALSE
161659,dem_nondest_lb,FALSE
161659,pel_hb,NA
161659,pel_lb,NA
161660,art_fish,TRUE
161660,dem_dest,NA
161660,dem_nondest_hb,NA
161660,dem_nondest_lb,NA
161660,pel_hb,FALSE
161660,pel_lb,FALSE
161661,art_fish,TRUE
161661,dem_dest,TRUE
161661,dem_nondest_hb,TRUE
161661,dem_nondest_lb,TRUE
161661,pel_hb,NA
161661,pel_lb,NA
161662,art_fish,TRUE
161662,dem_dest,FALSE
161662,dem_nondest_hb,TRUE
161662,dem_nondest_lb,FALSE
161662,pel_hb,NA
161662,pel_lb,NA
161663,art_fish,FALSE
161663,dem_dest,FALSE
161663,dem_nondest_hb,FALSE
161663,dem_nondest_lb,FALSE
161663,pel_hb,NA
161663,pel_lb,NA
161664,art_fish,FALSE
161664,dem_dest,FALSE
161664,dem_nondest_hb,FALSE
161664,dem_nondest_lb,FALSE
161664,pel_hb,NA
161664,pel_lb,NA
161665,art_fish,TRUE
161665,dem_dest,NA
161665,dem_nondest_hb,NA
161665,dem_nondest_lb,NA
161665,pel_hb,NA
161665,pel_lb,NA
161666,art_fish,NA
161666,dem_dest,FALSE
161666,dem_nondest_hb,FALSE
161666,dem_nondest_lb,FALSE
161666,pel_hb,NA
161666,pel_lb,NA
161667,art_fish,TRUE
161667,dem_dest,NA
161667,dem_nondest_hb,NA
161667,dem_nondest_lb,NA
161667,pel_hb,NA
161667,pel_lb,NA
161669,art_fish,TRUE
161669,dem_dest,NA
161669,dem_nondest_hb,NA
161669,dem_nondest_lb,NA
161669,pel_hb,NA
161669,pel_lb,NA
161673,art_fish,TRUE
161673,dem_dest,TRUE
161673,dem_nondest_hb,TRUE
161673,dem_nondest_lb,FALSE
161673,pel_hb,NA
161673,pel_lb,NA
161674,art_fish,NA
161674,dem_dest,FALSE
161674,dem_nondest_hb,FALSE
161674,dem_nondest_lb,FALSE
161674,pel_hb,NA
161674,pel_lb,NA
161675,art_fish,TRUE
161675,dem_dest,TRUE
161675,dem_nondest_hb,FALSE
161675,dem_nondest_lb,FALSE
161675,pel_hb,NA
161675,pel_lb,NA
161676,art_fish,NA
161676,dem_dest,FALSE
161676,dem_nondest_hb,FALSE
161676,dem_nondest_lb,FALSE
161676,pel_hb,NA
161676,pel_lb,NA
161677,art_fish,TRUE
161677,dem_dest,FALSE
161677,dem_nondest_hb,TRUE
161677,dem_nondest_lb,FALSE
161677,pel_hb,NA
161677,pel_lb,NA
161679,art_fish,TRUE
161679,dem_dest,NA
161679,dem_nondest_hb,NA
161679,dem_nondest_lb,NA
161679,pel_hb,NA
161679,pel_lb,NA
161680,art_fish,NA
161680,dem_dest,FALSE
161680,dem_nondest_hb,FALSE
161680,dem_nondest_lb,FALSE
161680,pel_hb,NA
161680,pel_lb,NA
161682,art_fish,NA
161682,dem_dest,FALSE
161682,dem_nondest_hb,FALSE
161682,dem_nondest_lb,FALSE
161682,pel_hb,NA
161682,pel_lb,NA
161685,art_fish,NA
161685,dem_dest,TRUE
161685,dem_nondest_hb,FALSE
161685,dem_nondest_lb,FALSE
161685,pel_hb,NA
161685,pel_lb,NA
161686,art_fish,NA
161686,dem_dest,FALSE
161686,dem_nondest_hb,FALSE
161686,dem_nondest_lb,FALSE
161686,pel_hb,NA
161686,pel_lb,NA
161688,art_fish,NA
161688,dem_dest,FALSE
161688,dem_nondest_hb,FALSE
161688,dem_nondest_lb,FALSE
161688,pel_hb,NA
161688,pel_lb,NA
161689,art_fish,TRUE
161689,dem_dest,FALSE
161689,dem_nondest_hb,FALSE
161689,dem_nondest_lb,FALSE
161689,pel_hb,NA
161689,pel_lb,NA
161690,art_fish,FALSE
161690,dem_dest,FALSE
161690,dem_nondest_hb,FALSE
161690,dem_nondest_lb,FALSE
161690,pel_hb,NA
161690,pel_lb,NA
161691,art_fish,TRUE
161691,dem_dest,TRUE
161691,dem_nondest_hb,TRUE
161691,dem_nondest_lb,FALSE
161691,pel_hb,NA
161691,pel_lb,NA
161692,art_fish,FALSE
161692,dem_dest,FALSE
161692,dem_nondest_hb,FALSE
161692,dem_nondest_lb,FALSE
161692,pel_hb,NA
161692,pel_lb,NA
161693,art_fish,NA
161693,dem_dest,FALSE
161693,dem_nondest_hb,FALSE
161693,dem_nondest_lb,FALSE
161693,pel_hb,NA
161693,pel_lb,NA
161695,art_fish,TRUE
161695,dem_dest,NA
161695,dem_nondest_hb,NA
161695,dem_nondest_lb,NA
161695,pel_hb,NA
161695,pel_lb,NA
161696,art_fish,TRUE
161696,dem_dest,NA
161696,dem_nondest_hb,NA
161696,dem_nondest_lb,NA
161696,pel_hb,TRUE
161696,pel_lb,TRUE
161697,art_fish,TRUE
161697,dem_dest,TRUE
161697,dem_nondest_hb,FALSE
161697,dem_nondest_lb,FALSE
161697,pel_hb,NA
161697,pel_lb,NA
161700,art_fish,NA
161700,dem_dest,FALSE
161700,dem_nondest_hb,FALSE
161700,dem_nondest_lb,FALSE
161700,pel_hb,NA
161700,pel_lb,NA
161701,art_fish,NA
161701,dem_dest,TRUE
161701,dem_nondest_hb,FALSE
161701,dem_nondest_lb,FALSE
161701,pel_hb,NA
161701,pel_lb,NA
161703,art_fish,FALSE
161703,dem_dest,NA
161703,dem_nondest_hb,NA
161703,dem_nondest_lb,NA
161703,pel_hb,NA
161703,pel_lb,NA
161704,art_fish,NA
161704,dem_dest,FALSE
161704,dem_nondest_hb,FALSE
161704,dem_nondest_lb,FALSE
161704,pel_hb,NA
161704,pel_lb,NA
161705,art_fish,NA
161705,dem_dest,FALSE
161705,dem_nondest_hb,FALSE
161705,dem_nondest_lb,FALSE
161705,pel_hb,FALSE
161705,pel_lb,FALSE
161706,art_fish,NA
161706,dem_dest,TRUE
161706,dem_nondest_hb,FALSE
161706,dem_nondest_lb,FALSE
161706,pel_hb,NA
161706,pel_lb,NA
161707,art_fish,TRUE
161707,dem_dest,NA
161707,dem_nondest_hb,NA
161707,dem_nondest_lb,NA
161707,pel_hb,TRUE
161707,pel_lb,TRUE
161708,art_fish,NA
161708,dem_dest,FALSE
161708,dem_nondest_hb,FALSE
161708,dem_nondest_lb,FALSE
161708,pel_hb,NA
161708,pel_lb,NA
161709,art_fish,FALSE
161709,dem_dest,FALSE
161709,dem_nondest_hb,FALSE
161709,dem_nondest_lb,FALSE
161709,pel_hb,NA
161709,pel_lb,NA
161710,art_fish,NA
161710,dem_dest,FALSE
161710,dem_nondest_hb,FALSE
161710,dem_nondest_lb,FALSE
161710,pel_hb,NA
161710,pel_lb,NA
161711,art_fish,NA
161711,dem_dest,TRUE
161711,dem_nondest_hb,FALSE
161711,dem_nondest_lb,FALSE
161711,pel_hb,NA
161711,pel_lb,NA
161712,art_fish,NA
161712,dem_dest,TRUE
161712,dem_nondest_hb,FALSE
161712,dem_nondest_lb,FALSE
161712,pel_hb,NA
161712,pel_lb,NA
161713,art_fish,TRUE
161713,dem_dest,FALSE
161713,dem_nondest_hb,TRUE
161713,dem_nondest_lb,TRUE
161713,pel_hb,TRUE
161713,pel_lb,TRUE
161714,art_fish,NA
161714,dem_dest,FALSE
161714,dem_nondest_hb,TRUE
161714,dem_nondest_lb,FALSE
161714,pel_hb,NA
161714,pel_lb,NA
161715,art_fish,TRUE
161715,dem_dest,FALSE
161715,dem_nondest_hb,TRUE
161715,dem_nondest_lb,TRUE
161715,pel_hb,NA
161715,pel_lb,NA
161716,art_fish,TRUE
161716,dem_dest,TRUE
161716,dem_nondest_hb,TRUE
161716,dem_nondest_lb,FALSE
