eez,pct_intens_mean,a_km2,impact
177,5.000115253254577,64024.12680058959,ocean
178,0.05571205772388814,32058.782339906877,ocean
179,2.710209539683361,343182.31371182395,ocean
180,5.671345802813208,725087.1863949904,ocean
181,5.123711069365426,426095.7280033806,ocean
182,2.7749499317191555,555625.8881698243,ocean
183,2.343728429783193,311578.49505886826,ocean
184,1.3552785160468444,538616.7096219823,ocean
185,-3.7735849056603774,211.32668672239527,ocean
186,3.8258472701248167,7435.730324852892,ocean
187,2.8697135872255566,55571.059393296346,ocean
188,4.893309788677601,160.67814094438978,ocean
189,0.09463551613704485,6099.656645713775,ocean
190,0.23400958542287298,32260.503263525723,ocean
191,-3.6460473949321717,165742.12320405524,ocean
192,47.05458357985667,580.7117620858257,ocean
193,3.7422790633930774,105821.40174462312,ocean
194,2.2905468746761812,109877.65157768007,ocean
195,5.038269785439921,173782.14305001375,ocean
196,2.195866647377521,182427.32569989344,ocean
197,0.04661102236577876,14856.615370186728,ocean
198,3.399412510429515,193910.57334169527,ocean
199,3.54663977649339,13139.804366363698,ocean
200,3.3762561415393826,494792.6196783616,ocean
202,-0.12080156986131307,243084.1975332458,ocean
203,6.544348439581324,1636035.3204569768,ocean
204,-0.489766292419115,83090.68417068315,ocean
205,4.670574203663878,512017.4911812634,ocean
206,28.852567758809627,448354.8902229416,ocean
207,17.01945623657033,646356.6433240613,ocean
208,76.19419864360532,773.7001848496857,ocean
209,10.509351906454137,878934.7607522293,ocean
210,-0.01754984466285421,4042527.5713488027,ocean
212,0.033501024235613464,1055280.7682092192,ocean
213,6.038050432070844e-4,31880912.49698474,ocean
214,5.265989391241556,235107.05176274118,ocean
215,0,104.79009272462166,ocean
216,18.688271551475665,5919091.084551883,ocean
218,3.677284232057185,5705444.170413194,ocean
219,10.042286982306175,12548.61358227159,ocean
220,0,419.1603685367269,ocean
221,0,5487.507857562202,ocean
222,-0.6866885072503861,155536.4413908788,ocean
223,5.592702260095797,1725819.4718012079,ocean
224,0.47894038289018814,3645502.361596807,ocean
227,-5.592314819479303,2940.235349367745,ocean
228,-7.230721431729951,8679.239415455932,ocean
231,6.646447020324928,40035.92813156895,ocean
232,20,0.8732507349826286,ocean
237,1.0357017505827995,2167.4084165323284,ocean
244,7.852630407347607,30792.568716515765,ocean
245,9.733029220366749,13331.046284902208,ocean
247,35.94481794403217,25298.948105875224,ocean
248,10.731020844352685,9496.602141975081,ocean
249,12.520374573131113,2090.562344768578,ocean
250,6.507487700834565,24954.01405305944,ocean
255,7.151269364671947,1443828.4594577658,ocean
260,0,2543061.685515785,ocean
261,6.478250206106667,2646021.444451111,ocean
262,6.918810692808128,5346352.974137076,ocean
263,3.297890254127489,7356176.301463218,ocean
264,1.0350749504887595,9123078.729149165,ocean
266,0.39401864364927675,12370113.270638768,ocean
267,0.8824856296041989,14999334.24349545,ocean
269,0.6648195125696656,17096223.292498417,ocean
270,0.27734859484331414,22248367.91479041,ocean
272,2.941784167027007,10320336.973856911,ocean
273,7.663371037916218,4599525.336512933,ocean
274,0.3868117885498156,6369647.439830678,ocean
275,0.9075855454788327,30577492.28192354,ocean
276,0.024615935302475654,20276638.405868538,ocean
277,0.013341452375917932,24797284.746692583,ocean
1,1.8076494834991912,470276.10427541216,climate
2,1.5884669910258271,330244.23029043333,climate
3,0.6104535226584061,432762.99763008044,climate
4,0.011847322837322314,475427.4105727474,climate
5,8.458361678848751,1371891.8073793594,climate
6,9.018722017617721,621635.7873125,climate
7,6.987604263246809,1607790.0243401737,climate
8,4.29129260777006,608156.2883439019,climate
9,0.2565819630759574,3010915.3920788644,climate
10,-3.314918066868734,309784.8379646826,climate
11,-0.14510040004520958,2003934.1241497751,climate
12,1.0392282351110032,409538.02010746935,climate
13,0.6130583771106743,976310.0811383444,climate
14,-0.5166447975898091,342182.4415944863,climate
15,19.775670771319106,1830947.5125717814,climate
16,6.5586948396808245,6958627.1410884755,climate
17,11.345407957568424,2405997.990851046,climate
18,15.198086398457797,1289276.1716676492,climate
19,-0.48402323309485074,747968.9763842642,climate
20,-0.11665743335472478,325237.0103425239,climate
21,-1.7682141876869042,116131.00037764767,climate
24,5.216987769307117,47826.19822795977,climate
25,24.686994144952386,307069.9013025786,climate
26,6.59366388446294,664068.7887733956,climate
28,5.906551087740743,165274.9340384028,climate
29,7.753822240577997,63653.86848826811,climate
30,8.693281066505632,43846.794489988955,climate
31,9.509868003540964,1340756.0511784144,climate
32,3.9426104745616786,316556.89769896655,climate
33,8.1320502393514,62757.913199536786,climate
34,0.0370187561697927,122886.46832907284,climate
35,0.0021667583807615355,125915.77525636103,climate
36,2.535368010394361,271867.41621694993,climate
37,5.8962012032216276,1280387.352064579,climate
38,0.37267818321063834,642950.9653507594,climate
39,8.148125859336854,922100.4196812327,climate
40,4.909826090659075,533876.7044826233,climate
41,11.689014458194407,574461.9073133098,climate
42,20.025570632848275,1204658.171930188,climate
43,13.199338761274756,113143.6094567071,climate
44,1.128445964546803,782341.0000201372,climate
45,-2.3562510627958146,79241.39476781989,climate
46,-5.6716544691062225,6978.146907149391,climate
47,-6.276532018453526,549161.2127544791,climate
48,0.10318996441141576,538811.4445574345,climate
49,-3.4650653901957025,67146.87158407478,climate
50,-5.729941062014733,220612.8354084064,climate
51,0.246908122142673,11817.702683632866,climate
52,-0.6871867543109506,7269.81267851454,climate
53,7.9587860622481115,222582.8891656227,climate
54,-1.8116958138603545,53629.82290118264,climate
55,-0.27823018960385737,956835.715671176,climate
56,8.654254786578864,800403.3189574188,climate
57,-0.036457553139022825,455325.17781000386,climate
58,1.4637897443946883,449816.71195999417,climate
59,1.3713438249284888,3437.1150296768797,climate
60,2.242734268687717,420.90687413977173,climate
61,0,99719.1253557578,climate
62,3.4441505470283005,274777.96100855886,climate
63,7.172128766350694,252913.50822788282,climate
64,4.121657651403445,156380.00167969576,climate
65,0,20668.09925731595,climate
66,1.8316017844928958,160129.7404779088,climate
67,-0.004882007723178263,357310.63797690766,climate
68,0.07180091337976253,54928.34677923298,climate
69,1.5592582806986235,29302.802892077827,climate
70,2.1227712247102017,36181.399209337986,climate
71,8.742712084413858,35077.6102501091,climate
72,15.113471389748934,29220.717319840445,climate
73,2.7603344152738343,7668814.0500031235,climate
74,17.20501185968383,22800.57765015656,climate
75,11.216389590353852,132677.3559912722,climate
76,2.913139292664807,255982.11142171288,climate
77,3.4587748450172358,10436.219964995365,climate
78,3.99930331012242,19238.587742940446,climate
79,5.644882919671931,27701.260966673646,climate
80,1.623682548987056,493026.0333702453,climate
81,4.736811573210263,98279.13483994301,climate
82,-0.42186403090726565,11398.542307125199,climate
84,-0.051533055159366965,127890.19524225696,climate
85,6.870870209692526,444314.35883383604,climate
86,1.9671414422344609,447550.62619722233,climate
88,13.211910077137256,756548.6652133735,climate
89,9.534929579738499,1446146.0670200028,climate
90,1.166009933296884,473534.20289585623,climate
91,-1.117579829719567,575481.8642266805,climate
92,1.0734697720958508,509323.512528336,climate
93,2.355288483103575,567116.1218169155,climate
94,5.62579441221097,416219.26175783615,climate
95,-0.6614488661364332,548163.9603456538,climate
96,7.229581406164661,160642.33867203808,climate
97,3.7523358600168906,249308.72902884654,climate
98,1.2269814225690745,15472.257173283844,climate
99,1.1111964085077606,30376.028093295517,climate
100,0.012711392557002363,40049.0268926921,climate
101,0.05895332905836054,562077.4649074952,climate
102,-0.336435208844505,1069909.4651309822,climate
103,0.15676342568728477,131487.98841602725,climate
104,0.03700343034212435,310399.60650976264,climate
105,7.4299193657349685,439819.73711912334,climate
106,2.450719169689343,227078.38415114532,climate
107,0.05053251295411205,434156.70585782686,climate
108,-0.2757363510224587,451530.90320767596,climate
110,-0.4337433610322199,595855.6779561948,climate
111,-0.9301491823404802,154215.2130139907,climate
112,0.003738533053402559,366252.7258963628,climate
113,-0.001862313177814523,118893.09254785218,climate
114,2.1614066794663724,124240.88031172997,climate
115,1.8716786555366631,271240.42217968695,climate
116,2.4930378916400726,212082.04861819273,climate
117,0.2667240175814446,80656.93428017793,climate
118,0.16765699001932344,93003.82692820275,climate
119,4.698001552574736,10398.670188705073,climate
120,3.1638199096220765,108380.89975946628,climate
121,4.796768171928557,7823.453666438211,climate
122,5.336710996527406,15260.93048479013,climate
123,3.583721825023043,29241.675337873658,climate
124,5.640782750236487,184593.86085378358,climate
125,6.2015927271713585,26302.31323668232,climate
126,10.497300462333053,75774.58920154162,climate
127,5.380309966159823,36778.70275152717,climate
129,1.844870356179472,330280.033584935,climate
130,0.16833418714955725,576146.4080375767,climate
131,3.2185840831693033,222098.23498615628,climate
132,1.5206838344776143,730389.5651084468,climate
133,2.7592844801839775,219200.7889466171,climate
134,0.7026781691960429,94119.84140628278,climate
135,0.3609526006387193,3282822.977876072,climate
136,0.12933774604326898,119043.29167968156,climate
137,0,1077088.4596856267,climate
138,-0.0016384659815585905,836377.7577110757,climate
139,6.951275298516505,473597.9502217499,climate
140,4.81108985143222,138363.09174008973,climate
141,-3.6169001288897613,266109.20061835664,climate
143,1.7391819405137263,752858.307454905,climate
144,-9.591051984310356,291783.646569206,climate
145,-1.8303958241369291,2267485.573094356,climate
146,-1.721337231239253,839965.0719223757,climate
147,0.9545408723151386,4796046.929757404,climate
148,0,1654924.6079818942,climate
149,0,318676.27731966245,climate
150,0,353577.4909069377,climate
151,-0.12351968540281574,406868.4924904729,climate
152,0,132164.75779320666,climate
153,1.383244194689059,1971930.3565938715,climate
154,5.259098506910401,318189.8766562425,climate
155,10.888767180643216,668228.9554326971,climate
156,-0.11035920363477077,322216.4359581104,climate
157,-0.0014559920232974386,746719.3545349736,climate
158,-0.022869929496249348,438123.0108746276,climate
159,0,444836.56279362744,climate
161,0.03683292266337869,262077.4018264462,climate
162,0.4804608186981431,4095575.8091036263,climate
163,-0.19510311094618252,8586398.889644088,climate
164,2.7842668404836757,36151.70869871595,climate
166,0.72112731830814,245907.4172813705,climate
167,5.386590776000433,136527.51862587794,climate
168,5.038537361539431,128999.22373797631,climate
169,6.377543455386486,135642.0423483282,climate
171,2.0694453228952043,3661285.49596286,climate
172,-0.8559891219689139,1083156.6793353872,climate
173,-0.574107769365197,129273.42445390145,climate
174,0.073888380733258,80776.56962516296,climate
175,1.2239047163065477,100555.69956351221,climate
176,1.2821952590313852,56527.2689876618,climate
177,0.08691160448299949,64024.12680058959,climate
178,3.853117854353221,32058.782339906877,climate
179,-0.34178313792413284,343182.31371182395,climate
180,-2.1036496190943548,725087.1863949904,climate
181,-1.5615917133646744,426095.7280033806,climate
182,0.20852997512256446,555625.8881698243,climate
183,0.2601406003274763,311578.49505886826,climate
184,-0.29457011150508616,538616.7096219823,climate
185,0,211.32668672239527,climate
186,-0.3032011523707861,7435.730324852892,climate
187,-0.23166454114857088,55571.059393296346,climate
188,0,160.67814094438978,climate
189,0,6099.656645713775,climate
190,-0.1384371507965378,32260.503263525723,climate
191,-2.1472120418571956,165742.12320405524,climate
192,0,580.7117620858257,climate
193,5.112394870263637,105821.40174462312,climate
194,6.346819179017406,109877.65157768007,climate
195,1.669412265387021,173782.14305001375,climate
196,1.7172692427082206,182427.32569989344,climate
197,0.02330551118288938,14856.615370186728,climate
198,0,193910.57334169527,climate
199,0,13139.804366363698,climate
200,0.628219573768017,494792.6196783616,climate
202,10.836938796711944,243084.1975332458,climate
203,2.557873629057475,1636035.3204569768,climate
204,0.3278943822127973,83090.68417068315,climate
205,10.492161808135293,512017.4911812634,climate
206,45.34382445213139,448354.8902229416,climate
207,5.342781578281996,646356.6433240613,climate
208,74.20968700634573,773.7001848496857,climate
209,-1.3308232875171042,878934.7607522293,climate
210,-1.349923427551232,4042527.5713488027,climate
212,-1.132618001713193,1055280.7682092192,climate
213,1.5331666644509876,31880912.49698474,climate
214,18.41139477404597,235107.05176274118,climate
215,0,104.79009272462166,climate
216,30.914589191802943,5919091.084551883,climate
218,1.834142117317516,5705444.170413194,climate
219,2.891353828410243,12548.61358227159,climate
220,0,419.1603685367269,climate
221,7.399808632018131,5487.507857562202,climate
222,0.2180214079595495,155536.4413908788,climate
223,-2.320466641773011,1725819.4718012079,climate
224,-0.30578250552418823,3645502.361596807,climate
227,-1.195922861037594,2940.235349367745,climate
228,-0.05865904444663147,8679.239415455932,climate
231,6.431610925318619,40035.92813156895,climate
232,0,0.8732507349826286,climate
237,17.382670373694594,2167.4084165323284,climate
244,2.5360469958397176,30792.568716515765,climate
245,3.153374724722003,13331.046284902208,climate
247,3.1996369073022306,25298.948105875224,climate
248,9.04858655150902,9496.602141975081,climate
249,6.860035445302226,2090.562344768578,climate
250,4.510137039566963,24954.01405305944,climate
255,3.4158513842450238,1443828.4594577658,climate
260,-0.003791460878137197,2543061.685515785,climate
261,-0.5069189786565095,2646021.444451111,climate
262,-1.2256799417110373,5346352.974137076,climate
263,3.0154682124700196,7356176.301463218,climate
264,3.477629481906645,9123078.729149165,climate
266,2.636222375926146,12370113.270638768,climate
267,4.877626603288617,14999334.24349545,climate
269,1.4082200556785593,17096223.292498417,climate
270,4.304524693422283,22248367.91479041,climate
272,3.968185556933648,10320336.973856911,climate
273,6.35219401822698,4599525.336512933,climate
274,0.45350203533878675,6369647.439830678,climate
275,0.7901074094652575,30577492.28192354,climate
276,6.321047058979917,20276638.405868538,climate
277,0.14942150440482,24797284.746692583,climate
1,2.1924818528442964,470276.10427541216,all
2,2.404888650055119,330244.23029043333,all
3,0.6832447286122539,432762.99763008044,all
4,0.011847322837322314,475427.4105727474,all
5,8.53161882359699,1371891.8073793594,all
6,10.175235857229914,621635.7873125,all
7,9.914933791809775,1607790.0243401737,all
8,5.25044236610754,608156.2883439019,all
9,5.235414517494738,3010915.3920788644,all
10,-2.1777010265535495,309784.8379646826,all
11,0.11730860959517334,2003934.1241497751,all
12,2.0925000950208035,409538.02010746935,all
13,3.2002904250769544,976310.0811383444,all
14,5.095056649456951,342182.4415944863,all
15,32.596779911458086,1830947.5125717814,all
16,12.29352489345345,6958627.1410884755,all
17,14.292389656763632,2405997.990851046,all
18,15.75880318291679,1289276.1716676492,all
19,1.3542590620549695,747968.9763842642,all
20,-30.692538319376666,325237.0103425239,all
21,-21.499602225539114,116131.00037764767,all
24,6.414046070697093,47826.19822795977,all
25,32.95957551002734,307069.9013025786,all
26,29.026866860427496,664068.7887733956,all
28,12.926376597079459,165274.9340384028,all
29,59.45776073971856,63653.86848826811,all
30,7.640220810966154,43846.794489988955,all
31,9.553083448349625,1340756.0511784144,all
32,12.7817733584568,316556.89769896655,all
33,7.597755677920155,62757.913199536786,all
34,0.0740375123395854,122886.46832907284,all
35,0.0021667583807615355,125915.77525636103,all
36,2.535368010394361,271867.41621694993,all
37,8.333866781271794,1280387.352064579,all
38,0.27596540432527833,642950.9653507594,all
39,12.319463659021276,922100.4196812327,all
40,11.052196642087186,533876.7044826233,all
41,37.135926183040056,574461.9073133098,all
42,18.384610205148586,1204658.171930188,all
43,16.239784924614334,113143.6094567071,all
44,-0.13555852460689097,782341.0000201372,all
45,13.482585818843448,79241.39476781989,all
46,-10.84465823350387,6978.146907149391,all
47,-14.136277320071496,549161.2127544791,all
48,25.610980068037907,538811.4445574345,all
49,59.391580785856426,67146.87158407478,all
50,44.52914223583663,220612.8354084064,all
51,37.621604746324316,11817.702683632866,all
52,5.440056443782195,7269.81267851454,all
53,1.6154128706194846,222582.8891656227,all
54,47.74060736468582,53629.82290118264,all
55,7.16090768860373,956835.715671176,all
56,13.636438771579357,800403.3189574188,all
57,4.063897336667448,455325.17781000386,all
58,6.763638612269649,449816.71195999417,all
59,21.548412446766523,3437.1150296768797,all
60,2.683867134343859,420.90687413977173,all
61,-30.086369102226207,99719.1253557578,all
62,10.260063110012208,274777.96100855886,all
63,3.7767335521682863,252913.50822788282,all
64,18.725533933446,156380.00167969576,all
65,2.474054116142807,20668.09925731595,all
66,-2.4812854181177935,160129.7404779088,all
67,12.975051801086945,357310.63797690766,all
68,1.7468345847769022,54928.34677923298,all
69,1.9136618738850035,29302.802892077827,all
70,5.715426250790485,36181.399209337986,all
71,7.940227451067436,35077.6102501091,all
72,14.012230988477508,29220.717319840445,all
73,11.28088426638584,7668814.0500031235,all
74,11.706379010923998,22800.57765015656,all
75,19.085796967194966,132677.3559912722,all
76,-5.490759715018053,255982.11142171288,all
77,14.235124452657086,10436.219964995365,all
78,12.77610786561011,19238.587742940446,all
79,23.518495654669426,27701.260966673646,all
80,2.9875217634915185,493026.0333702453,all
81,12.15127917802993,98279.13483994301,all
82,13.285864407021295,11398.542307125199,all
84,13.934230869038153,127890.19524225696,all
85,7.889595020249305,444314.35883383604,all
86,1.9595501921897451,447550.62619722233,all
88,13.289697211795993,756548.6652133735,all
89,10.734258209189658,1446146.0670200028,all
90,1.166009933296884,473534.20289585623,all
91,-1.117579829719567,575481.8642266805,all
92,1.0734697720958508,509323.512528336,all
93,2.355288483103575,567116.1218169155,all
94,5.62579441221097,416219.26175783615,all
95,0.8248450261879089,548163.9603456538,all
96,32.59257472437993,160642.33867203808,all
97,16.205987252635268,249308.72902884654,all
98,-8.369838577291802,15472.257173283844,all
99,13.632747015949368,30376.028093295517,all
100,23.960134553800053,40049.0268926921,all
101,3.1391235579289427,562077.4649074952,all
102,7.588847720532914,1069909.4651309822,all
103,15.843581557095995,131487.98841602725,all
104,10.911883470218662,310399.60650976264,all
105,7.4299193657349685,439819.73711912334,all
106,-0.7608182284840489,227078.38415114532,all
107,-0.18949692357792017,434156.70585782686,all
108,5.464879826132163,451530.90320767596,all
110,1.6055226497170685,595855.6779561948,all
111,1.860858032374528,154215.2130139907,all
112,-3.488842299485201,366252.7258963628,all
113,1.8858140243622996,118893.09254785218,all
114,22.0629171783772,124240.88031172997,all
115,10.934408128860229,271240.42217968695,all
116,7.02556345692764,212082.04861819273,all
117,6.192424756095194,80656.93428017793,all
118,7.658579221680528,93003.82692820275,all
119,23.37575979441197,10398.670188705073,all
120,14.008699051240397,108380.89975946628,all
121,36.681779163905944,7823.453666438211,all
122,4.936749968725413,15260.93048479013,all
123,5.146299247000779,29241.675337873658,all
124,8.445068912479252,184593.86085378358,all
125,3.5197144887112857,26302.31323668232,all
126,8.094507069628929,75774.58920154162,all
127,8.829999491121479,36778.70275152717,all
129,5.21399431218519,330280.033584935,all
130,-1.945364631234035,576146.4080375767,all
131,15.351269002666859,222098.23498615628,all
132,4.900589100720019,730389.5651084468,all
133,7.335859322386265,219200.7889466171,all
134,-2.746832842625968,94119.84140628278,all
135,7.1621426864943425,3282822.977876072,all
136,6.785790852736677,119043.29167968156,all
137,10.674286738371563,1077088.4596856267,all
138,14.287671608743613,836377.7577110757,all
139,-18.636811575876226,473597.9502217499,all
140,9.84889796078934,138363.09174008973,all
141,9.939669295960567,266109.20061835664,all
143,11.711152360120074,752858.307454905,all
144,-8.53162715554665,291783.646569206,all
145,-0.24200349234304885,2267485.573094356,all
146,-1.3811455273467899,839965.0719223757,all
147,1.135246829378544,4796046.929757404,all
148,0.13355958127964487,1654924.6079818942,all
149,0.6671286884829978,318676.27731966245,all
150,1.794767772719372,353577.4909069377,all
151,0.41747147110805505,406868.4924904729,all
152,0.4254065445171321,132164.75779320666,all
153,1.50348207042667,1971930.3565938715,all
154,5.578355894776771,318189.8766562425,all
155,10.494695613246915,668228.9554326971,all
156,0.035507418655722475,322216.4359581104,all
157,0.8521425266788762,746719.3545349736,all
158,2.64605084271605,438123.0108746276,all
159,1.1472919228371417,444836.56279362744,all
161,-0.13002630756113254,262077.4018264462,all
162,-1.0903297107175145,4095575.8091036263,all
163,3.971265612313907,8586398.889644088,all
164,27.30131097188755,36151.70869871595,all
166,0.38471755324268253,245907.4172813705,all
167,-4.847274414639853,136527.51862587794,all
168,17.874731876207335,128999.22373797631,all
169,11.448787742512167,135642.0423483282,all
171,13.004176058315156,3661285.49596286,all
172,-3.937259101786021,1083156.6793353872,all
173,-0.6046517285351597,129273.42445390145,all
174,5.956915500975059,80776.56962516296,all
175,2.313275779635056,100555.69956351221,all
176,9.250741276043945,56527.2689876618,all
177,-0.6715087035287542,64024.12680058959,all
178,8.331199229439893,32058.782339906877,all
179,0.22097427068421582,343182.31371182395,all
180,6.34077618420198,725087.1863949904,all
181,1.799088534247366,426095.7280033806,all
182,8.139880449387759,555625.8881698243,all
183,14.262716583154159,311578.49505886826,all
184,-0.0500327960475558,538616.7096219823,all
185,0,211.32668672239527,all
186,23.259287097770304,7435.730324852892,all
187,-17.03162018092025,55571.059393296346,all
188,-36.72388900322024,160.67814094438978,all
189,7.330196850864587,6099.656645713775,all
190,16.743390190991818,32260.503263525723,all
191,42.00348981639166,165742.12320405524,all
192,71.96557674308349,580.7117620858257,all
193,9.351125535370459,105821.40174462312,all
194,-0.8613401723548927,109877.65157768007,all
195,5.96466694387966,173782.14305001375,all
196,43.38527860389554,182427.32569989344,all
197,75.66182354725068,14856.615370186728,all
198,-13.364033969681769,193910.57334169527,all
199,12.98597759457184,13139.804366363698,all
200,2.7508058913573197,494792.6196783616,all
202,28.659182569468083,243084.1975332458,all
203,35.96755972727878,1636035.3204569768,all
204,45.06508492536438,83090.68417068315,all
205,-45.7720862443905,512017.4911812634,all
206,57.47023358515476,448354.8902229416,all
207,-10.929357686626293,646356.6433240613,all
208,66.23446561236493,773.7001848496857,all
209,34.966448148029905,878934.7607522293,all
210,-9.449408024725251,4042527.5713488027,all
212,3.3790414575348504,1055280.7682092192,all
213,1.59192821836147,31880912.49698474,all
214,31.8325659972762,235107.05176274118,all
215,12.919096209215475,104.79009272462166,all
216,66.45334175450238,5919091.084551883,all
218,8.600510866595371,5705444.170413194,all
219,15.363274576009342,12548.61358227159,all
220,0,419.1603685367269,all
221,35.07133157291553,5487.507857562202,all
222,-9.27801238838141,155536.4413908788,all
223,8.145001633502966,1725819.4718012079,all
224,-5.507207932378451,3645502.361596807,all
227,-8.102160191653425,2940.235349367745,all
228,-27.131796438835607,8679.239415455932,all
231,21.48833983315602,40035.92813156895,all
232,-20,0.8732507349826286,all
237,86.01545850249643,2167.4084165323284,all
244,-4.286597869972044,30792.568716515765,all
245,11.509800263291227,13331.046284902208,all
247,36.402753856327365,25298.948105875224,all
248,25.414103479154747,9496.602141975081,all
249,24.84839278602174,2090.562344768578,all
250,-5.55902232799572,24954.01405305944,all
255,16.24710334422689,1443828.4594577658,all
260,-0.0018957304390685985,2543061.685515785,all
261,6.282929049072594,2646021.444451111,all
262,5.7537875864589925,5346352.974137076,all
263,11.497246886770313,7356176.301463218,all
264,11.993735481536518,9123078.729149165,all
266,3.4958274841714516,12370113.270638768,all
267,5.76840824810393,14999334.24349545,all
269,1.6852931702287066,17096223.292498417,all
270,4.891646947768555,22248367.91479041,all
272,8.013671058382025,10320336.973856911,all
273,16.573889051761817,4599525.336512933,all
274,11.893219368306598,6369647.439830678,all
275,4.192855035090992,30577492.28192354,all
276,6.3064443538561274,20276638.405868538,all
277,-0.5940675284655631,24797284.746692583,all
NA,NA,NA,NA
