iucn_sid,sens,stressor,code
133681,TRUE,shipping,4.3
133681,TRUE,direct_human,6.1
133682,TRUE,direct_human,1.1
133682,TRUE,direct_human,1.2
133682,TRUE,direct_human,1.3
133682,TRUE,shipping,4.3
133682,TRUE,direct_human,6.1
133683,TRUE,direct_human,1.1
133683,TRUE,direct_human,1.2
133683,TRUE,direct_human,1.3
133683,TRUE,shipping,4.3
133683,TRUE,direct_human,6.1
133684,TRUE,direct_human,1.1
133684,TRUE,direct_human,1.2
133684,TRUE,direct_human,1.3
133684,TRUE,shipping,4.3
133684,TRUE,direct_human,6.1
133685,TRUE,direct_human,1.1
133685,TRUE,direct_human,1.2
133685,TRUE,direct_human,1.3
133685,TRUE,shipping,4.3
133685,TRUE,direct_human,6.1
133686,TRUE,direct_human,1.1
133686,TRUE,direct_human,1.2
133686,TRUE,direct_human,1.3
133686,TRUE,shipping,4.3
133686,TRUE,direct_human,6.1
133687,TRUE,direct_human,1.1
133687,TRUE,direct_human,1.2
133687,TRUE,direct_human,1.3
133687,TRUE,shipping,4.3
133687,TRUE,direct_human,6.1
133688,TRUE,direct_human,1.1
133688,TRUE,direct_human,1.2
133688,TRUE,direct_human,1.3
133688,TRUE,shipping,4.3
133688,TRUE,direct_human,6.1
133689,TRUE,direct_human,1.1
133689,TRUE,direct_human,1.2
133689,TRUE,direct_human,1.3
133689,TRUE,shipping,4.3
133689,TRUE,direct_human,6.1
133690,TRUE,direct_human,1.1
133690,TRUE,direct_human,1.2
133690,TRUE,direct_human,1.3
133690,TRUE,shipping,4.3
133690,TRUE,direct_human,6.1
133691,TRUE,direct_human,1.1
133691,TRUE,direct_human,1.2
133691,TRUE,direct_human,1.3
133691,TRUE,shipping,4.3
133691,TRUE,direct_human,6.1
133692,TRUE,direct_human,1.1
133692,TRUE,direct_human,1.2
133692,TRUE,direct_human,1.3
133692,TRUE,shipping,4.3
133692,TRUE,direct_human,6.1
133693,TRUE,direct_human,1.1
133693,TRUE,direct_human,1.2
133693,TRUE,direct_human,1.3
133693,TRUE,shipping,4.3
133693,TRUE,direct_human,6.1
133694,TRUE,direct_human,1.1
133694,TRUE,direct_human,1.2
133694,TRUE,direct_human,1.3
133694,TRUE,shipping,4.3
133694,TRUE,direct_human,6.1
133695,TRUE,direct_human,1.1
133695,TRUE,direct_human,1.2
133695,TRUE,direct_human,1.3
133695,TRUE,shipping,4.3
133695,TRUE,direct_human,6.1
133696,TRUE,direct_human,1.1
133696,TRUE,direct_human,1.2
133696,TRUE,direct_human,1.3
133696,TRUE,shipping,4.3
133696,TRUE,direct_human,6.1
133697,TRUE,direct_human,1.1
133697,TRUE,direct_human,1.2
133697,TRUE,direct_human,1.3
133697,TRUE,shipping,4.3
133697,TRUE,direct_human,6.1
133698,TRUE,direct_human,1.1
133698,TRUE,direct_human,1.2
133698,TRUE,direct_human,1.3
133698,TRUE,shipping,4.3
133698,TRUE,direct_human,6.1
133699,TRUE,direct_human,1.1
133699,TRUE,direct_human,1.2
133699,TRUE,direct_human,1.3
133699,TRUE,shipping,4.3
133699,TRUE,direct_human,6.1
133700,TRUE,direct_human,1.1
133700,TRUE,direct_human,1.2
133700,TRUE,direct_human,1.3
133700,TRUE,shipping,4.3
133700,TRUE,direct_human,6.1
133701,TRUE,direct_human,1.1
133701,TRUE,direct_human,1.2
133701,TRUE,direct_human,1.3
133701,TRUE,shipping,4.3
133701,TRUE,direct_human,6.1
133702,TRUE,direct_human,1.1
133702,TRUE,direct_human,1.2
133702,TRUE,direct_human,1.3
133702,TRUE,shipping,4.3
133702,TRUE,direct_human,6.1
133703,TRUE,direct_human,1.1
133703,TRUE,direct_human,1.2
133703,TRUE,direct_human,1.3
133703,TRUE,shipping,4.3
133703,TRUE,direct_human,6.1
133704,FALSE,shipping,4.3
133706,FALSE,shipping,4.3
133706,FALSE,organic,9.2.1
133710,FALSE,nutrient,9.1.1
133710,FALSE,nutrient,9.1.2
133710,FALSE,organic,9.1.2
133710,FALSE,organic,9.2.1
133712,FALSE,shipping,4.3
133714,FALSE,nutrient,9.1.1
135309,FALSE,nutrient,2.4.2
135309,FALSE,direct_human,6.3
135315,FALSE,nutrient,2.4.2
135315,FALSE,direct_human,6.3
135317,FALSE,nutrient,2.4.2
135317,FALSE,direct_human,6.3
135321,FALSE,direct_human,6.3
135322,FALSE,direct_human,6.3
135328,FALSE,nutrient,2.4.2
135330,FALSE,nutrient,2.4.2
135336,FALSE,direct_human,6.3
135351,FALSE,direct_human,6.3
135352,FALSE,nutrient,2.4.2
135352,FALSE,direct_human,6.3
135363,FALSE,nutrient,2.4.2
135363,FALSE,direct_human,6.3
135373,FALSE,direct_human,6.3
135654,FALSE,organic,9.2.1
135656,FALSE,organic,9.2.1
135717,FALSE,nutrient,9.1.1
135717,FALSE,organic,9.2.1
136315,TRUE,direct_human,1.1
136315,TRUE,direct_human,1.2
136315,TRUE,direct_human,1.3
136315,TRUE,shipping,4.3
136315,TRUE,direct_human,6.1
136315,TRUE,organic,9.2.1
136315,TRUE,nutrient,9.3.1
153534,TRUE,direct_human,1.1
153534,TRUE,direct_human,1.2
153534,TRUE,direct_human,1.3
153534,TRUE,nutrient,2.4.3
153534,TRUE,shipping,4.3
153534,TRUE,direct_human,6.1
153534,TRUE,nutrient,9.1.1
153538,TRUE,direct_human,1.1
153538,TRUE,nutrient,9.1.2
153538,TRUE,organic,9.1.2
153538,TRUE,nutrient,9.3.1
154619,FALSE,shipping,4.3
154619,FALSE,organic,9.2.1
154626,FALSE,direct_human,1.2
154626,FALSE,direct_human,1.3
154629,FALSE,direct_human,1.1
154629,FALSE,direct_human,1.2
154629,FALSE,direct_human,1.3
154629,FALSE,nutrient,9.1.1
154629,FALSE,nutrient,9.1.2
154629,FALSE,organic,9.1.2
154629,FALSE,nutrient,9.3.1
154644,FALSE,nutrient,9.1.1
154644,FALSE,nutrient,9.3.1
154669,FALSE,nutrient,2.4.3
154685,FALSE,direct_human,1.2
154685,FALSE,shipping,4.3
154691,FALSE,direct_human,1.3
154699,FALSE,direct_human,1.1
154699,FALSE,direct_human,1.2
154699,FALSE,direct_human,1.3
154699,FALSE,nutrient,9.3.1
154713,FALSE,direct_human,1.1
154713,FALSE,direct_human,1.2
154713,FALSE,direct_human,1.3
154714,FALSE,direct_human,1.1
154714,FALSE,direct_human,1.2
154714,FALSE,direct_human,1.3
154714,FALSE,direct_human,6.1
154718,FALSE,direct_human,1.1
154718,FALSE,direct_human,1.2
154718,FALSE,direct_human,1.3
154730,FALSE,direct_human,1.1
154735,TRUE,organic,9.2.1
154738,FALSE,direct_human,1.1
154738,FALSE,direct_human,1.2
154738,FALSE,direct_human,1.3
154738,FALSE,shipping,4.3
154738,FALSE,nutrient,9.1.2
154738,FALSE,organic,9.1.2
154755,FALSE,nutrient,9.1.1
154770,FALSE,direct_human,1.1
154770,FALSE,direct_human,1.2
154770,FALSE,direct_human,1.3
154777,FALSE,direct_human,1.1
154777,FALSE,direct_human,1.2
154777,FALSE,direct_human,1.3
154777,FALSE,direct_human,6.1
154783,FALSE,shipping,4.3
154783,FALSE,organic,9.2.1
154818,FALSE,direct_human,1.1
154818,FALSE,direct_human,1.2
154818,FALSE,direct_human,1.3
154832,FALSE,direct_human,1.1
154832,FALSE,direct_human,1.2
154836,FALSE,direct_human,1.1
154836,FALSE,direct_human,1.2
154836,FALSE,direct_human,1.3
154853,FALSE,direct_human,1.1
154853,FALSE,direct_human,1.2
154853,FALSE,direct_human,1.3
154853,FALSE,nutrient,9.1.1
154853,FALSE,nutrient,9.1.2
154853,FALSE,organic,9.1.2
154853,FALSE,nutrient,9.3.1
154853,FALSE,organic,9.3.3
154855,FALSE,nutrient,2.4.2
154873,FALSE,direct_human,1.1
154873,FALSE,direct_human,1.2
154874,FALSE,direct_human,1.3
154876,FALSE,direct_human,1.3
154876,FALSE,nutrient,9.1.1
154876,FALSE,organic,9.2.1
154876,FALSE,organic,9.3.3
154877,FALSE,direct_human,1.1
154877,FALSE,direct_human,1.2
154877,FALSE,direct_human,1.3
154878,TRUE,direct_human,1.1
154878,TRUE,direct_human,1.2
154878,TRUE,direct_human,1.3
154878,TRUE,nutrient,9.1.1
154884,FALSE,direct_human,1.1
154884,FALSE,direct_human,1.2
154884,FALSE,shipping,4.3
154898,FALSE,direct_human,1.3
154922,FALSE,organic,9.2.1
154957,TRUE,direct_human,1.3
154986,FALSE,direct_human,1.1
154986,FALSE,direct_human,1.3
154986,FALSE,nutrient,9.1.1
154990,FALSE,direct_human,1.3
154996,FALSE,direct_human,1.2
155013,FALSE,direct_human,1.2
155013,FALSE,direct_human,1.3
155021,TRUE,nutrient,9.1.2
155021,TRUE,organic,9.1.2
155025,TRUE,nutrient,2.4.3
155048,FALSE,direct_human,1.2
155048,FALSE,direct_human,1.3
155048,FALSE,shipping,4.3
155051,FALSE,direct_human,1.1
155051,FALSE,direct_human,1.2
155073,FALSE,direct_human,1.1
155073,FALSE,direct_human,1.2
155073,FALSE,direct_human,1.3
155073,FALSE,nutrient,9.1.1
155073,FALSE,nutrient,9.1.2
155073,FALSE,organic,9.1.2
155073,FALSE,nutrient,9.3.1
155098,FALSE,direct_human,1.1
155098,FALSE,direct_human,1.2
155098,FALSE,direct_human,1.3
155098,FALSE,nutrient,9.1.1
155125,FALSE,direct_human,1.1
155125,FALSE,direct_human,1.3
155125,FALSE,nutrient,9.1.1
155125,FALSE,nutrient,9.1.2
155125,FALSE,organic,9.1.2
155136,FALSE,nutrient,9.1.1
155136,FALSE,organic,9.2.1
155145,FALSE,direct_human,1.3
155152,FALSE,direct_human,1.1
155152,FALSE,direct_human,1.2
155152,FALSE,direct_human,1.3
155152,FALSE,nutrient,9.1.1
155152,FALSE,nutrient,9.1.2
155152,FALSE,organic,9.1.2
155161,FALSE,organic,9.2.1
155164,FALSE,nutrient,2.4.3
155165,FALSE,direct_human,1.1
155165,FALSE,direct_human,1.2
155165,FALSE,direct_human,1.3
155165,FALSE,nutrient,9.1.1
155165,FALSE,nutrient,9.1.2
155165,FALSE,organic,9.1.2
155165,FALSE,nutrient,9.3.1
155212,FALSE,direct_human,1.1
155212,FALSE,direct_human,1.2
155212,FALSE,direct_human,1.3
155212,FALSE,nutrient,9.1.1
155212,FALSE,nutrient,9.1.2
155212,FALSE,organic,9.1.2
155212,FALSE,nutrient,9.3.1
155242,FALSE,direct_human,1.1
155242,FALSE,direct_human,1.3
155242,FALSE,nutrient,9.1.1
155249,FALSE,direct_human,1.2
155249,FALSE,direct_human,1.3
155284,TRUE,direct_human,1.1
155284,TRUE,direct_human,1.2
155284,FALSE,direct_human,1.3
155284,TRUE,shipping,4.3
155284,TRUE,nutrient,9.1.1
155285,FALSE,direct_human,1.1
155285,FALSE,direct_human,1.2
155285,FALSE,direct_human,1.3
155285,FALSE,nutrient,9.1.1
155285,FALSE,nutrient,9.1.2
155285,FALSE,organic,9.1.2
155285,FALSE,organic,9.2.1
155285,FALSE,nutrient,9.3.1
155535,FALSE,organic,9.2.1
155597,TRUE,direct_human,6.3
155597,TRUE,organic,9.2.1
155597,TRUE,nutrient,9.3.1
155630,TRUE,organic,9.2.1
155835,FALSE,nutrient,9.1.1
161320,TRUE,direct_human,1.1
161376,TRUE,direct_human,1.1
161411,TRUE,direct_human,1.1
161426,FALSE,direct_human,1.1
161426,FALSE,direct_human,1.2
161426,FALSE,nutrient,9.1.2
161426,FALSE,organic,9.1.2
161426,FALSE,organic,9.2.1
161428,FALSE,direct_human,1.1
161428,FALSE,direct_human,1.2
161431,FALSE,direct_human,1.2
161431,FALSE,nutrient,2.4.2
161447,TRUE,direct_human,1.1
161465,TRUE,direct_human,1.1
161465,TRUE,nutrient,2.4.2
161476,FALSE,direct_human,1.1
161476,FALSE,direct_human,1.2
161476,FALSE,direct_human,1.3
161505,FALSE,direct_human,1.1
161505,FALSE,direct_human,1.2
161506,TRUE,direct_human,1.2
161506,TRUE,organic,9.2.1
161515,TRUE,direct_human,1.1
161540,TRUE,direct_human,1.1
161540,TRUE,nutrient,2.4.2
161540,TRUE,organic,9.2.2
161560,TRUE,direct_human,1.1
161570,TRUE,direct_human,1.1
161596,FALSE,direct_human,1.1
161596,FALSE,direct_human,1.2
161598,TRUE,direct_human,1.1
161598,TRUE,direct_human,1.2
161618,TRUE,direct_human,1.1
161621,TRUE,direct_human,1.1
161621,TRUE,direct_human,1.2
161621,TRUE,nutrient,9.3.1
161629,TRUE,direct_human,6.1
161648,TRUE,direct_human,6.1
161660,TRUE,direct_human,1.1
161667,FALSE,direct_human,1.2
161667,FALSE,direct_human,1.3
161692,FALSE,nutrient,2.4.2
161716,TRUE,nutrient,2.4.3
161728,TRUE,direct_human,1.1
161741,TRUE,direct_human,1.2
161747,TRUE,nutrient,9.1.1
161749,TRUE,direct_human,6.1
161750,TRUE,direct_human,6.1
161751,TRUE,direct_human,6.1
162497,FALSE,nutrient,2.4.3
162526,TRUE,direct_human,1.1
162547,FALSE,direct_human,1.1
162547,FALSE,direct_human,1.3
162547,FALSE,nutrient,9.1.2
162547,FALSE,organic,9.1.2
162657,TRUE,direct_human,1.1
162704,FALSE,organic,9.2.1
163339,TRUE,nutrient,2.4.1
164508,FALSE,direct_human,1.1
164508,TRUE,direct_human,1.2
164508,TRUE,nutrient,2.4.3
166009,FALSE,nutrient,9.1.1
166009,FALSE,nutrient,9.1.2
166009,FALSE,organic,9.1.2
166009,FALSE,organic,9.3.3
166184,FALSE,direct_human,1.1
166184,FALSE,direct_human,1.2
166184,FALSE,nutrient,2.4.2
166184,FALSE,nutrient,9.1.1
166184,FALSE,organic,9.3.3
166189,FALSE,nutrient,9.1.1
166189,FALSE,organic,9.2.1
166189,FALSE,organic,9.2.2
166189,FALSE,organic,9.3.3
166216,FALSE,nutrient,9.1.1
166263,FALSE,direct_human,1.3
166263,FALSE,nutrient,2.4.3
166410,TRUE,direct_human,1.1
166433,TRUE,nutrient,9.1.1
166533,TRUE,direct_human,1.1
166709,FALSE,nutrient,9.1.2
166709,FALSE,organic,9.1.2
166709,FALSE,nutrient,9.3.1
166777,TRUE,nutrient,2.4.2
166777,FALSE,direct_human,6.1
166777,FALSE,nutrient,9.1.1
166777,FALSE,nutrient,9.1.2
166777,FALSE,organic,9.1.2
166868,FALSE,direct_human,1.1
166868,FALSE,direct_human,1.2
166868,FALSE,direct_human,1.3
166879,FALSE,nutrient,9.1.1
166894,FALSE,direct_human,1.1
166894,FALSE,nutrient,2.4.2
166894,TRUE,nutrient,9.3.1
166894,TRUE,organic,9.3.3
166904,FALSE,direct_human,1.3
166904,FALSE,nutrient,9.1.1
166947,FALSE,direct_human,1.1
166947,FALSE,direct_human,1.2
166947,FALSE,direct_human,1.3
166947,FALSE,nutrient,2.4.1
166947,FALSE,nutrient,2.4.2
166947,FALSE,nutrient,9.1.1
166947,FALSE,nutrient,9.1.2
166947,FALSE,organic,9.1.2
166947,FALSE,organic,9.3.3
166990,FALSE,nutrient,9.1.1
167006,FALSE,direct_human,1.1
167006,FALSE,direct_human,1.2
167006,FALSE,direct_human,1.3
167006,FALSE,nutrient,2.4.3
167006,FALSE,nutrient,9.1.1
167006,FALSE,nutrient,9.1.2
167006,FALSE,organic,9.1.2
167006,FALSE,organic,9.2.1
167006,FALSE,organic,9.2.2
167006,FALSE,nutrient,9.3.1
167006,FALSE,organic,9.3.3
167997,TRUE,nutrient,2.4.1
168000,FALSE,nutrient,9.1.1
168000,FALSE,nutrient,9.1.2
168000,FALSE,organic,9.1.2
168000,FALSE,nutrient,9.3.1
168780,TRUE,direct_human,1.3
168780,TRUE,direct_human,6.1
168780,TRUE,direct_human,6.3
169015,TRUE,direct_human,1.2
169015,TRUE,shipping,4.3
169015,TRUE,nutrient,9.1.1
169015,TRUE,organic,9.2.1
169015,TRUE,nutrient,9.3.1
169361,FALSE,nutrient,9.1.1
169361,FALSE,nutrient,9.1.2
169361,FALSE,organic,9.1.2
169361,FALSE,nutrient,9.3.1
169374,FALSE,direct_human,1.1
169374,FALSE,direct_human,1.2
169374,FALSE,direct_human,1.3
169374,FALSE,nutrient,9.1.2
169374,FALSE,organic,9.1.2
169376,TRUE,direct_human,1.1
169376,TRUE,direct_human,1.2
169376,TRUE,direct_human,1.3
169599,FALSE,direct_human,1.1
169599,FALSE,direct_human,1.2
169599,FALSE,direct_human,1.3
169599,FALSE,nutrient,2.4.1
169599,FALSE,nutrient,2.4.2
169599,FALSE,nutrient,9.1.1
169599,FALSE,nutrient,9.1.2
169599,FALSE,organic,9.1.2
169599,FALSE,organic,9.2.1
169599,FALSE,organic,9.2.2
169599,FALSE,nutrient,9.3.1
169599,FALSE,organic,9.3.3
169636,TRUE,nutrient,2.4.3
169636,TRUE,nutrient,9.1.1
170075,FALSE,direct_human,1.3
170153,FALSE,nutrient,9.3.1
170156,FALSE,direct_human,1.1
170156,FALSE,direct_human,1.2
170156,FALSE,direct_human,1.3
170167,FALSE,nutrient,2.4.1
170167,FALSE,nutrient,2.4.2
170167,FALSE,nutrient,9.1.2
170167,FALSE,organic,9.1.2
170181,FALSE,direct_human,6.3
170189,FALSE,direct_human,1.1
170189,FALSE,direct_human,1.2
170189,FALSE,direct_human,1.3
170190,FALSE,direct_human,1.1
170190,FALSE,direct_human,1.2
170198,TRUE,nutrient,9.1.1
170198,TRUE,nutrient,9.1.2
170198,TRUE,organic,9.1.2
170199,FALSE,direct_human,1.3
170203,FALSE,direct_human,6.1
170225,FALSE,direct_human,1.2
170225,FALSE,nutrient,9.1.1
170230,FALSE,organic,9.2.2
170239,FALSE,direct_human,1.2
170243,FALSE,direct_human,1.1
170243,FALSE,direct_human,1.3
170245,FALSE,direct_human,6.1
170245,FALSE,nutrient,9.1.1
170249,FALSE,direct_human,1.1
170249,FALSE,direct_human,1.3
170250,FALSE,direct_human,1.1
170250,FALSE,direct_human,1.2
170250,FALSE,direct_human,1.3
170252,FALSE,nutrient,9.3.1
170253,FALSE,nutrient,2.4.3
170256,FALSE,direct_human,1.3
170256,FALSE,direct_human,6.1
170257,FALSE,direct_human,6.1
170258,FALSE,direct_human,1.2
170258,FALSE,direct_human,6.1
170258,FALSE,direct_human,6.3
170264,FALSE,direct_human,1.2
170264,FALSE,direct_human,1.3
170501,FALSE,direct_human,1.2
170501,TRUE,nutrient,2.4.1
170501,TRUE,nutrient,2.4.2
170501,TRUE,nutrient,9.1.1
170501,TRUE,nutrient,9.1.2
170501,TRUE,organic,9.1.2
170501,TRUE,nutrient,9.3.1
170501,FALSE,organic,9.3.3
170600,TRUE,direct_human,1.2
170600,TRUE,direct_human,1.3
170603,FALSE,direct_human,1.2
170603,FALSE,direct_human,1.3
170603,FALSE,organic,9.2.1
170605,FALSE,direct_human,1.2
170605,FALSE,direct_human,1.3
170605,FALSE,organic,9.2.1
172284,FALSE,direct_human,1.1
172284,FALSE,direct_human,1.2
172284,FALSE,direct_human,1.3
172284,FALSE,nutrient,9.1.1
172284,FALSE,nutrient,9.1.2
172284,FALSE,organic,9.1.2
172284,FALSE,nutrient,9.3.1
172363,FALSE,direct_human,6.1
172416,FALSE,direct_human,1.1
172416,FALSE,direct_human,1.2
172416,FALSE,direct_human,1.3
172416,FALSE,nutrient,2.4.1
172416,FALSE,nutrient,2.4.2
172416,FALSE,nutrient,2.4.3
172468,FALSE,direct_human,1.1
172468,FALSE,direct_human,1.2
172468,FALSE,direct_human,1.3
172468,FALSE,nutrient,2.4.2
172468,FALSE,nutrient,9.1.1
172468,FALSE,nutrient,9.1.2
172468,FALSE,organic,9.1.2
172468,FALSE,nutrient,9.3.1
172469,FALSE,direct_human,1.1
172469,FALSE,direct_human,1.2
172469,FALSE,direct_human,1.3
172469,FALSE,nutrient,2.4.2
172469,FALSE,nutrient,9.1.1
172469,FALSE,nutrient,9.1.2
172469,FALSE,organic,9.1.2
172469,FALSE,nutrient,9.3.1
172470,TRUE,nutrient,9.1.1
172470,TRUE,organic,9.3.3
172487,TRUE,direct_human,1.1
172487,TRUE,direct_human,1.2
172487,TRUE,direct_human,1.3
172491,TRUE,nutrient,9.1.1
172495,TRUE,nutrient,2.4.2
172498,FALSE,direct_human,1.1
173319,TRUE,direct_human,1.1
173319,TRUE,direct_human,1.2
173319,TRUE,direct_human,1.3
173319,TRUE,nutrient,2.4.3
173319,TRUE,nutrient,9.1.1
173320,TRUE,direct_human,1.2
173320,TRUE,shipping,4.3
173321,TRUE,direct_human,1.2
173321,TRUE,shipping,4.3
173321,TRUE,nutrient,9.3.1
173322,TRUE,direct_human,1.1
173322,TRUE,direct_human,1.2
173322,TRUE,direct_human,1.3
173322,TRUE,shipping,4.3
173324,TRUE,direct_human,1.2
173324,TRUE,shipping,4.3
173324,TRUE,nutrient,9.1.1
173325,TRUE,direct_human,1.2
173325,TRUE,nutrient,9.3.1
173326,TRUE,direct_human,1.2
173327,TRUE,direct_human,1.2
173327,TRUE,nutrient,2.4.3
173328,TRUE,direct_human,1.2
173328,TRUE,direct_human,1.3
173328,TRUE,organic,9.2.1
173328,TRUE,nutrient,9.3.1
173329,TRUE,direct_human,1.1
173329,TRUE,direct_human,1.2
173329,FALSE,direct_human,6.1
173330,TRUE,shipping,4.3
173330,TRUE,nutrient,9.3.1
173331,TRUE,nutrient,2.4.3
173331,TRUE,direct_human,6.1
173331,TRUE,direct_human,6.3
173331,TRUE,nutrient,9.1.1
173331,TRUE,nutrient,9.3.1
173332,TRUE,direct_human,1.2
173332,TRUE,nutrient,9.3.1
173333,TRUE,direct_human,1.1
173333,TRUE,direct_human,1.2
173333,TRUE,nutrient,2.4.3
173335,TRUE,direct_human,1.2
173336,TRUE,direct_human,1.2
173336,TRUE,shipping,4.3
173336,TRUE,direct_human,6.1
173336,TRUE,nutrient,9.3.1
173337,TRUE,direct_human,1.1
173337,TRUE,direct_human,1.2
173337,TRUE,direct_human,1.3
173337,TRUE,nutrient,9.3.1
173338,TRUE,direct_human,1.1
173338,TRUE,direct_human,1.2
173338,TRUE,direct_human,1.3
173338,TRUE,nutrient,9.3.1
173339,TRUE,direct_human,1.2
173341,TRUE,direct_human,1.1
173341,TRUE,direct_human,1.2
173341,TRUE,nutrient,2.4.3
173342,TRUE,direct_human,1.1
173342,TRUE,direct_human,1.2
173342,TRUE,nutrient,2.4.3
173342,TRUE,shipping,4.3
173342,TRUE,nutrient,9.1.1
173343,TRUE,direct_human,1.2
173343,TRUE,nutrient,9.3.1
173344,TRUE,direct_human,1.2
173344,TRUE,nutrient,9.3.1
173345,TRUE,direct_human,1.2
173346,TRUE,direct_human,1.1
173346,TRUE,direct_human,1.2
173346,TRUE,direct_human,1.3
173346,TRUE,shipping,4.3
173346,TRUE,direct_human,6.1
173346,TRUE,nutrient,9.1.1
173347,TRUE,direct_human,1.1
173348,TRUE,direct_human,1.2
173348,TRUE,nutrient,2.4.3
173349,TRUE,direct_human,1.2
173349,TRUE,shipping,4.3
173350,TRUE,direct_human,1.2
173350,TRUE,nutrient,2.4.3
173350,TRUE,nutrient,9.3.1
173351,TRUE,direct_human,1.2
173352,TRUE,direct_human,1.2
173353,TRUE,direct_human,1.1
173353,TRUE,direct_human,1.2
173354,TRUE,direct_human,1.2
173354,TRUE,direct_human,1.3
173354,TRUE,shipping,4.3
173356,TRUE,direct_human,1.2
173357,TRUE,direct_human,1.2
173357,TRUE,nutrient,2.4.3
173358,TRUE,direct_human,1.2
173358,TRUE,nutrient,9.3.1
173359,TRUE,direct_human,1.1
173359,TRUE,direct_human,1.2
173360,TRUE,direct_human,1.2
173360,TRUE,shipping,4.3
173361,TRUE,direct_human,1.2
173361,TRUE,nutrient,9.3.1
173363,TRUE,direct_human,1.1
173363,TRUE,direct_human,1.2
173364,TRUE,direct_human,1.1
173364,TRUE,direct_human,1.2
173364,TRUE,direct_human,1.3
173364,TRUE,nutrient,9.1.1
173364,TRUE,organic,9.2.1
173364,TRUE,nutrient,9.3.1
173365,TRUE,direct_human,1.2
173365,TRUE,shipping,4.3
173366,TRUE,direct_human,1.2
173366,TRUE,shipping,4.3
173367,TRUE,direct_human,1.2
173367,TRUE,shipping,4.3
173368,TRUE,direct_human,1.2
173368,TRUE,shipping,4.3
173369,TRUE,direct_human,1.2
173369,TRUE,shipping,4.3
173369,TRUE,organic,9.2.2
173369,TRUE,nutrient,9.3.1
173370,TRUE,direct_human,1.2
173370,TRUE,nutrient,2.4.3
173371,TRUE,direct_human,1.2
173371,TRUE,nutrient,2.4.3
173371,TRUE,direct_human,6.1
173371,TRUE,direct_human,6.3
173371,TRUE,nutrient,9.3.1
173372,TRUE,direct_human,1.1
173372,TRUE,direct_human,1.2
173372,TRUE,direct_human,1.3
173372,TRUE,direct_human,6.1
173372,TRUE,nutrient,9.1.1
173372,TRUE,organic,9.2.1
173373,TRUE,direct_human,1.2
173373,TRUE,nutrient,9.3.1
173374,TRUE,direct_human,1.2
173374,TRUE,shipping,4.3
173375,TRUE,direct_human,1.2
173375,TRUE,nutrient,9.3.1
173376,TRUE,direct_human,1.2
173376,TRUE,shipping,4.3
173378,TRUE,direct_human,1.1
173378,TRUE,direct_human,1.2
173378,TRUE,direct_human,1.3
173378,TRUE,direct_human,6.1
173379,TRUE,direct_human,1.2
173379,TRUE,shipping,4.3
173379,TRUE,nutrient,9.3.1
173380,TRUE,direct_human,1.2
173381,TRUE,direct_human,1.2
173381,TRUE,nutrient,9.3.1
173382,TRUE,direct_human,1.1
173382,TRUE,nutrient,2.4.2
173382,TRUE,direct_human,6.3
173382,TRUE,nutrient,9.1.1
173383,TRUE,direct_human,1.2
173383,TRUE,shipping,4.3
173384,TRUE,direct_human,1.2
173384,TRUE,nutrient,9.3.1
176683,TRUE,direct_human,1.1
176683,TRUE,direct_human,1.2
176683,TRUE,direct_human,1.3
176703,FALSE,direct_human,1.1
176703,FALSE,direct_human,1.2
176703,FALSE,direct_human,1.3
176706,TRUE,direct_human,1.1
176706,TRUE,direct_human,1.2
176706,TRUE,direct_human,1.3
176709,TRUE,direct_human,1.1
176709,TRUE,direct_human,1.2
176709,TRUE,direct_human,1.3
176723,TRUE,direct_human,1.1
176723,TRUE,direct_human,1.2
176723,TRUE,direct_human,1.3
176725,TRUE,direct_human,1.1
176725,TRUE,direct_human,1.2
176725,TRUE,direct_human,1.3
176726,TRUE,direct_human,1.1
176731,TRUE,direct_human,1.1
176731,TRUE,direct_human,1.2
176731,TRUE,direct_human,1.3
176736,TRUE,direct_human,1.1
176736,TRUE,direct_human,1.2
176736,TRUE,direct_human,1.3
176738,FALSE,organic,9.2.1
176739,TRUE,direct_human,1.1
176739,TRUE,direct_human,1.2
176739,TRUE,direct_human,1.3
176740,TRUE,direct_human,1.1
176740,TRUE,direct_human,1.2
176740,TRUE,direct_human,1.3
176742,TRUE,direct_human,1.1
176742,TRUE,direct_human,1.2
176742,TRUE,direct_human,1.3
176744,TRUE,direct_human,1.1
176744,TRUE,direct_human,1.2
176744,TRUE,direct_human,1.3
176750,TRUE,direct_human,1.1
176750,TRUE,direct_human,1.2
176750,TRUE,direct_human,1.3
176753,TRUE,direct_human,1.1
176753,TRUE,direct_human,1.2
176753,TRUE,direct_human,1.3
176755,TRUE,direct_human,1.2
176767,TRUE,direct_human,1.1
176767,TRUE,direct_human,1.2
176767,TRUE,direct_human,1.3
176771,TRUE,direct_human,1.1
176771,TRUE,direct_human,1.2
176771,TRUE,direct_human,1.3
176772,TRUE,direct_human,1.1
176772,TRUE,direct_human,1.2
176772,TRUE,direct_human,1.3
177950,FALSE,nutrient,9.1.1
177950,FALSE,nutrient,9.1.2
177950,FALSE,organic,9.1.2
177972,FALSE,direct_human,1.1
177972,FALSE,direct_human,1.3
178010,FALSE,direct_human,1.1
178010,FALSE,direct_human,1.2
178010,FALSE,direct_human,1.3
178062,FALSE,direct_human,1.1
