eez,impact_mean,impact_var,a_km2,impact
272,0,0,10320336.973856911,land-based
273,0,0,4599525.336512933,land-based
274,0,0,6369647.439830678,land-based
275,0,0,30577492.28192354,land-based
276,0,0,20276638.405868538,land-based
277,0,0,24797284.746692583,land-based
1,2.230509313836523,1.6960163629441005,470276.10427541216,ocean
2,2.301284932614852,4.954290758976503,330244.23029043333,ocean
3,3.1185910564953945,5.1464655640608035,432762.99763008044,ocean
4,0.20941565002840468,0.5702948015071501,475427.4105727474,ocean
5,8.292416733962488,920.938959727038,1371891.8073793594,ocean
6,4.587166000904918,493.27053420999624,621635.7873125,ocean
7,5.209555232854664,1015.7008930032571,1607790.0243401737,ocean
8,3.3172933885296594,166.83812617621217,608156.2883439019,ocean
9,2.681122354354593,118.47040976238237,3010915.3920788644,ocean
10,0.8830722567297773,1.8522954347737506,309784.8379646826,ocean
11,2.2086009326033587,128.40693519494826,2003934.1241497751,ocean
12,3.1870544862153842,0.8225200557284842,409538.02010746935,ocean
13,3.970819492137217,91.08314286617029,976310.0811383444,ocean
14,18.666159660708377,2043.915968642979,342182.4415944863,ocean
15,36.88710784733454,9370.735023258114,1830947.5125717814,ocean
16,32.75596865161492,3981.0629464925178,6958627.1410884755,ocean
17,17.21605957479381,3262.2154868162074,2405997.990851046,ocean
18,6.954346014735188,968.7744447797407,1289276.1716676492,ocean
19,0.9240789037133498,50.92594453310604,747968.9763842642,ocean
20,4.4173996626056935,2.9344035830881254,325237.0103425239,ocean
21,2.0766140057576874,2.739071330202961,116131.00037764767,ocean
24,67.89756793977405,584.4130477328812,47826.19822795977,ocean
25,74.31067096170753,4656.989033136682,307069.9013025786,ocean
26,3.591741009211486,302.51635199785375,664068.7887733956,ocean
28,6.063488038855056,442.537447737381,165274.9340384028,ocean
29,8.748576676255585,820.8649590583083,63653.86848826811,ocean
30,3.561729501651637,151.79788834226937,43846.794489988955,ocean
31,5.393381713892496,502.9390257162711,1340756.0511784144,ocean
32,4.254238114632478,97.1137083447791,316556.89769896655,ocean
33,7.238203901098326,458.51056132091037,62757.913199536786,ocean
34,4.291774147320149,2.1928592229952444,122886.46832907284,ocean
35,2.580693334798974,16.989465786382084,125915.77525636103,ocean
36,1.8596785384006402,9.205550965936386,271867.41621694993,ocean
37,3.701998526477391,196.88026501083615,1280387.352064579,ocean
38,2.5836974419189254,122.52694583391329,642950.9653507594,ocean
39,5.11199499637106,375.10308636955915,922100.4196812327,ocean
40,7.1188560518933235,535.9014568996436,533876.7044826233,ocean
41,13.024422743694442,921.6719460812815,574461.9073133098,ocean
42,11.234990445142609,1109.1489012402224,1204658.171930188,ocean
43,1.8812857307974773,57.006052433518086,113143.6094567071,ocean
44,2.7067587915224465,132.02258108165094,782341.0000201372,ocean
45,80.59595780222726,4530.945133094079,79241.39476781989,ocean
46,28.340132655219797,2252.3559241295466,6978.146907149391,ocean
47,16.678962797092897,1434.6716359024383,549161.2127544791,ocean
48,7.4736739164739285,189.13171311072338,538811.4445574345,ocean
49,32.37349305183868,3024.7151070942396,67146.87158407478,ocean
50,44.59711149626039,3352.634934815108,220612.8354084064,ocean
51,40.170275134093984,113.31684109448888,11817.702683632866,ocean
52,36.95655654953697,356.4525874175746,7269.81267851454,ocean
53,8.188034054919017,159.690513490174,222582.8891656227,ocean
54,42.97954863988619,99.82050144412675,53629.82290118264,ocean
55,3.5872583888062692,0.25170628522383354,956835.715671176,ocean
56,2.905486597459139,0.24902979802195138,800403.3189574188,ocean
57,2.9816690767902974,0.05953041688212057,455325.17781000386,ocean
58,2.439449356043487,0.30012482263976514,449816.71195999417,ocean
59,2.8902439042301826,0.32689980829493875,3437.1150296768797,ocean
60,2,0,420.90687413977173,ocean
61,1.9518359269685648,0.08518207501784143,99719.1253557578,ocean
62,2.7452909639689618,0.2983545939809307,274777.96100855886,ocean
63,2.60708231046766,0.36581595200376943,252913.50822788282,ocean
64,3.072996124720385,0.3806948811640427,156380.00167969576,ocean
65,3.1839192152161413,0.5088591602261178,20668.09925731595,ocean
66,3.1446785767539285,0.4913663175137506,160129.7404779088,ocean
67,1.9206040802499438,0.15016643058118953,357310.63797690766,ocean
68,1.9995548560407495,8.917998582130805e-4,54928.34677923298,ocean
69,0.018834187612481495,0.018544615204993672,29302.802892077827,ocean
70,0.01798083661742405,0.017706258608659115,36181.399209337986,ocean
71,0.012497199339774893,0.01237780982521909,35077.6102501091,ocean
72,0.010788356856695257,0.010710259831430348,29220.717319840445,ocean
73,1.0821161823030374,1.849895372541754,7668814.0500031235,ocean
74,0.002412868725360009,0.002417977462857121,22800.57765015656,ocean
75,9.806825075557777e-4,9.804812704543953e-4,132677.3559912722,ocean
76,0.6966924451450255,1.244656406212025,255982.11142171288,ocean
77,1.9480378221372188,0.08710612268474646,10436.219964995365,ocean
78,1.980709001034697,0.026871197479490253,19238.587742940446,ocean
79,2.253514896881031,38.45935443941053,27701.260966673646,ocean
80,2.385860815125207,0.33368717069112114,493026.0333702453,ocean
81,2.032020069315664,0.10973371593842736,98279.13483994301,ocean
82,1.997625067139582,0.14661388974900405,11398.542307125199,ocean
84,1.9840016933199134,0.03043392433366968,127890.19524225696,ocean
85,1.0425683709869202,2.0179305424107854,444314.35883383604,ocean
86,0.9144460639404067,1.6853876452290943,447550.62619722233,ocean
88,0.8568688038186654,1.8109367883683385,756548.6652133735,ocean
89,0.41125051253288963,1.046625409810376,1446146.0670200028,ocean
90,0.5115367734766577,1.2477810833714786,473534.20289585623,ocean
91,0.3525312930805001,0.9180609536306866,575481.8642266805,ocean
92,0.6244354907844407,1.4658494506177902,509323.512528336,ocean
93,0.4468804229480421,1.1139438489824594,567116.1218169155,ocean
94,0.23076293660626185,0.6351366284247024,416219.26175783615,ocean
95,0.869209275364207,1.8166079194173712,548163.9603456538,ocean
96,3.1203855211625116,0.5508193945662029,160642.33867203808,ocean
97,2.998462319813975,0.5166346674195552,249308.72902884654,ocean
98,3.182018286699037,0.26026235970075856,15472.257173283844,ocean
99,3.1913180968272443,0.3895676764764311,30376.028093295517,ocean
100,2.9018577467107245,1.2001547003768718,40049.0268926921,ocean
101,2.731444554370661,1.1279484007304095,562077.4649074952,ocean
102,5.156386601766727,30.578197014558096,1069909.4651309822,ocean
103,2.868236669311375,0.3514325144557816,131487.98841602725,ocean
104,2.8693751353185775,0.5276018094753069,310399.60650976264,ocean
105,0.4112234889543066,1.0331018835797756,439819.73711912334,ocean
106,3.111460632878007,0.2607498438915704,227078.38415114532,ocean
107,2.5972025833822854,1.044860066336687,434156.70585782686,ocean
108,3.3285441594673855,0.22812916279729104,451530.90320767596,ocean
110,5.4469269077945714,20.585228593741373,595855.6779561948,ocean
111,3.77894552099543,7.976086038423552,154215.2130139907,ocean
112,3.410060410481984,12.52767546676805,366252.7258963628,ocean
113,3.077003304472234,1.44526832188298,118893.09254785218,ocean
114,3.2336196381826934,7.505440396786056,124240.88031172997,ocean
115,3.6504233613026407,7.753818391989758,271240.42217968695,ocean
116,3.612014904724949,6.585074948219391,212082.04861819273,ocean
117,3.5547724235195934,5.881993377929575,80656.93428017793,ocean
118,3.4369454384970255,4.208211609397531,93003.82692820275,ocean
119,4.7727578103871755,15.030289765039194,10398.670188705073,ocean
120,3.5359352842179543,5.255208492055607,108380.89975946628,ocean
121,3.9591472295197296,9.848107914354546,7823.453666438211,ocean
122,4.242275122342754,11.975052891058503,15260.93048479013,ocean
123,3.2148360518289762,2.5192388466942366,29241.675337873658,ocean
124,3.0289942143555737,0.9651208313014433,184593.86085378358,ocean
125,4.6226427612079,14.977809967299377,26302.31323668232,ocean
126,6.378954283254294,27.954619942825357,75774.58920154162,ocean
127,3.9718878380468867,8.993521423249529,36778.70275152717,ocean
129,3.5336793409265472,8.374609452630148,330280.033584935,ocean
130,2.7691566177577576,2.5009658745125094,576146.4080375767,ocean
131,5.544992496676906,23.681608247430727,222098.23498615628,ocean
132,3.307866742379197,8.802902786995787,730389.5651084468,ocean
133,5.888477673852361,25.22825259890257,219200.7889466171,ocean
134,4.108219444872834,6.771514232324719,94119.84140628278,ocean
135,3.9146194176213895,6.842312794461851,3282822.977876072,ocean
136,3.5393186713541196,5.281065248576924,119043.29167968156,ocean
137,2.4630862269729197,2.350349058840497,1077088.4596856267,ocean
138,2.54145284646957,1.120660750031343,836377.7577110757,ocean
139,5.028713898792846,24.719278806342924,473597.9502217499,ocean
140,3.4795640141676296,5.236072887110342,138363.09174008973,ocean
141,2.9854857023677037,0.04255494947061834,266109.20061835664,ocean
143,3.0062507758071213,0.24468464565190037,752858.307454905,ocean
144,1.780184655890285,2.282007302458121,291783.646569206,ocean
145,1.5862988426817841,3.2262349799465317,2267485.573094356,ocean
146,2.192498464152196,4.601049354280461,839965.0719223757,ocean
147,1.8525019957498179,17.949463739856252,4796046.929757404,ocean
148,1.4130535918082061,2.701954953584885,1654924.6079818942,ocean
149,1.3212634717045018,2.192254566221851,318676.27731966245,ocean
150,2.6872150516385997,3.4937828704034923,353577.4909069377,ocean
151,1.9918935275854128,39.98077361430358,406868.4924904729,ocean
152,2.433160668732902,130.03738022665976,132164.75779320666,ocean
153,1.6499864859135045,5.176767590900854,1971930.3565938715,ocean
154,2.1161014048835716,2.9826843658338245,318189.8766562425,ocean
155,3.1378065573343714,83.98697957774723,668228.9554326971,ocean
156,1.3253790810306127,8.168628137233409,322216.4359581104,ocean
157,0.8480884752798336,6.952993795990375,746719.3545349736,ocean
158,0.873015556634967,1.8428645327449917,438123.0108746276,ocean
159,1.842295785400056,2.4375450684905404,444836.56279362744,ocean
161,1.1800031349403495,17.17796030941429,262077.4018264462,ocean
162,1.6427150279863822,2.276288573684954,4095575.8091036263,ocean
163,3.0711362567431197,2.2471342165147226,8586398.889644088,ocean
164,5.372955874262307,31.527937939286748,36151.70869871595,ocean
166,3.7541583811797663,9.013168762383312,245907.4172813705,ocean
167,2.585092275174418,1.4177247733381213,136527.51862587794,ocean
168,2.708377616770302,1.036191891837869,128999.22373797631,ocean
169,3.044106096738455,0.26764066887368987,135642.0423483282,ocean
171,2.7811215727133085,1.4098536807910969,3661285.49596286,ocean
172,1.4185856458473687,2.2651247098049043,1083156.6793353872,ocean
173,2.4190979280222362,1.8998636841154435,129273.42445390145,ocean
174,0.019902487463532428,0.019530374599726407,80776.56962516296,ocean
175,2.3239485550148506,1.23141648291915,100555.69956351221,ocean
176,2.222702835621877,1.557598638045022,56527.2689876618,ocean
177,2.9379680024393315,0.16254050110895202,64024.12680058959,ocean
178,0.01914905201628406,0.018842532453151175,32058.782339906877,ocean
179,2.7178777963110745,0.24415709624526716,343182.31371182395,ocean
180,2.9527569929755852,0.11925611471795244,725087.1863949904,ocean
181,2.9775977472801984,0.052277503621962776,426095.7280033806,ocean
182,2.51876683962524,0.27036348960455664,555625.8881698243,ocean
183,2.991681684300048,0.01746457838591276,311578.49505886826,ocean
184,1.9710741278431316,0.054036535309530356,538616.7096219823,ocean
185,2,0,211.32668672239527,ocean
186,1.9732237230685155,0.02642544969978823,7435.730324852892,ocean
187,1.9094394769897896,0.15863709270275375,55571.059393296346,ocean
188,1.6576086998527535,0.45690481850534914,160.67814094438978,ocean
189,0.01331424490018225,0.013360729313718664,6099.656645713775,ocean
190,43.25160384250239,124.9836444030092,32260.503263525723,ocean
191,30.816706097748945,368.70962591066336,165742.12320405524,ocean
192,32.39548876879018,403.6958265617288,580.7117620858257,ocean
193,3.1208357742130652,1.588522105640419,105821.40174462312,ocean
194,3.182842443875282,0.8024533952657625,109877.65157768007,ocean
195,2.9865749444252216,0.49916049866021206,173782.14305001375,ocean
196,3.124563200492913,0.7372110099052581,182427.32569989344,ocean
197,3.3710691801410246,3.36598693229153,14856.615370186728,ocean
198,3.0599953765673935,0.6907814781353633,193910.57334169527,ocean
199,2.9134711242751874,1.199422886081524,13139.804366363698,ocean
200,2.7820611473599954,1.0012723451377317,494792.6196783616,ocean
202,4.305804920599826,280.6881200127295,243084.1975332458,ocean
203,7.644613112104475,282.5216539714359,1636035.3204569768,ocean
204,1.493934202962196,8.276963432879555,83090.68417068315,ocean
205,8.722422055661763,903.2221563847446,512017.4911812634,ocean
206,194.81909385700462,12813.135779580602,448354.8902229416,ocean
207,84.2316737707835,8051.426595222497,646356.6433240613,ocean
208,247.52708797134426,16533.11336336557,773.7001848496857,ocean
209,11.843055882442146,119.31539083851985,878934.7607522293,ocean
210,7.398526252829857,447.537557156871,4042527.5713488027,ocean
212,0.7103675147468048,16.183467273580327,1055280.7682092192,ocean
213,0.20051414044020047,0.47418233595127807,31880912.49698474,ocean
214,12.33952502669604,1225.4482659140888,235107.05176274118,ocean
215,128.81666676098197,8580.499999999998,104.79009272462166,ocean
216,64.78047034190502,13754.11845584039,5919091.084551883,ocean
218,1.3376326681310473,2.423867425764788,5705444.170413194,ocean
219,3.286082115656662,0.2362729343766587,12548.61358227159,ocean
220,7.958333311421383,33.332175883128116,419.1603685367269,ocean
221,8.792966263484775,25.34303262358509,5487.507857562202,ocean
222,0.2446775060022466,0.5846906215073058,155536.4413908788,ocean
223,2.2194434831111374,1.6204405243745517,1725819.4718012079,ocean
224,1.4292024163262285,2.6119540422212957,3645502.361596807,ocean
227,2.9411939394705326,0.17921901806657273,2940.235349367745,ocean
228,3,0,8679.239415455932,ocean
231,20.221962946788867,5581.755791004729,40035.92813156895,ocean
232,1,NaN,0.8732507349826286,ocean
237,52.31990338251278,13501.16518476334,2167.4084165323284,ocean
244,3.241364642717407,3.583265284462022,30792.568716515765,ocean
245,3.689702612057502,9.613093268397364,13331.046284902208,ocean
247,109.3103103255852,20965.013563694738,25298.948105875224,ocean
248,6.642482757892556,23.801794030457668,9496.602141975081,ocean
249,5.923976600083067,21.781650036247946,2090.562344768578,ocean
250,3.906914895058,12.257964631927514,24954.01405305944,ocean
255,12.561891139916227,1495.2381260546895,1443828.4594577658,ocean
260,0.010165244022347721,0.009979225195600903,2543061.685515785,ocean
261,3.0142161169235684,0.16730096668741876,2646021.444451111,ocean
262,2.880957557142349,0.40983566613745814,5346352.974137076,ocean
263,2.923454804004654,0.7318378960978602,7356176.301463218,ocean
264,2.3857456673731674,1.8628668963261854,9123078.729149165,ocean
266,1.1463954921941955,2.3488917249129475,12370113.270638768,ocean
267,1.29339316492197,2.1497717734637334,14999334.24349545,ocean
269,1.3268273186690482,1.8920041327368897,17096223.292498417,ocean
270,0.9962037560335424,2.024302984250797,22248367.91479041,ocean
272,3.16623836188117,0.40509425017438766,10320336.973856911,ocean
273,3,0,4599525.336512933,ocean
274,2.017742138393164,1.8939957612948701,6369647.439830678,ocean
275,2.197037866379161,1.9699815922777009,30577492.28192354,ocean
276,0.8957354639366509,1.9896789772378922,20276638.405868538,ocean
277,0.9739505657300801,2.108723832742448,24797284.746692583,ocean
1,2.020519867301438,1.8117890037607074,470276.10427541216,climate
2,1.306191793045282,2.5671728305060317,330244.23029043333,climate
3,5.388728694173232,10.350011680944531,432762.99763008044,climate
4,2.358434018946843,5.472515136109069,475427.4105727474,climate
5,13.720319379790501,1509.3372891136783,1371891.8073793594,climate
6,12.096709495661484,1117.4259940038723,621635.7873125,climate
7,13.933410097650547,2473.1765043332734,1607790.0243401737,climate
8,4.31337194887878,224.88814324980504,608156.2883439019,climate
9,4.1954370407900585,308.36233496332903,3010915.3920788644,climate
10,1.6944844557108967,19.037598885020508,309784.8379646826,climate
11,6.045465008334684,390.67164436089166,2003934.1241497751,climate
12,5.986067665854303,0.02767769916062089,409538.02010746935,climate
13,5.061217857813868,93.70756213953548,976310.0811383444,climate
14,16.30038951277093,2044.8046098649547,342182.4415944863,climate
15,57.5725018578234,14373.043533813796,1830947.5125717814,climate
16,26.412979937071636,2946.2233094883572,6958627.1410884755,climate
17,21.277161414441956,4195.369935575013,2405997.990851046,climate
18,13.37123089392078,1622.2033105653022,1289276.1716676492,climate
19,4.940416065992326,143.18094051754085,747968.9763842642,climate
20,3.825631056728384,1.6096103635069485,325237.0103425239,climate
21,3.0897731857954644,1.7446988791357394,116131.00037764767,climate
24,72.62241942298255,258.40042244002973,47826.19822795977,climate
25,84.52803436035127,4346.515360796574,307069.9013025786,climate
26,9.8076079831429,1136.9131795428511,664068.7887733956,climate
28,4.425627699007133,491.2085003868471,165274.9340384028,climate
29,6.862455920075287,840.5294401414665,63653.86848826811,climate
30,6.094474644703985,696.1019783764318,43846.794489988955,climate
31,7.434652981247434,808.7675832002426,1340756.0511784144,climate
32,1.725247170147909,95.47860354316178,316556.89769896655,climate
33,5.7332990073746775,614.0917165290307,62757.913199536786,climate
34,0.9805101748351963,0.009373118728856385,122886.46832907284,climate
35,1.153267865675214,28.667681840754927,125915.77525636103,climate
36,1.1041602425728114,13.952045634006618,271867.41621694993,climate
37,3.355803418254649,242.321832445642,1280387.352064579,climate
38,8.17784073880981,963.5311457827263,642950.9653507594,climate
39,6.9867858597067265,523.3670369067848,922100.4196812327,climate
40,8.21075666245048,735.86615776674,533876.7044826233,climate
41,17.3120126412613,1511.9215210257794,574461.9073133098,climate
42,17.834112601205586,2008.2227782021973,1204658.171930188,climate
43,12.470401187277943,1268.9835916369648,113143.6094567071,climate
44,8.115653436008591,531.2039781203979,782341.0000201372,climate
45,107.2921878390405,3093.149136364234,79241.39476781989,climate
46,46.91811624254965,2476.951728510956,6978.146907149391,climate
47,15.737280625717949,1461.6016828334293,549161.2127544791,climate
48,6.347621408821076,213.16571628495225,538811.4445574345,climate
49,41.88254673890908,3605.148676148873,67146.87158407478,climate
50,53.95795102742257,3621.793651727236,220612.8354084064,climate
51,38.369393339653406,99.1435448753485,11817.702683632866,climate
52,40.27935937238912,110.63166215179056,7269.81267851454,climate
53,6.388427688211878,160.68431680152995,222582.8891656227,climate
54,40.91024847065128,90.8477247199963,53629.82290118264,climate
55,3.6599943233421905,0.4816679593806646,956835.715671176,climate
56,3.862621770740013,0.1975601393819039,800403.3189574188,climate
57,4.320617909509667,0.31505530099425394,455325.17781000386,climate
58,4.147154177980853,0.15129173517214603,449816.71195999417,climate
59,4.46536246662511,1.3553785601339934,3437.1150296768797,climate
60,5.497925313873065,0.3333333333333333,420.90687413977173,climate
61,3.0162444280480463,0.9456941670432425,99719.1253557578,climate
62,4.899330814191875,0.18732543116505268,274777.96100855886,climate
63,3.9799670605746593,0.04230084188842114,252913.50822788282,climate
64,3.985475602842439,0.030269641399226475,156380.00167969576,climate
65,3.9976902709288757,0.0023633648747864535,20668.09925731595,climate
66,4.063999229227175,0.07949563325434601,160129.7404779088,climate
67,2.000474127116185,0.00976379173790678,357310.63797690766,climate
68,1.9997774280203748,2.2294996455327014e-4,54928.34677923298,climate
69,1.1243890811089339,0.1469222001096855,29302.802892077827,climate
70,1.4431250454229627,0.35772117260651176,36181.399209337986,climate
71,0.2872613212575708,0.44530504632606666,35077.6102501091,climate
72,0.7290060368996379,0.5071213867560376,29220.717319840445,climate
73,3.1016239623828095,5.2872925822069385,7668814.0500031235,climate
74,0.2920337033926473,0.4104438414811198,22800.57765015656,climate
75,0.5109290157981582,0.32062869525318766,132677.3559912722,climate
76,0.722683705269026,1.1451284103395025,255982.11142171288,climate
77,2.149443561058702,0.1591384415655122,10436.219964995365,climate
78,2.079478915829529,0.10450136032823998,19238.587742940446,climate
79,2.36791499795736,37.793514307912815,27701.260966673646,climate
80,2.110477806510682,0.15683686996575355,493026.0333702453,climate
81,2.0261497726331767,0.039102280261756314,98279.13483994301,climate
82,2.3897443745165745,0.3874058404167846,11398.542307125199,climate
84,4.070643824140612,0.1900341971020404,127890.19524225696,climate
85,2.2435196195005944,0.18426162839478255,444314.35883383604,climate
86,1.4148210152276104,0.6432095222228617,447550.62619722233,climate
88,5.839168289361046,0.4454757481314375,756548.6652133735,climate
89,3.6048470385785873,2.8424475658487003,1446146.0670200028,climate
90,4.405476279137661,5.173857668997647,473534.20289585623,climate
91,4.527927454912725,4.980642988046625,575481.8642266805,climate
92,4.101020717242645,2.425695232440623,509323.512528336,climate
93,4.589272763455558,1.3071493447257092,567116.1218169155,climate
94,4.629635302135815,0.5736321465462432,416219.26175783615,climate
95,3.485414064789552,5.7263239101673316,548163.9603456538,climate
96,4.062164214239844,0.25410253114902615,160642.33867203808,climate
97,3.1971172875243963,0.6903878035945412,249308.72902884654,climate
98,2,0,15472.257173283844,climate
99,2,0,30376.028093295517,climate
100,1.5796229268193223,0.4000780613395746,40049.0268926921,climate
101,1.7074272534351622,1.4659871326152443,562077.4649074952,climate
102,3.3431262685947303,30.748046620105786,1069909.4651309822,climate
103,1.900353981115499,0.09086101203621104,131487.98841602725,climate
104,1.6346652487672437,0.2511254604372298,310399.60650976264,climate
105,2.6983733671000847,2.8531679499589284,439819.73711912334,climate
106,1.9993795778566,4.134215529325276e-4,227078.38415114532,climate
107,3.3401163511580405,1.6052505747857182,434156.70585782686,climate
108,1.5095045341904048,0.47692929128884165,451530.90320767596,climate
110,3.259034325915249,20.6049891138263,595855.6779561948,climate
111,1.665069829004455,8.21818792812031,154215.2130139907,climate
112,3.3251345736956726,21.480171454529714,366252.7258963628,climate
113,1.1062945273829115,1.350163803288889,118893.09254785218,climate
114,2.0789322046083707,11.792943663468328,124240.88031172997,climate
115,1.7539658528884583,8.323838274596374,271240.42217968695,climate
116,1.6317872061632879,6.583116492934154,212082.04861819273,climate
117,1.5604564563535017,5.858571650003723,80656.93428017793,climate
118,1.6240481491967642,4.1891161076021355,93003.82692820275,climate
119,2.795431643118104,14.879856205734479,10398.670188705073,climate
120,1.9408840401435599,5.044899554473118,108380.89975946628,climate
121,1.974885593527904,9.769397919243108,7823.453666438211,climate
122,2.2651064334975457,11.848447152610461,15260.93048479013,climate
123,1.3623305269640635,2.526443054100394,29241.675337873658,climate
124,1.8150028147207093,0.8869928401610728,184593.86085378358,climate
125,2.633798139676809,14.907737620092748,26302.31323668232,climate
126,4.77932075663153,25.40122069898883,75774.58920154162,climate
127,1.986774938131454,8.919489952656182,36778.70275152717,climate
129,3.7522863742194286,26.525905225955025,330280.033584935,climate
130,1.2336150466204734,6.707610662123523,576146.4080375767,climate
131,5.726447401965357,28.183548629383967,222098.23498615628,climate
132,2.5657850746572297,10.997282596496913,730389.5651084468,climate
133,4.0774993998432345,25.512404734013945,219200.7889466171,climate
134,3.6876567605996384,14.89889610378055,94119.84140628278,climate
135,2.8756462507473213,11.144185327299468,3282822.977876072,climate
136,2.1248294480396828,9.873211949205606,119043.29167968156,climate
137,1.7402761201743977,4.865419718975113,1077088.4596856267,climate
138,0.37269922475443196,1.2790116355878374,836377.7577110757,climate
139,3.5875414953806013,26.058943695298684,473597.9502217499,climate
140,1.7647779041950509,5.1128961331953775,138363.09174008973,climate
141,3.7150968823271975,0.8370789121419907,266109.20061835664,climate
143,3.94429243133121,0.6762088535043072,752858.307454905,climate
144,3.0190032970665484,0.7027864249633703,291783.646569206,climate
145,3.4113796631019873,5.511548755456981,2267485.573094356,climate
146,0.35880108781293274,1.118426618647573,839965.0719223757,climate
147,2.221710181654033,25.52484473495648,4796046.929757404,climate
148,0.08241417937542214,1.4349979563675133,1654924.6079818942,climate
149,0,0,318676.27731966245,climate
150,0.13001463737005045,2.5517294605320515,353577.4909069377,climate
151,5.478690372877158,37.821857216196356,406868.4924904729,climate
152,7.503713302978612,301.9475338422049,132164.75779320666,climate
153,4.114401515073993,9.50894180515032,1971930.3565938715,climate
154,6.0865456945898035,11.342570606437324,318189.8766562425,climate
155,6.961578370011931,117.75982445317575,668228.9554326971,climate
156,4.07836633028955,20.95069616269622,322216.4359581104,climate
157,0.38524559831229527,13.266940198480551,746719.3545349736,climate
158,0.00884300183680434,0.018684189541115743,438123.0108746276,climate
159,0.7354098817136852,2.7569769702603053,444836.56279362744,climate
161,5.409169314922297,52.4092202303205,262077.4018264462,climate
162,4.005232300385962,10.168230155795172,4095575.8091036263,climate
163,2.637049897389182,8.731856989992133,8586398.889644088,climate
164,5.428456405869527,37.48556511720803,36151.70869871595,climate
166,1.7702272732418005,9.027397706574057,245907.4172813705,climate
167,2.149190247144853,0.139678667311555,136527.51862587794,climate
168,2.1375344395179976,0.12604593610779768,128999.22373797631,climate
169,2.49098478511424,0.28565031460534834,135642.0423483282,climate
171,2.0608409489470056,1.0266509909869506,3661285.49596286,climate
172,4.337562975004682,5.275437069571006,1083156.6793353872,climate
173,4.055666263960198,1.0249355555143111,129273.42445390145,climate
174,1.0404932559575828,0.07472395432251734,80776.56962516296,climate
175,2.313805351746673,1.2949369768950405,100555.69956351221,climate
176,2.7335887447260263,1.5921563930464353,56527.2689876618,climate
177,4.049170042888817,1.0801227028434195,64024.12680058959,climate
178,1.2492373067649798,0.3650834229043529,32058.782339906877,climate
179,5.43565211350392,1.5921378912252553,343182.31371182395,climate
180,4.297344071366206,0.8259110702025119,725087.1863949904,climate
181,5.141365162198288,0.44336159852559043,426095.7280033806,climate
182,4.894563078160471,1.3857694665364915,555625.8881698243,climate
183,4.576280655233749,1.5044416575758712,311578.49505886826,climate
184,3.101408085346874,0.9808698501144458,538616.7096219823,climate
185,4.5,0.5,211.32668672239527,climate
186,2.4967704064297234,0.5562284808656545,7435.730324852892,climate
187,2.7089743395963795,0.7942740571111921,55571.059393296346,climate
188,2.581521741134198,0.8026252818440172,160.67814094438978,climate
189,1.3216893341745803,0.27492110718415813,6099.656645713775,climate
190,42.132627751146146,67.54992759749696,32260.503263525723,climate
191,29.656875610161446,366.8696493139769,165742.12320405524,climate
192,30.112782005770693,372.46004704216404,580.7117620858257,climate
193,4.100868398025824,0.16548868888167223,105821.40174462312,climate
194,4.110083236964978,0.1900898927992784,109877.65157768007,climate
195,2.0112107173039817,0.01474209273828588,173782.14305001375,climate
196,1.984940595292667,0.01600023133968533,182427.32569989344,climate
197,1.5874919177588942,0.46834384499872217,14856.615370186728,climate
198,1.485901454255954,0.4600128791028282,193910.57334169527,climate
199,1.7232006382552727,0.24179886643265397,13139.804366363698,climate
200,1.8507297788708166,0.3713240034518175,494792.6196783616,climate
202,13.71229707160815,1486.3917120166907,243084.1975332458,climate
203,6.784918600545324,275.4564356068143,1636035.3204569768,climate
204,4.164815224041744,7.512589144881573,83090.68417068315,climate
205,56.506510792159574,4411.576795250386,512017.4911812634,climate
206,212.25834775997097,10831.31074956819,448354.8902229416,climate
207,85.50504814589623,8010.701901069427,646356.6433240613,climate
208,244.95485320184028,15928.714979264423,773.7001848496857,climate
209,8.982339286841972,100.74512782796485,878934.7607522293,climate
210,8.010125752546408,435.95166927434605,4042527.5713488027,climate
212,2.50130291125387,292.10050621568246,1055280.7682092192,climate
213,1.3434675183708358,3.3065345924259444,31880912.49698474,climate
214,13.235664168572203,1329.190466228204,235107.05176274118,climate
215,127.85000009287536,8320.5,104.79009272462166,climate
216,85.70453425312982,16803.03726527201,5919091.084551883,climate
218,2.583610070945736,4.805460099763665,5705444.170413194,climate
219,5.11486893998656,0.4970213952557185,12548.61358227159,climate
220,5.958333311421383,33.332175883128116,419.1603685367269,climate
221,6.830681096334382,24.780821810274972,5487.507857562202,climate
222,1.0786901873410903,0.3095657668609594,155536.4413908788,climate
223,2.7827648344890323,1.7975641874543784,1725819.4718012079,climate
224,1.5069352986112987,2.6782800413514694,3645502.361596807,climate
227,6.485991484493709,0.6124117847014969,2940.235349367745,climate
228,3.279907434985657,2.578212845094188,8679.239415455932,climate
231,38.472848194570815,10049.263912585753,40035.92813156895,climate
232,2,NaN,0.8732507349826286,climate
237,49.582191861044514,13613.53813218901,2167.4084165323284,climate
244,1.2560830366111166,3.531612544400527,30792.568716515765,climate
245,1.710729731118702,9.519832537739935,13331.046284902208,climate
247,109.00149578403649,21190.120370673678,25298.948105875224,climate
248,4.671724137528549,23.496803028274112,9496.602141975081,climate
249,3.923976600083067,21.781650036247942,2090.562344768578,climate
250,1.926441770906201,12.163184573396782,24954.01405305944,climate
