iucn_sid,cat_score,sens,code,stressor
133176,0,1,6.1,direct_human
132902,NA,1,1.1,direct_human
132902,NA,1,1.2,direct_human
132902,NA,1,1.3,direct_human
132902,NA,1,4.3,shipping
132902,NA,1,6.1,direct_human
133454,NA,1,1.1,direct_human
133454,NA,1,1.2,direct_human
133454,NA,1,1.3,direct_human
133454,NA,1,4.3,shipping
133454,NA,1,6.1,direct_human
133132,0.4,1,1.1,direct_human
133132,0.4,1,1.2,direct_human
133132,0.4,1,1.3,direct_human
133132,0.4,1,4.3,shipping
133132,0.4,1,6.1,direct_human
133354,0.4,1,1.1,direct_human
133354,0.4,1,1.2,direct_human
133354,0.4,1,1.3,direct_human
133354,0.4,1,4.3,shipping
133354,0.4,1,6.1,direct_human
133692,0.6,1,1.1,direct_human
133692,0.6,1,1.2,direct_human
133692,0.6,1,1.3,direct_human
133692,0.6,1,4.3,shipping
133692,0.6,1,6.1,direct_human
133408,0,1,1.1,direct_human
133408,0,1,1.2,direct_human
133408,0,1,1.3,direct_human
133408,0,1,4.3,shipping
133408,0,1,6.1,direct_human
132876,0,1,1.1,direct_human
132876,0,1,1.2,direct_human
132876,0,1,1.3,direct_human
132876,0,1,4.3,shipping
132876,0,1,6.1,direct_human
133143,0,1,1.1,direct_human
133143,0,1,1.2,direct_human
133143,0,1,1.3,direct_human
133143,0,1,4.3,shipping
133143,0,1,6.1,direct_human
133006,0.8,1,1.1,direct_human
133006,0.8,1,1.2,direct_human
133006,0.8,1,1.3,direct_human
133006,0.8,1,4.3,shipping
133006,0.8,1,6.1,direct_human
133531,0.4,1,1.1,direct_human
133531,0.4,1,1.2,direct_human
133531,0.4,1,1.3,direct_human
133531,0.4,1,4.3,shipping
133531,0.4,1,6.1,direct_human
133520,0,1,1.1,direct_human
133520,0,1,1.2,direct_human
133520,0,1,1.3,direct_human
133520,0,1,4.3,shipping
133520,0,1,6.1,direct_human
133316,0,1,1.1,direct_human
133316,0,1,1.2,direct_human
133316,0,1,1.3,direct_human
133316,0,1,4.3,shipping
133316,0,1,6.1,direct_human
133225,0.2,1,1.1,direct_human
133225,0.2,1,1.2,direct_human
133225,0.2,1,1.3,direct_human
133225,0.2,1,4.3,shipping
133225,0.2,1,6.1,direct_human
133444,NA,1,1.1,direct_human
133444,NA,1,1.2,direct_human
133444,NA,1,1.3,direct_human
133444,NA,1,4.3,shipping
133444,NA,1,6.1,direct_human
133640,0,1,1.1,direct_human
133640,0,1,1.2,direct_human
133640,0,1,1.3,direct_human
133640,0,1,4.3,shipping
133640,0,1,6.1,direct_human
133650,0.2,1,1.1,direct_human
133650,0.2,1,1.2,direct_human
133650,0.2,1,1.3,direct_human
133650,0.2,1,4.3,shipping
133650,0.2,1,6.1,direct_human
133318,NA,1,1.1,direct_human
133318,NA,1,1.2,direct_human
133318,NA,1,1.3,direct_human
133318,NA,1,4.3,shipping
133318,NA,1,6.1,direct_human
133260,0.2,1,1.1,direct_human
133260,0.2,1,1.2,direct_human
133260,0.2,1,1.3,direct_human
133260,0.2,1,4.3,shipping
133260,0.2,1,6.1,direct_human
133005,NA,1,1.1,direct_human
133005,NA,1,1.2,direct_human
133005,NA,1,1.3,direct_human
133005,NA,1,4.3,shipping
133005,NA,1,6.1,direct_human
133457,0,1,1.1,direct_human
133457,0,1,1.2,direct_human
133457,0,1,1.3,direct_human
133457,0,1,4.3,shipping
133457,0,1,6.1,direct_human
133232,0,1,1.1,direct_human
133232,0,1,1.2,direct_human
133232,0,1,1.3,direct_human
133232,0,1,4.3,shipping
133232,0,1,6.1,direct_human
133655,NA,1,1.1,direct_human
133655,NA,1,1.2,direct_human
133655,NA,1,1.3,direct_human
133655,NA,1,4.3,shipping
133655,NA,1,6.1,direct_human
133141,NA,1,1.1,direct_human
133141,NA,1,1.2,direct_human
133141,NA,1,1.3,direct_human
133141,NA,1,4.3,shipping
133141,NA,1,6.1,direct_human
133487,NA,1,1.1,direct_human
133487,NA,1,1.2,direct_human
133487,NA,1,1.3,direct_human
133487,NA,1,4.3,shipping
133487,NA,1,6.1,direct_human
133538,0,1,1.1,direct_human
133538,0,1,1.2,direct_human
133538,0,1,1.3,direct_human
133538,0,1,4.3,shipping
133538,0,1,6.1,direct_human
133021,0,1,1.1,direct_human
133021,0,1,1.2,direct_human
133021,0,1,1.3,direct_human
133021,0,1,4.3,shipping
133021,0,1,6.1,direct_human
133572,0.2,1,1.1,direct_human
133572,0.2,1,1.2,direct_human
133572,0.2,1,1.3,direct_human
133572,0.2,1,4.3,shipping
133572,0.2,1,6.1,direct_human
133015,0,1,1.1,direct_human
133015,0,1,1.2,direct_human
133015,0,1,1.3,direct_human
133015,0,1,4.3,shipping
133015,0,1,6.1,direct_human
133458,0.2,1,1.1,direct_human
133458,0.2,1,1.2,direct_human
133458,0.2,1,1.3,direct_human
133458,0.2,1,4.3,shipping
133458,0.2,1,6.1,direct_human
133610,NA,1,1.1,direct_human
133610,NA,1,1.2,direct_human
133610,NA,1,1.3,direct_human
133610,NA,1,4.3,shipping
133610,NA,1,6.1,direct_human
133222,0,1,1.1,direct_human
133222,0,1,1.2,direct_human
133222,0,1,1.3,direct_human
133222,0,1,4.3,shipping
133222,0,1,6.1,direct_human
133468,0,1,1.1,direct_human
133468,0,1,1.2,direct_human
133468,0,1,1.3,direct_human
133468,0,1,4.3,shipping
133468,0,1,6.1,direct_human
133124,0.4,1,1.1,direct_human
133124,0.4,1,1.2,direct_human
133124,0.4,1,1.3,direct_human
133124,0.4,1,4.3,shipping
133124,0.4,1,6.1,direct_human
133229,0.4,1,1.1,direct_human
133229,0.4,1,1.2,direct_human
133229,0.4,1,1.3,direct_human
133229,0.4,1,4.3,shipping
133229,0.4,1,6.1,direct_human
133352,NA,1,1.1,direct_human
133352,NA,1,1.2,direct_human
133352,NA,1,1.3,direct_human
133352,NA,1,4.3,shipping
133352,NA,1,6.1,direct_human
133320,0.4,1,1.1,direct_human
133320,0.4,1,1.2,direct_human
133320,0.4,1,1.3,direct_human
133320,0.4,1,4.3,shipping
133320,0.4,1,6.1,direct_human
133547,0,1,1.1,direct_human
133547,0,1,1.2,direct_human
133547,0,1,1.3,direct_human
133547,0,1,4.3,shipping
133547,0,1,6.1,direct_human
133596,NA,1,1.1,direct_human
133596,NA,1,1.2,direct_human
133596,NA,1,1.3,direct_human
133596,NA,1,4.3,shipping
133596,NA,1,6.1,direct_human
132879,0.2,1,1.1,direct_human
132879,0.2,1,1.2,direct_human
132879,0.2,1,1.3,direct_human
132879,0.2,1,4.3,shipping
132879,0.2,1,6.1,direct_human
133184,NA,1,1.1,direct_human
133184,NA,1,1.2,direct_human
133184,NA,1,1.3,direct_human
133184,NA,1,4.3,shipping
133184,NA,1,6.1,direct_human
133169,0,1,1.1,direct_human
133169,0,1,1.2,direct_human
133169,0,1,1.3,direct_human
133169,0,1,4.3,shipping
133169,0,1,6.1,direct_human
133359,0.4,1,1.1,direct_human
133359,0.4,1,1.2,direct_human
133359,0.4,1,1.3,direct_human
133359,0.4,1,4.3,shipping
133359,0.4,1,6.1,direct_human
133394,0.4,1,1.1,direct_human
133394,0.4,1,1.2,direct_human
133394,0.4,1,1.3,direct_human
133394,0.4,1,4.3,shipping
133394,0.4,1,6.1,direct_human
133464,0.6,1,1.1,direct_human
133464,0.6,1,1.2,direct_human
133464,0.6,1,1.3,direct_human
133464,0.6,1,4.3,shipping
133464,0.6,1,6.1,direct_human
133212,0,1,1.1,direct_human
133212,0,1,1.2,direct_human
133212,0,1,1.3,direct_human
133212,0,1,4.3,shipping
133212,0,1,6.1,direct_human
133063,0,1,1.1,direct_human
133063,0,1,1.2,direct_human
133063,0,1,1.3,direct_human
133063,0,1,4.3,shipping
133063,0,1,6.1,direct_human
133625,0,1,1.1,direct_human
133625,0,1,1.2,direct_human
133625,0,1,1.3,direct_human
133625,0,1,4.3,shipping
133625,0,1,6.1,direct_human
132930,0.4,1,1.1,direct_human
132930,0.4,1,1.2,direct_human
132930,0.4,1,1.3,direct_human
132930,0.4,1,4.3,shipping
132930,0.4,1,6.1,direct_human
133633,0.4,1,1.1,direct_human
133633,0.4,1,1.2,direct_human
133633,0.4,1,1.3,direct_human
133633,0.4,1,4.3,shipping
133633,0.4,1,6.1,direct_human
133418,0,1,1.1,direct_human
133418,0,1,1.2,direct_human
133418,0,1,1.3,direct_human
133418,0,1,4.3,shipping
133418,0,1,6.1,direct_human
132987,0,1,1.1,direct_human
132987,0,1,1.2,direct_human
132987,0,1,1.3,direct_human
132987,0,1,4.3,shipping
132987,0,1,6.1,direct_human
132892,0.4,1,1.1,direct_human
132892,0.4,1,1.2,direct_human
132892,0.4,1,1.3,direct_human
132892,0.4,1,4.3,shipping
132892,0.4,1,6.1,direct_human
133235,0.4,1,1.1,direct_human
133235,0.4,1,1.2,direct_human
133235,0.4,1,1.3,direct_human
133235,0.4,1,4.3,shipping
133235,0.4,1,6.1,direct_human
133327,0.4,1,1.1,direct_human
133327,0.4,1,1.2,direct_human
133327,0.4,1,1.3,direct_human
133327,0.4,1,4.3,shipping
133327,0.4,1,6.1,direct_human
133470,0.2,1,1.1,direct_human
133470,0.2,1,1.2,direct_human
133470,0.2,1,1.3,direct_human
133470,0.2,1,4.3,shipping
133470,0.2,1,6.1,direct_human
132983,0.2,1,1.1,direct_human
132983,0.2,1,1.2,direct_human
132983,0.2,1,1.3,direct_human
132983,0.2,1,4.3,shipping
132983,0.2,1,6.1,direct_human
133079,0.4,1,1.1,direct_human
133079,0.4,1,1.2,direct_human
133079,0.4,1,1.3,direct_human
133079,0.4,1,4.3,shipping
133079,0.4,1,6.1,direct_human
132982,NA,1,1.1,direct_human
132982,NA,1,1.2,direct_human
132982,NA,1,1.3,direct_human
132982,NA,1,4.3,shipping
132982,NA,1,6.1,direct_human
133096,0,1,1.1,direct_human
133096,0,1,1.2,direct_human
133096,0,1,1.3,direct_human
133096,0,1,4.3,shipping
133096,0,1,6.1,direct_human
133535,0,1,1.1,direct_human
133535,0,1,1.2,direct_human
133535,0,1,1.3,direct_human
133535,0,1,4.3,shipping
133535,0,1,6.1,direct_human
133452,0,1,1.1,direct_human
133452,0,1,1.2,direct_human
133452,0,1,1.3,direct_human
133452,0,1,4.3,shipping
133452,0,1,6.1,direct_human
133039,0,1,1.1,direct_human
133039,0,1,1.2,direct_human
133039,0,1,1.3,direct_human
133039,0,1,4.3,shipping
133039,0,1,6.1,direct_human
133522,0,1,1.1,direct_human
133522,0,1,1.2,direct_human
133522,0,1,1.3,direct_human
133522,0,1,4.3,shipping
133522,0,1,6.1,direct_human
133687,0.2,1,1.1,direct_human
133687,0.2,1,1.2,direct_human
133687,0.2,1,1.3,direct_human
133687,0.2,1,4.3,shipping
133687,0.2,1,6.1,direct_human
133671,0.2,1,1.1,direct_human
133671,0.2,1,1.2,direct_human
133671,0.2,1,1.3,direct_human
133671,0.2,1,4.3,shipping
133671,0.2,1,6.1,direct_human
133162,0.4,1,1.1,direct_human
133162,0.4,1,1.2,direct_human
133162,0.4,1,1.3,direct_human
133162,0.4,1,4.3,shipping
133162,0.4,1,6.1,direct_human
133068,0,1,1.1,direct_human
133068,0,1,1.2,direct_human
133068,0,1,1.3,direct_human
133068,0,1,4.3,shipping
133068,0,1,6.1,direct_human
133138,NA,1,1.1,direct_human
133138,NA,1,1.2,direct_human
133138,NA,1,1.3,direct_human
133138,NA,1,4.3,shipping
133138,NA,1,6.1,direct_human
133173,0.4,1,1.1,direct_human
133173,0.4,1,1.2,direct_human
133173,0.4,1,1.3,direct_human
133173,0.4,1,4.3,shipping
133173,0.4,1,6.1,direct_human
133477,NA,1,1.1,direct_human
133477,NA,1,1.2,direct_human
133477,NA,1,1.3,direct_human
133477,NA,1,4.3,shipping
133477,NA,1,6.1,direct_human
132961,NA,1,1.1,direct_human
132961,NA,1,1.2,direct_human
132961,NA,1,1.3,direct_human
132961,NA,1,4.3,shipping
132961,NA,1,6.1,direct_human
133482,0.2,1,1.1,direct_human
133482,0.2,1,1.2,direct_human
133482,0.2,1,1.3,direct_human
133482,0.2,1,4.3,shipping
133482,0.2,1,6.1,direct_human
133590,0,1,1.1,direct_human
133590,0,1,1.2,direct_human
133590,0,1,1.3,direct_human
133590,0,1,4.3,shipping
133590,0,1,6.1,direct_human
133541,NA,1,1.1,direct_human
133541,NA,1,1.2,direct_human
133541,NA,1,1.3,direct_human
133541,NA,1,4.3,shipping
133541,NA,1,6.1,direct_human
133223,0.4,1,1.1,direct_human
133223,0.4,1,1.2,direct_human
133223,0.4,1,1.3,direct_human
133223,0.4,1,4.3,shipping
133223,0.4,1,6.1,direct_human
133295,0,1,1.1,direct_human
133295,0,1,1.2,direct_human
133295,0,1,1.3,direct_human
133295,0,1,4.3,shipping
133295,0,1,6.1,direct_human
133034,0,1,1.1,direct_human
133034,0,1,1.2,direct_human
133034,0,1,1.3,direct_human
133034,0,1,4.3,shipping
133034,0,1,6.1,direct_human
132944,0.2,1,1.1,direct_human
132944,0.2,1,1.2,direct_human
132944,0.2,1,1.3,direct_human
132944,0.2,1,4.3,shipping
132944,0.2,1,6.1,direct_human
133587,0,1,1.1,direct_human
133587,0,1,1.2,direct_human
133587,0,1,1.3,direct_human
133587,0,1,4.3,shipping
133587,0,1,6.1,direct_human
133578,0.2,1,1.1,direct_human
133578,0.2,1,1.2,direct_human
133578,0.2,1,1.3,direct_human
133578,0.2,1,4.3,shipping
133578,0.2,1,6.1,direct_human
133342,0.2,1,1.1,direct_human
133342,0.2,1,1.2,direct_human
133342,0.2,1,1.3,direct_human
133342,0.2,1,4.3,shipping
133342,0.2,1,6.1,direct_human
132928,0.4,1,1.1,direct_human
132928,0.4,1,1.2,direct_human
132928,0.4,1,1.3,direct_human
132928,0.4,1,4.3,shipping
132928,0.4,1,6.1,direct_human
133462,NA,1,1.1,direct_human
133462,NA,1,1.2,direct_human
133462,NA,1,1.3,direct_human
133462,NA,1,4.3,shipping
133462,NA,1,6.1,direct_human
132906,NA,1,1.1,direct_human
132906,NA,1,1.2,direct_human
132906,NA,1,1.3,direct_human
132906,NA,1,4.3,shipping
132906,NA,1,6.1,direct_human
133445,0.2,1,1.1,direct_human
133445,0.2,1,1.2,direct_human
133445,0.2,1,1.3,direct_human
133445,0.2,1,4.3,shipping
133445,0.2,1,6.1,direct_human
133371,0,1,1.1,direct_human
133371,0,1,1.2,direct_human
133371,0,1,1.3,direct_human
133371,0,1,4.3,shipping
133371,0,1,6.1,direct_human
133628,0.4,1,1.1,direct_human
133628,0.4,1,1.2,direct_human
133628,0.4,1,1.3,direct_human
133628,0.4,1,4.3,shipping
133628,0.4,1,6.1,direct_human
133564,0,1,1.1,direct_human
133564,0,1,1.2,direct_human
133564,0,1,1.3,direct_human
133564,0,1,4.3,shipping
133564,0,1,6.1,direct_human
133022,0.2,1,1.1,direct_human
133022,0.2,1,1.2,direct_human
133022,0.2,1,1.3,direct_human
133022,0.2,1,4.3,shipping
133022,0.2,1,6.1,direct_human
133334,NA,1,1.1,direct_human
133334,NA,1,1.2,direct_human
133334,NA,1,1.3,direct_human
133334,NA,1,4.3,shipping
133334,NA,1,6.1,direct_human
133428,0,1,1.1,direct_human
133428,0,1,1.2,direct_human
133428,0,1,1.3,direct_human
133428,0,1,4.3,shipping
133428,0,1,6.1,direct_human
133086,NA,1,1.1,direct_human
133086,NA,1,1.2,direct_human
133086,NA,1,1.3,direct_human
133086,NA,1,4.3,shipping
133086,NA,1,6.1,direct_human
133345,0,1,1.1,direct_human
133345,0,1,1.2,direct_human
133345,0,1,1.3,direct_human
133345,0,1,4.3,shipping
133345,0,1,6.1,direct_human
133528,0,1,1.1,direct_human
133528,0,1,1.2,direct_human
133528,0,1,1.3,direct_human
133528,0,1,4.3,shipping
133528,0,1,6.1,direct_human
132957,0.4,1,1.1,direct_human
132957,0.4,1,1.2,direct_human
132957,0.4,1,1.3,direct_human
132957,0.4,1,4.3,shipping
132957,0.4,1,6.1,direct_human
133144,0,1,1.1,direct_human
133144,0,1,1.2,direct_human
133144,0,1,1.3,direct_human
133144,0,1,4.3,shipping
133144,0,1,6.1,direct_human
133054,0,1,1.1,direct_human
133054,0,1,1.2,direct_human
133054,0,1,1.3,direct_human
133054,0,1,4.3,shipping
133054,0,1,6.1,direct_human
133677,NA,1,1.1,direct_human
133677,NA,1,1.2,direct_human
133677,NA,1,1.3,direct_human
133677,NA,1,4.3,shipping
133677,NA,1,6.1,direct_human
133681,NA,1,1.1,direct_human
133681,NA,1,1.2,direct_human
133681,NA,1,1.3,direct_human
133681,NA,1,4.3,shipping
133681,NA,1,6.1,direct_human
133700,0,1,1.1,direct_human
133700,0,1,1.2,direct_human
133700,0,1,1.3,direct_human
133700,0,1,4.3,shipping
133700,0,1,6.1,direct_human
133248,0,1,1.1,direct_human
133248,0,1,1.2,direct_human
133248,0,1,1.3,direct_human
133248,0,1,4.3,shipping
133248,0,1,6.1,direct_human
133415,0.4,1,1.1,direct_human
133415,0.4,1,1.2,direct_human
133415,0.4,1,1.3,direct_human
133415,0.4,1,4.3,shipping
133415,0.4,1,6.1,direct_human
133128,NA,1,1.1,direct_human
133128,NA,1,1.2,direct_human
133128,NA,1,1.3,direct_human
133128,NA,1,4.3,shipping
133128,NA,1,6.1,direct_human
133366,0.2,1,1.1,direct_human
133366,0.2,1,1.2,direct_human
133366,0.2,1,1.3,direct_human
133366,0.2,1,4.3,shipping
133366,0.2,1,6.1,direct_human
133257,0,1,1.1,direct_human
133257,0,1,1.2,direct_human
133257,0,1,1.3,direct_human
133257,0,1,4.3,shipping
133257,0,1,6.1,direct_human
132869,0.2,1,1.1,direct_human
132869,0.2,1,1.2,direct_human
132869,0.2,1,1.3,direct_human
132869,0.2,1,4.3,shipping
132869,0.2,1,6.1,direct_human
133497,0.4,1,1.1,direct_human
133497,0.4,1,1.2,direct_human
133497,0.4,1,1.3,direct_human
133497,0.4,1,4.3,shipping
133497,0.4,1,6.1,direct_human
133617,0.4,1,1.1,direct_human
133617,0.4,1,1.2,direct_human
133617,0.4,1,1.3,direct_human
133617,0.4,1,4.3,shipping
133617,0.4,1,6.1,direct_human
133083,0.2,1,1.1,direct_human
133083,0.2,1,1.2,direct_human
133083,0.2,1,1.3,direct_human
133083,0.2,1,4.3,shipping
133083,0.2,1,6.1,direct_human
132993,0,1,1.1,direct_human
132993,0,1,1.2,direct_human
132993,0,1,1.3,direct_human
132993,0,1,4.3,shipping
132993,0,1,6.1,direct_human
133435,0.4,1,1.1,direct_human
133435,0.4,1,1.2,direct_human
133435,0.4,1,1.3,direct_human
133435,0.4,1,4.3,shipping
133435,0.4,1,6.1,direct_human
132874,0,1,1.1,direct_human
132874,0,1,1.2,direct_human
132874,0,1,1.3,direct_human
132874,0,1,4.3,shipping
132874,0,1,6.1,direct_human
133154,NA,1,1.1,direct_human
133154,NA,1,1.2,direct_human
133154,NA,1,1.3,direct_human
133154,NA,1,4.3,shipping
133154,NA,1,6.1,direct_human
133238,0,1,1.1,direct_human
133238,0,1,1.2,direct_human
133238,0,1,1.3,direct_human
133238,0,1,4.3,shipping
133238,0,1,6.1,direct_human
133414,0,1,1.1,direct_human
133414,0,1,1.2,direct_human
133414,0,1,1.3,direct_human
133414,0,1,4.3,shipping
133414,0,1,6.1,direct_human
133272,0.2,1,1.1,direct_human
133272,0.2,1,1.2,direct_human
133272,0.2,1,1.3,direct_human
133272,0.2,1,4.3,shipping
133272,0.2,1,6.1,direct_human
132859,0,1,1.1,direct_human
132859,0,1,1.2,direct_human
132859,0,1,1.3,direct_human
132859,0,1,4.3,shipping
132859,0,1,6.1,direct_human
133478,0.2,1,1.1,direct_human
133478,0.2,1,1.2,direct_human
133478,0.2,1,1.3,direct_human
133478,0.2,1,4.3,shipping
133478,0.2,1,6.1,direct_human
133424,0.2,1,1.1,direct_human
133424,0.2,1,1.2,direct_human
133424,0.2,1,1.3,direct_human
133424,0.2,1,4.3,shipping
133424,0.2,1,6.1,direct_human
133244,0.2,1,1.1,direct_human
133244,0.2,1,1.2,direct_human
133244,0.2,1,1.3,direct_human
133244,0.2,1,4.3,shipping
133244,0.2,1,6.1,direct_human
133090,0,1,1.1,direct_human
133090,0,1,1.2,direct_human
133090,0,1,1.3,direct_human
133090,0,1,4.3,shipping
133090,0,1,6.1,direct_human
132973,0.4,1,1.1,direct_human
132973,0.4,1,1.2,direct_human
132973,0.4,1,1.3,direct_human
132973,0.4,1,4.3,shipping
132973,0.4,1,6.1,direct_human
133333,0.2,1,1.1,direct_human
133333,0.2,1,1.2,direct_human
133333,0.2,1,1.3,direct_human
133333,0.2,1,4.3,shipping
133333,0.2,1,6.1,direct_human
133278,0,1,1.1,direct_human
133278,0,1,1.2,direct_human
133278,0,1,1.3,direct_human
133278,0,1,4.3,shipping
133278,0,1,6.1,direct_human
133164,0.4,1,1.1,direct_human
133164,0.4,1,1.2,direct_human
133164,0.4,1,1.3,direct_human
133164,0.4,1,4.3,shipping
133164,0.4,1,6.1,direct_human
133024,0,1,1.1,direct_human
133024,0,1,1.2,direct_human
133024,0,1,1.3,direct_human
133024,0,1,4.3,shipping
133024,0,1,6.1,direct_human
132861,NA,1,1.1,direct_human
132861,NA,1,1.2,direct_human
132861,NA,1,1.3,direct_human
132861,NA,1,4.3,shipping
132861,NA,1,6.1,direct_human
133484,0.4,1,1.1,direct_human
133484,0.4,1,1.2,direct_human
133484,0.4,1,1.3,direct_human
133484,0.4,1,4.3,shipping
133484,0.4,1,6.1,direct_human
133300,0.8,1,1.1,direct_human
133300,0.8,1,1.2,direct_human
133300,0.8,1,1.3,direct_human
133300,0.8,1,4.3,shipping
133300,0.8,1,6.1,direct_human
133638,0.2,1,1.1,direct_human
133638,0.2,1,1.2,direct_human
133638,0.2,1,1.3,direct_human
133638,0.2,1,4.3,shipping
133638,0.2,1,6.1,direct_human
133159,0.2,1,1.1,direct_human
133159,0.2,1,1.2,direct_human
133159,0.2,1,1.3,direct_human
133159,0.2,1,4.3,shipping
133159,0.2,1,6.1,direct_human
133183,0,1,1.1,direct_human
133183,0,1,1.2,direct_human
133183,0,1,1.3,direct_human
133183,0,1,4.3,shipping
133183,0,1,6.1,direct_human
133265,NA,1,1.1,direct_human
133265,NA,1,1.2,direct_human
133265,NA,1,1.3,direct_human
133265,NA,1,4.3,shipping
133265,NA,1,6.1,direct_human
133355,NA,1,1.1,direct_human
133355,NA,1,1.2,direct_human
133355,NA,1,1.3,direct_human
133355,NA,1,4.3,shipping
133355,NA,1,6.1,direct_human
133401,0.4,1,1.1,direct_human
133401,0.4,1,1.2,direct_human
133401,0.4,1,1.3,direct_human
133401,0.4,1,4.3,shipping
133401,0.4,1,6.1,direct_human
133211,0.2,1,1.1,direct_human
133211,0.2,1,1.2,direct_human
133211,0.2,1,1.3,direct_human
133211,0.2,1,4.3,shipping
133211,0.2,1,6.1,direct_human
132917,0,1,1.1,direct_human
132917,0,1,1.2,direct_human
132917,0,1,1.3,direct_human
132917,0,1,4.3,shipping
132917,0,1,6.1,direct_human
132990,0.4,1,1.1,direct_human
132990,0.4,1,1.2,direct_human
132990,0.4,1,1.3,direct_human
132990,0.4,1,4.3,shipping
132990,0.4,1,6.1,direct_human
133387,0.4,1,1.1,direct_human
133387,0.4,1,1.2,direct_human
133387,0.4,1,1.3,direct_human
133387,0.4,1,4.3,shipping
133387,0.4,1,6.1,direct_human
133527,NA,1,1.1,direct_human
133527,NA,1,1.2,direct_human
133527,NA,1,1.3,direct_human
133527,NA,1,4.3,shipping
133527,NA,1,6.1,direct_human
133439,0.2,1,1.1,direct_human
133439,0.2,1,1.2,direct_human
133439,0.2,1,1.3,direct_human
133439,0.2,1,4.3,shipping
133439,0.2,1,6.1,direct_human
133570,0,1,1.1,direct_human
133570,0,1,1.2,direct_human
133570,0,1,1.3,direct_human
133570,0,1,4.3,shipping
133570,0,1,6.1,direct_human
133175,0.2,1,1.1,direct_human
133175,0.2,1,1.2,direct_human
133175,0.2,1,1.3,direct_human
133175,0.2,1,4.3,shipping
133175,0.2,1,6.1,direct_human
133032,0.4,1,1.1,direct_human
133032,0.4,1,1.2,direct_human
133032,0.4,1,1.3,direct_human
133032,0.4,1,4.3,shipping
133032,0.4,1,6.1,direct_human
133674,0,1,1.1,direct_human
133674,0,1,1.2,direct_human
133674,0,1,1.3,direct_human
133674,0,1,4.3,shipping
133674,0,1,6.1,direct_human
133189,NA,1,1.1,direct_human
133189,NA,1,1.2,direct_human
133189,NA,1,1.3,direct_human
133189,NA,1,4.3,shipping
133189,NA,1,6.1,direct_human
133384,0.6,1,1.1,direct_human
133384,0.6,1,1.2,direct_human
133384,0.6,1,1.3,direct_human
133384,0.6,1,4.3,shipping
133384,0.6,1,6.1,direct_human
133019,0.4,1,1.1,direct_human
133019,0.4,1,1.2,direct_human
133019,0.4,1,1.3,direct_human
133019,0.4,1,4.3,shipping
133019,0.4,1,6.1,direct_human
133099,0.4,1,1.1,direct_human
133099,0.4,1,1.2,direct_human
133099,0.4,1,1.3,direct_human
133099,0.4,1,4.3,shipping
133099,0.4,1,6.1,direct_human
133131,0.4,1,1.1,direct_human
133131,0.4,1,1.2,direct_human
133131,0.4,1,1.3,direct_human
133131,0.4,1,4.3,shipping
133131,0.4,1,6.1,direct_human
132888,0.2,1,1.1,direct_human
132888,0.2,1,1.2,direct_human
132888,0.2,1,1.3,direct_human
132888,0.2,1,4.3,shipping
132888,0.2,1,6.1,direct_human
133290,0.2,1,1.1,direct_human
133290,0.2,1,1.2,direct_human
133290,0.2,1,1.3,direct_human
133290,0.2,1,4.3,shipping
133290,0.2,1,6.1,direct_human
133282,NA,1,1.1,direct_human
133282,NA,1,1.2,direct_human
133282,NA,1,1.3,direct_human
133282,NA,1,4.3,shipping
133282,NA,1,6.1,direct_human
133153,NA,1,1.1,direct_human
133153,NA,1,1.2,direct_human
133153,NA,1,1.3,direct_human
133153,NA,1,4.3,shipping
133153,NA,1,6.1,direct_human
133567,0.2,1,1.1,direct_human
133567,0.2,1,1.2,direct_human
133567,0.2,1,1.3,direct_human
133567,0.2,1,4.3,shipping
133567,0.2,1,6.1,direct_human
133647,0.4,1,1.1,direct_human
133647,0.4,1,1.2,direct_human
133647,0.4,1,1.3,direct_human
133647,0.4,1,4.3,shipping
133647,0.4,1,6.1,direct_human
133608,NA,1,1.1,direct_human
133608,NA,1,1.2,direct_human
133608,NA,1,1.3,direct_human
133608,NA,1,4.3,shipping
133608,NA,1,6.1,direct_human
132933,0.2,1,1.1,direct_human
132933,0.2,1,1.2,direct_human
132933,0.2,1,1.3,direct_human
132933,0.2,1,4.3,shipping
132933,0.2,1,6.1,direct_human
133204,NA,1,1.1,direct_human
133204,NA,1,1.2,direct_human
133204,NA,1,1.3,direct_human
133204,NA,1,4.3,shipping
133204,NA,1,6.1,direct_human
132924,0.2,1,1.1,direct_human
132924,0.2,1,1.2,direct_human
132924,0.2,1,1.3,direct_human
132924,0.2,1,4.3,shipping
132924,0.2,1,6.1,direct_human
133311,NA,1,1.1,direct_human
133311,NA,1,1.2,direct_human
133311,NA,1,1.3,direct_human
133311,NA,1,4.3,shipping
133311,NA,1,6.1,direct_human
133077,0,1,1.1,direct_human
133077,0,1,1.2,direct_human
133077,0,1,1.3,direct_human
133077,0,1,4.3,shipping
133077,0,1,6.1,direct_human
133656,0.4,1,1.1,direct_human
133656,0.4,1,1.2,direct_human
133656,0.4,1,1.3,direct_human
133656,0.4,1,4.3,shipping
133656,0.4,1,6.1,direct_human
133504,0,1,1.1,direct_human
133504,0,1,1.2,direct_human
133504,0,1,1.3,direct_human
133504,0,1,4.3,shipping
133504,0,1,6.1,direct_human
133243,0.2,1,1.1,direct_human
133243,0.2,1,1.2,direct_human
133243,0.2,1,1.3,direct_human
133243,0.2,1,4.3,shipping
