meow,impact,adj_r2,term,estimate,std.error,statistic,p.value,sig
114,fishing,0.14121160097697605,year,-0.0039423721162796755,0.002424383235932936,-1.6261340442583108,0.13836540240869546,FALSE
114,land-based,NaN,year,0,0,NaN,NaN,NA
114,ocean,0.8910465374224663,year,1.758659892856996e-4,1.9329165312931805e-5,9.0984782031969,7.810115954057872e-6,TRUE
115,climate,0.7577496421428707,year,0.0013186881924656681,2.3210152087376073e-4,5.681514655747984,3.012867709147629e-4,TRUE
115,fishing,-0.10340565482281217,year,-5.791672674580156e-4,0.002310208494757402,-0.25069913333464505,0.8076762972488991,FALSE
115,land-based,0.6162131160895028,year,2.6714084751007814e-4,6.468447860947075e-5,4.129906482247889,0.0025598447271314327,TRUE
115,ocean,0.9143481682355924,year,0.0018755716238196933,1.8068475732988646e-4,10.380353337693867,2.6203382868888238e-6,TRUE
116,climate,0.6801894756487366,year,0.0038477340212019675,8.153788092377065e-4,4.718952685070629,0.0010906938623116524,TRUE
116,fishing,-0.10354151143241541,year,0.0012622122119824314,0.005080061899038335,0.2484639433667866,0.8093521570491506,FALSE
116,land-based,-0.10012723494608244,year,-5.614440009790461e-6,1.87296143524031e-5,-0.29976271289697437,0.7711659242998712,FALSE
116,ocean,0.9413461580966354,year,3.341187004672526e-4,2.6292115105721265e-5,12.70794301347582,4.7184944950139066e-7,TRUE
117,climate,0.5617192886338729,year,0.0038121441168701355,0.0010255844611071411,3.7170455105714466,0.00479246753328798,TRUE
117,fishing,0.21073649527185545,year,0.001320452919789393,6.892670781490492e-4,1.9157347879363742,0.08765320604921034,FALSE
117,land-based,0.9823485287406751,year,9.841065644189993e-5,4.167829556417716e-6,23.611967598426627,2.0903877480618823e-9,TRUE
117,ocean,0.9277360321391693,year,0.0031392485698215375,2.759875730675346e-4,11.374601163847903,1.2131377781380125e-6,TRUE
118,climate,0.7162714726252706,year,0.01782504363365797,0.0034794264571938642,5.1229832999642575,6.254593155940668e-4,TRUE
118,fishing,-0.06548084197187687,year,4.67389022950143e-4,7.528415169104063e-4,0.6208332198100145,0.5501064045680792,FALSE
118,land-based,0.5273158276064732,year,1.0689466203243431e-4,3.065947345370129e-5,3.486513302123579,0.006867746475817029,TRUE
118,ocean,0.9168383154704428,year,2.955035253274694e-4,2.8016712674629384e-5,10.547401786900698,2.2922980739884105e-6,TRUE
119,climate,0.7949401901797954,year,0.009524212049367861,0.00151032942028035,6.3060494760142864,1.3997493977976652e-4,TRUE
119,fishing,0.032064025464634494,year,0.002644185444804463,0.0022917126824161427,1.1538032080080431,0.2782996739431233,FALSE
119,land-based,0.06315346121759824,year,2.0283319678305223e-6,1.5676440435932714e-6,1.2938727870781725,0.2279252273788336,FALSE
119,ocean,0.8787762984467501,year,0.002155430357243974,2.5142798262497144e-4,8.572754451357158,1.2687361530619687e-5,TRUE
120,climate,0.5635915844656072,year,0.005094076700942583,0.0013656347547591281,3.730189703498781,0.004696091585607757,TRUE
120,fishing,0.1633778081255629,year,-0.002540143856236619,0.0014782209043159374,-1.7183790655511653,0.11984963338999546,FALSE
120,land-based,0.45454545454547723,year,1.2258722055759887e-20,7.077576478812612e-21,1.7320508075691616,0.11730680301418583,FALSE
120,ocean,0.9588547538943046,year,6.846982743453105e-4,4.475616326539735e-5,15.298413098664248,9.505950558453784e-8,TRUE
121,climate,0.029685860838884914,year,0.0013233446000803532,0.0011580070873280686,1.1427776345771568,0.28261901903046194,FALSE
121,fishing,0.6022155420670536,year,-0.008902746253862887,0.002216064619367127,-4.017367623695636,0.0030300505364533443,TRUE
121,land-based,-0.04002224428479173,year,-6.397325543876723e-7,8.156384958306116e-7,-0.7843334487740133,0.45299283925684464,FALSE
121,ocean,0.384395725180275,year,6.251081782631996e-6,2.322522415601259e-6,2.691505468640958,0.02473544623594757,TRUE
122,climate,-0.03729344163534276,year,0.0010774811823180297,0.0013463534593196585,0.8002959214458469,0.44415012462847037,FALSE
122,fishing,0.6778718510372737,year,-0.011488190595912159,0.002446870040783439,-4.695055480851721,0.001128000386892429,TRUE
122,land-based,0.4252873563218619,year,4.086240685253296e-21,2.3591921596042037e-21,1.7320508075691619,0.1173068030141858,FALSE
122,ocean,0.9032988013846988,year,1.0393932262801788e-4,1.0697143305403618e-5,9.716549517992656,4.5434639827719695e-6,TRUE
123,climate,0.2052915626960743,year,0.005678682719155523,0.002999923562471547,1.892942470333153,0.09090785507543325,FALSE
123,fishing,0.6494068814122359,year,0.004549257032032313,0.0010295943899996083,4.418494385963043,0.001674836735235778,TRUE
123,land-based,-0.009750686906472739,year,6.11097828622951e-7,6.429280218211504e-7,0.9504918247177382,0.36668732730400533,FALSE
123,ocean,0.556540253175331,year,7.165639125995605e-5,1.9466411954081477e-5,3.681027167666203,0.00506739088622456,TRUE
124,climate,0.804674752362021,year,0.0053069060079447075,8.169629573379004e-4,6.495895511881503,1.1198416407049813e-4,TRUE
124,fishing,0.8065569049032952,year,0.004001339709743659,6.123757550029347e-4,6.5341249666628025,1.0712203801786262e-4,TRUE
124,land-based,-0.0028522251217333316,year,1.7582203326731602e-6,1.7837695159368092e-6,0.9856768584531893,0.35004719004066087,FALSE
124,ocean,0.9834198065926891,year,7.017561874802423e-4,2.8790272472417615e-5,24.374767142358813,1.576494007269068e-9,TRUE
125,climate,0.7346789955453271,year,0.009659551988597736,0.0018033924431736573,5.356322760008133,4.585238397041579e-4,TRUE
125,fishing,0.48408822316017674,year,0.001834082950898621,5.691860159350897e-4,3.222290955067633,0.010450944917832447,TRUE
125,land-based,0.3653123532158893,year,9.982530624884193e-6,3.840633342030529e-6,2.599188658713895,0.028776494230604452,TRUE
125,ocean,0.7738604827179085,year,9.179842320293377e-4,1.5468119970559447e-4,5.934685235028833,2.1944863363510585e-4,TRUE
126,climate,0.7417736888255257,year,0.0055061344955305205,0.001009905225013258,5.452129921853049,4.045444531332813e-4,TRUE
126,fishing,-0.0026737978243716043,year,-4.2854961691508804e-4,4.343804942650603e-4,-0.9865765672562308,0.3496291605994819,FALSE
126,land-based,0.8642312760857279,year,1.991496481722579e-4,2.4767353771531582e-5,8.040812515108785,2.12524914803259e-5,TRUE
126,ocean,0.7333313390807762,year,0.0044697959744222845,8.372736174532415e-4,5.338512860369574,4.693916954729797e-4,TRUE
127,climate,0.6221682076223684,year,0.007328028530300268,0.001753397681024049,4.179330570358933,0.002378450436057262,TRUE
127,fishing,0.3513117671243128,year,-0.0020243626207503656,7.992182798451272e-4,-2.532928327343373,0.03208086116530987,TRUE
127,land-based,0.6386506632473014,year,5.121081511931044e-5,1.1850656703419622e-5,4.321348293258134,0.0019293642147974845,TRUE
127,ocean,0.7381221147115806,year,0.001287177489801787,2.382610796605063e-4,5.402382510965961,4.3165941035892987e-4,TRUE
128,climate,0.8114346133373079,year,0.007205189239759662,0.001085828345787979,6.635661398700086,9.529103605113746e-5,TRUE
128,fishing,0.087820380382994,year,0.0018113634194921392,0.0012929232677673672,1.4009829234646072,0.1947439567517483,FALSE
128,land-based,0.9464455960865404,year,5.991581806227859e-5,4.494340802222849e-6,13.331391787788972,3.127485047699874e-7,TRUE
128,ocean,0.9265014628551398,year,0.0027443170625945906,2.4346400716682232e-4,11.27196210450186,1.3098614831211302e-6,TRUE
129,climate,0.759568758152746,year,0.008962281622647391,0.0015698694210300437,5.708934451864754,2.909986071805811e-4,TRUE
129,fishing,-0.10758743021383421,year,3.1447774920800517e-4,0.0018584864152183405,0.16921175567003507,0.8693722008370551,FALSE
129,land-based,0.9617781501945749,year,7.894582268519442e-4,4.966910125943151e-5,15.894352964601637,6.815181695091407e-8,TRUE
129,ocean,-0.10979787236206828,year,-6.243795708492692e-5,6.05030864234798e-4,-0.10319797017941261,0.9200687846411724,FALSE
130,climate,0.8839140997551223,year,0.013864996026043694,0.001578596695202117,8.783114818486604,1.0419097398082981e-5,TRUE
130,fishing,-0.021602373860697632,year,-0.001239785892994899,0.0013961551003626525,-0.8880001173743973,0.39765127805042,FALSE
130,land-based,0.9848139770519239,year,5.375496736628034e-4,2.1092542809523008e-5,25.485294898636248,1.0612353034964311e-9,TRUE
130,ocean,0.7071991787837844,year,0.0014301019912482584,2.851496847083465e-4,5.015267657444471,7.237404618898603e-4,TRUE
131,climate,0.8161105225801215,year,0.011764299706325936,0.0017463507966847273,6.736504331580622,8.493852761104737e-5,TRUE
131,fishing,-0.10480026464156023,year,-4.906614101371198e-4,0.0021640073192545684,-0.22673740785042124,0.8256941171976094,FALSE
131,land-based,0.9814275836272867,year,2.3987333406078377e-4,1.0425010686978826e-5,23.00940893618395,2.6288751550258884e-9,TRUE
131,ocean,0.15985424536561632,year,4.0747215723229145e-4,2.3916472119522088e-4,1.703730195640718,0.12263023527142618,FALSE
132,climate,0.9303927024601777,year,0.010687584415941951,9.209907269405216e-4,11.604443023487864,1.023903332548584e-6,TRUE
132,fishing,0.12872656779403047,year,0.0017758095177844526,0.0011282196357396638,1.5739927417769388,0.14994086804371815,FALSE
132,land-based,0.8282686155038024,year,1.0713641757927498e-4,1.5269334519002687e-5,7.0164431492376895,6.211065658988858e-5,TRUE
132,ocean,0.7213519229701115,year,9.86759556303403e-4,1.9029861727636548e-4,5.185321734999046,5.752371977624423e-4,TRUE
133,climate,0.7762902269788524,year,0.00677930472156051,0.0011346093015664985,5.975012466582692,2.0880940340282117e-4,TRUE
133,fishing,0.5294753705511683,year,0.004930743982235714,0.001408618846074512,3.500410345904808,0.006719177438697597,TRUE
133,land-based,0.8838022586456654,year,4.717190635234774e-4,5.3736377055001346e-5,8.778393508752067,1.0464818751622003e-05,TRUE
133,ocean,0.6984090673604404,year,-6.632458503541758e-4,1.3494244896710797e-4,-4.915027520479053,8.302716844374506e-4,TRUE
134,climate,0.8792910090193831,year,0.009251700118082122,0.0010766246564552918,8.59324562428532,1.244413843409258e-5,TRUE
134,fishing,0.1681102202093553,year,2.93859537864085e-4,1.690741194292937e-4,1.7380515649349646,0.11620644840878794,FALSE
134,land-based,0.978470313148257,year,1.4917664563493172e-4,6.9898618772653435e-6,21.3418588599199,5.116961440152322e-9,TRUE
134,ocean,0.1928115796652925,year,6.183626689072708e-4,3.359138472477644e-4,1.840837089550455,0.09878007786243577,FALSE
135,climate,0.7575413152002867,year,0.006885288883051818,0.0012125419305631707,5.67839239988502,3.0248306387582107e-4,TRUE
135,fishing,0.11757889316589354,year,-0.0021321128500861168,0.001396057433315793,-1.5272386358934458,0.1610485192092507,FALSE
135,land-based,0.9783179279269952,year,1.263226736344782e-4,5.940335480587656e-6,21.26524234991212,5.2822717882316e-9,TRUE
135,ocean,0.9555471657300266,year,9.237457025566496e-4,6.285911331846541e-5,14.695493680870793,1.3478812761094685e-7,TRUE
136,climate,0.6674276740504648,year,0.016659514613730615,0.003629476731047497,4.590059627940511,0.00130891736030603,TRUE
136,fishing,-0.05122215106357486,year,4.517255042954549e-5,6.308516199593035e-5,0.7160566605576695,0.4921162593261167,FALSE
136,land-based,0.8906717054216775,year,1.1168400475685148e-4,1.2298417198677684e-5,9.081168979115432,7.932952996670525e-6,TRUE
136,ocean,0.5927011416943787,year,0.0038816132435117562,9.842812019961675e-4,3.9436019255875925,0.0033874066372797267,TRUE
137,climate,0.6880917600854621,year,0.01240902548628014,0.002584052471122144,4.802156931779109,9.707972671785568e-4,TRUE
137,fishing,-0.005111147640399549,year,8.102592071359218e-5,8.316812433106254e-5,0.9742424921242301,0.35539233081704713,FALSE
137,land-based,0.5841983069055016,year,3.2591041948685485e-5,8.40100148052643e-6,3.879423426389307,0.0037346857924932596,TRUE
137,ocean,0.8759251422032293,year,8.831641952186991e-4,1.0437477203731914e-4,8.46147184784197,1.4102896419112913e-5,TRUE
138,climate,-0.05428652739036188,year,0.009311229413715144,0.013368939850095818,0.6964822579890961,0.5037160901639056,FALSE
138,fishing,-0.03618721373628642,year,2.5479094940424865e-4,3.1584330584337326e-4,0.8067004894211673,0.44063488706320963,FALSE
138,land-based,0.28466540846192656,year,-6.048666962700334e-5,2.7106161355654662e-5,-2.23147308958172,0.052570197393658015,FALSE
138,ocean,0.7524390138276824,year,0.002231804128757505,3.9832003214293346e-4,5.603042650781477,3.329734606161697e-4,TRUE
139,climate,0.6450132358077956,year,0.027902448321707827,0.006372803488373755,4.378363207434805,0.0017753438454975953,TRUE
139,fishing,0.7033387424652827,year,0.0032831959425927665,6.605014716069408e-4,4.9707624944499305,7.691005866413391e-4,TRUE
139,land-based,0.9923796011159651,year,2.6884999781754754e-4,7.44720474238744e-6,36.10079313213015,4.753271355572291e-11,TRUE
139,ocean,0.8123161666639481,year,0.002781492372160589,4.1799270413907745e-4,6.654404119061158,9.326719490543425e-5,TRUE
140,climate,0.6929294716750091,year,0.018656462253423812,0.0038431569625533893,4.854462733426448,9.027324587071834e-4,TRUE
140,fishing,0.5926714975601219,year,2.6387166684442836e-4,6.691517847670589e-5,3.9433753723945575,0.003388570571705428,TRUE
140,land-based,-0.05109104189220259,year,8.68572130936371e-6,1.2115924465268956e-5,0.7168847358087999,0.4916292690697154,FALSE
140,ocean,0.918957580586413,year,0.005288670814134312,4.94479608093049e-4,10.695427531440513,2.0392018121281126e-6,TRUE
141,climate,0.7679484274176438,year,0.05306483815473317,0.009088008024850928,5.8389955213099185,2.4712682465680044e-4,TRUE
141,fishing,0.014197211202534477,year,2.920546368387053e-4,2.730536048785485e-4,1.0695871858883104,0.31265082441684083,FALSE
141,land-based,0.4728482273599026,year,-6.895391563128346e-5,2.1838067804926773e-5,-3.15750991558544,0.011596574740272295,TRUE
141,ocean,0.9135164568148026,year,0.002669171004715264,2.5848709307426765e-4,10.32612875548245,2.737698093305067e-6,TRUE
142,climate,0.5489290643006086,year,0.020923202395194712,0.005765595076739572,3.628975347159954,0.005494382498212733,TRUE
142,fishing,0.11653895400681313,year,-4.207994882798575e-4,2.763209169679069e-4,-1.5228651268869773,0.1621239998207113,FALSE
142,land-based,0.30629244752801055,year,1.8340250023722192e-5,7.881232414193391e-6,2.327078946522761,0.0449616677110881,TRUE
142,ocean,0.47170699831433194,year,6.033252659940464e-4,1.914701899944066e-4,3.1510140874235892,0.011718410918043843,TRUE
143,climate,0.3853905923010439,year,0.05100913399155457,0.018917595107037076,2.6963857563787217,0.02453851614300604,TRUE
143,fishing,0.002098089668645997,year,-1.2475452242821988e-4,1.2346336459883353e-4,-1.0104578215050406,0.3386690207279406,FALSE
143,land-based,0.9044767822761349,year,1.6183220294920789e-4,1.6543957487886473e-5,9.78195229694599,4.297643992991177e-6,TRUE
143,ocean,0.7663669707883907,year,7.703577466668342e-4,1.325013126729245e-4,5.813963130829044,2.5497792190790763e-4,TRUE
144,climate,0.8690182732929062,year,0.04167957425770799,0.005078853319461542,8.20649300856888,1.8047012457166793e-5,TRUE
144,fishing,-0.09512529455821328,year,-7.364911307288363e-5,2.031939435430394e-4,-0.36245722578480144,0.7253758363332656,FALSE
144,land-based,-0.09392806343895144,year,6.657708888946802e-7,1.7707115952473377e-6,0.37599058518712847,0.7156336154754295,FALSE
144,ocean,0.8665609666154608,year,6.404096391474999e-4,7.886447981316344e-5,8.120381199047834,1.9641199581162026e-5,TRUE
145,climate,0.8668609648757317,year,0.005320915975784404,6.544170736885905e-4,8.130771933857586,1.9440875929160513e-5,TRUE
145,fishing,0.28511372105111255,year,-0.0026248188821782776,0.001175237721705445,-2.233436549644845,0.05240192956512383,FALSE
145,land-based,0.6636036992527437,year,-2.485340375578243e-7,5.459077965896209e-8,-4.552674263134889,0.0013806489832095628,TRUE
145,ocean,0.8276456233759203,year,0.0012351285327090538,1.7641094441276837e-4,7.001428039629365,6.314777126274957e-5,TRUE
146,climate,0.5244817569282256,year,0.002325130546694918,6.703786444175426e-4,3.468383973828856,0.007066747816275339,TRUE
146,fishing,0.06446469346832229,year,2.002261108598888e-4,1.540625970544733e-4,1.2996412801550596,0.22602415359315722,FALSE
146,land-based,-0.10533033435787287,year,2.6522650005583247e-8,1.2224992607288636e-7,0.21695432347149426,0.8330822156878833,FALSE
146,ocean,0.9882994917567159,year,0.0012663033038289684,4.354505948706368e-5,29.080297942988466,3.2784724013101545e-10,TRUE
147,climate,0.18384024404742705,year,0.001480207350306233,8.20755292659165e-4,1.803469759555871,0.10481337663928918,FALSE
147,fishing,-0.10496882973322275,year,-1.6513772271315296e-4,7.383039574276733e-4,-0.22367172903760357,0.8280073794283903,FALSE
147,land-based,0.6161599630835418,year,1.1162844162634556e-5,2.703214983540923e-6,4.129469624355375,0.0025615121837235496,TRUE
147,ocean,0.9879367095011614,year,0.001586163218790489,5.53925321737188e-5,28.634964977157157,3.761879209053709e-10,TRUE
148,climate,0.3739304201240231,year,0.004432753511465311,0.00167870415681033,2.6405805296198777,0.026888177530013515,TRUE
148,fishing,0.21685321285337933,year,-0.0020558750965092463,0.0010589702379877092,-1.9413908179477162,0.08412136674942956,FALSE
148,land-based,0.8313074095218329,year,2.4054286516232625e-5,3.3923239805724798e-6,7.090798713209369,5.724197270167287e-5,TRUE
148,ocean,0.9752845013479016,year,8.689983259187417e-4,4.369063654235326e-5,19.889806940128775,9.532862561973133e-9,TRUE
149,climate,0.8304609506389752,year,0.017097276280007137,0.0024183199850898516,7.069898270460637,5.85669019215946e-5,TRUE
149,fishing,0.628176853788674,year,-0.004224621576020449,9.986836746587238e-4,-4.230189882160747,0.0022059953696012945,TRUE
149,land-based,0.7108667522397625,year,-1.485511939111691e-5,2.93679646193988e-6,-5.058273388583582,6.826370295391857e-4,TRUE
149,ocean,0.9563471912632588,year,0.0011091132365345252,7.476275044077018e-5,14.835104781400542,1.2417280966042905e-7,TRUE
150,climate,0.7660265147848597,year,0.011541641043262729,0.0019869903599209165,5.8086044482481,2.566935549517584e-4,TRUE
150,fishing,0.06666666666665855,year,5.984186108253366e-6,4.570497635629169e-6,1.3093073414159178,0.22286835013353196,FALSE
150,land-based,NaN,year,0,0,NaN,NaN,NA
150,ocean,0.9750163595725705,year,5.967463735692495e-4,3.016865822849974e-5,19.78034187166849,1.0008191242079195e-8,TRUE
151,climate,0.9012046415225977,year,0.012000074578925728,0.0012496056024554236,9.603089611110958,5.007494858423215e-6,TRUE
151,fishing,0.3729416041701009,year,-2.5596301723521884e-4,9.710992739203008e-5,-2.63580690573378,0.02709942387576664,TRUE
151,land-based,0.4252873563218619,year,-2.043120342626648e-21,1.1795960798021018e-21,-1.7320508075691619,0.1173068030141858,FALSE
151,ocean,0.9816439255185088,year,1.115067785624947e-4,4.817353449036556e-6,23.14689585103942,2.493653838910905e-9,TRUE
152,climate,0.1060921469124737,year,-0.002231762794582572,0.0015091763372348215,-1.4787952471291095,0.17331981118841985,FALSE
152,fishing,0.606942029755444,year,0.0031986485329937933,7.88851540962478e-4,4.054816865910056,0.0028641391206292222,TRUE
152,land-based,0.18997503700640883,year,2.5526767650324287e-6,1.3956559914131424e-6,1.829015732198999,0.10065279175128442,FALSE
152,ocean,0.9889348866183766,year,3.19298414320495e-4,1.067451172555883e-5,29.912226669438517,2.5494656566596573e-10,TRUE
153,climate,-0.10905473346399686,year,2.0368164579481396e-4,0.0015767240551991036,0.12918027420409572,0.9000558674829899,FALSE
153,fishing,-0.09703893707493783,year,3.9661394709121755e-4,0.0011672856589024921,0.3397745393909172,0.7418212081583975,FALSE
153,land-based,0.6645141516117299,year,-1.3159485057641989e-5,2.884886757992895e-6,-4.561525689416471,0.0013632932452168286,TRUE
153,ocean,0.9736109762121817,year,6.420140653855463e-4,3.3379183470639546e-5,19.233965562706597,1.280970401170427e-8,TRUE
154,climate,0.3101178140015579,year,-0.005189117427883866,0.0022136074945200714,-2.3441903954200836,0.04371917417052616,TRUE
154,fishing,0.13353718323299002,year,-0.002144635916469883,0.0013453528068397566,-1.5941066949625264,0.14537637213750057,FALSE
154,land-based,0.46117747546091825,year,3.745032079591204e-6,1.2112941403182297e-6,3.0917610801017448,0.01289276412036149,TRUE
154,ocean,0.9727113101833955,year,6.775042969176023e-4,3.583464249743867e-5,18.906405916175327,1.490057837744012e-8,TRUE
155,climate,0.11544278640015804,year,-0.002052376519750334,0.0013518016681413007,-1.5182526905535703,0.16326511151854617,FALSE
155,fishing,-0.034236770746931544,year,-0.0011941142112019327,0.0014599698872289784,-0.8179033154364302,0.4345312021546679,FALSE
155,land-based,0.6561249798536011,year,1.6844619880750165e-6,3.759029749268014e-7,4.481108425393621,0.0015299775724664333,TRUE
155,ocean,0.9866803482504014,year,9.761992074094739e-4,3.584294676163901e-5,27.2354618023274,5.878000368349793e-10,TRUE
156,climate,0.0249373547361047,year,-0.0023106681584712727,0.0020619862266981043,-1.1206031003278751,0.29146719645946334,FALSE
156,fishing,-0.11085018155352677,year,4.016280702975148e-5,8.735120694842938e-4,0.045978537026354876,0.9643314084762624,FALSE
156,land-based,0.6666666666666392,year,-2.846198157377228e-6,6.210913570964642e-7,-4.582575694955571,0.001322950584268003,TRUE
156,ocean,0.985734223479475,year,9.95771620391024e-4,3.7854150282061684e-5,26.30548071932023,8.00744538214075e-10,TRUE
157,climate,-0.027477810657948964,year,-2.842986725988376e-5,3.3216218229210976e-5,-0.8559031935454348,0.41425707569562786,FALSE
157,fishing,-0.11074539156928376,year,2.487014667753909e-5,4.568675036898453e-4,0.05443623474350398,0.9577768505789831,FALSE
157,land-based,0.1111111111110592,year,3.5161595222054174e-8,2.344106348137906e-8,1.4999999999993852,0.16785065605723118,FALSE
157,ocean,0.9860830325223269,year,9.208686820206383e-4,3.457060773094824e-5,26.637329872458675,7.162406695402535e-10,TRUE
158,climate,0.1962916485478915,year,-0.001774093017687531,9.562038577717209e-4,-1.8553501988809886,0.09652548293696965,FALSE
158,fishing,0.5930422366292416,year,-0.003802452813658434,9.635707837679318e-4,-3.946210156756085,0.0033740371104179663,TRUE
158,land-based,0.9887558734275962,year,2.8880078314879502e-5,9.73351924414322e-7,29.670746613314606,2.740579453456187e-10,TRUE
158,ocean,0.9858978803322344,year,0.0010500680025737651,3.968562958562951e-5,26.45965336918841,7.601826144317959e-10,TRUE
159,climate,0.26830312160577563,year,0.0019596994006862377,9.071455971849637e-4,2.1602920267347803,0.05903939408087056,FALSE
159,fishing,-0.0429184201155659,year,1.2221158774313698e-4,1.5931159521818936e-4,0.7671229929984625,0.46265671620955573,FALSE
159,land-based,NaN,year,0,0,NaN,NaN,NA
159,ocean,0.9880847657991763,year,0.0014986127867298719,5.2009409784370685e-5,28.814262514092576,3.558332572845929e-10,TRUE
160,climate,0.74430070694245265,year,0.0050085720045362336,9.127877596350018e-4,5.487115653850377,3.865819446814818e-4,TRUE
160,fishing,0.15371600866515445,year,3.417130238668214e-4,2.0361844246244797e-4,1.6782027194311797,0.1276171552330726,FALSE
160,land-based,0.11111111111111227,year,3.862154508733539e-8,2.5747696724886276e-8,1.500000000000232,0.16785065605701588,FALSE
160,ocean,0.9877066202369745,year,0.0014427620000667806,5.086818709744138e-5,28.362756417937096,4.096064532704075e-10,TRUE
161,climate,-0.03248046495359902,year,-7.856341857568378e-4,9.489517205816452e-4,-0.8278968979320629,0.42913493296462146,FALSE
161,fishing,0.5704136310953223,year,-0.002139147254407264,5.661139534751097e-4,-3.7786513497433445,0.004358046438516454,TRUE
161,land-based,0.25000155741426633,year,6.7816371308594126e-6,3.2577826929915205e-6,2.081672649759228,0.06708304457955984,FALSE
161,ocean,0.9844878571252068,year,8.31941069241658e-4,3.299752754651408e-5,25.212224402841535,1.167856042674225e-9,TRUE
162,climate,0.5352782414606558,year,3.208261646977041e-5,9.067716451936492e-6,3.5381142142924946,0.0063328073232025595,TRUE
162,fishing,-0.07714170672808218,year,3.058691969568701e-4,5.741256407730125e-4,0.5327565522853893,0.6071035880557145,FALSE
162,land-based,0.2839506172839803,year,-1.2237741702612047e-7,5.4918546613085827e-8,-2.2283440581248146,0.0528394465170538,FALSE
162,ocean,0.9772135315981859,year,8.854264723045393e-4,4.2706160349793686e-5,20.732991799128502,6.608356985641037e-9,TRUE
163,climate,0.381323812643533,year,-0.00401528608607185,0.001500211590693812,-2.676479845229616,0.025351856947682154,TRUE
163,fishing,0.2695426826991406,year,2.6000047232789335e-4,1.2005637412407915e-4,2.1656532127080648,0.05852630724805058,FALSE
163,land-based,0.569739952718654,year,1.2834424259305315e-6,3.4009056746023584e-7,3.7738254121987502,0.004390528968598436,TRUE
163,ocean,0.9653184824769615,year,0.0012366696283726004,7.399266537904417e-5,16.71340830928958,4.394744645476761e-8,TRUE
164,climate,0.6632455001421323,year,0.006597855402341852,0.0014503330281639716,4.549200269330082,0.0013875252763450477,TRUE
164,fishing,-0.10792825964697617,year,6.366544965576893e-5,3.9594073978613085e-4,0.16079540006456042,0.8758059545073864,FALSE
164,land-based,0.07159992983999897,year,-4.964887274820536e-7,3.7305539427379255e-7,-1.3308713266257475,0.21596125387830725,FALSE
164,ocean,0.9670176707840911,year,7.856618041027452e-5,4.580572129069657e-6,17.152045245979306,3.503314837836064e-8,TRUE
165,climate,0.7949782097941994,year,0.010996087102157433,0.001743538016781631,6.306766469282348,1.398558622378668e-4,TRUE
165,fishing,0.1471808862734738,year,0.0011898195856327404,7.206640303683405e-4,1.6510045395558435,0.13313315978236026,FALSE
165,land-based,NaN,year,0,0,NaN,NaN,NA
165,ocean,0.978754220891053,year,3.8741816914349684e-4,1.8030536174337217e-5,21.486780281936785,4.819736020162389e-9,TRUE
166,climate,0.5679700219077647,year,0.0035831363615357044,9.526605706638521e-4,3.7611888975722287,0.004476799002823132,TRUE
166,fishing,0.7473521904775458,year,0.0012776600854592422,2.3104202070035846e-4,5.529990092651834,3.657379726560248e-4,TRUE
166,land-based,0.7642959013577681,year,3.444709026706765e-5,5.958128219293942e-6,5.78152886262487,2.6555585843180107e-4,TRUE
166,ocean,0.7399124517926986,year,2.1799145775368294e-5,4.01704973531487e-6,5.426655683081704,0.00041819137712371653,TRUE
167,climate,0.8628264929546112,year,0.007623438822314361,9.536724101170662e-4,7.993770965208651,2.2272983466837593e-5,TRUE
167,fishing,-0.10967073726432597,year,1.1328358623457031e-4,0.001048105952689724,0.10808409774207839,0.9163002357174301,FALSE
167,land-based,-0.0875297874114398,year,-3.7062683551979246e-6,8.389809454528193e-6,-0.44175834687134136,0.6690877284538332,FALSE
167,ocean,0.9789114815601075,year,3.576155360530326e-4,1.6580606333551242e-5,21.568302681994762,4.660988408491895e-9,TRUE
168,climate,0.8748049906368742,year,0.005864640950417373,6.966164128745119e-4,8.41875218847855,1.4691669961768194e-5,TRUE
168,fishing,-0.0537684088832,year,-8.634699664474307e-4,0.0012338418351668242,-0.6998222477443257,0.5017248733764162,FALSE
168,land-based,-0.11077313952732237,year,7.745926619085681e-7,1.4802147066292792e-5,0.052329750436844256,0.9594090434264158,FALSE
168,ocean,0.8443058981415491,year,1.1351398691414875e-4,1.5274525178287482e-5,7.43158858224328,3.968522541400167e-5,TRUE
169,climate,0.6132654753753308,year,0.0011488121037298068,2.7980277523076543e-4,4.105792384590653,0.0026536367784995895,TRUE
169,fishing,0.05011582273785542,year,-0.0010431510645455531,8.440000652362045e-4,-1.235960881417247,0.24775854272078962,FALSE
169,land-based,NaN,year,0,0,NaN,NaN,NA
169,ocean,0.8049608288344188,year,3.846213694252365e-4,5.9157292106776806e-5,6.501673009829602,1.1123417570667986e-4,TRUE
170,climate,0.9288675734544305,year,0.009996333908689259,8.714472279512409e-4,11.470957262886115,1.1294700807790097e-6,TRUE
170,fishing,0.3955745026880634,year,-0.002829617158012955,0.001030169118775156,-2.7467501271803756,0.022596631498109122,TRUE
170,land-based,0.27973802659869984,year,4.678703340038556e-5,2.1171172877550658e-5,2.20994054845196,0.05445052163387819,FALSE
170,ocean,0.894882539702808,year,8.194104666343933e-4,8.829173725780374e-5,9.28071518450011,6.636524821328443e-6,TRUE
