eez,stressor,n_spp,n_imp,mean_imp_pct,a_wt_mean_imp_pct,med_imp_pct,sd_imp_pct
93,fishing,27,12,0.0044773991281555825,0.0031500764089760504,0,0.008238509375134954
93,land-based,27,0,0,0,0,0
93,ocean,27,3,0.017316119802998624,0.02189736998660958,0,0.04991036931219382
94,climate,22,5,0.22655620065062815,0.26239266057906474,0,0.42757973474128724
94,cumulative,22,8,0.23715176851764957,0.27497054482263433,0,0.4225395892719482
94,fishing,22,0,0,0,0,0
94,land-based,22,0,0,0,0,0
94,ocean,22,3,0.010595567867021432,0.01257788424356958,0,0.027292423630798403
95,climate,42,6,0.10109129968263406,0.16475764162933004,0,0.25091301213645884
95,cumulative,42,31,0.291427786876246,0.2878183140103495,0.2697463203419032,0.2900869896084159
95,fishing,42,28,0.18180099620866705,0.10589632222310628,0.13577071329140186,0.2320590905871585
95,land-based,42,2,9.410871676941119e-6,1.4203828771843658e-5,0,4.292502327143567e-5
95,ocean,42,3,0.02133738543152911,0.03650397114289926,0,0.07786559315461399
96,climate,79,5,0.06303608343374602,0.09387129400539014,0,0.24405940512877713
96,cumulative,79,70,0.589809109965504,0.45708456242564555,0.6848455854850979,0.35936772655005955
96,fishing,79,68,0.5178318716400224,0.3368484572338383,0.35493158181608536,0.3439173609709787
96,land-based,79,15,0.019184422633026613,0.004584332568224428,0,0.09775640159022936
96,ocean,79,5,0.05932629299790908,0.07208893123478573,0,0.23007236782061563
97,climate,81,5,0.061728308575600827,0.08230766504805259,0,0.24216071313344523
97,cumulative,81,73,0.5168097433500078,0.3403548676417198,0.40685588760148994,0.39497407988345107
97,fishing,81,71,0.43827488110428164,0.19841691298206557,0.22230929254282533,0.382313282525612
97,land-based,81,16,0.013758162149892776,0.002009089781905269,0,0.07952598677777598
97,ocean,81,5,0.05975126336424661,0.07736817174383254,0,0.23443076179851507
98,climate,75,2,0.02666666666666667,0.05133331014991435,0,0.16219218941214866
98,cumulative,75,68,0.6410328133890604,0.49244399645282017,0.5333749220906128,0.3581896333418484
98,fishing,75,67,0.5877892043439502,0.39398272099377024,0.5333749220906128,0.3581715699636127
98,land-based,75,15,0.029964853775117553,0.0061522906116235065,0,0.12651148563348832
98,ocean,75,5,0.06645015786807498,0.08167176580691038,0,0.250313738190644
99,climate,75,2,0.026662066983001897,0.04990482941190991,0,0.16216421318349145
99,cumulative,75,65,0.5808250015325923,0.4314660575849586,0.42937552307786303,0.38938308855713377
99,fishing,75,65,0.5246403560221685,0.32998257308921086,0.35462015286591286,0.38161005719912594
99,land-based,75,14,0.030501055166191542,0.007787271367672596,0,0.12104072024450994
99,ocean,75,5,0.06269232068313174,0.07955084361688682,0,0.23694411184429484
100,climate,74,2,0.01732930872680558,0.030891835506246888,0,0.10468559338074712
100,cumulative,74,67,0.6656058964224412,0.546422320854135,0.738792683866176,0.33023787213776074
100,fishing,74,67,0.6261687007707103,0.47638254786505196,0.5519897160675808,0.33273552710739224
100,land-based,74,13,0.010256710122225883,0.004113343597062659,0,0.03366401161660044
100,ocean,74,5,0.06211404720801016,0.07130303328308071,0,0.23232919725524714
101,climate,78,6,0.048312582741650796,0.04229827198701435,0,0.1970851730194973
101,cumulative,78,66,0.21089620831440717,0.16035630617275304,0.07589550652190735,0.32291328761706206
101,fishing,78,63,0.11340654040811687,0.05302971224849372,0.04621603009371504,0.21684436148258338
101,land-based,78,12,0.007738032092675498,3.971943454767401e-4,0,0.04996976275867756
101,ocean,78,5,0.06059655063717984,0.07188730018750294,0,0.23323745103719856
102,climate,199,46,0.22054038054345404,0.06471578333389447,0,0.4075970250615454
102,cumulative,199,154,0.3146852589639221,0.20173938308033304,0.07141400486772105,0.41434249799113254
102,fishing,199,145,0.052125759959900396,0.059331221894944886,0.005895064607018958,0.09495783778285806
102,land-based,199,62,0.050513356727661385,0.00503343213554739,0,0.12348876303891639
102,ocean,199,47,0.23485034178223638,0.10110241104411608,0,0.42345941420471955
103,climate,57,2,0.0309992437073422,0.04917907637903432,0,0.16400642412257974
103,cumulative,57,46,0.31692000213072263,0.28112181581641094,0.22757226541003645,0.3215566290714057
103,fishing,57,44,0.2426808697182325,0.1634074517182237,0.22757226541003645,0.26328993208997525
103,land-based,57,6,7.282605121235491e-4,0.0011549104905064218,0,0.002159534965297456
103,ocean,57,3,0.05039387750584116,0.07987533325566673,0,0.215703624611764
104,climate,78,2,0.01487859442917221,0.033157954472062184,0,0.09231146486214535
104,cumulative,78,70,0.38953592191542163,0.2847131504260357,0.28586366708519717,0.28409888871058203
104,fishing,78,70,0.32931960515996395,0.17962569517257101,0.24259802538525957,0.2583257637555595
104,land-based,78,13,0.00872303081348042,0.0013699999942776203,0,0.02962880002659524
104,ocean,78,5,0.053626022804933594,0.08234187045811445,0,0.21188639016459102
105,climate,17,4,0.1824335504504441,0.19429134147314261,0,0.3390087129735434
105,cumulative,17,7,0.20812548529589783,0.2216523278032881,0,0.32899810981359656
105,fishing,17,0,0,0,0,0
105,land-based,17,0,0,0,0,0
105,ocean,17,3,0.025691934845453727,0.02736098633014549,0,0.057209041540746894
106,climate,77,2,0.02594635769015876,0.05107929569669911,0,0.15993024449621676
106,cumulative,77,70,0.7933520244789835,0.7008997834454859,0.9645396634453144,0.34530151542845966
106,fishing,77,69,0.7508521436010019,0.6182117556973709,0.9645396634453144,0.3656183122910439
106,land-based,77,15,0.024566795457315563,0.0036107944251048824,0,0.10439666628963212
106,ocean,77,5,0.06434723724462088,0.07955034818990211,0,0.24578558894982813
107,climate,58,16,0.2658126042256641,0.08655538458978537,0,0.4354731081500874
107,cumulative,58,36,0.33966717798575374,0.19242232262245856,0.09808054741530829,0.432473080893472
107,fishing,58,18,0.030438790577164643,0.04363252526905239,0,0.045771769760358336
107,land-based,58,0,0,0,0,0
107,ocean,58,8,0.13104517077485578,0.0643898068384701,0,0.33135509732665547
108,climate,56,5,0.08234059256525335,0.0485698666848417,0,0.26690481460424614
108,cumulative,56,31,0.1677488234405493,0.16814872824554422,0.0019417137696217184,0.35073660669100815
108,fishing,56,18,0.01517101796521856,0.02048710217546762,0,0.025871707666937846
108,land-based,56,9,0.04336860921476427,5.141554088332889e-4,0,0.1830316139388449
108,ocean,56,7,0.125,0.10000392378688125,0,0.3337119062359573
110,climate,93,14,0.13820969065005606,0.08098678032021753,0,0.33672398227936834
110,cumulative,93,68,0.2031027080297852,0.17238496649059853,0.02692382144368305,0.37600194481225857
110,fishing,93,60,0.019501572289914712,0.02124647071991639,0.021312863014364154,0.020918340767328802
110,land-based,93,22,0.00692692223906372,0.004479459687543597,0,0.014824811208906916
110,ocean,93,16,0.17181231253604703,0.13278064667855397,0,0.3789547555237792
111,climate,72,12,0.16485858419990368,0.050847618241594984,0,0.37151653539658197
111,cumulative,72,53,0.24956335715724876,0.18066631182023318,0.06832671923920644,0.38577438804737585
111,fishing,72,50,0.0620969905169722,0.04921923579311252,0.06832671923920644,0.049103518939629644
111,land-based,72,19,0.008992824095650737,0.0022002033210009927,0,0.018378434775355546
111,ocean,72,14,0.19444444444444445,0.11206839370114043,0,0.39854979680346264
112,climate,86,13,0.15032708648457596,0.09202269404022052,0,0.35839397481673807
112,cumulative,86,67,0.2475848983911829,0.21122336420470267,0.07189135857480913,0.36003862582656604
112,fishing,86,66,0.06539759714172338,0.05555077974691208,0.07189135857480913,0.06612827196263299
112,land-based,86,22,0.05281940540164514,0.03060156410067765,0,0.10341087037564795
112,ocean,86,15,0.09038165104770393,0.09165737715522172,0,0.2090761982757432
113,climate,69,14,0.2028985507246377,0.038900852189496155,0,0.40510384089716234
113,cumulative,69,23,0.2633194370618167,0.12829222666066809,0,0.4319766402680298
113,fishing,69,0,0,0,0,0
113,land-based,69,21,0.06325936303847902,0.0036376128837812857,0,0.12252372893533438
113,ocean,69,16,0.2314970870577868,0.09752384709178649,0,0.4244211190972174
114,climate,74,13,0.17567453588793225,0.07056368705002034,0,0.38313911006226714
114,cumulative,74,55,0.47240753030736415,0.3430538827583375,0.29173727892586543,0.40715920106929393
114,fishing,74,54,0.400285944064142,0.2449874140493552,0.2578398209159198,0.35237557910413775
114,land-based,74,21,0.07259196073789416,0.0229973802915506,0,0.1463078936820274
114,ocean,74,15,0.1267012877461753,0.10122541902895092,0,0.2608139291057795
115,climate,75,13,0.17332775291631622,0.05557823683808081,0,0.38107200971961797
115,cumulative,75,58,0.38159344299293874,0.2477295675721736,0.13573950446822217,0.4018802137617424
115,fishing,75,57,0.27836939080801226,0.12744932122094071,0.13573950446822217,0.2948387431427868
115,land-based,75,22,0.06744624539803398,0.012861591166481999,0,0.13648816893948537
115,ocean,75,15,0.18540205590203326,0.11265561066191061,0,0.37360270497969855
116,climate,77,13,0.16883116883116883,0.05219217628526901,0,0.37705916758225944
116,cumulative,77,60,0.2979479983283962,0.2421783963139151,0.1678781384461144,0.3727435112540536
116,fishing,77,57,0.0984019043603732,0.107240741941074,0.09607819715795002,0.08238792524081003
116,land-based,77,21,0.04561559170089675,0.009319196944243243,0,0.09307679904581863
116,ocean,77,15,0.19330429250923545,0.11059098452291063,0,0.3955809815120138
117,climate,73,12,0.1643835616438356,0.04619232414187967,0,0.3731881648614999
117,cumulative,73,55,0.2783262352011031,0.1788202946800196,0.06481250487939562,0.3811819875741644
117,fishing,73,51,0.10998244053249005,0.05237104168829051,0.06481250487939562,0.11374520344157225
117,land-based,73,19,0.035069658049389184,0.004974756540185577,0,0.07709077129752491
117,ocean,73,14,0.1917808219178082,0.1041570952174746,0,0.396426196247848
118,climate,72,12,0.16666666666666666,0.04890869751406899,0,0.37529331252040077
118,cumulative,72,55,0.3195998667889675,0.19516709703976615,0.07701414008347049,0.38620901169351934
118,fishing,72,51,0.17469277132799266,0.06505852665565637,0.07701414008347049,0.19728315427146703
118,land-based,72,17,0.02067015621876691,0.0026625134209193003,0,0.04999078782314987
118,ocean,72,13,0.18055555555555555,0.1035046435704193,0,0.3873488397177316
119,climate,64,11,0.171875,0.07853556293182955,0,0.38025419651629616
119,cumulative,64,49,0.36341984407062006,0.28256131329259304,0.1138020385236356,0.4153017293857827
119,fishing,64,45,0.1607698418593552,0.13619238441325582,0.11262480960507121,0.2202848063091123
119,land-based,64,17,0.05812048748548751,0.02114486668043578,0,0.148000074212678
119,ocean,64,13,0.203125,0.1303222315905446,0,0.4055052697678833
120,climate,73,13,0.1780821917808219,0.059851962824965674,0,0.38522957633600546
120,cumulative,73,57,0.3891189698005595,0.26666122774732415,0.16725568033829044,0.3868570856246044
120,fishing,73,55,0.24997767581103744,0.1317807724621649,0.16725568033829044,0.24654000571956505
120,land-based,73,18,0.017318736110143108,0.002583233823184823,0,0.04129375858296463
120,ocean,73,14,0.1917808219178082,0.10879347726500668,0,0.396426196247848
121,climate,63,12,0.19047619047619047,0.06577061268194918,0,0.3958308068477864
121,cumulative,63,48,0.4395470330617783,0.3724449652110811,0.34829443471446386,0.368636735749051
121,fishing,63,45,0.3101001996149226,0.2612372746765383,0.34829443471446386,0.2322584975417342
121,land-based,63,17,0.032774117417271646,0.010430581909902202,0,0.06666607771411694
121,ocean,63,14,0.2222222222222222,0.11998828853567936,0,0.41907903806247476
122,climate,65,12,0.18461538461538463,0.06609194013425994,0,0.39100462322665114
122,cumulative,65,42,0.41874724815207237,0.44691694253029046,0.5046416422419691,0.3995275021577743
122,fishing,65,26,0.17679950501897929,0.3081361446270947,0,0.2430133093441689
122,land-based,65,19,0.08322360429694323,0.021855116678622954,0,0.1791788212460259
122,ocean,65,14,0.2153846153846154,0.12190567574137905,0,0.4142880826002788
123,climate,70,13,0.18571385909678328,0.05520326621708311,0,0.3916828362779697
123,cumulative,70,56,0.40076957091630644,0.3489480637021656,0.3246129845880345,0.3733154364698644
123,fishing,70,54,0.19448487344643328,0.21526185717295615,0.1695935770837341,0.1618775241472534
123,land-based,70,19,0.07717057271945205,0.01284926653806843,0,0.16465796692980578
123,ocean,70,14,0.2,0.11238752630170344,0,0.4028881241482679
124,climate,68,12,0.17647058823529413,0.05827508536630581,0,0.3840544298562199
124,cumulative,68,52,0.37391829070562876,0.1931052740961135,0.05628017037254496,0.439461071082915
124,fishing,68,48,0.2752725997273673,0.04587362290337704,0.05628017037254496,0.36748953832283204
124,land-based,68,18,0.10849131880857397,0.0030122559591847166,0,0.2400386478515935
124,ocean,68,13,0.1904690849363872,0.09711850103505161,0,0.39469676077022464
125,climate,82,12,0.14634146341463414,0.06864210976376858,0,0.35562329977938756
125,cumulative,82,45,0.2767424948492565,0.28015862553438964,0.0826352291188224,0.37413126319482554
125,fishing,82,25,0.0884808037961783,0.13716593134441124,0,0.15034745396644236
125,land-based,82,19,0.04028710326809736,0.016130610698793377,0,0.09056793910851198
125,ocean,82,14,0.17073170731707318,0.11962011580131633,0,0.37858991295610456
126,climate,85,14,0.16470588235294117,0.11457523621579374,0,0.373116183345764
126,cumulative,85,67,0.30810164215319163,0.2764426868795001,0.13321922191092878,0.3753285420923806
126,fishing,85,65,0.13058665233905817,0.10834902006929167,0.13321922191092878,0.13934726435254655
126,land-based,85,21,0.02861161866790883,0.017980610260779215,0,0.05687481129022337
126,ocean,85,15,0.17647058823529413,0.15239380462806623,0,0.3834824944236852
127,climate,70,11,0.15714285714285714,0.05997702786133129,0,0.36656313238063637
127,cumulative,70,42,0.237806324806567,0.20120232967850052,0.0837310298600186,0.38779565493972673
127,fishing,70,27,0.03129479491348892,0.05319872442420836,0,0.04758522368117043
127,land-based,70,18,0.06058950771217016,0.01805692769075903,0,0.12964481241172143
127,ocean,70,13,0.18571428571428572,0.11741227778166914,0,0.3916837360273247
129,climate,119,34,0.2722706279695805,0.10638188278059076,0,0.4361171102181796
129,cumulative,119,98,0.42470682177762653,0.30472262904414504,0.2001383423845517,0.41959223960672115
129,fishing,119,74,0.130170809106251,0.14110696807079023,0.017810880733150816,0.2230221066211181
129,land-based,119,40,0.049817939876695985,0.012621573644083565,0,0.09576947586576369
129,ocean,119,24,0.12673995879233788,0.089866643851602,0,0.2630981028241735
130,climate,127,33,0.22315067619531545,0.03884190725121553,0,0.3977466449320975
130,cumulative,127,96,0.3538110875100512,0.1679400915946053,0.11486832621148162,0.3968029891586122
130,fishing,127,81,0.1118616907331001,0.06058935144000514,0.013236390759172007,0.16153640804922498
130,land-based,127,39,0.05578437387361299,0.004021264402221753,0,0.13035595416301918
130,ocean,127,21,0.07821618922855367,0.07534554674035747,0,0.2100277850929101
131,climate,105,26,0.24745715082574632,0.13140768427643548,0,0.4334168759742942
131,cumulative,105,87,0.4478095813563465,0.37129677086041407,0.2871511055894179,0.37887398874310896
131,fishing,105,81,0.22829292467934165,0.21383412472077098,0.23808636886204856,0.18619837630651356
131,land-based,105,33,0.022098009617615044,0.007059865024898989,0,0.07042905146290748
131,ocean,105,21,0.15305150985606922,0.12634424989327878,0,0.31411586021159504
132,climate,131,36,0.22562700986135178,0.07020365400503123,0,0.3805101904816508
132,cumulative,131,101,0.3022539282773535,0.17436022484377964,0.045928523792273294,0.3857838795875588
132,fishing,131,79,0.04197335036261788,0.03040138846264595,0.021209237955145722,0.07115252842564318
132,land-based,131,38,0.04810613604810881,0.008450224409006923,0,0.09650665399541813
132,ocean,131,22,0.1342103210836469,0.09083039268279887,0,0.30990551364817126
133,climate,103,25,0.19602166646530286,0.10175128253104132,0,0.377638550519953
133,cumulative,103,89,0.5048480862633312,0.3044806367129955,0.4199078850589588,0.4168848042434928
133,fishing,103,83,0.35331729418426727,0.1721066177412584,0.20717868681297463,0.34086517617346646
133,land-based,103,34,0.1183190557750596,0.00961488828594386,0,0.26709691735483937
133,ocean,103,22,0.1605290538960461,0.14636645241786478,0,0.3500149153807886
134,climate,61,12,0.18705079498450303,0.10678856512170366,0,0.38233333752111054
134,cumulative,61,52,0.41607111474823294,0.30962560085571694,0.21127273745851327,0.37780052543606746
134,fishing,61,47,0.21793388600250233,0.1534634460442794,0.21127273745851327,0.2187950575122835
134,land-based,61,17,0.019795167948505613,0.006285642331973657,0,0.06871423568130791
134,ocean,61,9,0.14304964344994361,0.10547098405738022,0,0.3467180594842858
135,climate,164,45,0.21801098455268214,0.07028186926451169,0,0.3868732177741245
135,cumulative,164,136,0.5083931724355131,0.3450258812012524,0.5113778790812089,0.3867470281193555
135,fishing,164,115,0.3711780587028097,0.23474680583956664,0.28547812651962834,0.35306716972407653
135,land-based,164,52,0.0215088882027884,0.0038891853849376216,0,0.06219985774807034
135,ocean,164,25,0.12318989259437207,0.09034905622339463,0,0.2993769886820543
136,climate,103,26,0.21699033535871234,0.060707630883551925,0,0.39390833102718803
136,cumulative,103,88,0.5144400248892367,0.21767254278189554,0.397316647331092,0.4242988202115037
136,fishing,103,80,0.3488119049010578,0.09516682717235418,0.15526443480727167,0.37358196146726247
136,land-based,103,35,0.07334571068585297,0.006787594144681086,0,0.15237215130087614
136,ocean,103,22,0.11913184747421351,0.09374404825432253,0,0.26219554330565326
137,climate,108,34,0.05502831585294032,0.016257668120246465,0,0.11583761590003346
137,cumulative,108,89,0.37601683911354306,0.333002224341352,0.3169452266885221,0.32642387763029707
137,fishing,108,66,0.29066693874665056,0.2760143662047166,0.14471825954636575,0.3109897723682805
137,land-based,108,26,0.026128423468314,0.0026074977542135517,0,0.08817097176785774
137,ocean,108,10,0.06619496197218107,0.05842747360501569,0,0.2126949865133898
138,climate,89,15,0.005665291344360113,0.005088729779481407,0,0.014057361608309624
138,cumulative,89,77,0.41893459804954325,0.3036962785418307,0.3434796854664515,0.31583201006738953
138,fishing,89,71,0.3733266154860424,0.2565043861222316,0.3434796854664515,0.30714941824358444
138,land-based,89,16,0.014917861024644413,0.004395903315334402,0,0.059373794980267194
138,ocean,89,4,0.04013468189129645,0.055441008318540444,0,0.18652558802199762
139,climate,96,16,0.1523668084858208,0.08664911315744546,0,0.3429540709171348
139,cumulative,96,78,0.4660649079233401,0.4392853535761382,0.4212670415867103,0.37069871677024113
139,fishing,96,77,0.3543542684971268,0.3288759777827962,0.4212670415867103,0.2794101846804253
139,land-based,96,24,0.028321063708588258,0.01538510796498024,0,0.05712935179799017
139,ocean,96,17,0.14572605076841658,0.12260195804365391,0,0.3170659229599207
140,climate,73,13,0.1780821917808219,0.05994618019630223,0,0.38522957633600546
140,cumulative,73,55,0.3383531192716845,0.2934871449087069,0.22819685429918107,0.3795905335846842
140,fishing,73,53,0.13103883068242858,0.15110529357357874,0.10127633108383179,0.13483554610092247
140,land-based,73,18,0.052032144408551674,0.009775666433888261,0,0.11612724728953248
140,ocean,73,14,0.1917808219178082,0.11290846055227693,0,0.396426196247848
141,climate,34,5,0.13727829297545255,0.2682638216401282,0,0.3355948785732046
141,cumulative,34,31,0.7292184648223781,0.7419797862017778,0.9037660518400066,0.34073718671900355
141,fishing,34,30,0.5842784791887875,0.45363613165288635,0.6836891375074408,0.35584377246502213
141,land-based,34,3,0.0016094999153763055,8.920447367523592e-4,0,0.007480042711138307
141,ocean,34,3,0.08802459232395296,0.17846778959594978,0,0.2872147440699095
143,climate,35,8,0.217805886980573,0.3126301254663895,0,0.40698911043770436
143,cumulative,35,31,0.6838693225258357,0.7321341217093507,0.7456070245680262,0.3608161079409567
143,fishing,35,25,0.4375069627971943,0.3600979386559502,0.37337735443783787,0.35133454640950657
143,land-based,35,4,0.005656223667737733,0.0010592145299633353,0,0.023629103693156246
143,ocean,35,4,0.11293787388759426,0.19399607919421039,0,0.31899772236191076
144,climate,15,6,0.336276929484424,0.3842706252076038,0,0.43084735732350693
144,cumulative,15,12,0.6162960221252559,0.6137257688653434,0.7914887240741071,0.3655318602110247
144,fishing,15,8,0.16352485219535026,0.06190742914165741,0.040088046369384164,0.32603975599739765
144,land-based,15,0,0,0,0,0
144,ocean,15,4,0.13803667952475676,0.18619694786866733,0,0.25178713282008375
145,climate,25,8,0.2592328390838258,0.4519834066134555,0,0.389723746828573
145,cumulative,25,20,0.4754445560503798,0.6530893855696766,0.46843530311104015,0.3419851227591542
145,fishing,25,15,0.14966193557706814,0.11065139042225068,0.11693211067846386,0.16064643156683314
145,land-based,25,4,7.14816722631556e-4,6.821798069933783e-4,0,0.0020507961393633374
145,ocean,25,4,0.1061886173571377,0.17150225049544968,0,0.2527537362471356
146,climate,72,30,0.37049486650053076,0.019626107035506647,0,0.478698378393885
146,cumulative,72,49,0.4210163165314486,0.11377778163063955,0.12906916499096077,0.45623387844416796
146,fishing,72,16,0.02059434351127274,0.02959096684158231,0,0.04209718319125185
146,land-based,72,0,0,0,0,0
146,ocean,72,30,0.2634818953803269,0.06647567555291295,0,0.3218607454453671
147,climate,142,76,0.5168537068523547,0.06581210593543925,0.792138819625078,0.4926429603279269
147,cumulative,142,103,0.5352168333846702,0.1162063363236112,0.792138819625078,0.47957997780143535
147,fishing,142,20,0.004131850195167602,0.010364604042846904,0,0.01137309752765785
147,land-based,142,76,0.08521059500648913,0.0038844865303423112,0.0036777027973678563,0.09510127999186628
147,ocean,142,73,0.33834984198931484,0.05428223747329599,0.30894005467432556,0.33868126998784853
148,climate,129,72,0.40584639476175394,0.0037295362091309043,0.44946332757369944,0.4151768799655738
148,cumulative,129,98,0.4941707939461779,0.0588697289982859,0.8635957054981244,0.44460758645142073
148,fishing,129,20,0.007199142821741329,0.021700991968671545,0,0.01710898869554269
148,land-based,129,26,0.03324755330488539,3.5653221932064043e-4,0,0.08001864266136426
148,ocean,129,52,0.14858729211379926,0.03440551547966931,0,0.25913579964382627
149,climate,55,2,6.78881391243018e-5,5.901036483138601e-5,0,3.684785092039195e-4
149,cumulative,55,24,0.059971670904898626,0.07261588884235222,0,0.10924765030454907
149,fishing,55,20,0.036326922283681326,0.04340797549171185,0,0.04892111348406847
149,land-based,55,0,0,0,0,0
149,ocean,55,3,0.024342484668592297,0.030095471132692116,0,0.10227992819105344
150,climate,74,25,0.2571297990665525,0.00531849278093485,0,0.4396095468686038
150,cumulative,74,48,0.3317862548862119,0.1232456492107484,0.14946242934617784,0.4305581248931046
150,fishing,74,21,0.04158446267248,0.06353737550735457,0,0.06671605353970349
150,land-based,74,0,0,0,0,0
150,ocean,74,22,0.2778432141014994,0.061763995592233625,0,0.43038679778081834
151,climate,180,129,0.7166522336874837,0.1394721288822418,1,0.45186472210883283
151,cumulative,180,158,0.7474726639179545,0.22955787165730274,1,0.41495997619874003
151,fishing,180,28,0.021674842327166266,0.053167938735349446,0,0.08616105006830535
151,land-based,180,129,0.043055501003400894,0.001310546232946842,0.05840497975562369,0.030088387681345984
151,ocean,180,124,0.6655595059421332,0.05777578878989349,0.9641268899448686,0.4518993852247022
152,climate,178,128,0.7191007523994926,0.1901468499669737,1,0.4507057808783147
152,cumulative,178,161,0.7682265847685952,0.284222283184931,1,0.39489438401988064
152,fishing,178,157,0.630737914026775,0.14747895233810776,0.8561779894761433,0.35671537008137116
152,land-based,178,130,0.21156868021376557,0.027840849288223078,0.3055224477188421,0.14091796429028472
152,ocean,178,124,0.3464977021069961,0.07154567892804041,0.4980135085456219,0.22932683072601057
153,climate,124,71,0.5661729862287285,0.1123400721548337,1,0.4920067564451241
153,cumulative,124,98,0.5926153170152508,0.17477101741233583,1,0.4696932840744222
153,fishing,124,21,0.009065010488094348,0.023220364222518452,0,0.02053181395671317
153,land-based,124,72,0.0657683814526498,0.0010134211699916532,0.11608460424144984,0.06210912533121742
153,ocean,124,69,0.26419789308088226,0.04328996979083304,0.4531234624600926,0.2453277937218298
154,climate,120,71,0.5916666666666667,0.14431861418281491,1,0.4935863156332357
154,cumulative,120,93,0.6164588507506596,0.19931338487071576,1,0.47724227450103773
154,fishing,120,15,0.0016340804410213648,0.004629179627041383,0,0.004494709871190014
154,land-based,120,73,0.0572839855175321,5.405356718737743e-4,0.10256410188671344,0.05112398425602644
154,ocean,120,4,0.021503048445806146,0.05050513433773793,0,0.1166476275226205
155,climate,148,94,0.6351351351351351,0.16808297033957054,1,0.48302686012339097
155,cumulative,148,120,0.6563966417950228,0.22560068439480135,1,0.46574502333160517
155,fishing,148,27,0.0032473463547718507,0.009242212490109251,0,0.008759141730087473
155,land-based,148,94,0.11898821130756744,0.010211040471977764,0.19707625893673775,0.09920566581075324
155,ocean,148,90,0.44116831909967513,0.08242023422196522,0.7221440772628069,0.35584429530649303
156,climate,129,83,0.6383555536563009,0.11528562347609178,1,0.47766450612810674
156,cumulative,129,107,0.6532124235756215,0.15515149101361927,1,0.4620368912297008
156,fishing,129,19,0.003622445104677217,0.010744118618653006,0,0.008750063912631128
156,land-based,129,84,0.11139805212680004,0.0028526359557223047,0.18412162276169242,0.09028792688501763
156,ocean,129,80,0.2284621635299147,0.03446935084402656,0.3662162162260941,0.1797090487493695
157,climate,144,92,0.39035912934902245,0.012420946767694074,0.6407001334936646,0.3190009433329546
157,cumulative,144,114,0.4318367270116317,0.057492628921515944,0.68609347841464,0.3246065834053317
157,fishing,144,19,0.008308412683698365,0.026924495246272905,0,0.021385011759126753
157,land-based,144,0,0,0,0,0
157,ocean,144,91,0.11369724143969426,0.020046011817094537,0.17734179517801146,0.09137798238125489
158,climate,129,77,0.5583311485408974,0.002416261214910185,1,0.4983291143413591
158,cumulative,129,101,0.5878193679531218,0.08130527522038825,1,0.4691683307523896
158,fishing,129,22,0.023012307758227112,0.05912620971689177,0,0.05467652921613355
158,land-based,129,0,0,0,0,0
158,ocean,129,75,0.5562212780453962,0.022687317777406575,0.8743509868660388,0.485977094245589
159,climate,69,21,0.22046850693955833,0.005397422796283204,0,0.4139777883919559
159,cumulative,69,45,0.30806588910932164,0.12351051847072511,0.17172454814909638,0.3976380391212797
159,fishing,69,21,0.05234772762686476,0.07848825320919964,0,0.07972506235177995
159,land-based,69,0,0,0,0,0
159,ocean,69,19,0.25412795103815844,0.04252405766106666,0,0.4227947147001796
161,climate,197,146,0.7411065162239521,0.13602754322516042,1,0.4391312802439402
161,cumulative,197,171,0.7501257135124607,0.16729607150271925,1,0.42653407330488363
161,fishing,197,24,0.0019400741043493774,0.006974362791973824,0,0.006737661189003714
161,land-based,197,148,0.23257967728684026,0.008026055992980454,0.31869688388886525,0.1449611656869181
161,ocean,197,143,0.23680347604455002,0.03146688878655472,0.2939093496103453,0.14979180418466678
162,climate,108,19,0.1436202652435695,0.13385932632437866,0,0.3176118706721381
162,cumulative,108,84,0.29003713720981533,0.24168856878512626,0.12833311955013615,0.336878297057972
162,fishing,108,71,0.13635500443264092,0.07460957216964498,0.0346531333750012,0.2212068854687253
162,land-based,108,15,0.006155806102837289,8.736819597887226e-4,0,0.026330179252840733
162,ocean,108,9,0.06441520843916164,0.03942546215685528,0,0.21965161805997635
163,climate,206,57,0.20345476337658244,0.0867835333446794,0,0.3730959258347426
163,cumulative,206,169,0.4560643366432297,0.35745533905379,0.41764999457862506,0.3752954260515583
163,fishing,206,125,0.23433219374596925,0.2010462852209643,0.12980107307022845,0.28212884042791286
163,land-based,206,79,0.033997631315118536,0.004066947770813674,0,0.09354779880103986
163,ocean,206,39,0.18208396146006828,0.09612062301347184,0,0.3807591952742601
164,climate,76,14,0.18274812782006392,0.13193534060808984,0,0.38733103711265937
164,cumulative,76,61,0.5414199087669944,0.5419608051609746,0.5176860965165618,0.3659121915089521
164,fishing,76,59,0.3835627036412983,0.4055611018892801,0.37942039674350603,0.28662648711225003
164,land-based,76,22,0.06066077128119063,0.04330248578744739,0,0.1002848485998646
164,ocean,76,16,0.15271054123440608,0.13382307291291143,0,0.29962711195241076
166,climate,74,14,0.1891891891891892,0.05613594040738103,0,0.3943323011333738
166,cumulative,74,57,0.38052094545168474,0.25079733806858817,0.14869584035692954,0.391621619718706
166,fishing,74,55,0.24597716427355013,0.12941094502882378,0.14731355569864643,0.23892376195920043
166,land-based,74,23,0.044836409213945105,0.007665536855089726,0,0.09115393611543463
166,ocean,74,16,0.21513969648924516,0.11676857754693125,0,0.4124115481981233
