stressor,impact_km2,coastal_km2,iucn_sid
pel_hb,552861.176,635651.462,22694870
pel_lb,566084.813,635651.462,22694870
sst,148166.205,635651.462,22694870
cum_all,620175.712,635651.462,22694870
sst,148166.205,635651.462,22694870
cum_climate,148166.205,635651.462,22694870
dem_nondest_hb,512842.713,635651.462,22694870
pel_hb,552861.176,635651.462,22694870
pel_lb,566084.813,635651.462,22694870
cum_fishing,585938.169,635651.462,22694870
direct_human,23355.965,635651.462,22694870
organic,5215.927,635651.462,22694870
cum_land-based,25525.12,635651.462,22694870
cum_ocean,0,635651.462,22694870
dem_dest,797459.591,1345569.41,22694875
dem_nondest_hb,942985.085,1345569.41,22694875
direct_human,9291.388,1345569.41,22694875
organic,971.928,1345569.41,22694875
pel_hb,1028561.041,1345569.41,22694875
cum_all,1071304.92,1345569.41,22694875
cum_climate,0,1345569.41,22694875
dem_dest,797459.591,1345569.41,22694875
dem_nondest_hb,942985.085,1345569.41,22694875
pel_hb,1028561.041,1345569.41,22694875
cum_fishing,1071180.918,1345569.41,22694875
direct_human,9291.388,1345569.41,22694875
organic,971.928,1345569.41,22694875
cum_land-based,10106.131,1345569.41,22694875
cum_ocean,0,1345569.41,22694875
organic,19407.125,194274.719,22694887
cum_all,19407.125,194274.719,22694887
cum_climate,0,194274.719,22694887
cum_fishing,0,194274.719,22694887
organic,19407.125,194274.719,22694887
cum_land-based,19407.125,194274.719,22694887
cum_ocean,0,194274.719,22694887
art_fish,281964.815,430937.03,22694899
dem_nondest_hb,395980.802,430937.03,22694899
organic,68420.944,430937.03,22694899
pel_hb,423215.747,430937.03,22694899
cum_all,423758.036,430937.03,22694899
cum_climate,0,430937.03,22694899
art_fish,281964.815,430937.03,22694899
dem_nondest_hb,395980.802,430937.03,22694899
pel_hb,423215.747,430937.03,22694899
cum_fishing,423215.747,430937.03,22694899
organic,68420.944,430937.03,22694899
cum_land-based,68420.944,430937.03,22694899
cum_ocean,0,430937.03,22694899
dem_nondest_hb,168815.093,324388.211,22694903
direct_human,16502.693,324388.211,22694903
light,14296.862,324388.211,22694903
organic,6667.27,324388.211,22694903
pel_hb,252740.605,324388.211,22694903
sst,106639.638,324388.211,22694903
cum_all,302194.542,324388.211,22694903
sst,106639.638,324388.211,22694903
cum_climate,106639.638,324388.211,22694903
dem_nondest_hb,168815.093,324388.211,22694903
pel_hb,252740.605,324388.211,22694903
cum_fishing,266537.093,324388.211,22694903
direct_human,16502.693,324388.211,22694903
light,14296.862,324388.211,22694903
organic,6667.27,324388.211,22694903
cum_land-based,24199.525,324388.211,22694903
cum_ocean,0,324388.211,22694903
dem_nondest_hb,1729566.591,4336818.321,22694927
direct_human,179624.191,4336818.321,22694927
organic,140028.381,4336818.321,22694927
pel_hb,2342011.414,4336818.321,22694927
sst,4016314.33,4336818.321,22694927
cum_all,4241883.737,4336818.321,22694927
sst,4016314.33,4336818.321,22694927
cum_climate,4016314.33,4336818.321,22694927
dem_nondest_hb,1729566.591,4336818.321,22694927
pel_hb,2342011.414,4336818.321,22694927
cum_fishing,2855992.846,4336818.321,22694927
direct_human,179624.191,4336818.321,22694927
organic,140028.381,4336818.321,22694927
cum_land-based,246832.19,4336818.321,22694927
cum_ocean,0,4336818.321,22694927
art_fish,751589.474,1891706.554,22696606
direct_human,293111.861,1891706.554,22696606
organic,247403.296,1891706.554,22696606
sst,1360273.206,1891706.554,22696606
cum_all,1568380.217,1891706.554,22696606
sst,1360273.206,1891706.554,22696606
cum_climate,1360273.206,1891706.554,22696606
art_fish,751589.474,1891706.554,22696606
cum_fishing,751589.474,1891706.554,22696606
direct_human,293111.861,1891706.554,22696606
organic,247403.296,1891706.554,22696606
cum_land-based,402131.98,1891706.554,22696606
cum_ocean,0,1891706.554,22696606
cum_all,0,1208.579,22696649
cum_climate,0,1208.579,22696649
cum_fishing,0,1208.579,22696649
cum_land-based,0,1208.579,22696649
cum_ocean,0,1208.579,22696649
dem_dest,203034.297,545511.898,22696668
dem_nondest_hb,54056.843,545511.898,22696668
direct_human,37263.357,545511.898,22696668
organic,25608.952,545511.898,22696668
pel_lb,262548.084,545511.898,22696668
cum_all,331172.496,545511.898,22696668
cum_climate,0,545511.898,22696668
dem_dest,203034.297,545511.898,22696668
dem_nondest_hb,54056.843,545511.898,22696668
pel_lb,262548.084,545511.898,22696668
cum_fishing,316754.252,545511.898,22696668
direct_human,37263.357,545511.898,22696668
organic,25608.952,545511.898,22696668
cum_land-based,53447.314,545511.898,22696668
cum_ocean,0,545511.898,22696668
direct_human,1620.753,8410.278,22696730
organic,966.689,8410.278,22696730
cum_all,2071.351,8410.278,22696730
cum_climate,0,8410.278,22696730
cum_fishing,0,8410.278,22696730
direct_human,1620.753,8410.278,22696730
organic,966.689,8410.278,22696730
cum_land-based,2071.351,8410.278,22696730
cum_ocean,0,8410.278,22696730
dem_dest,0,58.508,22696756
pel_hb,58.508,58.508,22696756
sst,0,58.508,22696756
cum_all,58.508,58.508,22696756
sst,0,58.508,22696756
cum_climate,0,58.508,22696756
dem_dest,0,58.508,22696756
pel_hb,58.508,58.508,22696756
cum_fishing,58.508,58.508,22696756
cum_land-based,0,58.508,22696756
cum_ocean,0,58.508,22696756
dem_dest,4363.634,95009.684,22696766
dem_nondest_hb,7902.919,95009.684,22696766
direct_human,4422.142,95009.684,22696766
organic,5283.167,95009.684,22696766
pel_hb,1224.298,95009.684,22696766
cum_all,19208.897,95009.684,22696766
cum_climate,0,95009.684,22696766
dem_dest,4363.634,95009.684,22696766
dem_nondest_hb,7902.919,95009.684,22696766
pel_hb,1224.298,95009.684,22696766
cum_fishing,11661.391,95009.684,22696766
direct_human,4422.142,95009.684,22696766
organic,5283.167,95009.684,22696766
cum_land-based,7892.44,95009.684,22696766
cum_ocean,0,95009.684,22696766
dem_nondest_hb,79080.717,383963.998,22696802
direct_human,21874.932,383963.998,22696802
organic,9852.015,383963.998,22696802
cum_all,98496.574,383963.998,22696802
cum_climate,0,383963.998,22696802
dem_nondest_hb,79080.717,383963.998,22696802
cum_fishing,79080.717,383963.998,22696802
direct_human,21874.932,383963.998,22696802
organic,9852.015,383963.998,22696802
cum_land-based,26680.431,383963.998,22696802
cum_ocean,0,383963.998,22696802
organic,16052.096,282273.072,22696806
pel_lb,124675.759,282273.072,22696806
sst,194191.76,282273.072,22696806
cum_all,255400.526,282273.072,22696806
sst,194191.76,282273.072,22696806
cum_climate,194191.76,282273.072,22696806
pel_lb,124675.759,282273.072,22696806
cum_fishing,124675.759,282273.072,22696806
organic,16052.096,282273.072,22696806
cum_land-based,16052.096,282273.072,22696806
cum_ocean,0,282273.072,22696806
dem_nondest_hb,29758.64,211124.093,22696810
pel_hb,172911.512,211124.093,22696810
sst,22618.068,211124.093,22696810
cum_all,182374.931,211124.093,22696810
sst,22618.068,211124.093,22696810
cum_climate,22618.068,211124.093,22696810
dem_nondest_hb,29758.64,211124.093,22696810
pel_hb,172911.512,211124.093,22696810
cum_fishing,173077.43,211124.093,22696810
cum_land-based,0,211124.093,22696810
cum_ocean,0,211124.093,22696810
cum_all,0,865.392,22696840
cum_climate,0,865.392,22696840
cum_fishing,0,865.392,22696840
cum_land-based,0,865.392,22696840
cum_ocean,0,865.392,22696840
art_fish,747.503,747.503,22696846
cum_all,747.503,747.503,22696846
cum_climate,0,747.503,22696846
art_fish,747.503,747.503,22696846
cum_fishing,747.503,747.503,22696846
cum_land-based,0,747.503,22696846
cum_ocean,0,747.503,22696846
dem_dest,11007.326,11564.46,22696853
dem_nondest_hb,310.877,11564.46,22696853
direct_human,2473.046,11564.46,22696853
pel_hb,415.667,11564.46,22696853
cum_all,11145.3,11564.46,22696853
cum_climate,0,11564.46,22696853
dem_dest,11007.326,11564.46,22696853
dem_nondest_hb,310.877,11564.46,22696853
pel_hb,415.667,11564.46,22696853
cum_fishing,11007.326,11564.46,22696853
direct_human,2473.046,11564.46,22696853
cum_land-based,2473.046,11564.46,22696853
cum_ocean,0,11564.46,22696853
direct_human,54.142,6604.396,22696861
cum_all,54.142,6604.396,22696861
cum_climate,0,6604.396,22696861
cum_fishing,0,6604.396,22696861
direct_human,54.142,6604.396,22696861
cum_land-based,54.142,6604.396,22696861
cum_ocean,0,6604.396,22696861
cum_all,0,3786.415,22696869
cum_climate,0,3786.415,22696869
cum_fishing,0,3786.415,22696869
cum_land-based,0,3786.415,22696869
cum_ocean,0,3786.415,22696869
cum_all,0,1896.701,22696876
cum_climate,0,1896.701,22696876
cum_fishing,0,1896.701,22696876
cum_land-based,0,1896.701,22696876
cum_ocean,0,1896.701,22696876
dem_dest,178711.644,277002.131,22696898
pel_hb,209263.195,277002.131,22696898
sst,94976.5,277002.131,22696898
cum_all,261652.129,277002.131,22696898
sst,94976.5,277002.131,22696898
cum_climate,94976.5,277002.131,22696898
dem_dest,178711.644,277002.131,22696898
pel_hb,209263.195,277002.131,22696898
cum_fishing,252034.145,277002.131,22696898
cum_land-based,0,277002.131,22696898
cum_ocean,0,277002.131,22696898
cum_all,0,10779.408,22696907
cum_climate,0,10779.408,22696907
cum_fishing,0,10779.408,22696907
cum_land-based,0,10779.408,22696907
cum_ocean,0,10779.408,22696907
art_fish,154347.074,170281.281,22697619
sst,4470.171,170281.281,22697619
cum_all,155391.482,170281.281,22697619
sst,4470.171,170281.281,22697619
cum_climate,4470.171,170281.281,22697619
art_fish,154347.074,170281.281,22697619
cum_fishing,154347.074,170281.281,22697619
cum_land-based,0,170281.281,22697619
cum_ocean,0,170281.281,22697619
pel_hb,0,829.588,22697728
cum_all,0,829.588,22697728
cum_climate,0,829.588,22697728
pel_hb,0,829.588,22697728
cum_fishing,0,829.588,22697728
cum_land-based,0,829.588,22697728
cum_ocean,0,829.588,22697728
dem_dest,1795876.015,2042188.621,22697742
dem_nondest_hb,853778.153,2042188.621,22697742
pel_hb,2004938.363,2042188.621,22697742
cum_all,2028585.994,2042188.621,22697742
cum_climate,0,2042188.621,22697742
dem_dest,1795876.015,2042188.621,22697742
dem_nondest_hb,853778.153,2042188.621,22697742
pel_hb,2004938.363,2042188.621,22697742
cum_fishing,2028585.994,2042188.621,22697742
cum_land-based,0,2042188.621,22697742
cum_ocean,0,2042188.621,22697742
sst,176106.737,956515.233,22697752
cum_all,176106.737,956515.233,22697752
sst,176106.737,956515.233,22697752
cum_climate,176106.737,956515.233,22697752
cum_fishing,0,956515.233,22697752
cum_land-based,0,956515.233,22697752
cum_ocean,0,956515.233,22697752
dem_nondest_hb,20129.304,388028.107,22697776
direct_human,16753.316,388028.107,22697776
organic,28744.796,388028.107,22697776
pel_hb,23895.634,388028.107,22697776
sst,319098.057,388028.107,22697776
cum_all,328395.558,388028.107,22697776
sst,319098.057,388028.107,22697776
cum_climate,319098.057,388028.107,22697776
dem_nondest_hb,20129.304,388028.107,22697776
pel_hb,23895.634,388028.107,22697776
cum_fishing,36831.098,388028.107,22697776
direct_human,16753.316,388028.107,22697776
organic,28744.796,388028.107,22697776
cum_land-based,37040.678,388028.107,22697776
cum_ocean,0,388028.107,22697776
organic,9246.852,204744.122,22697782
pel_hb,6942.344,204744.122,22697782
cum_all,14750.079,204744.122,22697782
cum_climate,0,204744.122,22697782
pel_hb,6942.344,204744.122,22697782
cum_fishing,6942.344,204744.122,22697782
organic,9246.852,204744.122,22697782
cum_land-based,9246.852,204744.122,22697782
cum_ocean,0,204744.122,22697782
cum_all,0,27873.291,22697789
cum_climate,0,27873.291,22697789
cum_fishing,0,27873.291,22697789
cum_land-based,0,27873.291,22697789
cum_ocean,0,27873.291,22697789
dem_dest,168926.869,584706.012,22697793
dem_nondest_hb,845.307,584706.012,22697793
pel_hb,166953.322,584706.012,22697793
sst,394474.444,584706.012,22697793
cum_all,489278.914,584706.012,22697793
sst,394474.444,584706.012,22697793
cum_climate,394474.444,584706.012,22697793
dem_dest,168926.869,584706.012,22697793
dem_nondest_hb,845.307,584706.012,22697793
pel_hb,166953.322,584706.012,22697793
cum_fishing,275039.063,584706.012,22697793
cum_land-based,0,584706.012,22697793
cum_ocean,0,584706.012,22697793
sst,422.653,3851.909,22697797
cum_all,422.653,3851.909,22697797
sst,422.653,3851.909,22697797
cum_climate,422.653,3851.909,22697797
cum_fishing,0,3851.909,22697797
cum_land-based,0,3851.909,22697797
cum_ocean,0,3851.909,22697797
art_fish,5294.519,62281.992,22697800
dem_dest,54111.857,62281.992,22697800
direct_human,3968.925,62281.992,22697800
pel_hb,3590.807,62281.992,22697800
sst,57377.815,62281.992,22697800
cum_all,62070.665,62281.992,22697800
sst,57377.815,62281.992,22697800
cum_climate,57377.815,62281.992,22697800
art_fish,5294.519,62281.992,22697800
dem_dest,54111.857,62281.992,22697800
pel_hb,3590.807,62281.992,22697800
cum_fishing,54111.857,62281.992,22697800
direct_human,3968.925,62281.992,22697800
cum_land-based,3968.925,62281.992,22697800
cum_ocean,0,62281.992,22697800
dem_nondest_hb,14358.862,204682.122,22697810
organic,16573.426,204682.122,22697810
pel_hb,3342.804,204682.122,22697810
pel_lb,82743.13,204682.122,22697810
cum_all,101613.206,204682.122,22697810
cum_climate,0,204682.122,22697810
dem_nondest_hb,14358.862,204682.122,22697810
pel_hb,3342.804,204682.122,22697810
pel_lb,82743.13,204682.122,22697810
cum_fishing,90874.842,204682.122,22697810
organic,16573.426,204682.122,22697810
cum_land-based,16573.426,204682.122,22697810
cum_ocean,0,204682.122,22697810
art_fish,138425.966,152774.349,22697817
dem_dest,88149.426,152774.349,22697817
dem_nondest_hb,22213.753,152774.349,22697817
direct_human,23745.435,152774.349,22697817
organic,23073.905,152774.349,22697817
pel_hb,121495.38,152774.349,22697817
pel_lb,152246.033,152774.349,22697817
sst,1924.645,152774.349,22697817
cum_all,152246.033,152774.349,22697817
sst,1924.645,152774.349,22697817
cum_climate,1924.645,152774.349,22697817
art_fish,138425.966,152774.349,22697817
dem_dest,88149.426,152774.349,22697817
dem_nondest_hb,22213.753,152774.349,22697817
pel_hb,121495.38,152774.349,22697817
pel_lb,152246.033,152774.349,22697817
cum_fishing,152246.033,152774.349,22697817
direct_human,23745.435,152774.349,22697817
organic,23073.905,152774.349,22697817
cum_land-based,33364.292,152774.349,22697817
cum_ocean,0,152774.349,22697817
art_fish,254578.797,1340072.296,22697822
dem_dest,894019.295,1340072.296,22697822
dem_nondest_hb,41134.478,1340072.296,22697822
direct_human,42258.351,1340072.296,22697822
nutrient,70342.096,1340072.296,22697822
organic,41972.798,1340072.296,22697822
pel_hb,469792.323,1340072.296,22697822
pel_lb,1126947.586,1340072.296,22697822
sst,946061.548,1340072.296,22697822
cum_all,1317484.791,1340072.296,22697822
sst,946061.548,1340072.296,22697822
cum_climate,946061.548,1340072.296,22697822
art_fish,254578.797,1340072.296,22697822
dem_dest,894019.295,1340072.296,22697822
dem_nondest_hb,41134.478,1340072.296,22697822
pel_hb,469792.323,1340072.296,22697822
pel_lb,1126947.586,1340072.296,22697822
cum_fishing,1251460.92,1340072.296,22697822
direct_human,42258.351,1340072.296,22697822
nutrient,70342.096,1340072.296,22697822
organic,41972.798,1340072.296,22697822
cum_land-based,90832.925,1340072.296,22697822
cum_ocean,0,1340072.296,22697822
art_fish,769.334,4385.465,22697825
dem_dest,1065.366,4385.465,22697825
dem_nondest_hb,0,4385.465,22697825
direct_human,172.904,4385.465,22697825
organic,0,4385.465,22697825
pel_hb,3896.445,4385.465,22697825
shipping,1290.665,4385.465,22697825
sst,105.663,4385.465,22697825
cum_all,4099.039,4385.465,22697825
sst,105.663,4385.465,22697825
cum_climate,105.663,4385.465,22697825
art_fish,769.334,4385.465,22697825
dem_dest,1065.366,4385.465,22697825
dem_nondest_hb,0,4385.465,22697825
pel_hb,3896.445,4385.465,22697825
cum_fishing,3896.445,4385.465,22697825
direct_human,172.904,4385.465,22697825
organic,0,4385.465,22697825
cum_land-based,172.904,4385.465,22697825
shipping,1290.665,4385.465,22697825
cum_ocean,1290.665,4385.465,22697825
organic,35026.962,829558.542,22697847
cum_all,35026.962,829558.542,22697847
cum_climate,0,829558.542,22697847
cum_fishing,0,829558.542,22697847
organic,35026.962,829558.542,22697847
cum_land-based,35026.962,829558.542,22697847
cum_ocean,0,829558.542,22697847
light,1719.431,2514.089,22697896
cum_all,1719.431,2514.089,22697896
cum_climate,0,2514.089,22697896
cum_fishing,0,2514.089,22697896
light,1719.431,2514.089,22697896
cum_land-based,1719.431,2514.089,22697896
cum_ocean,0,2514.089,22697896
cum_all,0,23305.317,22697913
cum_climate,0,23305.317,22697913
cum_fishing,0,23305.317,22697913
cum_land-based,0,23305.317,22697913
cum_ocean,0,23305.317,22697913
direct_human,104398.003,942600.855,22697925
light,8591.914,942600.855,22697925
cum_all,107121.672,942600.855,22697925
cum_climate,0,942600.855,22697925
cum_fishing,0,942600.855,22697925
direct_human,104398.003,942600.855,22697925
light,8591.914,942600.855,22697925
cum_land-based,107121.672,942600.855,22697925
cum_ocean,0,942600.855,22697925
cum_all,0,49578.813,22697935
cum_climate,0,49578.813,22697935
cum_fishing,0,49578.813,22697935
cum_land-based,0,49578.813,22697935
cum_ocean,0,49578.813,22697935
cum_all,0,175060.582,22697949
cum_climate,0,175060.582,22697949
cum_fishing,0,175060.582,22697949
cum_land-based,0,175060.582,22697949
cum_ocean,0,175060.582,22697949
cum_all,0,511132.888,22697957
cum_climate,0,511132.888,22697957
cum_fishing,0,511132.888,22697957
cum_land-based,0,511132.888,22697957
cum_ocean,0,511132.888,22697957
sst,1137331.411,1830725.707,22697963
cum_all,1137331.411,1830725.707,22697963
sst,1137331.411,1830725.707,22697963
cum_climate,1137331.411,1830725.707,22697963
cum_fishing,0,1830725.707,22697963
cum_land-based,0,1830725.707,22697963
cum_ocean,0,1830725.707,22697963
light,22457.39,2116264.737,22697970
cum_all,22457.39,2116264.737,22697970
cum_climate,0,2116264.737,22697970
cum_fishing,0,2116264.737,22697970
light,22457.39,2116264.737,22697970
cum_land-based,22457.39,2116264.737,22697970
cum_ocean,0,2116264.737,22697970
cum_all,0,1397186.389,22697975
cum_climate,0,1397186.389,22697975
cum_fishing,0,1397186.389,22697975
cum_land-based,0,1397186.389,22697975
cum_ocean,0,1397186.389,22697975
cum_all,0,511566.894,22697984
cum_climate,0,511566.894,22697984
cum_fishing,0,511566.894,22697984
cum_land-based,0,511566.894,22697984
cum_ocean,0,511566.894,22697984
cum_all,0,444729.153,22697987
cum_climate,0,444729.153,22697987
cum_fishing,0,444729.153,22697987
cum_land-based,0,444729.153,22697987
cum_ocean,0,444729.153,22697987
cum_all,0,3189.985,22697990
cum_climate,0,3189.985,22697990
cum_fishing,0,3189.985,22697990
cum_land-based,0,3189.985,22697990
cum_ocean,0,3189.985,22697990
cum_all,0,107979.204,22697997
cum_climate,0,107979.204,22697997
cum_fishing,0,107979.204,22697997
cum_land-based,0,107979.204,22697997
cum_ocean,0,107979.204,22697997
cum_all,0,239048.033,22698001
cum_climate,0,239048.033,22698001
cum_fishing,0,239048.033,22698001
cum_land-based,0,239048.033,22698001
cum_ocean,0,239048.033,22698001
direct_human,36617.151,686510.46,22698005
cum_all,36617.151,686510.46,22698005
cum_climate,0,686510.46,22698005
cum_fishing,0,686510.46,22698005
direct_human,36617.151,686510.46,22698005
cum_land-based,36617.151,686510.46,22698005
cum_ocean,0,686510.46,22698005
direct_human,4333.07,25760.025,22698017
light,2763.839,25760.025,22698017
sst,0,25760.025,22698017
cum_all,5563.481,25760.025,22698017
sst,0,25760.025,22698017
cum_climate,0,25760.025,22698017
cum_fishing,0,25760.025,22698017
direct_human,4333.07,25760.025,22698017
light,2763.839,25760.025,22698017
cum_land-based,5563.481,25760.025,22698017
cum_ocean,0,25760.025,22698017
sst,169745.105,321847.051,22698020
cum_all,169745.105,321847.051,22698020
sst,169745.105,321847.051,22698020
cum_climate,169745.105,321847.051,22698020
cum_fishing,0,321847.051,22698020
cum_land-based,0,321847.051,22698020
cum_ocean,0,321847.051,22698020
light,5197.589,169277.042,22698030
cum_all,5197.589,169277.042,22698030
cum_climate,0,169277.042,22698030
cum_fishing,0,169277.042,22698030
light,5197.589,169277.042,22698030
cum_land-based,5197.589,169277.042,22698030
cum_ocean,0,169277.042,22698030
light,4455.325,264681.436,22698035
cum_all,4455.325,264681.436,22698035
cum_climate,0,264681.436,22698035
cum_fishing,0,264681.436,22698035
light,4455.325,264681.436,22698035
cum_land-based,4455.325,264681.436,22698035
cum_ocean,0,264681.436,22698035
cum_all,0,2085689.608,22698042
cum_climate,0,2085689.608,22698042
cum_fishing,0,2085689.608,22698042
cum_land-based,0,2085689.608,22698042
cum_ocean,0,2085689.608,22698042
sst,14527.4,14527.4,22698049
cum_all,14527.4,14527.4,22698049
sst,14527.4,14527.4,22698049
cum_climate,14527.4,14527.4,22698049
cum_fishing,0,14527.4,22698049
cum_land-based,0,14527.4,22698049
cum_ocean,0,14527.4,22698049
direct_human,46499.73,771793.004,22698062
cum_all,46499.73,771793.004,22698062
cum_climate,0,771793.004,22698062
cum_fishing,0,771793.004,22698062
direct_human,46499.73,771793.004,22698062
cum_land-based,46499.73,771793.004,22698062
cum_ocean,0,771793.004,22698062
light,19642.903,1463198.908,22698084
cum_all,19642.903,1463198.908,22698084
cum_climate,0,1463198.908,22698084
cum_fishing,0,1463198.908,22698084
light,19642.903,1463198.908,22698084
cum_land-based,19642.903,1463198.908,22698084
cum_ocean,0,1463198.908,22698084
light,41570.23,1220734.719,22698088
cum_all,41570.23,1220734.719,22698088
cum_climate,0,1220734.719,22698088
cum_fishing,0,1220734.719,22698088
light,41570.23,1220734.719,22698088
cum_land-based,41570.23,1220734.719,22698088
cum_ocean,0,1220734.719,22698088
light,37502.628,683160.67,22698092
cum_all,37502.628,683160.67,22698092
cum_climate,0,683160.67,22698092
cum_fishing,0,683160.67,22698092
light,37502.628,683160.67,22698092
cum_land-based,37502.628,683160.67,22698092
cum_ocean,0,683160.67,22698092
cum_all,0,0,22698097
cum_climate,0,0,22698097
cum_fishing,0,0,22698097
cum_land-based,0,0,22698097
cum_ocean,0,0,22698097
cum_all,0,360271.831,22698136
cum_climate,0,360271.831,22698136
cum_fishing,0,360271.831,22698136
cum_land-based,0,360271.831,22698136
cum_ocean,0,360271.831,22698136
art_fish,396916.054,3003311.124,22698140
dem_dest,1293119.348,3003311.124,22698140
pel_hb,618818.68,3003311.124,22698140
cum_all,1582427.329,3003311.124,22698140
cum_climate,0,3003311.124,22698140
art_fish,396916.054,3003311.124,22698140
dem_dest,1293119.348,3003311.124,22698140
pel_hb,618818.68,3003311.124,22698140
cum_fishing,1582427.329,3003311.124,22698140
cum_land-based,0,3003311.124,22698140
cum_ocean,0,3003311.124,22698140
art_fish,141474.484,530431.73,22698150
pel_hb,142904.869,530431.73,22698150
sst,270076.379,530431.73,22698150
cum_all,411314.212,530431.73,22698150
sst,270076.379,530431.73,22698150
cum_climate,270076.379,530431.73,22698150
art_fish,141474.484,530431.73,22698150
pel_hb,142904.869,530431.73,22698150
cum_fishing,216533.881,530431.73,22698150
cum_land-based,0,530431.73,22698150
cum_ocean,0,530431.73,22698150
dem_dest,443154.682,799699.479,22698155
cum_all,443154.682,799699.479,22698155
cum_climate,0,799699.479,22698155
dem_dest,443154.682,799699.479,22698155
cum_fishing,443154.682,799699.479,22698155
cum_land-based,0,799699.479,22698155
cum_ocean,0,799699.479,22698155
dem_nondest_hb,61876.803,1963679.01,22698159
pel_hb,574653.149,1963679.01,22698159
cum_all,584313.923,1963679.01,22698159
cum_climate,0,1963679.01,22698159
dem_nondest_hb,61876.803,1963679.01,22698159
pel_hb,574653.149,1963679.01,22698159
cum_fishing,584313.923,1963679.01,22698159
cum_land-based,0,1963679.01,22698159
cum_ocean,0,1963679.01,22698159
direct_human,543007.415,6828300.576,22698172
sst,5660547.729,6828300.576,22698172
cum_all,5742873.445,6828300.576,22698172
sst,5660547.729,6828300.576,22698172
cum_climate,5660547.729,6828300.576,22698172
cum_fishing,0,6828300.576,22698172
direct_human,543007.415,6828300.576,22698172
cum_land-based,543007.415,6828300.576,22698172
cum_ocean,0,6828300.576,22698172
art_fish,367666.519,1458091.264,22698182
dem_dest,508968.099,1458091.264,22698182
dem_nondest_hb,211658.522,1458091.264,22698182
pel_hb,496237.85,1458091.264,22698182
pel_lb,908049.815,1458091.264,22698182
cum_all,946107.83,1458091.264,22698182
cum_climate,0,1458091.264,22698182
art_fish,367666.519,1458091.264,22698182
dem_dest,508968.099,1458091.264,22698182
dem_nondest_hb,211658.522,1458091.264,22698182
pel_hb,496237.85,1458091.264,22698182
pel_lb,908049.815,1458091.264,22698182
cum_fishing,946107.83,1458091.264,22698182
cum_land-based,0,1458091.264,22698182
cum_ocean,0,1458091.264,22698182
dem_dest,1416771.658,3584013.282,22698188
dem_nondest_hb,1350092.848,3584013.282,22698188
direct_human,272710.103,3584013.282,22698188
pel_hb,1713936.275,3584013.282,22698188
pel_lb,2262040.855,3584013.282,22698188
cum_all,2412655.655,3584013.282,22698188
cum_climate,0,3584013.282,22698188
dem_dest,1416771.658,3584013.282,22698188
dem_nondest_hb,1350092.848,3584013.282,22698188
pel_hb,1713936.275,3584013.282,22698188
pel_lb,2262040.855,3584013.282,22698188
cum_fishing,2369613.124,3584013.282,22698188
direct_human,272710.103,3584013.282,22698188
cum_land-based,272710.103,3584013.282,22698188
cum_ocean,0,3584013.282,22698188
art_fish,419822.294,942935.31,22698195
dem_dest,569183.98,942935.31,22698195
pel_hb,720709.58,942935.31,22698195
cum_all,827867.056,942935.31,22698195
cum_climate,0,942935.31,22698195
art_fish,419822.294,942935.31,22698195
dem_dest,569183.98,942935.31,22698195
pel_hb,720709.58,942935.31,22698195
cum_fishing,827867.056,942935.31,22698195
cum_land-based,0,942935.31,22698195
cum_ocean,0,942935.31,22698195
dem_dest,4255261.938,8612130.097,22698209
dem_nondest_hb,2945184.933,8612130.097,22698209
pel_hb,3770020.062,8612130.097,22698209
sst,6804721.059,8612130.097,22698209
cum_all,8184382.179,8612130.097,22698209
sst,6804721.059,8612130.097,22698209
cum_climate,6804721.059,8612130.097,22698209
dem_dest,4255261.938,8612130.097,22698209
dem_nondest_hb,2945184.933,8612130.097,22698209
pel_hb,3770020.062,8612130.097,22698209
cum_fishing,5677211.1,8612130.097,22698209
cum_land-based,0,8612130.097,22698209
cum_ocean,0,8612130.097,22698209
art_fish,283672.02,850617.858,22698230
dem_nondest_hb,349616.425,850617.858,22698230
direct_human,148622.915,850617.858,22698230
organic,162770.451,850617.858,22698230
pel_hb,362043.657,850617.858,22698230
cum_all,641386.973,850617.858,22698230
cum_climate,0,850617.858,22698230
art_fish,283672.02,850617.858,22698230
dem_nondest_hb,349616.425,850617.858,22698230
pel_hb,362043.657,850617.858,22698230
cum_fishing,593086.6,850617.858,22698230
direct_human,148622.915,850617.858,22698230
organic,162770.451,850617.858,22698230
cum_land-based,230677.051,850617.858,22698230
cum_ocean,0,850617.858,22698230
light,1395.455,29977.826,22698235
cum_all,1395.455,29977.826,22698235
cum_climate,0,29977.826,22698235
cum_fishing,0,29977.826,22698235
light,1395.455,29977.826,22698235
cum_land-based,1395.455,29977.826,22698235
cum_ocean,0,29977.826,22698235
art_fish,206757.839,228311.414,22698246
direct_human,11694.574,228311.414,22698246
light,11336.542,228311.414,22698246
cum_all,206969.165,228311.414,22698246
cum_climate,0,228311.414,22698246
art_fish,206757.839,228311.414,22698246
cum_fishing,206757.839,228311.414,22698246
direct_human,11694.574,228311.414,22698246
light,11336.542,228311.414,22698246
cum_land-based,17558.453,228311.414,22698246
cum_ocean,0,228311.414,22698246
art_fish,44472.042,1038998.134,22698252
light,16671.231,1038998.134,22698252
cum_all,60090.132,1038998.134,22698252
cum_climate,0,1038998.134,22698252
art_fish,44472.042,1038998.134,22698252
cum_fishing,44472.042,1038998.134,22698252
