iucn_sid,cat_score,sens,code,stressor
133483,NA,1,5.4.1,art_fish
133483,NA,1,5.4.3,art_fish
133483,NA,1,6.1,direct_human
132932,0.4,1,1.1,direct_human
132932,0.4,1,11.3,sst
132932,0.4,1,1.2,direct_human
132932,0.4,1,1.3,direct_human
132932,0.4,1,4.3,shipping
132932,0.4,1,5.4.1,art_fish
132932,0.4,1,5.4.3,art_fish
132932,0.4,1,6.1,direct_human
133678,NA,1,1.1,direct_human
133678,NA,1,11.3,sst
133678,NA,1,1.2,direct_human
133678,NA,1,1.3,direct_human
133678,NA,1,4.3,shipping
133678,NA,1,5.4.1,art_fish
133678,NA,1,5.4.3,art_fish
133678,NA,1,6.1,direct_human
133210,0,1,1.1,direct_human
133210,0,1,11.3,sst
133210,0,1,1.2,direct_human
133210,0,1,1.3,direct_human
133210,0,1,4.3,shipping
133210,0,1,5.4.1,art_fish
133210,0,1,5.4.3,art_fish
133210,0,1,6.1,direct_human
133231,0.2,1,1.1,direct_human
133231,0.2,1,11.3,sst
133231,0.2,1,1.2,direct_human
133231,0.2,1,1.3,direct_human
133231,0.2,1,4.3,shipping
133231,0.2,1,5.4.1,art_fish
133231,0.2,1,5.4.3,art_fish
133231,0.2,1,6.1,direct_human
133663,0,1,1.1,direct_human
133663,0,1,11.3,sst
133663,0,1,1.2,direct_human
133663,0,1,1.3,direct_human
133663,0,1,4.3,shipping
133663,0,1,5.4.1,art_fish
133663,0,1,5.4.3,art_fish
133663,0,1,6.1,direct_human
133349,0,1,1.1,direct_human
133349,0,1,11.3,sst
133349,0,1,1.2,direct_human
133349,0,1,1.3,direct_human
133349,0,1,4.3,shipping
133349,0,1,5.4.1,art_fish
133349,0,1,5.4.3,art_fish
133349,0,1,6.1,direct_human
133480,NA,1,1.1,direct_human
133480,NA,1,11.3,sst
133480,NA,1,1.2,direct_human
133480,NA,1,1.3,direct_human
133480,NA,1,4.3,shipping
133480,NA,1,5.4.1,art_fish
133480,NA,1,5.4.3,art_fish
133480,NA,1,6.1,direct_human
133078,0.2,1,1.1,direct_human
133078,0.2,1,11.3,sst
133078,0.2,1,1.2,direct_human
133078,0.2,1,1.3,direct_human
133078,0.2,1,4.3,shipping
133078,0.2,1,5.4.1,art_fish
133078,0.2,1,5.4.3,art_fish
133078,0.2,1,6.1,direct_human
133285,0.2,1,1.1,direct_human
133285,0.2,1,11.3,sst
133285,0.2,1,1.2,direct_human
133285,0.2,1,1.3,direct_human
133285,0.2,1,4.3,shipping
133285,0.2,1,5.4.1,art_fish
133285,0.2,1,5.4.3,art_fish
133285,0.2,1,6.1,direct_human
132978,0.2,1,1.1,direct_human
132978,0.2,1,11.3,sst
132978,0.2,1,1.2,direct_human
132978,0.2,1,1.3,direct_human
132978,0.2,1,4.3,shipping
132978,0.2,1,5.4.1,art_fish
132978,0.2,1,5.4.3,art_fish
132978,0.2,1,6.1,direct_human
133592,NA,1,1.1,direct_human
133592,NA,1,11.3,sst
133592,NA,1,1.2,direct_human
133592,NA,1,1.3,direct_human
133592,NA,1,4.3,shipping
133592,NA,1,5.4.1,art_fish
133592,NA,1,5.4.3,art_fish
133592,NA,1,6.1,direct_human
133038,0.4,1,1.1,direct_human
133038,0.4,1,11.3,sst
133038,0.4,1,1.2,direct_human
133038,0.4,1,1.3,direct_human
133038,0.4,1,4.3,shipping
133038,0.4,1,5.4.1,art_fish
133038,0.4,1,5.4.3,art_fish
133038,0.4,1,6.1,direct_human
133294,0.4,1,1.1,direct_human
133294,0.4,1,11.3,sst
133294,0.4,1,1.2,direct_human
133294,0.4,1,1.3,direct_human
133294,0.4,1,4.3,shipping
133294,0.4,1,5.4.1,art_fish
133294,0.4,1,5.4.3,art_fish
133294,0.4,1,6.1,direct_human
133584,0,1,1.1,direct_human
133584,0,1,11.3,sst
133584,0,1,1.2,direct_human
133584,0,1,1.3,direct_human
133584,0,1,4.3,shipping
133584,0,1,5.4.1,art_fish
133584,0,1,5.4.3,art_fish
133584,0,1,6.1,direct_human
132910,0.2,1,1.1,direct_human
132910,0.2,1,11.3,sst
132910,0.2,1,1.2,direct_human
132910,0.2,1,1.3,direct_human
132910,0.2,1,4.3,shipping
132910,0.2,1,5.4.1,art_fish
132910,0.2,1,5.4.3,art_fish
132910,0.2,1,6.1,direct_human
133157,0.2,1,1.1,direct_human
133157,0.2,1,11.3,sst
133157,0.2,1,1.2,direct_human
133157,0.2,1,1.3,direct_human
133157,0.2,1,4.3,shipping
133157,0.2,1,5.4.1,art_fish
133157,0.2,1,5.4.3,art_fish
133157,0.2,1,6.1,direct_human
133070,0.2,1,1.1,direct_human
133070,0.2,1,11.3,sst
133070,0.2,1,1.2,direct_human
133070,0.2,1,1.3,direct_human
133070,0.2,1,4.3,shipping
133070,0.2,1,5.4.1,art_fish
133070,0.2,1,5.4.3,art_fish
133070,0.2,1,6.1,direct_human
133003,0.2,1,1.1,direct_human
133003,0.2,1,11.3,sst
133003,0.2,1,1.2,direct_human
133003,0.2,1,1.3,direct_human
133003,0.2,1,4.3,shipping
133003,0.2,1,5.4.1,art_fish
133003,0.2,1,5.4.3,art_fish
133003,0.2,1,6.1,direct_human
133262,0.2,1,1.1,direct_human
133262,0.2,1,11.3,sst
133262,0.2,1,1.2,direct_human
133262,0.2,1,1.3,direct_human
133262,0.2,1,4.3,shipping
133262,0.2,1,5.4.1,art_fish
133262,0.2,1,5.4.3,art_fish
133262,0.2,1,6.1,direct_human
132999,NA,1,1.1,direct_human
132999,NA,1,11.3,sst
132999,NA,1,1.2,direct_human
132999,NA,1,1.3,direct_human
132999,NA,1,4.3,shipping
132999,NA,1,5.4.1,art_fish
132999,NA,1,5.4.3,art_fish
132999,NA,1,6.1,direct_human
133255,0,1,1.1,direct_human
133255,0,1,11.3,sst
133255,0,1,1.2,direct_human
133255,0,1,1.3,direct_human
133255,0,1,4.3,shipping
133255,0,1,5.4.1,art_fish
133255,0,1,5.4.3,art_fish
133255,0,1,6.1,direct_human
133526,0.4,1,1.1,direct_human
133526,0.4,1,11.3,sst
133526,0.4,1,1.2,direct_human
133526,0.4,1,1.3,direct_human
133526,0.4,1,4.3,shipping
133526,0.4,1,5.4.1,art_fish
133526,0.4,1,5.4.3,art_fish
133526,0.4,1,6.1,direct_human
133069,0.4,1,1.1,direct_human
133069,0.4,1,11.3,sst
133069,0.4,1,1.2,direct_human
133069,0.4,1,1.3,direct_human
133069,0.4,1,4.3,shipping
133069,0.4,1,5.4.1,art_fish
133069,0.4,1,5.4.3,art_fish
133069,0.4,1,6.1,direct_human
133471,0,1,1.1,direct_human
133471,0,1,11.3,sst
133471,0,1,1.2,direct_human
133471,0,1,1.3,direct_human
133471,0,1,4.3,shipping
133471,0,1,5.4.1,art_fish
133471,0,1,5.4.3,art_fish
133471,0,1,6.1,direct_human
132956,0.4,1,1.1,direct_human
132956,0.4,1,11.3,sst
132956,0.4,1,1.2,direct_human
132956,0.4,1,1.3,direct_human
132956,0.4,1,4.3,shipping
132956,0.4,1,5.4.1,art_fish
132956,0.4,1,5.4.3,art_fish
132956,0.4,1,6.1,direct_human
132860,0.4,1,1.1,direct_human
132860,0.4,1,11.3,sst
132860,0.4,1,1.2,direct_human
132860,0.4,1,1.3,direct_human
132860,0.4,1,4.3,shipping
132860,0.4,1,5.4.1,art_fish
132860,0.4,1,5.4.3,art_fish
132860,0.4,1,6.1,direct_human
133105,0.2,1,1.1,direct_human
133105,0.2,1,11.3,sst
133105,0.2,1,1.2,direct_human
133105,0.2,1,1.3,direct_human
133105,0.2,1,4.3,shipping
133105,0.2,1,5.4.1,art_fish
133105,0.2,1,5.4.3,art_fish
133105,0.2,1,6.1,direct_human
133536,0,1,1.1,direct_human
133536,0,1,11.3,sst
133536,0,1,1.2,direct_human
133536,0,1,1.3,direct_human
133536,0,1,4.3,shipping
133536,0,1,5.4.1,art_fish
133536,0,1,5.4.3,art_fish
133536,0,1,6.1,direct_human
133348,0,1,1.1,direct_human
133348,0,1,11.3,sst
133348,0,1,1.2,direct_human
133348,0,1,1.3,direct_human
133348,0,1,4.3,shipping
133348,0,1,5.4.1,art_fish
133348,0,1,5.4.3,art_fish
133348,0,1,6.1,direct_human
133369,0.4,1,1.1,direct_human
133369,0.4,1,11.3,sst
133369,0.4,1,1.2,direct_human
133369,0.4,1,1.3,direct_human
133369,0.4,1,4.3,shipping
133369,0.4,1,5.4.1,art_fish
133369,0.4,1,5.4.3,art_fish
133369,0.4,1,6.1,direct_human
133266,0,1,1.1,direct_human
133266,0,1,11.3,sst
133266,0,1,1.2,direct_human
133266,0,1,1.3,direct_human
133266,0,1,4.3,shipping
133266,0,1,5.4.1,art_fish
133266,0,1,5.4.3,art_fish
133266,0,1,6.1,direct_human
133192,0,1,1.1,direct_human
133192,0,1,11.3,sst
133192,0,1,1.2,direct_human
133192,0,1,1.3,direct_human
133192,0,1,4.3,shipping
133192,0,1,5.4.1,art_fish
133192,0,1,5.4.3,art_fish
133192,0,1,6.1,direct_human
133030,NA,1,1.1,direct_human
133030,NA,1,11.3,sst
133030,NA,1,1.2,direct_human
133030,NA,1,1.3,direct_human
133030,NA,1,4.3,shipping
133030,NA,1,5.4.1,art_fish
133030,NA,1,5.4.3,art_fish
133030,NA,1,6.1,direct_human
133545,0.2,1,1.1,direct_human
133545,0.2,1,11.3,sst
133545,0.2,1,1.2,direct_human
133545,0.2,1,1.3,direct_human
133545,0.2,1,4.3,shipping
133545,0.2,1,5.4.1,art_fish
133545,0.2,1,5.4.3,art_fish
133545,0.2,1,6.1,direct_human
133637,0.4,1,1.1,direct_human
133637,0.4,1,11.3,sst
133637,0.4,1,1.2,direct_human
133637,0.4,1,1.3,direct_human
133637,0.4,1,4.3,shipping
133637,0.4,1,5.4.1,art_fish
133637,0.4,1,5.4.3,art_fish
133637,0.4,1,6.1,direct_human
133519,0,1,1.1,direct_human
133519,0,1,11.3,sst
133519,0,1,1.2,direct_human
133519,0,1,1.3,direct_human
133519,0,1,4.3,shipping
133519,0,1,5.4.1,art_fish
133519,0,1,5.4.3,art_fish
133519,0,1,6.1,direct_human
133615,0,1,1.1,direct_human
133615,0,1,11.3,sst
133615,0,1,1.2,direct_human
133615,0,1,1.3,direct_human
133615,0,1,4.3,shipping
133615,0,1,5.4.1,art_fish
133615,0,1,5.4.3,art_fish
133615,0,1,6.1,direct_human
133613,0,1,1.1,direct_human
133613,0,1,11.3,sst
133613,0,1,1.2,direct_human
133613,0,1,1.3,direct_human
133613,0,1,4.3,shipping
133613,0,1,5.4.1,art_fish
133613,0,1,5.4.3,art_fish
133613,0,1,6.1,direct_human
132965,NA,1,1.1,direct_human
132965,NA,1,11.3,sst
132965,NA,1,1.2,direct_human
132965,NA,1,1.3,direct_human
132965,NA,1,4.3,shipping
132965,NA,1,5.4.1,art_fish
132965,NA,1,5.4.3,art_fish
132965,NA,1,6.1,direct_human
132938,NA,1,1.1,direct_human
132938,NA,1,11.3,sst
132938,NA,1,1.2,direct_human
132938,NA,1,1.3,direct_human
132938,NA,1,4.3,shipping
132938,NA,1,5.4.1,art_fish
132938,NA,1,5.4.3,art_fish
132938,NA,1,6.1,direct_human
133450,0.4,1,1.1,direct_human
133450,0.4,1,11.3,sst
133450,0.4,1,1.2,direct_human
133450,0.4,1,1.3,direct_human
133450,0.4,1,4.3,shipping
133450,0.4,1,5.4.1,art_fish
133450,0.4,1,5.4.3,art_fish
133450,0.4,1,6.1,direct_human
133463,0.4,1,1.1,direct_human
133463,0.4,1,11.3,sst
133463,0.4,1,1.2,direct_human
133463,0.4,1,1.3,direct_human
133463,0.4,1,4.3,shipping
133463,0.4,1,5.4.1,art_fish
133463,0.4,1,5.4.3,art_fish
133463,0.4,1,6.1,direct_human
133330,0,1,1.1,direct_human
133330,0,1,11.3,sst
133330,0,1,1.2,direct_human
133330,0,1,1.3,direct_human
133330,0,1,4.3,shipping
133330,0,1,5.4.1,art_fish
133330,0,1,5.4.3,art_fish
133330,0,1,6.1,direct_human
132972,0.4,1,1.1,direct_human
132972,0.4,1,11.3,sst
132972,0.4,1,1.2,direct_human
132972,0.4,1,1.3,direct_human
132972,0.4,1,4.3,shipping
132972,0.4,1,5.4.1,art_fish
132972,0.4,1,5.4.3,art_fish
132972,0.4,1,6.1,direct_human
133356,0.4,1,1.1,direct_human
133356,0.4,1,11.3,sst
133356,0.4,1,1.2,direct_human
133356,0.4,1,1.3,direct_human
133356,0.4,1,4.3,shipping
133356,0.4,1,5.4.1,art_fish
133356,0.4,1,5.4.3,art_fish
133356,0.4,1,6.1,direct_human
133098,0,1,1.1,direct_human
133098,0,1,11.3,sst
133098,0,1,1.2,direct_human
133098,0,1,1.3,direct_human
133098,0,1,4.3,shipping
133098,0,1,5.4.1,art_fish
133098,0,1,5.4.3,art_fish
133098,0,1,6.1,direct_human
133525,0,1,1.1,direct_human
133525,0,1,11.3,sst
133525,0,1,1.2,direct_human
133525,0,1,1.3,direct_human
133525,0,1,4.3,shipping
133525,0,1,5.4.1,art_fish
133525,0,1,5.4.3,art_fish
133525,0,1,6.1,direct_human
133666,0.2,1,1.1,direct_human
133666,0.2,1,11.3,sst
133666,0.2,1,1.2,direct_human
133666,0.2,1,1.3,direct_human
133666,0.2,1,4.3,shipping
133666,0.2,1,5.4.1,art_fish
133666,0.2,1,5.4.3,art_fish
133666,0.2,1,6.1,direct_human
133659,0,1,1.1,direct_human
133659,0,1,11.3,sst
133659,0,1,1.2,direct_human
133659,0,1,1.3,direct_human
133659,0,1,4.3,shipping
133659,0,1,5.4.1,art_fish
133659,0,1,5.4.3,art_fish
133659,0,1,6.1,direct_human
133539,0.4,1,1.1,direct_human
133539,0.4,1,11.3,sst
133539,0.4,1,1.2,direct_human
133539,0.4,1,1.3,direct_human
133539,0.4,1,4.3,shipping
133539,0.4,1,5.4.1,art_fish
133539,0.4,1,5.4.3,art_fish
133539,0.4,1,6.1,direct_human
133269,0.4,1,1.1,direct_human
133269,0.4,1,11.3,sst
133269,0.4,1,1.2,direct_human
133269,0.4,1,1.3,direct_human
133269,0.4,1,4.3,shipping
133269,0.4,1,5.4.1,art_fish
133269,0.4,1,5.4.3,art_fish
133269,0.4,1,6.1,direct_human
133228,0.4,1,1.1,direct_human
133228,0.4,1,11.3,sst
133228,0.4,1,1.2,direct_human
133228,0.4,1,1.3,direct_human
133228,0.4,1,4.3,shipping
133228,0.4,1,5.4.1,art_fish
133228,0.4,1,5.4.3,art_fish
133228,0.4,1,6.1,direct_human
133669,0,1,1.1,direct_human
133669,0,1,11.3,sst
133669,0,1,1.2,direct_human
133669,0,1,1.3,direct_human
133669,0,1,4.3,shipping
133669,0,1,5.4.1,art_fish
133669,0,1,5.4.3,art_fish
133669,0,1,6.1,direct_human
132886,NA,1,1.1,direct_human
132886,NA,1,11.3,sst
132886,NA,1,1.2,direct_human
132886,NA,1,1.3,direct_human
132886,NA,1,4.3,shipping
132886,NA,1,5.4.1,art_fish
132886,NA,1,5.4.3,art_fish
132886,NA,1,6.1,direct_human
132988,0,1,1.1,direct_human
132988,0,1,11.3,sst
132988,0,1,1.2,direct_human
132988,0,1,1.3,direct_human
132988,0,1,4.3,shipping
132988,0,1,5.4.1,art_fish
132988,0,1,5.4.3,art_fish
132988,0,1,6.1,direct_human
133660,0.4,1,1.1,direct_human
133660,0.4,1,11.3,sst
133660,0.4,1,1.2,direct_human
133660,0.4,1,1.3,direct_human
133660,0.4,1,4.3,shipping
133660,0.4,1,5.4.1,art_fish
133660,0.4,1,5.4.3,art_fish
133660,0.4,1,6.1,direct_human
133110,0,1,1.1,direct_human
133110,0,1,11.3,sst
133110,0,1,1.2,direct_human
133110,0,1,1.3,direct_human
133110,0,1,4.3,shipping
133110,0,1,5.4.1,art_fish
133110,0,1,5.4.3,art_fish
133110,0,1,6.1,direct_human
133308,0,1,1.1,direct_human
133308,0,1,11.3,sst
133308,0,1,1.2,direct_human
133308,0,1,1.3,direct_human
133308,0,1,4.3,shipping
133308,0,1,5.4.1,art_fish
133308,0,1,5.4.3,art_fish
133308,0,1,6.1,direct_human
133438,0.2,1,1.1,direct_human
133438,0.2,1,11.3,sst
133438,0.2,1,1.2,direct_human
133438,0.2,1,1.3,direct_human
133438,0.2,1,4.3,shipping
133438,0.2,1,5.4.1,art_fish
133438,0.2,1,5.4.3,art_fish
133438,0.2,1,6.1,direct_human
133176,0,1,1.1,direct_human
133176,0,1,11.3,sst
133176,0,1,1.2,direct_human
133176,0,1,1.3,direct_human
133176,0,1,4.3,shipping
133176,0,1,5.4.1,art_fish
133176,0,1,5.4.3,art_fish
133176,0,1,6.1,direct_human
132902,NA,1,1.1,direct_human
132902,NA,1,11.3,sst
132902,NA,1,1.2,direct_human
132902,NA,1,1.3,direct_human
132902,NA,1,4.3,shipping
132902,NA,1,5.4.1,art_fish
132902,NA,1,5.4.3,art_fish
132902,NA,1,6.1,direct_human
133454,NA,1,1.1,direct_human
133454,NA,1,11.3,sst
133454,NA,1,1.2,direct_human
133454,NA,1,1.3,direct_human
133454,NA,1,4.3,shipping
133454,NA,1,5.4.1,art_fish
133454,NA,1,5.4.3,art_fish
133454,NA,1,6.1,direct_human
133132,0.4,1,1.1,direct_human
133132,0.4,1,11.3,sst
133132,0.4,1,1.2,direct_human
133132,0.4,1,1.3,direct_human
133132,0.4,1,4.3,shipping
133132,0.4,1,5.4.1,art_fish
133132,0.4,1,5.4.3,art_fish
133132,0.4,1,6.1,direct_human
133354,0.4,1,1.1,direct_human
133354,0.4,1,11.3,sst
133354,0.4,1,1.2,direct_human
133354,0.4,1,1.3,direct_human
133354,0.4,1,4.3,shipping
133354,0.4,1,5.4.1,art_fish
133354,0.4,1,5.4.3,art_fish
133354,0.4,1,6.1,direct_human
133692,0.6,1,1.1,direct_human
133692,0.6,1,11.3,sst
133692,0.6,1,1.2,direct_human
133692,0.6,1,1.3,direct_human
133692,0.6,1,4.3,shipping
133692,0.6,1,5.4.1,art_fish
133692,0.6,1,5.4.3,art_fish
133692,0.6,1,6.1,direct_human
133408,0,1,1.1,direct_human
133408,0,1,11.3,sst
133408,0,1,1.2,direct_human
133408,0,1,1.3,direct_human
133408,0,1,4.3,shipping
133408,0,1,5.4.1,art_fish
133408,0,1,5.4.3,art_fish
133408,0,1,6.1,direct_human
132876,0,1,1.1,direct_human
132876,0,1,11.3,sst
132876,0,1,1.2,direct_human
132876,0,1,1.3,direct_human
132876,0,1,4.3,shipping
132876,0,1,5.4.1,art_fish
132876,0,1,5.4.3,art_fish
132876,0,1,6.1,direct_human
133143,0,1,1.1,direct_human
133143,0,1,11.3,sst
133143,0,1,1.2,direct_human
133143,0,1,1.3,direct_human
133143,0,1,4.3,shipping
133143,0,1,5.4.1,art_fish
133143,0,1,5.4.3,art_fish
133143,0,1,6.1,direct_human
133006,0.8,1,1.1,direct_human
133006,0.8,1,11.3,sst
133006,0.8,1,1.2,direct_human
133006,0.8,1,1.3,direct_human
133006,0.8,1,4.3,shipping
133006,0.8,1,5.4.1,art_fish
133006,0.8,1,5.4.3,art_fish
133006,0.8,1,6.1,direct_human
133531,0.4,1,1.1,direct_human
133531,0.4,1,11.3,sst
133531,0.4,1,1.2,direct_human
133531,0.4,1,1.3,direct_human
133531,0.4,1,4.3,shipping
133531,0.4,1,5.4.1,art_fish
133531,0.4,1,5.4.3,art_fish
133531,0.4,1,6.1,direct_human
133520,0,1,1.1,direct_human
133520,0,1,11.3,sst
133520,0,1,1.2,direct_human
133520,0,1,1.3,direct_human
133520,0,1,4.3,shipping
133520,0,1,5.4.1,art_fish
133520,0,1,5.4.3,art_fish
133520,0,1,6.1,direct_human
133316,0,1,1.1,direct_human
133316,0,1,11.3,sst
133316,0,1,1.2,direct_human
133316,0,1,1.3,direct_human
133316,0,1,4.3,shipping
133316,0,1,5.4.1,art_fish
133316,0,1,5.4.3,art_fish
133316,0,1,6.1,direct_human
133225,0.2,1,1.1,direct_human
133225,0.2,1,11.3,sst
133225,0.2,1,1.2,direct_human
133225,0.2,1,1.3,direct_human
133225,0.2,1,4.3,shipping
133225,0.2,1,5.4.1,art_fish
133225,0.2,1,5.4.3,art_fish
133225,0.2,1,6.1,direct_human
133444,NA,1,1.1,direct_human
133444,NA,1,11.3,sst
133444,NA,1,1.2,direct_human
133444,NA,1,1.3,direct_human
133444,NA,1,4.3,shipping
133444,NA,1,5.4.1,art_fish
133444,NA,1,5.4.3,art_fish
133444,NA,1,6.1,direct_human
133640,0,1,1.1,direct_human
133640,0,1,11.3,sst
133640,0,1,1.2,direct_human
133640,0,1,1.3,direct_human
133640,0,1,4.3,shipping
133640,0,1,5.4.1,art_fish
133640,0,1,5.4.3,art_fish
133640,0,1,6.1,direct_human
133650,0.2,1,1.1,direct_human
133650,0.2,1,11.3,sst
133650,0.2,1,1.2,direct_human
133650,0.2,1,1.3,direct_human
133650,0.2,1,4.3,shipping
133650,0.2,1,5.4.1,art_fish
133650,0.2,1,5.4.3,art_fish
133650,0.2,1,6.1,direct_human
133318,NA,1,1.1,direct_human
133318,NA,1,11.3,sst
133318,NA,1,1.2,direct_human
133318,NA,1,1.3,direct_human
133318,NA,1,4.3,shipping
133318,NA,1,5.4.1,art_fish
133318,NA,1,5.4.3,art_fish
133318,NA,1,6.1,direct_human
133260,0.2,1,1.1,direct_human
133260,0.2,1,11.3,sst
133260,0.2,1,1.2,direct_human
133260,0.2,1,1.3,direct_human
133260,0.2,1,4.3,shipping
133260,0.2,1,5.4.1,art_fish
133260,0.2,1,5.4.3,art_fish
133260,0.2,1,6.1,direct_human
133005,NA,1,1.1,direct_human
133005,NA,1,11.3,sst
133005,NA,1,1.2,direct_human
133005,NA,1,1.3,direct_human
133005,NA,1,4.3,shipping
133005,NA,1,5.4.1,art_fish
133005,NA,1,5.4.3,art_fish
133005,NA,1,6.1,direct_human
133457,0,1,1.1,direct_human
133457,0,1,11.3,sst
133457,0,1,1.2,direct_human
133457,0,1,1.3,direct_human
133457,0,1,4.3,shipping
133457,0,1,5.4.1,art_fish
133457,0,1,5.4.3,art_fish
133457,0,1,6.1,direct_human
133232,0,1,1.1,direct_human
133232,0,1,11.3,sst
133232,0,1,1.2,direct_human
133232,0,1,1.3,direct_human
133232,0,1,4.3,shipping
133232,0,1,5.4.1,art_fish
133232,0,1,5.4.3,art_fish
133232,0,1,6.1,direct_human
133655,NA,1,1.1,direct_human
133655,NA,1,11.3,sst
133655,NA,1,1.2,direct_human
133655,NA,1,1.3,direct_human
133655,NA,1,4.3,shipping
133655,NA,1,5.4.1,art_fish
133655,NA,1,5.4.3,art_fish
133655,NA,1,6.1,direct_human
133141,NA,1,1.1,direct_human
133141,NA,1,11.3,sst
133141,NA,1,1.2,direct_human
133141,NA,1,1.3,direct_human
133141,NA,1,4.3,shipping
133141,NA,1,5.4.1,art_fish
133141,NA,1,5.4.3,art_fish
133141,NA,1,6.1,direct_human
133487,NA,1,1.1,direct_human
133487,NA,1,11.3,sst
133487,NA,1,1.2,direct_human
133487,NA,1,1.3,direct_human
133487,NA,1,4.3,shipping
133487,NA,1,5.4.1,art_fish
133487,NA,1,5.4.3,art_fish
133487,NA,1,6.1,direct_human
133538,0,1,1.1,direct_human
133538,0,1,11.3,sst
133538,0,1,1.2,direct_human
133538,0,1,1.3,direct_human
133538,0,1,4.3,shipping
133538,0,1,5.4.1,art_fish
133538,0,1,5.4.3,art_fish
133538,0,1,6.1,direct_human
133021,0,1,1.1,direct_human
133021,0,1,11.3,sst
133021,0,1,1.2,direct_human
133021,0,1,1.3,direct_human
133021,0,1,4.3,shipping
133021,0,1,5.4.1,art_fish
133021,0,1,5.4.3,art_fish
133021,0,1,6.1,direct_human
133572,0.2,1,1.1,direct_human
133572,0.2,1,11.3,sst
133572,0.2,1,1.2,direct_human
133572,0.2,1,1.3,direct_human
133572,0.2,1,4.3,shipping
133572,0.2,1,5.4.1,art_fish
133572,0.2,1,5.4.3,art_fish
133572,0.2,1,6.1,direct_human
133015,0,1,1.1,direct_human
133015,0,1,11.3,sst
133015,0,1,1.2,direct_human
133015,0,1,1.3,direct_human
133015,0,1,4.3,shipping
133015,0,1,5.4.1,art_fish
133015,0,1,5.4.3,art_fish
133015,0,1,6.1,direct_human
133458,0.2,1,1.1,direct_human
133458,0.2,1,11.3,sst
133458,0.2,1,1.2,direct_human
133458,0.2,1,1.3,direct_human
133458,0.2,1,4.3,shipping
133458,0.2,1,5.4.1,art_fish
133458,0.2,1,5.4.3,art_fish
133458,0.2,1,6.1,direct_human
133610,NA,1,1.1,direct_human
133610,NA,1,11.3,sst
133610,NA,1,1.2,direct_human
133610,NA,1,1.3,direct_human
133610,NA,1,4.3,shipping
133610,NA,1,5.4.1,art_fish
133610,NA,1,5.4.3,art_fish
133610,NA,1,6.1,direct_human
133222,0,1,1.1,direct_human
133222,0,1,11.3,sst
133222,0,1,1.2,direct_human
133222,0,1,1.3,direct_human
133222,0,1,4.3,shipping
133222,0,1,5.4.1,art_fish
133222,0,1,5.4.3,art_fish
133222,0,1,6.1,direct_human
133468,0,1,1.1,direct_human
133468,0,1,11.3,sst
133468,0,1,1.2,direct_human
133468,0,1,1.3,direct_human
133468,0,1,4.3,shipping
133468,0,1,5.4.1,art_fish
133468,0,1,5.4.3,art_fish
133468,0,1,6.1,direct_human
133124,0.4,1,1.1,direct_human
133124,0.4,1,11.3,sst
133124,0.4,1,1.2,direct_human
133124,0.4,1,1.3,direct_human
133124,0.4,1,4.3,shipping
133124,0.4,1,5.4.1,art_fish
133124,0.4,1,5.4.3,art_fish
133124,0.4,1,6.1,direct_human
133229,0.4,1,1.1,direct_human
133229,0.4,1,11.3,sst
133229,0.4,1,1.2,direct_human
133229,0.4,1,1.3,direct_human
133229,0.4,1,4.3,shipping
133229,0.4,1,5.4.1,art_fish
133229,0.4,1,5.4.3,art_fish
133229,0.4,1,6.1,direct_human
133352,NA,1,1.1,direct_human
133352,NA,1,11.3,sst
133352,NA,1,1.2,direct_human
133352,NA,1,1.3,direct_human
133352,NA,1,4.3,shipping
133352,NA,1,5.4.1,art_fish
133352,NA,1,5.4.3,art_fish
133352,NA,1,6.1,direct_human
133320,0.4,1,1.1,direct_human
133320,0.4,1,11.3,sst
133320,0.4,1,1.2,direct_human
133320,0.4,1,1.3,direct_human
133320,0.4,1,4.3,shipping
133320,0.4,1,5.4.1,art_fish
133320,0.4,1,5.4.3,art_fish
133320,0.4,1,6.1,direct_human
133547,0,1,1.1,direct_human
133547,0,1,11.3,sst
133547,0,1,1.2,direct_human
133547,0,1,1.3,direct_human
133547,0,1,4.3,shipping
133547,0,1,5.4.1,art_fish
133547,0,1,5.4.3,art_fish
133547,0,1,6.1,direct_human
133596,NA,1,1.1,direct_human
133596,NA,1,11.3,sst
133596,NA,1,1.2,direct_human
133596,NA,1,1.3,direct_human
133596,NA,1,4.3,shipping
133596,NA,1,5.4.1,art_fish
133596,NA,1,5.4.3,art_fish
133596,NA,1,6.1,direct_human
132879,0.2,1,1.1,direct_human
132879,0.2,1,11.3,sst
132879,0.2,1,1.2,direct_human
132879,0.2,1,1.3,direct_human
132879,0.2,1,4.3,shipping
132879,0.2,1,5.4.1,art_fish
132879,0.2,1,5.4.3,art_fish
132879,0.2,1,6.1,direct_human
133184,NA,1,1.1,direct_human
133184,NA,1,11.3,sst
133184,NA,1,1.2,direct_human
133184,NA,1,1.3,direct_human
133184,NA,1,4.3,shipping
133184,NA,1,5.4.1,art_fish
133184,NA,1,5.4.3,art_fish
133184,NA,1,6.1,direct_human
133169,0,1,1.1,direct_human
133169,0,1,11.3,sst
133169,0,1,1.2,direct_human
133169,0,1,1.3,direct_human
133169,0,1,4.3,shipping
133169,0,1,5.4.1,art_fish
133169,0,1,5.4.3,art_fish
133169,0,1,6.1,direct_human
133359,0.4,1,1.1,direct_human
