iucn_sid,subpop,poly_km2
187466,NA,15707076.256419813
48342120,NA,89636.50757880854
187675,NA,3202500.721858692
183676,NA,192535.75765022237
170314,NA,185080915.7750168
196049,NA,107256.4724824514
178987,NA,435010.484148505
179094,NA,268735.0380442143
178898,NA,2227956.9873027606
194908,NA,1465049.5259163335
47385652,NA,7587575.075637797
187520,NA,574699.8802701829
47144911,NA,1338544.582687735
178984,NA,2266.5130177636756
193737,NA,521948.20194464014
48342117,NA,3941490.408317312
165654,NA,1327154.068030699
187455,NA,2691.623217484253
190750,NA,2336070.6613338306
196035,NA,167909.87334806396
178003,NA,1857521.3286375236
64411,NA,10583329.148603048
48342181,NA,1385944.792389288
155019,NA,14207.923898817033
183825,NA,813062.0717341659
48342405,NA,445467.1372551231
170280,NA,2315508.1585976314
165869,NA,50752.87573859295
170187,NA,332161.8641651393
44683,NA,3530050.6829438442
170265,NA,435741.1454957414
178019,NA,21295073.727746196
165607,NA,3148411.1287962864
185129,NA,839796.9967331096
179024,NA,687711.3626605298
187690,NA,820753.1642046991
170358,NA,14175548.269506602
21132053,NA,2746060.967757914
178927,NA,95936.83216840011
196041,NA,62343.21468847688
48342445,NA,1542889.9166907817
48342298,NA,2096026.6342553403
179085,NA,10965065.596043102
187599,NA,2508371.9019612567
190721,NA,3159273.362744154
170173,NA,251100.19538293293
132754,NA,1260207.9953279307
187589,NA,2675567.472476023
190746,NA,1957877.4300220946
187732,NA,547291.0256126748
165700,NA,1067675.4175833042
48342342,NA,37435.84891705931
188372,NA,2165963.9769882117
187468,NA,37653.383089658826
64405,NA,8681.001440767337
165659,NA,9364907.940142807
48342371,NA,361856.17030637694
188569,NA,2660071.4452808048
178021,NA,180673.3476019563
170156,NA,3094539.0590625317
193766,NA,16805984.277227312
48342207,NA,52282.850058775155
43974,NA,1345674.5789976278
183628,NA,369748.69155522226
187814,NA,108478.8908918412
187403,NA,4945522.865807073
165878,NA,7192310.9456781205
196071,NA,4549.98642123424
165883,NA,4064103.370357871
196059,NA,5560.992824261963
165855,NA,2310267.0394383585
187377,NA,34561.343605449176
178938,NA,80666.14862278715
193781,NA,42683.7180827594
170322,NA,61059021.27679429
48342100,NA,221270.50338831203
48342309,NA,12043257.845938507
187611,NA,187229.7971570676
154904,NA,411073.1316509568
179027,NA,474111.3928854696
185155,NA,1638500.8559343275
179081,NA,98174.1169140226
196013,NA,138393.92402200858
47144448,NA,1829148.854462847
183653,NA,1079668.9973331427
194907,NA,10313.412552012293
4982,NA,8743.402164002713
178976,NA,111505.01310170525
48342523,NA,330991.2758395303
187725,NA,370294.6106244263
187498,NA,443162.57707411377
46080159,NA,12314216.386415996
165863,NA,541116.4970533538
196062,NA,439163.2258314656
183397,NA,1305748.934476246
187728,NA,1413910.5163590661
187483,NA,1464876.5560277647
178025,NA,551306.0620838869
183433,NA,66953.78576577731
183273,NA,124776.28958484536
170213,NA,155599.1236599576
178922,NA,12387.01597554566
178982,NA,33646.907650835994
193679,NA,20511.89182774834
165684,NA,2923686.4493396836
165653,NA,6647785.294293036
187523,NA,14785706.385765936
47144999,NA,35637.951503964505
183896,NA,13969.44828513197
187553,NA,360146.1851224036
196023,NA,6050.400923691436
187560,NA,963092.3357310671
165823,NA,46195.40723946505
187487,NA,418750.2796970158
21689,NA,34849.59867851198
165870,NA,536479.7097449434
193697,NA,434700.34799811966
187445,NA,115708.53479035974
172416,NA,12006891.64452976
183241,NA,190684.2302351488
48342219,NA,4811977.860562333
48342244,NA,138090.62654236483
178992,NA,4701110.100454577
46104136,NA,2545300.266768722
187696,NA,6744297.71374837
165903,NA,34608.665629304494
187770,NA,1168595.8313381444
178891,NA,174902.3480831475
187540,NA,48208.301516931846
155263,NA,368963.93694677204
187538,NA,1176733.7347371296
48342485,NA,183957.01873031014
48342487,NA,60742.87423697231
190695,NA,7760310.37052571
170196,NA,319159.8042949341
183367,NA,442436.79764430126
187776,NA,48315.915558867724
190696,NA,40219.825787907525
177963,NA,5668805.549535168
187631,NA,15167527.906187724
187414,NA,892134.3365397531
190757,NA,3125458.9478885224
183679,NA,617155.4197232043
179052,NA,2841.865897764803
177968,NA,5386515.628047083
187716,NA,20200614.59640042
190740,NA,18441148.238173608
170307,NA,49048705.47103933
165713,NA,9914111.632450825
165703,NA,1779344.8138573498
170226,NA,172787.09880948378
188579,NA,8263108.9570180625
178043,NA,1377040.8370756216
132776,NA,5962514.810427823
187667,NA,627107.9370619021
187591,NA,327351.15593657613
183873,NA,170306.76456652448
48342285,NA,460557.0148752099
193721,NA,41050.866555473585
194302,NA,198783.50157061385
170191,NA,4276137.32812161
187806,NA,588529.3156688019
187395,NA,9923266.050797246
48342129,NA,129410.83015204813
46104218,NA,2409566.814486638
178947,NA,468377.78265007166
48342234,NA,107608.15172051903
61935587,NA,652391.6780009704
47143452,NA,1054448.0409785036
190681,NA,604681.1020423754
184001,NA,31434.72239675145
187450,NA,7341158.8058844665
185171,NA,219915.0674039069
190763,NA,292205.216611219
185161,NA,59893.419010921214
183305,NA,125855.49624802175
187563,NA,11750334.489759168
166997,NA,256974.41106750225
48342265,NA,14850710.135962805
193699,NA,22527133.877931703
190716,NA,54549.36087896243
188320,NA,781622.8339989915
187985,NA,299949.0807922024
196085,NA,25284.69705804093
183310,NA,788295.9174167847
193751,NA,37653.383091001015
48342294,NA,20518.3276569618
183373,NA,16741.09820917081
187453,NA,349814.2265158207
154817,NA,170306.76456664654
185184,NA,33459.90125903924
187484,NA,2259911.519995454
165624,NA,2076409.8323891663
178937,NA,477579.1722171493
48342505,NA,7723993.634480313
179078,NA,126659.58578987344
184017,NA,29450.85523954516
48342178,NA,102055.70291617628
181751,NA,4087.3902907056363
47143503,NA,1711.849797801652
187777,NA,855288.4752474716
188596,NA,3248952.2125267093
165841,NA,824607.5038042349
185147,NA,40164.97901206458
187525,NA,2546693.671792842
44676,NA,129407.43705824495
187491,NA,611343.316989838
179086,NA,37630.04271806574
193675,NA,12862053.25283299
170255,NA,12976.22470372636
165849,NA,1037706.2054302648
187425,NA,75541.68421487529
155255,NA,2444152.206406009
188523,NA,751230.8991489273
47141727,NA,288679.3230379482
155270,NA,2764358.822709718
165633,NA,1019665.2649163309
190690,NA,434911.3545673406
179071,NA,433644.830883049
193654,NA,10688.15014779986
183427,NA,32598.79516729445
193769,NA,10733295.70503264
47142954,NA,311271.6360283338
183552,NA,232010.95859750547
187702,NA,5407885.366081641
48342437,NA,1344229.7219969444
190743,NA,1490688.1399484812
188430,NA,9049889.263884736
132828,NA,1638569.9980207891
187532,NA,1109261.7609542755
47143381,NA,324195.73787885736
178999,NA,29649.0921227186
48342501,NA,155590.03957297956
179010,NA,18695.611470883257
183582,NA,132151.37218760906
48342357,NA,48647.017409230444
165876,NA,3647045.6903791297
165613,NA,393435.3529157457
170250,NA,1199588.1797045767
114154997,NA,15575.29428372155
183626,NA,197393.28627178725
132815,NA,10077715.887966773
165615,NA,8499883.60771818
48342253,NA,711.9007775655189
177990,NA,21245610.414743647
47144528,NA,412091.02516887605
179014,NA,650705.7085356481
48342237,NA,278832.48860995617
179062,NA,3702467.324374081
48342268,NA,182331.52251133
187639,NA,3587429.619208287
48342217,NA,4168273.70589908
193786,NA,99680.07085205308
165683,NA,7444247.832387138
46080101,NA,749528.4535152052
165688,NA,3788361.8198398934
177973,NA,736027.1506513618
178897,NA,1061273.6097145905
187537,NA,699125.9676196533
177965,NA,21412530.34435305
178008,NA,18556392.206684027
183867,NA,613189.4896939225
154720,NA,283909.90641414165
196044,NA,379451.3672152524
7854,NA,717008.8601881887
165846,NA,487729.7090668577
48342366,NA,17022928.178755615
48342223,NA,481050.35087977606
132779,NA,404894.8360194064
189748,NA,434851.43813410425
179045,NA,1002473.4453108037
187443,NA,13778515.930666229
187600,NA,10110984.623647047
48342228,NA,129410.83015204813
193613,NA,36236.051435523026
178892,NA,7993941.757078449
165632,NA,8659505.64020697
11130,NA,3355619.266696013
183875,NA,381864.0289265632
187474,NA,13186277.082245808
48342385,NA,11289724.906469757
170338,NA,226199952.7561658
187554,NA,6263873.840809333
187440,NA,902362.8244753203
170310,NA,221047644.17464852
47144995,NA,547909.8981427198
48342260,NA,3309151.8120054733
169505,NA,199131.67897716904
48342225,NA,11703399.721349418
183473,NA,161389.73811078462
48342409,NA,340134.65792281873
170230,NA,129504.59590479732
48342339,NA,128764.66663715028
170333,NA,47270642.61222351
170341,NA,49463596.217467934
178919,NA,2132462.559892766
187644,NA,493925.0405758158
187703,NA,3085988.1944546215
187503,NA,486965.81196946354
185144,NA,34561.34360093922
195291,NA,494711.9531923242
193803,NA,377270.98793322034
165621,NA,824594.644272422
64398,NA,170014.72072364058
193666,NA,493559.8124972124
179058,NA,104923.53898520966
188471,NA,489981.0942340367
170253,NA,2795403.217229911
132805,NA,5962440.942757265
3764,NA,71258.02764533123
178943,NA,159246.61395357575
47142939,NA,34439.17404396759
187619,NA,684246.7823065779
48342512,NA,586669.5900141373
154927,NA,129410.83015204813
193676,NA,776797.2850081511
194087,NA,112430.48522256027
178994,NA,139496.18838738007
193637,NA,41551.25429975293
47400952,NA,46586.70628003387
196026,NA,331273.44346309523
187697,NA,782526.858086147
165666,NA,1036581.9201636557
132780,NA,8394020.497156963
187643,NA,101019.32090311518
132773,NA,4260791.538792408
155079,NA,4368861.558905951
187758,NA,443162.57702162274
190683,NA,642975.4311215988
179112,NA,6311610.411705409
193661,NA,491899.0863197416
183771,NA,345308.6241311062
190727,NA,15811540.669026356
187687,NA,1893776.0468480412
48342274,NA,6506026.867178254
165834,NA,443162.57709987776
178970,NA,616449.3100868142
132741,NA,13724452.478614088
48342254,NA,1244954.3139653443
183732,NA,30386.721566077846
190732,NA,2233478.984191822
165644,NA,401134.9560719465
188340,NA,11336206.996896937
190679,NA,927376.2633251419
187810,NA,7524930.961798763
47143176,NA,53293.24868170727
189746,NA,187501.69684764574
48342442,NA,1676353.5370744336
185152,NA,290204.1328840813
187746,NA,19379860.952304423
165641,NA,16857165.33001601
165694,NA,12139969.389513716
190682,NA,648186.0096144521
64408,NA,339279.1097176381
193733,NA,9384866.379554369
193607,NA,1115489.308210198
46104074,NA,368686.663854763
170216,NA,1218745.6075267177
187656,NA,942944.5832327161
183741,NA,361531.7787885978
46079924,NA,1561193.1866426303
48342128,NA,136163.03240793178
185183,NA,769833.5647391124
187513,NA,63848.22745584898
132812,NA,8687627.16623254
187726,NA,1167578.3463721096
187488,NA,372978.6681229387
48342328,NA,163941.1958014554
154796,NA,132382.76417486614
183788,NA,733710.297279714
193602,NA,1139863.8669769824
187529,NA,156961.84950757053
170344,NA,49875457.57727812
48342333,NA,10717739.563890178
48342173,NA,991919.7243818282
188434,NA,3497646.8755472642
165642,NA,2698975.486839916
179092,NA,267132.803045683
165858,NA,687279.6400628483
155252,NA,1389394.1103397706
187709,NA,232870.5197686611
165866,NA,125673.0177617034
185190,NA,264573.7941597485
48342283,NA,84028.60831182318
165899,NA,443162.57709987776
187721,NA,856883.2948389326
187411,NA,9156042.8473566
190715,NA,5132166.303089597
187813,NA,364227.1220329373
165669,NA,20126963.77656806
44678,NA,201538.93447845124
183941,NA,291787.6067235558
132746,NA,9806476.585821927
47143869,NA,827630.5881156822
183923,NA,1956232.2653186903
170234,NA,726531.5095788749
179034,NA,266423.51559992053
187685,NA,11543741.109049117
178965,NA,490402.56262347323
170208,NA,148439.9832523838
187630,NA,195613.7994649032
190754,NA,129410.83014437098
132790,NA,1181535.237078578
185196,NA,166640.37523264845
187635,NA,1192614.9764818384
179000,NA,244481.9672465548
132763,NA,9740081.0827265009
132764,NA,3076945.0101566482
190684,NA,418096.3685931377
185158,NA,304746.8551709957
193620,NA,211214.30735424304
183548,NA,290580.1556303263
14054,NA,1550318.5714097624
182123,NA,9166.820677753785
165616,NA,1302616.4421123248
178012,NA,19537384.291047588
132743,NA,6814529.286358337
183838,NA,461552.7790473347
188532,NA,9929228.972846849
187534,NA,3849021.7942560497
46104090,NA,2568865.0415598364
170188,NA,327631.9506935912
190751,NA,603285.0454873781
165661,NA,9037668.265497174
170161,NA,33792.89362943452
183925,NA,78423.71902621438
48342153,NA,485919.52771989483
132819,NA,4252745.327349959
187392,NA,163976.91663486476
46104133,NA,452073.347540177
4360,NA,95810.04448958379
188423,NA,802503.2567651751
187475,NA,2359815.2400859003
21857,NA,210133369.59137028
184009,NA,419849.21867883275
44673,NA,16382449.459488869
183774,NA,189030.49812000128
178940,NA,378211.79718344635
132769,NA,2326463.490488304
48342528,NA,264867.2210992825
188368,NA,134324.9389991179
187759,NA,7666648.194001679
170182,NA,1134635.202636729
187476,NA,17268922.09648253
177960,NA,6082612.98289676
188352,NA,318551.99002970336
170283,NA,2406309.430884705
187574,NA,557326.2364438059
132737,NA,14133686.656623093
187583,NA,873113.406227888
188369,NA,329339.7439318134
46104251,NA,2344129.5393673847
132822,NA,1218288.127347691
170179,NA,20466.504736561135
170224,NA,3303456.54153693
48342126,NA,5625597.440521459
132732,NA,16564504.841558417
187558,NA,326292.24134211877
21858,NA,66269270.94210319
187385,NA,864972.4343281738
179037,NA,2176657.127251732
165719,NA,3347914.3874717574
187672,NA,3436464.8695916473
132827,NA,2870621.5080887084
170343,NA,3214546.5521763684
196087,NA,4807.047568782782
48342321,NA,13436051.530797064
183952,NA,181407.25134724268
165851,NA,17108947.24832521
190710,NA,2324991.4877021178
46080027,NA,828201.2662892
170233,NA,824952.3888893992
190699,NA,925592.5714648392
193743,NA,7061.972145044416
48342469,NA,463728.2141503773
187419,NA,3563562.3675012835
170181,NA,439763.8147796413
179095,NA,593230.7359415112
178920,NA,411073.1316900689
190748,NA,502180.7937151841
196076,NA,949493.0822129367
48342402,NA,4790383.665927083
178952,NA,140636.53970061435
170348,NA,2606094.5801329487
190764,NA,198938.72667935115
7855,NA,670774.5255611966
183793,NA,852701.9233532011
196065,NA,95703.19168293323
48342089,NA,411073.1316900689
183739,NA,65031.03481946417
183654,NA,199852.2992184236
49438012,NA,327596.27708463575
196034,NA,181684.47553823565
187674,NA,12923016.665874429
185165,NA,2135611.435794892
178015,NA,2666949.5112954946
47144922,NA,333914.77280374785
48342097,NA,411073.1316900689
179067,NA,307532.1971928677
187543,NA,43195.502354103686
165852,NA,10631827.017547647
193677,NA,2737554.9357105736
47144879,NA,615841.2743500664
170229,NA,3006923.473996743
154831,NA,113217.74524585986
177952,NA,1544963.5030801066
183529,NA,1119881.9774451891
187757,NA,30930.513622674054
48342111,NA,15250473.724969001
179068,NA,365604.8603685741
14050,NA,1038713.1171147435
48342482,NA,11036104.894867478
184014,NA,324083.53313579375
190761,NA,4858607.516349211
193628,NA,12504039.463147357
187658,NA,15519501.77171779
187771,NA,506187.9237620107
179089,NA,237961.89132040253
132724,NA,3552781.6033325405
185193,NA,1911858.239654002
187393,NA,966159.8360763373
188609,NA,21243159.799447816
48342101,NA,676101.6511575445
21856,NA,198892458.98753095
188491,NA,6853302.028289055
187754,NA,411073.1316356252
178981,NA,676632.8551668772
188469,NA,3023886.4658052037
170176,NA,424078.4384044201
187421,NA,107099.61157524414
170215,NA,1639720.7784429449
178914,NA,114652.32412024375
48321442,NA,1279284.108518626
165891,NA,495783.50589975354
165637,NA,3961367.4905626704
183544,NA,624418.0301742032
46079816,NA,889569.9247591463
187441,NA,19821960.994621143
48342392,NA,230725.73082919215
188560,NA,625296.7942641594
46104170,NA,3181246.810981556
170306,NA,9474011.011353504
179105,NA,142900.4281833917
132782,NA,2547231.2063444476
15873,NA,5292541.739956591
179064,NA,8757108.982731877
165686,NA,15182879.9317768
48342329,NA,5817138.2340162685
187609,NA,2678368.474403197
178890,NA,295249.7839194248
48342332,NA,826832.6818138926
187645,NA,1280129.0263264661
165860,NA,11383591.476991115
64407,NA,1197422.465160518
48342456,NA,1819396.1337916858
188419,NA,606036.1287446666
189744,NA,91710.3498922165
190686,NA,724120.5064733982
170239,NA,1167952.3433793404
187713,NA,17287697.98834656
187559,NA,19259060.931750532
179102,NA,4134806.0549299857
190708,NA,9505302.530004345
132729,NA,1251246.7204071365
187569,NA,4448098.001802864
170357,NA,6058538.718349727
47401609,NA,256429.95053835903
172363,NA,2238331.190745521
165873,NA,10479383.791818459
132768,NA,9485.071956884665
48342349,NA,511216.41832807875
185138,NA,879444.3392924102
193760,NA,225531.24971649033
178925,NA,312400.9869568922
187572,NA,176891.02624306036
187387,NA,1419392.2273112456
187808,NA,846692.2452692919
178949,NA,3958471.1220928533
155276,NA,11223722.386792986
48342295,NA,6928689.459610293
183318,NA,75368.91129048417
187562,NA,1982745.9472661288
187742,NA,1284205.8346502613
48342264,NA,268460.57486838166
48342176,NA,1014311.2714685971
132800,NA,11853885.654549457
170249,NA,3807670.687369895
187646,NA,10193060.171308378
193624,NA,615824.739574173
170313,NA,16327325.586281404
48342281,NA,1322846.1172157289
165699,NA,621642.3085576151
177951,NA,13451397.298115034
154788,NA,2525003.0066871042
187533,NA,350684.132790948
187384,NA,17176495.866279483
178932,NA,10193741.57470791
48342425,NA,3986548.971799821
187460,NA,66575.45328508063
187679,NA,788935.008026286
47143144,NA,157054.0647848506
178000,NA,4061788.4287292855
46104789,NA,2426438.5749005596
187749,NA,1110927.98107892
178895,NA,1173664.5845665338
132759,NA,1010442.1437952622
187618,NA,1059220.94661684
184034,NA,879640.9468371936
187497,NA,12057374.078308117
188463,NA,1238761.5722466477
185149,NA,544320.2662720288
132814,NA,16042143.925058959
48342123,NA,255411.00973714842
49677201,NA,488428.6476079622
187482,NA,3280630.102937507
46104109,NA,3941729.217669115
187522,NA,626567.1007434055
187390,NA,1262767.6435055549
183629,NA,350898.3430917852
187767,NA,16758712.637740938
48342451,NA,8217126.276601302
155250,NA,822496.0549154233
170186,NA,2817341.456968607
172376,NA,999984.7075596283
187430,NA,1606415.91420487
165708,NA,277885.2509490117
165645,NA,506153.0579940705
47137241,NA,455486.3201007312
185146,NA,1463034.0402042037
179035,NA,326346.9534945708
154708,NA,2567669.536083516
196060,NA,140145.63447315583
187389,NA,857141.429026796
177979,NA,10923207.025709527
187567,NA,493177.4092808277
182314,NA,703273.7117328309
46104176,NA,1777423.331161727
46079868,NA,1010185.6590238092
188414,NA,213449.92031967398
178969,NA,550583.9035642657
183980,NA,1321818.8816062608
48342258,NA,435323.5969402991
187602,NA,411073.1316356252
132791,NA,3793048.7325430815
170257,NA,358499.18367334985
190752,NA,107973.66348928734
187706,NA,433668.8295024635
170252,NA,2275046.1462353813
190685,NA,10332445.556446087
46104071,NA,1651085.1899027354
187449,NA,950070.6566643276
61935092,NA,300769.0969776647
193759,NA,3119355.713235373
47143314,NA,1127528.6835622592
193822,NA,2318631.7775516273
47259883,NA,4192.511111031571
187660,NA,188921.05726372846
46104052,NA,643663.4657822988
48342498,NA,75900.61195295355
165720,NA,125257.68516141128
183730,NA,332925.2050150167
165657,NA,5274944.387391523
178977,NA,57199.704577751654
170312,NA,177966587.6612419
193804,NA,14427722.60272065
183530,NA,168901.377613759
170203,NA,247761.36937802244
132745,NA,8867960.01356982
185181,NA,1826672.2870987908
170352,NA,3660447.885355055
48342502,NA,1040854.7062799399
46104061,NA,982232.6712151354
132797,NA,368728.7655745625
190733,NA,3684442.4869799097
48342416,NA,100228.30500524213
187454,NA,13162052.047477802
48320397,NA,1176587.6787452926
154891,NA,740102.5734287206
187575,NA,9692476.590474699
132818,NA,8795831.381066432
193669,NA,5977127.660631485
165634,NA,754032.6071763994
187714,NA,2191190.5484779296
190705,NA,4365396.285013158
196091,NA,11925.478939518003
193735,NA,25464.00769586799
47141401,NA,58923.888685466336
48342351,NA,323342.28421416786
187700,NA,421964.004544935
188376,NA,158051.5133368108
199659,NA,4639.978406561495
178972,NA,424872.0334679491
170247,NA,185589.0263243333
191822,NA,791072.2423359659
170336,NA,34775884.05519169
187578,NA,9454966.537594087
187473,NA,1703271.2158047154
132762,NA,3040351.524911631
165685,NA,2992603.3668004475
196027,NA,7508.550774096574
48342186,NA,1294347.9050944305
177956,NA,79864.41018857581
183703,NA,65031.03481946417
165611,NA,4175516.835247134
187634,NA,6989430.685197256
48342410,NA,114558.84290416427
177998,NA,1920590.561579568
188472,NA,50675.43859243112
165847,NA,50309.28762341694
187736,NA,2696287.9584128633
183607,NA,237933.54423571826
187781,NA,2893209.7599202693
178961,NA,143898.72476834847
46079239,NA,743217.7080798952
47144628,NA,369922.89828930097
177977,NA,2296964.2828906113
48342230,NA,58661.52456292071
194914,NA,161058.44665320276
154797,NA,38597.979148462386
48342398,NA,459074.9977073342
190720,NA,2233478.984191822
188520,NA,129410.83014347688
187427,NA,207056.37831670698
179113,NA,526549.3245428404
165702,NA,10114419.459584977
165828,NA,16932131.449800324
196046,NA,41950.533776990946
47142944,NA,18053.925882588755
154667,NA,168919.82759417672
165718,NA,5105365.765083012
187623,NA,2144811.0358712263
132750,NA,1303460.2553216892
179080,NA,1757441.3955289545
47143154,NA,8388.538322155857
48342185,NA,279364.25126946735
193704,NA,422062.0602188355
132755,NA,3010534.837384946
178902,NA,530005.0606884044
165830,NA,327351.1559462195
188621,NA,568925.6848795866
165842,NA,169594.23018301517
155194,NA,191460.76782865182
193730,NA,709671.2707234136
48342364,NA,67362.64112712111
46080080,NA,15651683.61123358
187544,NA,7109010.778569327
196079,NA,107402.96255550523
183968,NA,32598.79516736505
178934,NA,61253.92640514218
185186,NA,173363.39163015186
188617,NA,3311906.8900432945
183615,NA,390083.7524359448
188371,NA,3792347.510445791
48342187,NA,9637585.79055438
183240,NA,850061.7164126063
47145002,NA,84257.03440655017
170342,NA,14243498.452957578
183276,NA,1575076.2035073019
47143476,NA,461582.58586534293
177949,NA,444717.27860205446
48342524,NA,433190.66722779465
185140,NA,179071.65178465022
190714,NA,1150706.543908444
48342209,NA,6567556.845141004
154713,NA,152466.6163337087
48342288,NA,36972.20776228399
165679,NA,1206455.5863413636
154775,NA,904657.1645245341
188557,NA,20111461.92771235
183646,NA,434447.07531593944
187530,NA,7595430.507900575
187665,NA,296390.5354932975
165639,NA,314491.2367039274
170209,NA,158046.48482120602
185163,NA,34849.598681380376
169557,NA,516464.48759346124
64397,NA,59314.08923646499
48319933,NA,80758.70241714989
165901,NA,12284627.35498157
170244,NA,3307742.1110896673
187786,NA,1847898.9086769044
190745,NA,13001995.940007916
193664,NA,14276834.352919923
183851,NA,148699.13098508894
187735,NA,672005.2623445913
187792,NA,308659.3154932646
170154,NA,5790892.3059941735
187684,NA,10815961.215772755
187524,NA,436632.401426245
170158,NA,1159574.2477891045
185178,NA,9147.392079571073
170197,NA,3433040.488499205
165874,NA,411073.13166647026
188401,NA,1214326.778725864
168374,NA,2865382.892291162
183766,NA,307244.51505528094
132830,NA,1251895.2663001525
179093,NA,2777241.3596214
170321,NA,3919284.6648505065
190675,NA,862396.1252641431
187671,NA,140171.84173858733
170163,NA,53826.501077651665
187582,NA,740294.6590751575
187416,NA,2840283.051943149
183652,NA,1377040.8376590393
187588,NA,320297.85098398646
48342388,NA,868434.828095751
187528,NA,445106.0101500151
48342183,NA,833727.2565000085
193796,NA,15874943.791809676
48342356,NA,513431.90661418333
48342193,NA,93911.37171278692
132738,NA,17718219.10686376
47137303,NA,169904.45129008964
189752,NA,616449.3100868142
40711,NA,30482.478590427963
169679,NA,80137.13909512541
47144358,NA,783055.695179376
188426,NA,1096808.7280171844
185153,NA,139074.06332190888
177969,NA,16533288.17902097
187407,NA,13193124.016345205
182370,NA,19132.224745985368
183943,NA,202905.55973396997
183840,NA,478426.73365892237
165898,NA,4012984.6543002063
132749,NA,863992.635940796
170260,NA,2573535.1067930334
178978,NA,2997650.271190865
155120,NA,17601316.339426942
154719,NA,59279.39228772865
132794,NA,2958100.049947878
187620,NA,3476023.198473902
194855,NA,1063290.6016318651
64404,NA,8751.862337844395
180125,NA,16272.635163634355
132723,NA,10082212.426685624
188537,NA,9910103.735012138
196063,NA,597.1070564373965
179059,NA,24393.494467876986
165619,NA,3766449.730700928
187452,NA,1035390.2104254802
188511,NA,8381957.448052047
48342396,NA,32515.51610698159
48342141,NA,149632.28621975725
193712,NA,20532916.404919293
132829,NA,6103149.711575697
170331,NA,114077604.95325758
193605,NA,733603.5453932944
47143407,NA,2010294.6852706673
48342248,NA,13298854.585064948
64412,NA,14117763.989486754
183822,NA,2308196.398213384
187652,NA,2814271.3790792758
183327,NA,757721.4190458562
187638,NA,5512197.3688608995
170212,NA,1497150.6876033947
187662,NA,616414.4270673085
193655,NA,434863.5110465402
187490,NA,18924153.13518469
177997,NA,4511442.7415682
193650,NA,1303442.964762319
4363,NA,30482.497787922264
165658,NA,96819.04424112022
181116,NA,2056189.3657009448
177957,NA,9614174.158865483
48342529,NA,1296829.8567234771
193703,NA,2021318.0911648052
179072,NA,127869.34662855283
177993,NA,18834750.038153835
155109,NA,175645.40050982908
187550,NA,31783.891846711052
196052,NA,1391473.8109116647
155327,NA,148669.32603039106
193772,NA,1178929.2841726793
188607,NA,4092736.890493082
132777,NA,1336235.3555527718
178993,NA,593230.7359415112
179028,NA,268735.03965939383
179009,NA,83196.9602845317
178931,NA,31510.783541810935
179041,NA,87089.3340693623
165697,NA,10346724.448291665
179026,NA,593230.7359415112
187404,NA,443162.57702162274
165667,NA,16031845.385642143
165646,NA,2513460.0637473734
193788,NA,411073.1313891275
165625,NA,587738.5454987928
46079801,NA,19873584.59689226
177958,NA,11646646.453097107
190193,NA,26620436.944664028
185174,NA,168066.0734287716
194301,NA,2964118.0431497754
185128,NA,1960077.581847796
184031,NA,691156.4985958504
187439,NA,1013287.6144588873
170220,NA,2335376.158868569
187372,NA,132783.61370169226
187593,NA,12841.760543134242
188592,NA,2434399.2883267514
183497,NA,258715.61529112066
46104160,NA,461353.9750792912
170155,NA,6622199.236987848
190693,NA,435526.8058206897
170254,NA,32172.204695658882
48342341,NA,626377.7702277335
165857,NA,1897998.7710358184
132761,NA,2777094.8480459074
183535,NA,90754.19672182715
48342195,NA,276952.75196627155
165884,NA,7456525.787431351
179015,NA,537217.3173340918
196021,NA,3263.064298848714
185159,NA,60938.670937457624
165897,NA,1931936.4286869825
188624,NA,2884291.0453124754
48342273,NA,135559.45541187294
48342145,NA,3177811.387814532
183260,NA,448352.9414290037
165727,NA,74538.12886497645
165888,NA,8502953.59829874
194905,NA,1461880.681597087
177984,NA,677643.4702822065
187596,NA,616661.2244315896
179004,NA,148445.51121192408
165672,NA,13411139.573454197
48342441,NA,170480.62832220527
169599,NA,1393634.222311388
196078,NA,4229.330827803557
132820,NA,1107394.298580405
48342486,NA,178377.68055329061
48342152,NA,152487.9388819766
183366,NA,591875.5536373499
48342435,NA,409444.1937241899
187668,NA,310575.4669983132
48342431,NA,5224072.183868266
166868,NA,20909518.620942302
61339,NA,16995088.079925008
170318,NA,10506581.874390481
165612,NA,1889812.5877162197
48342200,NA,108010.01738443592
187595,NA,1061.3878531881028
165614,NA,1350649.1413788174
132733,NA,1127710.266524121
196039,NA,611897.5048768965
188450,NA,4897241.365762507
187636,NA,2448531.4401703724
183781,NA,186153.29993130968
190700,NA,3777697.1647037896
187527,NA,15219137.670916306
179042,NA,1061642.3329542275
165714,NA,17627024.509704806
185143,NA,143244.20020538947
179016,NA,275562.1164683681
155146,NA,7800233.98235602
50853886,NA,32173.41939185422
196043,NA,38169.35675382722
185151,NA,158051.51333170597
188572,NA,34849.59868466464
154623,NA,18613737.374657255
196031,NA,2542.6488406002936
187556,NA,7825414.212875615
194910,NA,11728.631130417802
165854,NA,116215.39208461225
187437,NA,361474.22370353324
48342282,NA,34833.80538153243
187587,NA,4550783.24884427
4131,NA,34849.59867973479
177999,NA,444684.02403520216
155180,NA,103560.8650129018
190694,NA,13836966.534037255
187469,NA,37653.383089658826
178912,NA,507129.5959782709
154780,NA,686889.7238563696
196068,NA,40419.59933370782
