iucn_sid,stressor,pct_imp,pct_incr3,pct_decr3,pct_incr2,pct_decr2,pct_incr1,pct_decr1,range_km2,assess_gp,rank,desc
133321,oa,0.929651579442801,0.05624451023462292,0,0.742075359711164,0,0,0,3153542.5678065703,reef_building_corals,Cnidaria,reef-building corals
133321,shipping,0.6922017418287335,0.11330369277118099,0.006409659991800736,0.3934767510792175,0.015599229955512401,1.6005458527811408e-4,6.701247317215775e-4,3153542.5678065703,reef_building_corals,Cnidaria,reef-building corals
133321,sst,0.9031594996601231,0.8256343755089428,7.396294041111665e-4,0.028193975091614178,9.470357825089712e-5,0,0,3153542.5678065703,reef_building_corals,Cnidaria,reef-building corals
133321,cumulative,0.9917760188417302,0.8065374820891934,4.876403514894683e-4,0.12000770920807276,0.003317117418027554,0.0017606004418036173,8.700545094089866e-4,3153542.5678065703,reef_building_corals,Cnidaria,reef-building corals
133322,art_fish,0.42041551689545115,0.003937847021078237,0.004582934265064507,0.1729422899530453,0.0486398104739417,0.0625316757941903,0.011583857496393433,6018523.783954013,reef_building_corals,Cnidaria,reef-building corals
133322,direct_human,0.08693515519319697,0,0,0.00840789827220441,0.0012759552982908274,0.06402425627871045,0.012293511527684504,6018523.783954013,reef_building_corals,Cnidaria,reef-building corals
133322,oa,0.7212079759394119,0.029470591726030962,0,0.5782790738201359,0,0,0,6018523.783954013,reef_building_corals,Cnidaria,reef-building corals
133322,shipping,0.7171737865551197,0.09006497447860413,0.008719850048227428,0.4178522889262201,0.027590030355169205,9.953437944003435e-5,8.347249055175659e-4,6018523.783954013,reef_building_corals,Cnidaria,reef-building corals
133322,sst,0.8299733709265733,0.734049651979387,0.001546120038673028,0.047327291534583316,2.8641525244304134e-4,0,0,6018523.783954013,reef_building_corals,Cnidaria,reef-building corals
133322,cumulative,0.966276707609737,0.665651106447896,0.0015226148341202991,0.15231676424514104,0.006203487445585267,0.003990370997560679,4.882407976602553e-4,6018523.783954013,reef_building_corals,Cnidaria,reef-building corals
133333,art_fish,0.4174396557622098,5.903106475900738e-4,0.00443624841664781,0.17031606831920518,0.050718400894753844,0.06262166465979957,0.01090972165545434,6217528.0291068265,reef_building_corals,Cnidaria,reef-building corals
133333,direct_human,0.08296750842983062,0,0,0.008589630874578903,0.0012837114755102966,0.06440832705268797,0.007930078475657847,6217528.0291068265,reef_building_corals,Cnidaria,reef-building corals
133333,oa,0.7034397568696779,0.0285273273236527,0,0.5624956811942335,0,0,0,6217528.0291068265,reef_building_corals,Cnidaria,reef-building corals
133333,shipping,0.7102028376127048,0.09127300919670055,0.009538931291552758,0.4199767414815494,0.02339936347703825,1.7078699752571185e-4,3.398885951669014e-4,6217528.0291068265,reef_building_corals,Cnidaria,reef-building corals
133333,sst,0.8356235551258517,0.7298266287233041,0.0049313340771856016,0.04742667816924772,9.79075782682842e-4,0,0,6217528.0291068265,reef_building_corals,Cnidaria,reef-building corals
133333,cumulative,0.9664997654527316,0.6613668858456968,0.0026380692078845813,0.15484551923044843,0.007544684113570147,0.004236528757676142,4.7261368815044194e-4,6217528.0291068265,reef_building_corals,Cnidaria,reef-building corals
133353,art_fish,0.5199981777765841,8.425463375139972e-4,0.004360304507894209,0.24804593223788324,0.0370589535188636,0.07951267525837012,0.010022109270216505,3603710.326559764,reef_building_corals,Cnidaria,reef-building corals
133353,direct_human,0.121512047284941,0,0,0.014621583534224398,0.0020102860013910557,0.0966999421161198,0.007556746498259207,3603710.326559764,reef_building_corals,Cnidaria,reef-building corals
133353,oa,0.9119283430940665,0.049218566743026534,0,0.717458616644429,0,0,0,3603710.326559764,reef_building_corals,Cnidaria,reef-building corals
133353,shipping,0.6904263763876939,0.10068150052423988,0.005803077274083523,0.4093095917720913,0.01383816324590333,2.2656911897160482e-4,5.864141886346775e-4,3603710.326559764,reef_building_corals,Cnidaria,reef-building corals
133353,sst,0.9151885152103246,0.8592312739999227,4.051588938068999e-4,0.025563539204124755,5.4764299986499975e-5,0,0,3603710.326559764,reef_building_corals,Cnidaria,reef-building corals
133353,cumulative,0.99278177444385,0.8020704297807831,2.9320709431733876e-5,0.09530684486271372,0.0034319769217263747,0.001270240988179377,1.3763770959183911e-4,3603710.326559764,reef_building_corals,Cnidaria,reef-building corals
133356,art_fish,0.2895752102491992,0,0.0031351646814007155,0.004019592590711566,0.10560147467343525,0.022291892560229,0.023236065838028997,891588.1647274642,reef_building_corals,Cnidaria,reef-building corals
133356,direct_human,0.10405299136349067,0,0,0.0060156768008166155,4.5053911647559455e-5,0.07378263843962068,0.019845269238946226,891588.1647274642,reef_building_corals,Cnidaria,reef-building corals
133356,oa,0.9282810267200727,0,0,0.5544883001801013,0,0,0,891588.1647274642,reef_building_corals,Cnidaria,reef-building corals
133356,shipping,0.857368126712826,0.11377386265942786,5.768859702494837e-4,0.36629908549003926,0.0717640271721493,0,0,891588.1647274642,reef_building_corals,Cnidaria,reef-building corals
133356,sst,0.9147168606510551,0.683895870645679,0.0016669947768745863,0.05569251291903472,0.0018148891371792722,0,0,891588.1647274642,reef_building_corals,Cnidaria,reef-building corals
133356,cumulative,0.9986963748253338,0.5646156362405319,2.370227590302216e-4,0.17994728688856537,0.005988252677995992,0.009032330122127714,0.005646430603509907,891588.1647274642,reef_building_corals,Cnidaria,reef-building corals
133374,art_fish,0.5843167646376519,0.007648440900418289,0.001246760988416591,0.2582647663154929,0.0394260123668947,0.09021614623006073,0.01636949663843182,3620447.924018417,reef_building_corals,Cnidaria,reef-building corals
133374,direct_human,0.12892820777424013,0,0,0.012843640160796279,0.0020649102090453605,0.09507028927358324,0.017880612481149957,3620447.924018417,reef_building_corals,Cnidaria,reef-building corals
133374,oa,0.9609656958558765,0.048991025683211405,0,0.8250258144039889,0,0,0,3620447.924018417,reef_building_corals,Cnidaria,reef-building corals
133374,shipping,0.7419552077355674,0.1219618793601821,0.004494996681849189,0.3967070941236269,0.029428286861543466,1.6546295998529873e-4,0.0013876215878117668,3620447.924018417,reef_building_corals,Cnidaria,reef-building corals
133374,sst,0.9445580896740663,0.8582411769662741,0.002458306831333315,0.023483680323690293,4.2016978651248537e-4,0,0,3620447.924018417,reef_building_corals,Cnidaria,reef-building corals
133374,cumulative,0.999746499168437,0.7950521750788954,4.2475258268467604e-4,0.09046385828410491,2.6773160745388062e-5,0.0012144402419641278,7.202221569448175e-4,3620447.924018417,reef_building_corals,Cnidaria,reef-building corals
133381,art_fish,0.32071512980612915,0,0.0027264081203203176,0.003942628241679084,0.10938007362507232,0.021865062984623592,0.022791157892524196,908992.9258403432,reef_building_corals,Cnidaria,reef-building corals
133381,direct_human,0.1053154391867733,0,0,0.005900492826690846,4.419125084224945e-5,0.07558433328547914,0.01950563443111906,908992.9258403432,reef_building_corals,Cnidaria,reef-building corals
133381,oa,0.9294140816367065,0,0,0.5452393532740253,0,0,0,908992.9258403432,reef_building_corals,Cnidaria,reef-building corals
133381,shipping,0.8583862507545973,0.14063577760420973,5.658401609630346e-4,0.3677874592768706,0.050514443800658004,0,0,908992.9258403432,reef_building_corals,Cnidaria,reef-building corals
133381,sst,0.9272419855420133,0.6997233243622956,0.00163507632619897,0.053240851931371264,0.00178013890867803,0,0,908992.9258403432,reef_building_corals,Cnidaria,reef-building corals
133381,cumulative,0.9987213357288797,0.5842256443568408,2.3248441293096815e-4,0.1792099372353758,0.0058735938018031715,0.009031346988094623,0.005538316697448772,908992.9258403432,reef_building_corals,Cnidaria,reef-building corals
133405,art_fish,0.4231159024637283,0.003792450461289119,7.552755305879306e-4,0.18271983940209727,0.02859044457205061,0.06608215246412241,0.01138787175858799,5976406.025952256,reef_building_corals,Cnidaria,reef-building corals
133405,direct_human,0.08597487390259188,0,0,0.00897987393228713,0.0012276697684812845,0.06469536202593336,0.010221717000795374,5976406.025952256,reef_building_corals,Cnidaria,reef-building corals
133405,oa,0.6740659511108785,0.02967828097021811,0,0.5659149953729834,0,0,0,5976406.025952256,reef_building_corals,Cnidaria,reef-building corals
133405,shipping,0.7411509001893078,0.09105110274586363,0.008899656047840716,0.4272676530187113,0.030256609560385058,2.111381596461604e-4,8.544885497481575e-4,5976406.025952256,reef_building_corals,Cnidaria,reef-building corals
133405,sst,0.8353430666352969,0.7254968687349183,0.006022040194747267,0.04382322257028991,8.755293041950388e-4,0,0,5976406.025952256,reef_building_corals,Cnidaria,reef-building corals
133405,cumulative,0.9660055874940061,0.6786228824043566,0.0014468443251889288,0.15463115843286773,0.005159953592279372,0.004380130517076113,2.2794153911032067e-5,5976406.025952256,reef_building_corals,Cnidaria,reef-building corals
133415,art_fish,0.5073867739197384,4.3789250670060183e-4,2.2336153393202235e-5,0.27022564711473207,0.010722652501042436,0.08796990331836907,0.0012287481892180273,3362242.516164623,reef_building_corals,Cnidaria,reef-building corals
133415,direct_human,0.1345129940758324,0,0,0.013962693434045865,0.002378280954352656,0.1018835092614854,0.015141315169556777,3362242.516164623,reef_building_corals,Cnidaria,reef-building corals
133415,oa,0.9217434666916385,0.05275332055245216,0,0.7325032595581773,0,0,0,3362242.516164623,reef_building_corals,Cnidaria,reef-building corals
133415,shipping,0.6859526369198568,0.1043124360436369,0.0060118018055306316,0.39919875536950666,0.016833928092308537,1.501197327142616e-4,6.285289823872068e-4,3362242.516164623,reef_building_corals,Cnidaria,reef-building corals
133415,sst,0.9102728127453649,0.831365673987376,0.0014957431448365725,0.026812215292125196,1.708975508479095e-4,0,0,3362242.516164623,reef_building_corals,Cnidaria,reef-building corals
133415,cumulative,0.992286494940577,0.8093385900692365,4.573717091521373e-4,0.11206282174142175,0.003030444694576216,0.0016848212934587388,8.739669547593843e-4,3362242.516164623,reef_building_corals,Cnidaria,reef-building corals
133438,art_fish,0.41176733379297387,4.7292845266319887e-4,0.004423428514418555,0.17056079904489727,0.044581174033129674,0.06272036791822515,0.01032194005570238,6235547.558795391,reef_building_corals,Cnidaria,reef-building corals
133438,direct_human,0.08918727598862851,0,0,0.008927942483143086,0.0015137351667951595,0.0677060730036902,0.010091987902116148,6235547.558795391,reef_building_corals,Cnidaria,reef-building corals
133438,oa,0.7230570476357135,0.028444888850239266,0,0.5659840224243508,0,0,0,6235547.558795391,reef_building_corals,Cnidaria,reef-building corals
133438,shipping,0.7044457654856743,0.0867841215384821,0.007126557029143688,0.41659969060875746,0.022664854493655143,9.789072819227444e-5,3.3890638268697644e-4,6235547.558795391,reef_building_corals,Cnidaria,reef-building corals
133438,sst,0.8299392979490609,0.73983081287347,9.982333488580716e-4,0.04611857662337112,1.6455165347712054e-4,0,0,6235547.558795391,reef_building_corals,Cnidaria,reef-building corals
133438,cumulative,0.9670856081748974,0.6702209823284861,0.0014696213133726036,0.15896137798367646,0.005997662665377042,0.004046710266540855,4.7124792575274697e-4,6235547.558795391,reef_building_corals,Cnidaria,reef-building corals
133447,art_fish,0.6785921130969328,0.0012892207516869275,3.188754152276148e-5,0.33814143088098686,0.005140197663511927,0.12867179485385644,0.0016195905205458386,2355138.119776115,reef_building_corals,Cnidaria,reef-building corals
133447,direct_human,0.1506671542545687,0,0,0.015574468908352101,0.0031509341299022324,0.12007031581307359,0.011077583913227846,2355138.119776115,reef_building_corals,Cnidaria,reef-building corals
133447,oa,0.9462135026651128,0.07531170071977641,0,0.7989942817707485,0,0,0,2355138.119776115,reef_building_corals,Cnidaria,reef-building corals
133447,shipping,0.7064188139108478,0.13818243975132607,0.0020459937035529415,0.36970156967380374,0.02423638605540755,2.1431394770804715e-4,8.973006081804003e-4,2355138.119776115,reef_building_corals,Cnidaria,reef-building corals
133447,sst,0.9543930280560942,0.8988808955761592,1.7760619579839924e-4,0.026118863421790987,0,0,0,2355138.119776115,reef_building_corals,Cnidaria,reef-building corals
133447,cumulative,0.9996444168248401,0.8678183507183995,0,0.0807563131680235,2.6696547572756584e-5,5.506162813201159e-4,4.338188813437682e-5,2355138.119776115,reef_building_corals,Cnidaria,reef-building corals
133458,art_fish,0.4414952999558994,0.0012708944536172857,0.003967075031472364,0.17473572318623146,0.046318646984322476,0.0676884254545239,0.010643970288323963,7618732.245291046,reef_building_corals,Cnidaria,reef-building corals
133458,direct_human,0.08496092191899111,2.7623156602064473e-5,0,0.009144067261173354,0.0012141580989964156,0.06454316806172349,0.009098678189816994,7618732.245291046,reef_building_corals,Cnidaria,reef-building corals
133458,oa,0.6710948535860704,0.02328070491517056,0,0.5359462089201695,0,0,0,7618732.245291046,reef_building_corals,Cnidaria,reef-building corals
133458,shipping,0.7220800947373628,0.09748017207233152,0.009938147054152068,0.41347705165751686,0.031034559433732782,1.6711436888108749e-4,2.882665537284387e-4,7618732.245291046,reef_building_corals,Cnidaria,reef-building corals
133458,sst,0.8564135697834732,0.7095069736305322,0.006462557902781011,0.03956323777734874,0.0012737599286425983,0,0,7618732.245291046,reef_building_corals,Cnidaria,reef-building corals
133458,cumulative,0.9723964429651982,0.6507028889604763,0.003964668033403816,0.15625846747525826,0.010945876494006891,0.008765251770286645,3.8569262685811563e-4,7618732.245291046,reef_building_corals,Cnidaria,reef-building corals
133463,art_fish,0.4187008678660503,5.660897307580453e-4,0.004244393449570653,0.16459190224646666,0.0436971976209144,0.06089377257677401,0.012209112980593163,6483553.397721346,reef_building_corals,Cnidaria,reef-building corals
133463,direct_human,0.0841967897443045,0,0,0.008833855157597959,0.0012917836357278583,0.06463726490396741,0.008570407279043003,6483553.397721346,reef_building_corals,Cnidaria,reef-building corals
133463,oa,0.740952598520475,0.027356828323902207,0,0.5883351844079511,0,0,0,6483553.397721346,reef_building_corals,Cnidaria,reef-building corals
133463,shipping,0.7036974831205746,0.09431771439511813,0.0068702524521058435,0.41764532529573417,0.021797889126359923,9.414625804154968e-5,3.259426949374186e-4,6483553.397721346,reef_building_corals,Cnidaria,reef-building corals
133463,sst,0.8438474545160155,0.7612704114867368,4.780043901158424e-4,0.04457576134272998,6.236011086776876e-5,0,0,6483553.397721346,reef_building_corals,Cnidaria,reef-building corals
133463,cumulative,0.9684756845433727,0.6916908048170471,0.0014134060492468341,0.14265003263059722,0.005768242890497964,0.0038400628871118813,4.532219714651643e-4,6483553.397721346,reef_building_corals,Cnidaria,reef-building corals
133466,art_fish,0.30401212305237857,0,0,0.002899539505751149,0.24263635057879265,0,0.008619897923568,133116.6011663714,reef_building_corals,Cnidaria,reef-building corals
133466,direct_human,0.14650546479432866,0,0,0.013920413620584838,3.0176201952028726e-4,0.11171099083176708,0.01252968422426315,133116.6011663714,reef_building_corals,Cnidaria,reef-building corals
133466,oa,0.6107269840908107,0,0,0.41638567823242806,0,0,0,133116.6011663714,reef_building_corals,Cnidaria,reef-building corals
133466,shipping,0.8787835055296879,0.1010640391525284,0,0.6921371312282126,0,0,0,133116.6011663714,reef_building_corals,Cnidaria,reef-building corals
133466,sst,0.9898909720385418,0.9729726183889175,0,0.0013644891708278477,0,0,0,133116.6011663714,reef_building_corals,Cnidaria,reef-building corals
133466,cumulative,1,0.7198270771994058,0,0.017397236868914475,0,3.6736247088876975e-4,0,133116.6011663714,reef_building_corals,Cnidaria,reef-building corals
133472,art_fish,0.6160041029235344,0.0030092202011904796,2.4975191202159066e-5,0.3133007126349516,0.007961858818778063,0.10801305794531209,0.006968659332462727,3006966.5524605485,reef_building_corals,Cnidaria,reef-building corals
133472,direct_human,0.13942342746147107,0,0,0.016813821859557466,0.002612230823562795,0.11035259457841612,0.00857984963745647,3006966.5524605485,reef_building_corals,Cnidaria,reef-building corals
133472,oa,0.9485705623114147,0.05898617564773953,0,0.7666062518857165,0,0,0,3006966.5524605485,reef_building_corals,Cnidaria,reef-building corals
133472,shipping,0.670754950647539,0.11591683493653937,0.002526560103174537,0.3727172747134545,0.019468162000773725,1.6785652219315192e-4,7.027902806217458e-4,3006966.5524605485,reef_building_corals,Cnidaria,reef-building corals
133472,sst,0.9593514233220778,0.9090113105695034,0,0.021120299992303776,0,0,0,3006966.5524605485,reef_building_corals,Cnidaria,reef-building corals
133472,cumulative,0.9996163694381941,0.873934524885592,3.51395140310873e-5,0.07201683676038063,2.0909463327274722e-5,9.751941173567841e-4,0,3006966.5524605485,reef_building_corals,Cnidaria,reef-building corals
133484,art_fish,0.5574264926438545,0.005828102707230931,0.0025606406283828495,0.16155314486301212,0.06384502409084385,0.10519111689772744,0.016717385699092275,1031610.4329123386,reef_building_corals,Cnidaria,reef-building corals
133484,direct_human,0.08342101589990727,2.0400475528998085e-4,0,0.015876818397349345,2.9119351167743526e-4,0.06353012879694471,0.0030998565209122155,1031610.4329123386,reef_building_corals,Cnidaria,reef-building corals
133484,oa,0.43925610217694255,0,0,0.3822194194016833,0,0,0,1031610.4329123386,reef_building_corals,Cnidaria,reef-building corals
133484,shipping,0.7263280412871747,0.09676766732523347,0.031202569946097002,0.3404534661489428,0.08347688441324137,5.874659856685187e-4,0,1031610.4329123386,reef_building_corals,Cnidaria,reef-building corals
133484,sst,0.9650931776812106,0.5031409114223371,0.03991128756100824,0.011006945480921564,0.008125484096819915,0,0,1031610.4329123386,reef_building_corals,Cnidaria,reef-building corals
133484,cumulative,0.994573981352404,0.48692549591605233,0.02029466413261055,0.1452776284744507,0.042844385011089725,0.03852473240464712,0,1031610.4329123386,reef_building_corals,Cnidaria,reef-building corals
133489,art_fish,0.7182410269813211,0.001313777434855783,9.385743859691223e-4,0.3756855579373388,0.029149082563042276,0.11760329511679829,0.006633877019158189,2311116.6751296823,reef_building_corals,Cnidaria,reef-building corals
133489,direct_human,0.15113692580079716,0,0,0.018496414412792896,0.002831970631645618,0.12038198927290361,0.00860813275298643,2311116.6751296823,reef_building_corals,Cnidaria,reef-building corals
133489,oa,0.959117226185564,0.07674621499598806,0,0.826287035246857,0,0,0,2311116.6751296823,reef_building_corals,Cnidaria,reef-building corals
133489,shipping,0.693827135272802,0.13455317775966122,0.0023301885075351597,0.37225507608788416,0.009931734198255594,2.1839613433572645e-4,9.143921161424583e-4,2311116.6751296823,reef_building_corals,Cnidaria,reef-building corals
133489,sst,0.9562282005394468,0.9092208887928609,0,0.025315436955749785,3.967403766918174e-5,0,0,2311116.6751296823,reef_building_corals,Cnidaria,reef-building corals
133489,cumulative,1,0.8640793903685869,0,0.07329268444415132,0,4.98381488456262e-4,0,2311116.6751296823,reef_building_corals,Cnidaria,reef-building corals
133494,art_fish,0.535623602491834,8.21949479943417e-4,0.0012391887141953634,0.2278334267566551,0.03561024607073778,0.08875257759602871,0.013875745918468223,3694014.061926675,reef_building_corals,Cnidaria,reef-building corals
133494,direct_human,0.09365094270117894,0,0,0.00958657383543496,0.0017717892895242702,0.07483924474714977,0.006941300726460741,3694014.061926675,reef_building_corals,Cnidaria,reef-building corals
133494,oa,0.8067683532837995,0.04801537142438642,0,0.7500864619227652,0,0,0,3694014.061926675,reef_building_corals,Cnidaria,reef-building corals
133494,shipping,0.8013910495940624,0.13513019638090448,0.004398150721720792,0.4502065747707505,0.019653031882342468,1.3663698604984124e-4,5.720787283959993e-4,3694014.061926675,reef_building_corals,Cnidaria,reef-building corals
133494,sst,0.9374422454655285,0.868551673958398,4.557718140853358e-4,0.041070288387568675,5.7207872839599964e-5,0,0,3694014.061926675,reef_building_corals,Cnidaria,reef-building corals
133494,cumulative,0.9954486645705403,0.8080701869578998,3.5932217637228654e-5,0.0960513093160048,5.720787283959994e-5,7.451207246670434e-4,0,3694014.061926675,reef_building_corals,Cnidaria,reef-building corals
133497,art_fish,0.5551708476913758,9.87537016087508e-4,0.0012145084043111971,0.2505867539513213,0.035914580746920055,0.08796762625524673,0.013584919136381943,3716592.8339705444,reef_building_corals,Cnidaria,reef-building corals
133497,direct_human,0.11097773223234099,0,0,0.012195600468867107,0.0017786474479565427,0.0886487754693551,0.00775697052200868,3716592.8339705444,reef_building_corals,Cnidaria,reef-building corals
133497,oa,0.9395504227712405,0.047723671963502856,0,0.7971914287642725,0,0,0,3716592.8339705444,reef_building_corals,Cnidaria,reef-building corals
133497,shipping,0.7684045955002328,0.12727925916168395,0.005580770687747795,0.41593846677064195,0.026068815554515325,1.3580689905919347e-4,5.686032776870766e-4,3716592.8339705444,reef_building_corals,Cnidaria,reef-building corals
133497,sst,0.9208311570166937,0.8521044077705632,5.549755963433292e-4,0.026333850486732053,1.5460370211051235e-4,0,0,3716592.8339705444,reef_building_corals,Cnidaria,reef-building corals
133497,cumulative,0.9929934918442533,0.7909323284328852,2.8430163884353832e-5,0.0975749070316819,0.002894237672492652,8.658277244006218e-4,3.6653764583847186e-5,3716592.8339705444,reef_building_corals,Cnidaria,reef-building corals
133512,art_fish,0.8937720347002203,0,0.028853294593818905,0.41688359396926594,0.009787137589963496,0.039125098754112846,0.016079985614416186,111708.85846626281,reef_building_corals,Cnidaria,reef-building corals
133512,direct_human,0.05068674158253671,0,0,0.004573063514170672,0,0.041853302621347115,0.003932052938453783,111708.85846626281,reef_building_corals,Cnidaria,reef-building corals
133512,oa,1,0,0,0.4361608155093598,0,0,0,111708.85846626281,reef_building_corals,Cnidaria,reef-building corals
133512,shipping,0.38935140670088786,0,0,0.3604746605013278,0,0,0,111708.85846626281,reef_building_corals,Cnidaria,reef-building corals
133512,cumulative,1,0,0,0.7111621834267869,0,0.002360795184662086,0,111708.85846626281,reef_building_corals,Cnidaria,reef-building corals
133517,art_fish,0.8126402321884322,0,0,0.253737862992152,0,0.0683041121891438,0,43979.52865130327,reef_building_corals,Cnidaria,reef-building corals
133517,direct_human,0.11623612630681913,0,0,0.012072354616919771,0.02376744841832996,0.07803347748301864,0.0023628457885507426,43979.52865130327,reef_building_corals,Cnidaria,reef-building corals
133517,oa,1,0,0,0.864602982355025,0,0,0,43979.52865130327,reef_building_corals,Cnidaria,reef-building corals
133517,shipping,0.8014018225584921,0.46403113373385735,0,0.27444751109617216,0,0,0,43979.52865130327,reef_building_corals,Cnidaria,reef-building corals
133517,sst,0.9605464330155129,0.9468061872074032,0,0.013740245808109718,0,0,0,43979.52865130327,reef_building_corals,Cnidaria,reef-building corals
133517,cumulative,1,0.9230784504312526,0,0.05079125536186674,0,0,0,43979.52865130327,reef_building_corals,Cnidaria,reef-building corals
133539,art_fish,0.4888121245481481,0.0024136580649010545,1.8720651940351846e-5,0.25850761135256956,0.014268402345896096,0.07590745640040034,0.005223497381779463,4011589.170370944,reef_building_corals,Cnidaria,reef-building corals
133539,direct_human,0.12967338787830207,0,0,0.013912056910394167,0.0020727680534212913,0.0987819168966627,0.013786236740284626,4011589.170370944,reef_building_corals,Cnidaria,reef-building corals
133539,oa,0.8778488316206385,0.04421426265190428,0,0.7141652428889596,0,0,0,4011589.170370944,reef_building_corals,Cnidaria,reef-building corals
133539,shipping,0.6733039360467752,0.0941531266627896,0.005265727692451662,0.404132954035548,0.015626520364377817,2.910408413970928e-4,5.474702405597243e-4,4011589.170370944,reef_building_corals,Cnidaria,reef-building corals
133539,sst,0.907060015144287,0.7845701335230622,0.008813726683377017,0.02312392398081174,0.0013426626049831785,0,0,4011589.170370944,reef_building_corals,Cnidaria,reef-building corals
133539,cumulative,0.9931562954626636,0.7612668395515213,0.0011887614264715842,0.14256342765173455,0.003855148297277263,0.002395372787990138,6.839568597897051e-4,4011589.170370944,reef_building_corals,Cnidaria,reef-building corals
133545,art_fish,0.5339183412199237,9.95825096930258e-4,2.4630703536396976e-5,0.29338204485063835,0.0049668101318502975,0.09132864603679301,0.0012510106473228283,3049022.3097047987,reef_building_corals,Cnidaria,reef-building corals
133545,direct_human,0.13640913562880397,0,0,0.014917614599291546,0.0022986747899185686,0.10524270275244331,0.012963483305061524,3049022.3097047987,reef_building_corals,Cnidaria,reef-building corals
133545,oa,0.932230336029719,0.058172567864053545,0,0.7542863869565738,0,0,0,3049022.3097047987,reef_building_corals,Cnidaria,reef-building corals
133545,shipping,0.6880687436720729,0.11429391360649793,0.0066293826598032785,0.39055332301354223,0.01610504364244782,1.6554124456243403e-4,6.93096557705593e-4,3049022.3097047987,reef_building_corals,Cnidaria,reef-building corals
133545,sst,0.9115078945789726,0.8383862077165037,9.729128124091564e-4,0.02895625673663754,3.465482788527971e-5,0,0,3049022.3097047987,reef_building_corals,Cnidaria,reef-building corals
133545,cumulative,0.991518159276222,0.8194595163846501,5.043566264856498e-4,0.10672713218255503,0.003430827956511508,0.0017530760551679576,8.998799133086524e-4,3049022.3097047987,reef_building_corals,Cnidaria,reef-building corals
133550,art_fish,0.2959463621102503,0.01913734955209959,0.009953602410308597,0.13512949039627448,0.07119172122353311,0.018462160685418748,0.011143010378658369,2370697.7018386796,reef_building_corals,Cnidaria,reef-building corals
133550,direct_human,0.08253106318545665,0,0,0.0025173162173817245,1.0240180268898559e-4,0.058454852651848056,0.019417296925767755,2370697.7018386796,reef_building_corals,Cnidaria,reef-building corals
133550,oa,0.6629709930661073,0,0,0.44390665084836717,0,0,0,2370697.7018386796,reef_building_corals,Cnidaria,reef-building corals
133550,shipping,0.6919341268553889,0.06744926689980672,0.014251531251666527,0.4203759693005589,0.02994810657244826,3.9781994161639124e-5,0.0012277165610085677,2370697.7018386796,reef_building_corals,Cnidaria,reef-building corals
133550,sst,0.8388770279503373,0.6816246966264046,0.0038374890857351095,0.05112428339373864,0.0013905280509592997,0,0,2370697.7018386796,reef_building_corals,Cnidaria,reef-building corals
133550,cumulative,0.980124105098756,0.6114234734036924,0.0011219995897042174,0.1846602838954335,0.009096079412866274,0.005420665130734286,2.8105242633113425e-4,2370697.7018386796,reef_building_corals,Cnidaria,reef-building corals
133557,art_fish,0.6000172526896308,0.002553886839244116,6.122230170464327e-4,0.28951001209564226,0.033195106649403644,0.09511638767483924,0.009313972563824649,3543079.6521299793,reef_building_corals,Cnidaria,reef-building corals
133557,direct_human,0.12992412535313408,0,0,0.014743631615283439,0.002226086277864882,0.10104957804042243,0.010650560925017235,3543079.6521299793,reef_building_corals,Cnidaria,reef-building corals
133557,oa,0.8549361713265191,0.05006081563074293,0,0.6901986397917097,0,0,0,3543079.6521299793,reef_building_corals,Cnidaria,reef-building corals
133557,shipping,0.6923855378067282,0.1025249270173528,0.006887016019438454,0.38727419035677685,0.02410492575856295,2.9970337908851407e-4,6.198634814234232e-4,3543079.6521299793,reef_building_corals,Cnidaria,reef-building corals
133557,sst,0.9505427810682877,0.8420789950166305,0.008700763677446785,0.02231360656979627,0.001702837692736435,0,0,3543079.6521299793,reef_building_corals,Cnidaria,reef-building corals
133557,cumulative,0.9977731743304131,0.7864625758732123,0.0021289784347945837,0.0962831605271607,0.003985611283735652,0.002540824111430901,8.182690898364862e-5,3543079.6521299793,reef_building_corals,Cnidaria,reef-building corals
133572,art_fish,0.6510304642748334,0,0.007011143669939761,0.2764267966643724,0.11195347843023867,0.04510309276546047,0,376769.28494629613,reef_building_corals,Cnidaria,reef-building corals
133572,direct_human,0.10126409193780377,0,0,0.006385355628734945,0,0.09380794345209803,0.0010707928569708071,376769.28494629613,reef_building_corals,Cnidaria,reef-building corals
133572,oa,0.22022639623333387,0,0,0.14407262849663446,0,0,0,376769.28494629613,reef_building_corals,Cnidaria,reef-building corals
133572,shipping,0.7000412555806651,0.06919593190103977,0.002136950236282405,0.4473944039492574,0.03605002595066167,0.0017591596929978682,2.2018467062050607e-4,376769.28494629613,reef_building_corals,Cnidaria,reef-building corals
133572,sst,0.9838175850762869,0.510422847313721,0.07693020841422929,0.003295816959829821,0.009090150560851062,0,0,376769.28494629613,reef_building_corals,Cnidaria,reef-building corals
133572,cumulative,0.999469239044995,0.47321859012970796,0.008575613744221399,0.20754144100749472,0.013282930374970142,0.010870169878241636,0,376769.28494629613,reef_building_corals,Cnidaria,reef-building corals
133578,art_fish,0.5828581222120274,8.724680997388985e-4,0.0012970341084559485,0.2642486812720842,0.03086810700903068,0.09361103428716287,0.014201381795951238,3480119.144772129,reef_building_corals,Cnidaria,reef-building corals
