range_km2,eez,iucn_sid
201927.88860546556,203,178797
28977.080364189853,204,178797
121461.32311216321,205,178797
165850.40636289687,206,178797
154836.0943123459,207,178797
623.5010517410209,208,178797
131268.80246934417,209,178797
1190389.2544653427,216,178797
7102.148537102656,231,178797
544.908482246758,237,178797
5803.624631695259,247,178797
14764.924043899211,255,178797
0,NA,178797
1438493.7707551513,0,178798
3397.8187468978813,65,178798
15326.4242821397,66,178798
18376.689234152735,96,178798
15937.69982929855,97,178798
1027.8161604400227,98,178798
2921.8970846219563,99,178798
4935.613365499316,100,178798
9377.840034932164,104,178798
18410.746032006355,106,178798
112784.70339223,110,178798
10217.034031105166,111,178798
75112.66515820171,112,178798
2911.4180698977657,113,178798
14158.888054486666,114,178798
13504.823198778542,115,178798
12700.559201301967,116,178798
4003.854799093875,117,178798
2919.2773325154153,118,178798
1444.3567768702085,119,178798
2986.5176376329778,120,178798
1019.9569041203991,121,178798
1408.5534970311408,122,178798
1740.3887901014716,123,178798
1297.6506463078476,124,178798
2324.593550797335,125,178798
14767.543799154766,126,178798
3206.576839774545,127,178798
41130.984598897856,129,178798
14420.863230501645,130,178798
44372.49145153939,131,178798
42656.55370996492,132,178798
23930.564158201538,133,178798
8411.151428893125,134,178798
190998.28204212154,135,178798
8931.60888937949,136,178798
19326.78608813431,137,178798
5377.478240746353,138,178798
84618.87304714165,139,178798
7887.200950902645,140,178798
58223.99519240126,163,178798
13823.559721869127,164,178798
7895.933485215895,166,178798
22520.264144545807,167,178798
19853.356300124506,168,178798
18505.057101543814,169,178798
281701.09317549615,171,178798
24030.11473037757,193,178798
19093.62812309828,194,178798
10363.740163242033,195,178798
33120.65526907215,196,178798
10796.87253566595,197,178798
26521.499188384125,198,178798
2077.463590533898,199,178798
20496.06886311481,200,178798
207.8336818143316,220,178798
2671.274116301443,221,178798
2006.7302805082718,244,178798
1297.6506526058736,245,178798
1267.9601203343716,248,178798
505.6121943506135,249,178798
1228.6638387362532,250,178798
0,NA,178798
249802.11576634223,0,178799
33063.020710132194,25,178799
22598.856710891054,26,178799
9256.458177357212,203,178799
28977.080364189853,204,178799
121461.32311216321,205,178799
24013.522963362295,206,178799
10431.853728246399,216,178799
0,NA,178799
2704671.5863903975,0,178800
60329.40280704504,7,178800
6794.76424689864,8,178800
28652.231043934746,9,178800
2768.2049473924812,13,178800
293786.01066049567,15,178800
171834.79378071206,16,178800
209560.9736582239,17,178800
23200.52647565865,24,178800
118020.71502709566,25,178800
34051.54060629367,26,178800
30130.644635978148,40,178800
24187.29987251511,203,178800
28977.080364189853,204,178800
121461.32311216321,205,178800
165850.40636289687,206,178800
115667.30420027259,207,178800
623.5010517410209,208,178800
33049.048706245005,209,178800
4062.3626045373303,210,178800
1214718.894234328,216,178800
7102.148537102656,231,178800
544.908482246758,237,178800
5803.624631695259,247,178800
3493.876340735649,255,178800
0,NA,178800
41872.37452849787,0,178801
30415.324395854255,129,178801
8205.93750548336,130,178801
3251.1126271602525,132,178801
0,NA,178801
1005083.6940671126,0,178802
589804.0501047429,16,178802
107816.77976961128,17,178802
296321.9308326734,216,178802
7102.148537102656,231,178802
544.908482246758,237,178802
3493.876340735649,255,178802
0,NA,178802
3930720.9092667666,0,178803
1112.5214806508645,2,178803
40602.667838005684,5,178803
33149.47258475578,6,178803
68018.37584632217,7,178803
6794.76424689864,8,178803
28652.231043934746,9,178803
719.5586331795499,10,178803
52152.282613309035,11,178803
12085.790680725184,13,178803
633.1068073656634,14,178803
294314.32737730164,15,178803
432414.5705865272,16,178803
209560.9736582239,17,178803
61587.757180020926,18,178803
23200.52647565865,24,178803
118020.71502709566,25,178803
34051.54060629367,26,178803
5650.80575041632,28,178803
2610.14655245342,29,178803
841.8137419815174,30,178803
40999.12375493983,31,178803
2514.088971014891,32,178803
839.1939898749762,33,178803
599.0500299806274,35,178803
418.2871220332305,36,178803
10813.464312128266,37,178803
50498.34555455106,39,178803
30658.961352784136,40,178803
66314.66358216964,41,178803
104301.94546348999,42,178803
7156.2900736181655,43,178803
7752.720365859624,44,178803
18330.40695120146,53,178803
12762.56003684559,102,178803
2424.1441339949147,151,178803
4395.944393763667,152,178803
16643.2864554419,155,178803
2360.396836934429,161,178803
22369.191757848363,202,178803
214946.3111022487,203,178803
28977.080364189853,204,178803
121461.32311216321,205,178803
165850.40636289687,206,178803
154836.0943123459,207,178803
623.5010517410209,208,178803
129028.91423875769,209,178803
25666.58669689145,210,178803
17876.316558185765,212,178803
1214718.894234328,216,178803
7102.148537102656,231,178803
544.908482246758,237,178803
5803.624631695259,247,178803
14958.785712379315,255,178803
0,NA,178803
3266771.755817691,0,178804
34479.43342726931,5,178804
33149.47258475578,6,178804
68018.37584632217,7,178804
6794.76424689864,8,178804
28652.231043934746,9,178804
293786.01066049567,15,178804
494968.1430737313,16,178804
209560.9736582239,17,178804
5243.870886461763,19,178804
23200.52647565865,24,178804
118020.71502709566,25,178804
34051.54060629367,26,178804
5650.80575041632,28,178804
2610.14655245342,29,178804
841.8137419815174,30,178804
40999.12375493983,31,178804
839.1939898749762,33,178804
30658.961352784136,40,178804
54319.69099441497,41,178804
82770.20116787046,42,178804
7156.2900736181655,43,178804
2608.4000594464273,44,178804
4540.03076592146,157,178804
22369.191757848363,202,178804
53417.62293115266,203,178804
69012.1352313453,205,178804
165850.40636289687,206,178804
100828.15383169742,207,178804
623.5010517410209,208,178804
33049.048706245005,209,178804
6843.666309313505,210,178804
1214718.894234328,216,178804
7102.148537102656,231,178804
544.908482246758,237,178804
5803.624631695259,247,178804
3687.7380092157523,255,178804
0,NA,178804
2686323.7144503775,0,178805
4244.871980299616,7,178805
284955.6988504698,15,178805
484616.628429242,16,178805
207372.60722641376,17,178805
3469.4253063792034,24,178805
117598.9349064524,25,178805
34051.54060629367,26,178805
24020.50897790194,203,178805
28977.080364189853,204,178805
121461.32311216321,205,178805
121096.30430936877,206,178805
49120.355896126166,207,178805
623.5010517410209,208,178805
1187770.3754415563,216,178805
7102.148537102656,231,178805
544.908482246758,237,178805
5803.624631695259,247,178805
3493.876340735649,255,178805
0,NA,178805
1431140.999264686,0,178806
2247.747496353156,64,178806
3397.8187468978813,65,178806
15935.953320546492,66,178806
18376.689234152735,96,178806
15937.69982929855,97,178806
1027.8161604400227,98,178806
2921.8970846219563,99,178806
4935.613365499316,100,178806
4073.7148374239005,103,178806
10011.82009509935,104,178806
18410.746032006355,106,178806
112784.70339223,110,178806
10217.034031105166,111,178806
75112.66515820171,112,178806
2911.4180698977657,113,178806
14158.888054486666,114,178806
13504.823198778542,115,178806
12700.559201301967,116,178806
4003.854799093875,117,178806
2919.2773325154153,118,178806
1444.3567768702085,119,178806
2986.5176376329778,120,178806
1019.9569041203991,121,178806
1408.5534970311408,122,178806
1740.3887901014716,123,178806
1297.6506463078476,124,178806
2324.593550797335,125,178806
14767.543799154766,126,178806
3206.576839774545,127,178806
41130.984598897856,129,178806
15054.84329066883,130,178806
44372.49145153939,131,178806
42656.55370996492,132,178806
23930.564158201538,133,178806
8411.151428893125,134,178806
214192.69579855373,135,178806
8931.60888937949,136,178806
38247.51055330679,137,178806
3020.574411869001,138,178806
84618.87304714165,139,178806
7887.200950902645,140,178806
67042.95474828476,163,178806
13823.559721869127,164,178806
7895.933485215895,166,178806
22520.264144545807,167,178806
19853.356300124506,168,178806
18505.057101543814,169,178806
234974.31762041934,171,178806
24030.11473037757,193,178806
19093.62812309828,194,178806
10363.740163242033,195,178806
33120.65526907215,196,178806
10796.87253566595,197,178806
26521.499188384125,198,178806
1866.1369038115026,199,178806
3305.254173319616,200,178806
207.8336818143316,220,178806
2671.274116301443,221,178806
2006.7302805082718,244,178806
1297.6506526058736,245,178806
1267.9601203343716,248,178806
505.6121943506135,249,178806
1228.6638387362532,250,178806
0,NA,178806
110706.36657664526,0,178807
14024.407399181291,206,178807
96681.95917746397,216,178807
0,NA,178807
467603.0837275095,0,178808
235926.16100637693,15,178808
231676.92272113255,216,178808
0,NA,178808
1178777.639011159,0,178810
18376.689234152735,96,178810
15937.69982929855,97,178810
1027.8161604400227,98,178810
2921.8970846219563,99,178810
4935.613365499316,100,178810
4073.7148374239005,103,178810
10011.82009509935,104,178810
18410.746032006355,106,178810
112784.70339223,110,178810
10217.034031105166,111,178810
75112.66515820171,112,178810
2911.4180698977657,113,178810
14158.888054486666,114,178810
13504.823198778542,115,178810
12700.559201301967,116,178810
4003.854799093875,117,178810
2919.2773325154153,118,178810
1444.3567768702085,119,178810
2986.5176376329778,120,178810
1019.9569041203991,121,178810
1408.5534970311408,122,178810
1740.3887901014716,123,178810
1297.6506463078476,124,178810
2324.593550797335,125,178810
14767.543799154766,126,178810
3206.576839774545,127,178810
41130.984598897856,129,178810
14420.863230501645,130,178810
44372.49145153939,131,178810
42656.55370996492,132,178810
23930.564158201538,133,178810
8411.151428893125,134,178810
24414.34509785611,135,178810
8931.60888937949,136,178810
4277.18228199723,137,178810
84618.87304714165,139,178810
7887.200950902645,140,178810
59523.39234116313,163,178810
13823.559721869127,164,178810
7895.933485215895,166,178810
22520.264144545807,167,178810
19853.356300124506,168,178810
18505.057101543814,169,178810
234974.31762041934,171,178810
9898.297500142047,193,178810
19093.62812309828,194,178810
10363.740163242033,195,178810
33120.65526907215,196,178810
10796.87253566595,197,178810
26521.499188384125,198,178810
2077.463590533898,199,178810
21366.699878268282,200,178810
207.8336818143316,220,178810
2671.274116301443,221,178810
2006.7302805082718,244,178810
1297.6506526058736,245,178810
1267.9601203343716,248,178810
505.6121943506135,249,178810
1228.6638387362532,250,178810
0,NA,178810
1525294.8974816152,0,178811
18640.410980325527,64,178811
3397.8187468978813,65,178811
15935.953320546492,66,178811
18376.689234152735,96,178811
15937.69982929855,97,178811
1027.8161604400227,98,178811
2921.8970846219563,99,178811
4935.613365499316,100,178811
4073.7148374239005,103,178811
10011.82009509935,104,178811
18410.746032006355,106,178811
1088.0704588904712,108,178811
112784.70339223,110,178811
10217.034031105166,111,178811
75112.66515820171,112,178811
2911.4180698977657,113,178811
14158.888054486666,114,178811
13504.823198778542,115,178811
12700.559201301967,116,178811
4003.854799093875,117,178811
834.8277384634162,118,178811
1444.3567768702085,119,178811
2986.5176376329778,120,178811
1019.9569041203991,121,178811
1408.5534970311408,122,178811
1740.3887901014716,123,178811
1297.6506463078476,124,178811
2324.593550797335,125,178811
14767.543799154766,126,178811
3206.576839774545,127,178811
41130.984598897856,129,178811
14420.863230501645,130,178811
44372.49145153939,131,178811
42240.01309353473,132,178811
23930.564158201538,133,178811
8411.151428893125,134,178811
170655.03210752088,135,178811
8931.60888937949,136,178811
38247.51055330679,137,178811
6966.794652022916,138,178811
84618.87304714165,139,178811
7887.200950902645,140,178811
175657.01246786673,163,178811
13823.559721869127,164,178811
7895.933485215895,166,178811
22520.264144545807,167,178811
19853.356300124506,168,178811
18505.057101543814,169,178811
224960.75101971693,171,178811
24030.11473037757,193,178811
19093.62812309828,194,178811
10363.740163242033,195,178811
33120.65526907215,196,178811
10796.87253566595,197,178811
26521.499188384125,198,178811
2077.463590533898,199,178811
23893.014363312384,200,178811
207.8336818143316,220,178811
2671.274116301443,221,178811
2006.7302805082718,244,178811
1297.6506526058736,245,178811
1267.9601203343716,248,178811
505.6121943506135,249,178811
1228.6638387362532,250,178811
0,NA,178811
2038501.7560686672,0,178812
284249.23897782294,15,178812
213743.84481193492,16,178812
123107.40077191193,17,178812
23200.52647565865,24,178812
84957.69431696348,25,178812
130709.04880628023,206,178812
106759.27306725591,207,178812
623.5010517410209,208,178812
1054206.669797318,216,178812
7102.148537102656,231,178812
544.908482246758,237,178812
5803.624631695259,247,178812
3493.876340735649,255,178812
0,NA,178812
1744584.7578657262,0,178813
6123.234410736381,5,178813
60329.40280704504,7,178813
422.65337344479053,8,178813
15779.641437508502,15,178813
548637.2622598578,16,178813
209560.9736582239,17,178813
57048.59966257109,25,178813
22598.856710891054,26,178813
2424.1441339949147,151,178813
4395.944393763667,152,178813
953.5898549533721,154,178813
16121.082495650515,155,178813
2360.396836934429,161,178813
20446.29356836701,203,178813
616.5150419248936,204,178813
2821.4732454738414,205,178813
159025.07832462716,206,178813
37972.43655456609,207,178813
623.5010517410209,208,178813
33049.048706245005,209,178813
528135.0806916872,216,178813
5842.047673087907,231,178813
5803.624631695259,247,178813
3493.876340735649,255,178813
0,NA,178813
1338789.4906631676,0,178814
422.65337344479053,8,178814
74375.64151780141,15,178814
19093.628110502224,16,178814
70663.45245238295,17,178814
23200.52647565865,24,178814
84957.69431696348,25,178814
89303.86343546385,206,178814
73514.61620552662,207,178814
33049.048706245005,209,178814
856573.4285052785,216,178814
7102.148537102656,231,178814
544.908482246758,237,178814
5592.297944972864,247,178814
395.58259957785583,255,178814
0,NA,178814
216585.40292449133,0,178815
33063.020710132194,25,178815
24020.50897790194,203,178815
28977.080364189853,204,178815
115490.90758270578,205,178815
15033.885289561566,206,178815
0,NA,178815
431562.27794062736,0,178816
13600.88074872694,24,178816
24004.79045739016,25,178816
34051.54060629367,26,178816
24022.255479371906,203,178816
24484.20514248416,204,178816
5970.41552945744,205,178816
37915.6752578747,206,178816
59094.626208932415,207,178816
285.5529985070721,208,178816
208132.3355115889,216,178816
0,NA,178816
2965461.816518442,0,178817
33531.083089125066,5,178817
60329.40280704504,7,178817
6794.76424689864,8,178817
3702.5832753515033,9,178817
285591.42541624,15,178817
452570.9448758472,16,178817
209560.9736582239,17,178817
23200.52647565865,24,178817
118020.71502709566,25,178817
34051.54060629367,26,178817
30658.961352784136,40,178817
50084.42473903712,203,178817
510.85169856369595,204,178817
69012.1352313453,205,178817
165850.40636289687,206,178817
154647.47214807887,207,178817
623.5010517410209,208,178817
35056.65223010776,209,178817
1214718.894234328,216,178817
7102.148537102656,231,178817
544.908482246758,237,178817
5803.624631695259,247,178817
3493.876340735649,255,178817
0,NA,178817
911958.4852589966,0,178818
412133.32133867923,16,178818
111726.3234917872,17,178818
376957.9070684451,216,178818
7102.148537102656,231,178818
544.908482246758,237,178818
3493.876340735649,255,178818
0,NA,178818
766686.2335810113,0,178819
3410.04427332633,64,178819
3397.8187468978813,65,178819
19739.833681549608,66,178819
19538.98601112591,96,178819
21326.53034071963,97,178819
1133.4795038012205,98,178819
3661.54048815034,99,178819
8211.177009696443,100,178819
12864.730365851687,104,178819
22954.269796537854,106,178819
19099.740876963868,126,178819
44257.22237617114,129,178819
15012.054013609688,130,178819
39542.54145931689,132,178819
27132.774734755723,137,178819
107864.80858660513,139,178819
22520.264144545807,167,178819
19853.356300124506,168,178819
18716.38378826621,169,178819
143347.6071797143,171,178819
24030.11473037757,193,178819
19093.62812309828,194,178819
13850.630494161556,195,178819
38509.48578049323,196,178819
12276.159342722716,197,178819
35502.883374085926,198,178819
2288.790277256293,199,178819
42171.02626234554,200,178819
2006.7302805082718,244,178819
1297.6506526058736,245,178819
2073.9705856258342,250,178819
0,NA,178819
2350853.9514877456,0,178820
294314.32737730164,15,178820
739.6434035283835,16,178820
36679.15218427147,17,178820
23200.52647565865,24,178820
118020.71502709566,25,178820
34051.54060629367,26,178820
30658.961352784136,40,178820
200355.16396277878,203,178820
28977.080364189853,204,178820
121461.32311216321,205,178820
165850.40636289687,206,178820
88357.25955982054,207,178820
623.5010517410209,208,178820
1185808.1809169436,216,178820
7102.148537102656,231,178820
544.908482246758,237,178820
5803.624631695259,247,178820
8305.4880792339,255,178820
0,NA,178820
2961371.5099651744,0,178821
33149.47258475578,6,178821
68018.37584632217,7,178821
283884.2201570201,15,178821
446056.49410119944,16,178821
209560.9736582239,17,178821
23200.52647565865,24,178821
118020.71502709566,25,178821
34051.54060629367,26,178821
2743.753922483075,40,178821
100701.53244156827,203,178821
28977.080364189853,204,178821
121461.32311216321,205,178821
165850.40636289687,206,178821
93408.14202745471,207,178821
623.5010517410209,208,178821
1214718.894234328,216,178821
7102.148537102656,231,178821
544.908482246758,237,178821
5803.624631695259,247,178821
3493.876340735649,255,178821
0,NA,178821
3457659.1349998387,0,178822
34479.43342726931,5,178822
33149.47258475578,6,178822
68018.37584632217,7,178822
6794.76424689864,8,178822
3702.5832753515033,9,178822
30251.15322973003,14,178822
294314.32737730164,15,178822
312360.05448065145,16,178822
209560.9736582239,17,178822
23200.52647565865,24,178822
118020.71502709566,25,178822
34051.54060629367,26,178822
5650.80575041632,28,178822
2610.14655245342,29,178822
841.8137419815174,30,178822
40999.12375493983,31,178822
839.1939898749762,33,178822
599.0500299806274,35,178822
4169.772447203547,39,178822
30658.961352784136,40,178822
66314.66358216964,41,178822
104301.94546348999,42,178822
7156.2900736181655,43,178822
9018.933986888977,44,178822
18614.213450403517,53,178822
1424.272006521375,102,178822
22369.191757848363,202,178822
214946.3111022487,203,178822
28977.080364189853,204,178822
121461.32311216321,205,178822
165850.40636289687,206,178822
87617.61615629216,207,178822
623.5010517410209,208,178822
111582.2370764289,209,178822
1214718.894234328,216,178822
7102.148537102656,231,178822
544.908482246758,237,178822
5803.624631695259,247,178822
14958.785712379315,255,178822
0,NA,178822
470401.852443049,0,178823
915.1668072626978,118,178823
2078.336837037394,119,178823
5839.427908385314,120,178823
1019.9569041203991,121,178823
1936.8702138371289,122,178823
1740.3887901014716,123,178823
1720.3040197526382,124,178823
3803.880357854102,125,178823
19099.740876963868,126,178823
3946.220243302929,127,178823
40815.74109960941,139,178823
8415.517667708633,140,178823
22520.264144545807,167,178823
19853.356300124506,168,178823
18716.38378826621,169,178823
310897.3594740682,171,178823
207.8336818143316,220,178823
3305.2541764686284,221,178823
2641.583584029941,248,178823
928.265567795404,249,178823
0,NA,178823
750779.9706419773,0,178824
595126.5135614862,16,178824
46841.1714274373,17,178824
105318.40931231812,216,178824
3493.876340735649,255,178824
0,NA,178824
3478442.5033982587,0,178825
33149.47258475578,6,178825
68018.37584632217,7,178825
6794.76424689864,8,178825
28652.231043934746,9,178825
6687.354404232423,14,178825
294314.32737730164,15,178825
93149.65978706951,16,178825
209560.9736582239,17,178825
23200.52647565865,24,178825
118020.71502709566,25,178825
34051.54060629367,26,178825
5650.80575041632,28,178825
2610.14655245342,29,178825
841.8137419815174,30,178825
40999.12375493983,31,178825
2514.088971014891,32,178825
839.1939898749762,33,178825
599.0500299806274,35,178825
418.2871220332305,36,178825
10813.464312128266,37,178825
31386.379185601076,39,178825
30658.961352784136,40,178825
66314.66358216964,41,178825
104301.94546348999,42,178825
7156.2900736181655,43,178825
43259.9699897826,44,178825
57133.30499222897,45,178825
3032.7999227491973,46,178825
56513.29695169404,47,178825
44462.436276750566,48,178825
19106.72688363098,49,178825
51388.18815416837,50,178825
30767.244442544288,53,178825
945.7305860376962,54,178825
10909.521899864822,102,178825
11945.19731032644,191,178825
22369.191757848363,202,178825
214946.3111022487,203,178825
28977.080364189853,204,178825
121461.32311216321,205,178825
165850.40636289687,206,178825
100209.89228416949,207,178825
623.5010517410209,208,178825
25247.42632835472,210,178825
801.6442075818766,214,178825
1214718.894234328,216,178825
7102.148537102656,231,178825
544.908482246758,237,178825
5803.624631695259,247,178825
19617.57859164172,255,178825
0,NA,178825
1263848.855864036,0,178826
528507.9586987442,16,178826
111514.9968050648,17,178826
633.9800601671858,206,178826
612050.9869399747,216,178826
7102.148537102656,231,178826
544.908482246758,237,178826
3493.876340735649,255,178826
0,NA,178826
616884.429873141,0,178827
84281.79820262305,16,178827
42701.96276530677,17,178827
480606.66093139024,216,178827
7102.148537102656,231,178827
544.908482246758,237,178827
1646.9509544714576,255,178827
0,NA,178827
4274797.431852351,0,178828
39654.31749986145,5,178828
33149.47258475578,6,178828
65554.93543702718,7,178828
2768.2049473924812,13,178828
30251.15322973003,14,178828
294314.32737730164,15,178828
704920.3330704777,16,178828
47978.14392984856,17,178828
23200.52647565865,24,178828
118020.71502709566,25,178828
34051.54060629367,26,178828
5650.80575041632,28,178828
2610.14655245342,29,178828
841.8137419815174,30,178828
40999.12375493983,31,178828
839.1939898749762,33,178828
599.0500299806274,35,178828
8152.66921684904,39,178828
30658.961352784136,40,178828
66314.66358216964,41,178828
88424.49992634387,42,178828
7156.2900736181655,43,178828
43259.9699897826,44,178828
57133.30499222897,45,178828
3032.7999227491973,46,178828
56513.29695169404,47,178828
45783.66469831531,48,178828
19106.72688363098,49,178828
79207.33798413683,50,178828
5692.721787269992,52,178828
30767.244442544288,53,178828
46634.21096831205,54,178828
13962.40660240989,102,178828
31879.765903710635,162,178828
25197.6510288834,190,178828
43342.055575206476,191,178828
22369.191757848363,202,178828
214946.3111022487,203,178828
28977.080364189853,204,178828
121461.32311216321,205,178828
165850.40636289687,206,178828
154836.0943123459,207,178828
623.5010517410209,208,178828
171008.69855796304,209,178828
14597.259912229585,210,178828
15269.662988597316,214,178828
1183442.5445616255,216,178828
7102.148537102656,231,178828
544.908482246758,237,178828
5803.624631695259,247,178828
20340.630229729333,255,178828
0,NA,178828
152435.5277262885,0,178829
49147.42664283286,16,178829
2569.9770134286664,17,178829
957.9560858963474,24,178829
5438.605785503484,25,178829
2055.632316156526,26,178829
7286.404400262754,203,178829
2854.656760905536,204,178829
6893.441595795149,205,178829
6927.498377313264,206,178829
4971.416621130346,207,178829
191.2419203098281,208,178829
62167.595601329675,216,178829
725.6713868483286,231,178829
89.07157949493434,237,178829
158.9316390807979,247,178829
0,NA,178829
2138575.4212791165,0,178830
19582.64852051799,7,178830
6794.76424689864,8,178830
1062.7461906265812,9,178830
276396.96803821274,15,178830
163157.30087036715,17,178830
23200.52647565865,24,178830
118020.71502709566,25,178830
145661.72168646226,203,178830
28977.080364189853,204,178830
115490.90758270578,205,178830
165639.07967617447,206,178830
93619.46871417711,207,178830
623.5010517410209,208,178830
966897.3111832442,216,178830
7102.148537102656,231,178830
544.908482246758,237,178830
5803.624631695259,247,178830
0,NA,178830
306496.1755390906,0,178831
33531.083089125066,5,178831
61587.757180020926,18,178831
30415.324395854255,129,178831
12255.20132429588,130,178831
8742.113459714894,131,178831
15838.149244526465,132,178831
594.6837785690674,133,178831
8411.151428893125,134,178831
58103.4865960908,135,178831
7462.801084450862,136,178831
38247.51055330679,137,178831
5483.14158410755,138,178831
2424.1441339949147,151,178831
4395.944393763667,152,178831
16643.2864554419,155,178831
2360.396836934429,161,178831
0,NA,178831
2782180.4515704103,0,178832
60329.40280704504,7,178832
6794.76424689864,8,178832
10618.72939084664,14,178832
294314.32737730164,15,178832
201143.709430887,16,178832
209560.9736582239,17,178832
23200.52647565865,24,178832
118020.71502709566,25,178832
34051.54060629367,26,178832
35496.7705871557,203,178832
104087.99901117934,205,178832
165850.40636289687,206,178832
154836.0943123459,207,178832
623.5010517410209,208,178832
120316.49129556923,209,178832
1214718.894234328,216,178832
7102.148537102656,231,178832
544.908482246758,237,178832
5803.624631695259,247,178832
14764.924043899211,255,178832
0,NA,178832
102292.59538678899,0,178833
41130.984598897856,129,178833
14420.863230501645,130,178833
18954.78124885554,131,178833
24318.28748728921,132,178833
3467.6788212447436,137,178833
0,NA,178833
283448.4680263884,0,178834
7865.369693844845,16,178834
41564.11700379597,17,178834
70715.84748565717,206,178834
623.5010517410209,208,178834
159185.75645061376,216,178834
3493.876340735649,255,178834
0,NA,178834
1298776.266949546,0,178835
248368.238039721,15,178835
926.5190684903852,17,178835
23200.52647565865,24,178835
118020.71502709566,25,178835
23313.175846155547,26,178835
49807.604249651195,203,178835
13811.334200361012,204,178835
60329.40281413031,205,178835
165639.07967617447,206,178835
16070.433946526682,207,178835
623.5010517410209,208,178835
572862.111922145,216,178835
5803.624631695259,247,178835
0,NA,178835
1510190.2788323327,0,178836
60329.40280704504,7,178836
950.0968374492563,16,178836
191435.78064568524,17,178836
790.2919463541892,25,178836
14524.780079281343,203,178836
28977.080364189853,204,178836
56398.02786363134,205,178836
97658.25355821854,206,178836
623.5010517410209,208,178836
1049038.7717990968,216,178836
7102.148537102656,231,178836
544.908482246758,237,178836
1817.2348602907157,255,178836
0,NA,178836
2390740.553775024,0,178837
633.1068073656634,14,178837
279953.7184295054,15,178837
16920.106944827825,16,178837
196222.06813274714,17,178837
23200.52647565865,24,178837
118020.71502709566,25,178837
34051.54060629367,26,178837
26576.513988919516,203,178837
28977.080364189853,204,178837
121461.32311216321,205,178837
165850.40636289687,206,178837
15964.770603165485,207,178837
623.5010517410209,208,178837
119350.67593918269,209,178837
1214718.894234328,216,178837
7102.148537102656,231,178837
544.908482246758,237,178837
5803.624631695259,247,178837
14764.924043899211,255,178837
0,NA,178837
3115540.440701921,0,178838
1659.1764685006674,1,178838
1112.5214806508645,2,178838
33531.083089125066,5,178838
60329.40280704504,7,178838
6794.76424689864,8,178838
28652.231043934746,9,178838
53088.407437424066,11,178838
2768.2049473924812,13,178838
21432.193693527868,14,178838
293786.01066049567,15,178838
486592.79492782627,16,178838
209560.9736582239,17,178838
39874.37674569557,18,178838
5243.870886461763,19,178838
310.877273068988,24,178838
113014.36833897467,25,178838
34051.54060629367,26,178838
40999.12375493983,31,178838
12787.011052307958,38,178838
50498.34555455106,39,178838
30658.961352784136,40,178838
17960.148635042122,41,178838
523.0772125929057,147,178838
415.6673699266893,151,178838
10593.405109986697,153,178838
2584.822290487556,156,178838
4540.03076592146,157,178838
840.940495478021,158,178838
472.4286697670999,202,178838
36082.72185030559,203,178838
102629.67021861314,205,178838
105394.38219170203,206,178838
16521.031352937956,207,178838
623.5010517410209,208,178838
33049.048706245005,209,178838
7442.716339294132,210,178838
17457.156189649035,212,178838
1214718.894234328,216,178838
7102.148537102656,231,178838
544.908482246758,237,178838
5803.624631695259,247,178838
3493.876340735649,255,178838
0,NA,178838
259620.94744655024,0,178839
22251.30289415993,25,178839
34051.54060629367,26,178839
46371.362467855506,203,178839
28977.080364189853,204,178839
121461.32311216321,205,178839
6508.338001888072,216,178839
0,NA,178839
2677799.0402407353,0,178840
23169.089431486078,7,178840
283781.1765657654,15,178840
68240.18151509775,16,178840
208212.67446909027,17,178840
23200.52647565865,24,178840
118020.71502709566,25,178840
34051.54060629367,26,178840
50498.34555455106,39,178840
30658.961352784136,40,178840
168723.40126327652,203,178840
28977.080364189853,204,178840
121461.32311216321,205,178840
165850.40636289687,206,178840
87617.61615629216,207,178840
623.5010517410209,208,178840
33049.048706245005,209,178840
1214718.894234328,216,178840
7102.148537102656,231,178840
544.908482246758,237,178840
5803.624631695259,247,178840
3493.876340735649,255,178840
0,NA,178840
266675.06714254944,0,178841
34051.54060629367,26,178841
2321.100549038284,40,178841
138322.92216977166,203,178841
28977.080364189853,204,178841
63002.423453255964,205,178841
0,NA,178841
3473770.6117163454,0,178842
2713.1901500061026,3,178842
40602.667838005684,5,178842
33149.47258475578,6,178842
68018.37584632217,7,178842
6794.76424689864,8,178842
3702.5832753515033,9,178842
22017.271710174264,14,178842
294314.32737730164,15,178842
543748.8044543194,16,178842
209560.9736582239,17,178842
61587.757180020926,18,178842
23200.52647565865,24,178842
118020.71502709566,25,178842
34051.54060629367,26,178842
17331.40806964098,39,178842
30658.961352784136,40,178842
953.5898549533721,154,178842
14907.263916751986,155,178842
160051.1478544877,203,178842
28977.080364189853,204,178842
121461.32311216321,205,178842
165850.40636289687,206,178842
105681.6816167916,207,178842
623.5010517410209,208,178842
115097.07143086786,209,178842
7442.716339294132,210,178842
1214718.894234328,216,178842
7102.148537102656,231,178842
544.908482246758,237,178842
5803.624631695259,247,178842
15081.914073982804,255,178842
0,NA,178842
2609960.554161546,0,178843
1112.5214806508645,2,178843
22005.046161505914,7,178843
284309.4932825714,15,178843
125790.90037813294,16,178843
208212.67446909027,17,178843
23200.52647565865,24,178843
118020.71502709566,25,178843
53574.80806856668,203,178843
28977.080364189853,204,178843
118639.84986668937,205,178843
165850.40636289687,206,178843
154836.0943123459,207,178843
623.5010517410209,208,178843
61872.43693113884,209,178843
1214718.894234328,216,178843
7102.148537102656,231,178843
