iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
170283,Spicara smaris,LC,mediterranean,0,LC
170283,Spicara smaris,LC,europe,0,LC
170284,Centracanthus cirrus,LC,mediterranean,0,LC
170284,Centracanthus cirrus,LC,europe,0,LC
170310,Katsuwonus pelamis,LC,mediterranean,0,LC
170310,Katsuwonus pelamis,LC,europe,0,LC
170319,Orcynopsis unicolor,LC,mediterranean,0,LC
170319,Orcynopsis unicolor,VU,europe,0.4,VU
170322,Kajikia albida,DD,mediterranean,NA,DD
170326,Scomberomorus tritor,LC,mediterranean,0,LC
170326,Scomberomorus tritor,LC,europe,0,LC
170331,Acanthocybium solandri,LC,mediterranean,0,LC
170331,Acanthocybium solandri,LC,europe,0,LC
170333,Tetrapturus georgii,DD,europe,NA,DD
170334,Tetrapturus belone,LC,mediterranean,0,LC
170334,Tetrapturus belone,LC,europe,0,LC
170344,Auxis thazard,LC,mediterranean,0,LC
170345,Euthynnus alletteratus,LC,mediterranean,0,LC
170345,Euthynnus alletteratus,LC,europe,0,LC
170350,Coryphaena equiselis,DD,mediterranean,NA,DD
170350,Coryphaena equiselis,LC,europe,0,LC
170354,Scomber scombrus,LC,mediterranean,0,LC
170354,Scomber scombrus,LC,europe,0,LC
170355,Auxis rochei,LC,mediterranean,0,LC
170355,Auxis rochei,LC,europe,0,LC
170357,Scomber colias,NT,mediterranean,0.2,NT
170357,Scomber colias,LC,europe,0,LC
170600,Myosotella myosotis,LC,europe,0,LC
170603,Ovatella vulcani,LC,europe,0,LC
170605,Ovatella aequalis,LC,europe,0,LC
172016,Assiminea avilai,DD,europe,NA,DD
173361,Zostera noltii,LC,mediterranean,0,LC
178023,Acanthurus monroviae,"NA",europe,NA,NA
179034,Tripterygion tartessicum,LC,europe,0,LC
181000,Mugilogobius mertoni,LC,pan-africa,0,LC
181000,Mugilogobius mertoni,LC,southern_africa,0,LC
181550,Dalophis boulengeri,DD,northern_africa,NA,DD
181550,Dalophis boulengeri,LC,central_africa,0,LC
181550,Dalophis boulengeri,LC,pan-africa,0,LC
181577,Eleotris senegalensis,LC,western_africa,0,LC
181577,Eleotris senegalensis,LC,central_africa,0,LC
181577,Eleotris senegalensis,LC,pan-africa,0,LC
181577,Eleotris senegalensis,DD,southern_africa,NA,DD
181797,Dormitator lebretonis,LC,western_africa,0,LC
181797,Dormitator lebretonis,LC,central_africa,0,LC
181797,Dormitator lebretonis,LC,pan-africa,0,LC
181933,Yongeichthys thomasi,LC,western_africa,0,LC
181933,Yongeichthys thomasi,"NA",central_africa,NA,NA
181933,Yongeichthys thomasi,LC,pan-africa,0,LC
181984,Gobionellus oceanicus,LC,western_africa,0,LC
181984,Gobionellus oceanicus,LC,pan-africa,0,LC
182223,Coptodon guineensis,LC,western_africa,0,LC
182223,Coptodon guineensis,DD,northern_africa,NA,DD
182223,Coptodon guineensis,LC,central_africa,0,LC
182223,Coptodon guineensis,LC,pan-africa,0,LC
182223,Coptodon guineensis,DD,southern_africa,NA,DD
182239,Eleotris daganensis,LC,western_africa,0,LC
182239,Eleotris daganensis,LC,central_africa,0,LC
182239,Eleotris daganensis,LC,pan-africa,0,LC
182239,Eleotris daganensis,LC,southern_africa,0,LC
182285,Periophthalmus barbarus,LC,western_africa,0,LC
182285,Periophthalmus barbarus,LC,central_africa,0,LC
182285,Periophthalmus barbarus,LC,pan-africa,0,LC
182330,Brycinus longipinnis,LC,western_africa,0,LC
182330,Brycinus longipinnis,LC,central_africa,0,LC
182330,Brycinus longipinnis,LC,pan-africa,0,LC
182363,Bostrychus africanus,LC,western_africa,0,LC
182363,Bostrychus africanus,LC,central_africa,0,LC
182363,Bostrychus africanus,LC,pan-africa,0,LC
182498,Tylochromis praecox,DD,central_africa,NA,DD
182498,Tylochromis praecox,DD,pan-africa,NA,DD
182549,Elops lacerta,LC,central_africa,0,LC
182549,Elops lacerta,LC,pan-africa,0,LC
182611,Ethmalosa fimbriata,LC,western_africa,0,LC
182611,Ethmalosa fimbriata,LC,central_africa,0,LC
182611,Ethmalosa fimbriata,LC,pan-africa,0,LC
182712,Eleotris annobonensis,DD,central_africa,NA,DD
182712,Eleotris annobonensis,DD,pan-africa,NA,DD
182779,Arius gigas,NT,western_africa,0.2,NT
182779,Arius gigas,NT,pan-africa,0.2,NT
182933,Gobioides sagitta,LC,western_africa,0,LC
182933,Gobioides sagitta,LC,pan-africa,0,LC
183097,Microphis brachyurus ssp. aculeatus,LC,western_africa,0,LC
183097,Microphis brachyurus ssp. aculeatus,"NA",central_africa,NA,NA
183097,Microphis brachyurus ssp. aculeatus,LC,pan-africa,0,LC
183097,Microphis brachyurus ssp. aculeatus,DD,southern_africa,NA,DD
183152,Microphis fluviatilis,LC,eastern_africa,0,LC
183152,Microphis fluviatilis,LC,pan-africa,0,LC
183152,Microphis fluviatilis,LC,southern_africa,0,LC
183153,Myrophis plumbeus,LC,central_africa,0,LC
183153,Myrophis plumbeus,LC,pan-africa,0,LC
183155,Anguilla mossambica,LC,eastern_africa,0,LC
183155,Anguilla mossambica,LC,pan-africa,0,LC
183155,Anguilla mossambica,LC,southern_africa,0,LC
183158,Kuhlia rupestris,LC,eastern_africa,0,LC
183158,Kuhlia rupestris,LC,pan-africa,0,LC
183160,Awaous aeneofuscus,LC,eastern_africa,0,LC
183160,Awaous aeneofuscus,LC,pan-africa,0,LC
183160,Awaous aeneofuscus,LC,southern_africa,0,LC
183167,Hippichthys cyanospilos,LC,eastern_africa,0,LC
183167,Hippichthys cyanospilos,LC,pan-africa,0,LC
183169,Eleotris vittata,LC,western_africa,0,LC
183169,Eleotris vittata,LC,central_africa,0,LC
183169,Eleotris vittata,LC,pan-africa,0,LC
183169,Eleotris vittata,LC,southern_africa,0,LC
183171,Chelon dumerili,LC,western_africa,0,LC
183171,Chelon dumerili,LC,central_africa,0,LC
183171,Chelon dumerili,LC,pan-africa,0,LC
183177,Bathygobius soporator,LC,western_africa,0,LC
183177,Bathygobius soporator,LC,central_africa,0,LC
183177,Bathygobius soporator,LC,pan-africa,0,LC
183776,Hirundichthys rondeletii,LC,mediterranean,0,LC
183776,Hirundichthys rondeletii,LC,europe,0,LC
184493,Melampus massauensis,DD,northeastern_africa,NA,DD
184493,Melampus massauensis,DD,pan-africa,NA,DD
184520,Laemodonta oblonga,DD,northeastern_africa,NA,DD
184520,Laemodonta oblonga,DD,pan-africa,NA,DD
184554,Iphigenia delessertii,LC,central_africa,0,LC
184554,Iphigenia delessertii,LC,pan-africa,0,LC
184576,Laemodonta amplicata,DD,northeastern_africa,NA,DD
184576,Laemodonta amplicata,DD,pan-africa,NA,DD
184590,Galatea nux,LC,central_africa,0,LC
184590,Galatea nux,LC,pan-africa,0,LC
184626,Iphigenia curta,LC,central_africa,0,LC
184626,Iphigenia curta,LC,pan-africa,0,LC
184635,Galatea schwabi,DD,central_africa,NA,DD
184635,Galatea schwabi,DD,pan-africa,NA,DD
184679,Cerithidea decollata,DD,northeastern_africa,NA,DD
184679,Cerithidea decollata,DD,eastern_africa,NA,DD
184679,Cerithidea decollata,LC,pan-africa,0,LC
184700,Galatea heukelomii,LC,central_africa,0,LC
184700,Galatea heukelomii,LC,pan-africa,0,LC
184711,Iphigenia laevigata,LC,central_africa,0,LC
184711,Iphigenia laevigata,LC,pan-africa,0,LC
184723,Galatea congica,LC,central_africa,0,LC
184723,Galatea congica,LC,pan-africa,0,LC
184732,Galatea tenuicula,DD,central_africa,NA,DD
184732,Galatea tenuicula,DD,pan-africa,NA,DD
185126,Blennius ocellaris,LC,mediterranean,0,LC
185126,Blennius ocellaris,LC,europe,0,LC
185127,Lipophrys trigloides,LC,mediterranean,0,LC
185127,Lipophrys trigloides,LC,europe,0,LC
185128,Parablennius gattorugine,LC,mediterranean,0,LC
185128,Parablennius gattorugine,LC,europe,0,LC
185129,Ophioblennius atlanticus,LC,europe,0,LC
185146,Tripterygion delaisi,LC,mediterranean,0,LC
185146,Tripterygion delaisi,LC,europe,0,LC
185155,Clinitrachus argentatus,LC,mediterranean,0,LC
185155,Clinitrachus argentatus,LC,europe,0,LC
185156,Microlipophrys canevae,LC,mediterranean,0,LC
185156,Microlipophrys canevae,LC,europe,0,LC
185162,Parablennius ruber,LC,europe,0,LC
185165,Coryphoblennius galerita,LC,mediterranean,0,LC
185165,Coryphoblennius galerita,LC,europe,0,LC
185168,Aidablennius sphynx,LC,mediterranean,0,LC
185168,Aidablennius sphynx,LC,europe,0,LC
185175,Salaria pavo,LC,mediterranean,0,LC
185175,Salaria pavo,LC,europe,0,LC
185180,Lipophrys pholis,LC,europe,0,LC
185181,Parablennius incognitus,LC,mediterranean,0,LC
185181,Parablennius incognitus,LC,europe,0,LC
185182,Dactylopterus volitans,LC,mediterranean,0,LC
185182,Dactylopterus volitans,LC,europe,0,LC
185185,Parablennius tentacularis,LC,mediterranean,0,LC
185185,Parablennius tentacularis,LC,europe,0,LC
185193,Parablennius sanguinolentus,LC,mediterranean,0,LC
185193,Parablennius sanguinolentus,LC,europe,0,LC
185774,Pedipes affinis,DD,northeastern_africa,NA,DD
185774,Pedipes affinis,DD,pan-africa,NA,DD
186069,Mauligobius nigri,DD,central_africa,NA,DD
186078,Bathygobius casamancus,"NA",central_africa,NA,NA
186106,Acantholabrus palloni,LC,mediterranean,0,LC
186106,Acantholabrus palloni,LC,europe,0,LC
187397,Labrus mixtus,LC,mediterranean,0,LC
187397,Labrus mixtus,LC,europe,0,LC
187398,Labrus bergylta,LC,europe,0,LC
187418,Thalassoma pavo,LC,mediterranean,0,LC
187418,Thalassoma pavo,LC,europe,0,LC
187455,Symphodus trutta,LC,europe,0,LC
187475,Symphodus mediterraneus,LC,mediterranean,0,LC
187475,Symphodus mediterraneus,LC,europe,0,LC
187492,Symphodus ocellatus,LC,mediterranean,0,LC
187492,Symphodus ocellatus,LC,europe,0,LC
187495,Bodianus scrofa,VU,europe,0.4,VU
187522,Symphodus bailloni,DD,mediterranean,NA,DD
187522,Symphodus bailloni,LC,europe,0,LC
187541,Labrus merula,LC,mediterranean,0,LC
187541,Labrus merula,LC,europe,0,LC
187573,Symphodus rostratus,LC,mediterranean,0,LC
187573,Symphodus rostratus,LC,europe,0,LC
187595,Symphodus caeruleus,LC,europe,0,LC
187653,Symphodus roissali,LC,mediterranean,0,LC
187653,Symphodus roissali,LC,europe,0,LC
187654,Labrus viridis,VU,mediterranean,0.4,VU
187654,Labrus viridis,VU,europe,0.4,VU
187678,Lappanella fasciata,LC,europe,0,LC
187696,Xyrichtys novacula,LC,mediterranean,0,LC
187696,Xyrichtys novacula,LC,europe,0,LC
187714,Symphodus cinereus,LC,mediterranean,0,LC
187714,Symphodus cinereus,LC,europe,0,LC
187748,Symphodus melops,LC,mediterranean,0,LC
187748,Symphodus melops,LC,europe,0,LC
187751,Ctenolabrus rupestris,LC,mediterranean,0,LC
187751,Ctenolabrus rupestris,LC,europe,0,LC
187752,Coris julis,LC,mediterranean,0,LC
187752,Coris julis,LC,europe,0,LC
187756,Symphodus melanocercus,LC,mediterranean,0,LC
187756,Symphodus melanocercus,LC,europe,0,LC
187775,Symphodus doderleini,LC,mediterranean,0,LC
187775,Symphodus doderleini,LC,europe,0,LC
187803,Centrolabrus exoletus,LC,europe,0,LC
187805,Symphodus tinca,LC,mediterranean,0,LC
187805,Symphodus tinca,LC,europe,0,LC
188113,Ponticola eurycephalus,LC,europe,0,LC
188324,Chromis chromis,LC,mediterranean,0,LC
188324,Chromis chromis,LC,europe,0,LC
188419,Abudefduf luridus,LC,europe,0,LC
188486,Chromis limbata,LC,europe,0,LC
189818,Lestidiops jayakari,LC,mediterranean,0,LC
189818,Lestidiops jayakari,LC,europe,0,LC
189820,Tylosurus acus,LC,mediterranean,0,LC
189820,Tylosurus acus,LC,europe,0,LC
189828,Trachyscorpia cristulata,LC,europe,0,LC
189829,Chilomycterus spinosus,"NA",europe,NA,NA
190064,Chaunax pictus,DD,mediterranean,NA,DD
190064,Chaunax pictus,LC,europe,0,LC
190065,Cottunculus thomsonii,LC,europe,0,LC
190067,Cryptopsaras couesii,LC,europe,0,LC
190070,Pseudocaranx dentex,DD,mediterranean,NA,DD
190070,Pseudocaranx dentex,LC,europe,0,LC
190080,Remora osteochir,DD,mediterranean,NA,DD
190080,Remora osteochir,LC,europe,0,LC
190090,Trichiurus lepturus,LC,mediterranean,0,LC
190090,Trichiurus lepturus,DD,europe,NA,DD
190093,Malacocephalus laevis,LC,europe,0,LC
190100,Hygophum benoiti,LC,mediterranean,0,LC
190100,Hygophum benoiti,LC,europe,0,LC
190101,Sudis hyalina,DD,mediterranean,NA,DD
190101,Sudis hyalina,DD,europe,NA,DD
190103,Melanostomias biseriatus,"NA",europe,NA,NA
190116,Luvarus imperialis,LC,mediterranean,0,LC
190116,Luvarus imperialis,LC,europe,0,LC
190117,Decapterus macarellus,"NA",europe,NA,NA
190118,Argyropelecus affinis,"NA",europe,NA,NA
190123,Cheilopogon cyanopterus,"NA",europe,NA,NA
190125,Aluterus scriptus,DD,europe,NA,DD
190126,Gadomus dispar,DD,europe,NA,DD
190130,Argyripnus atlanticus,"NA",europe,NA,NA
190133,Cyclothone microdon,LC,mediterranean,0,LC
190133,Cyclothone microdon,LC,europe,0,LC
190137,Diretmichthys parini,"NA",europe,NA,NA
190139,Seriola fasciata,LC,europe,0,LC
190145,Sternoptyx pseudobscura,LC,europe,0,LC
190147,Searsia koefoedi,LC,europe,0,LC
190149,Malacosteus niger,LC,europe,0,LC
190154,Bassozetus compressus,"NA",europe,NA,NA
190157,Lophodolos acanthognathus,LC,europe,0,LC
190159,Diaphus adenomus,"NA",europe,NA,NA
190163,Exocoetus obtusirostris,DD,mediterranean,NA,DD
190163,Exocoetus obtusirostris,LC,europe,0,LC
190176,Bonapartia pedaliota,LC,europe,0,LC
190181,Grammatostomias circularis,"NA",europe,NA,NA
190183,Histrio histrio,LC,europe,0,LC
190193,Sphoeroides pachygaster,LC,europe,0,LC
190197,Diaphus mollis,"NA",europe,NA,NA
190201,Acanthonus armatus,"NA",europe,NA,NA
190203,Chauliodus danae,LC,europe,0,LC
190207,Lophotus lacepede,DD,mediterranean,NA,DD
190207,Lophotus lacepede,LC,europe,0,LC
190211,Scomberesox saurus,LC,mediterranean,0,LC
190211,Scomberesox saurus,LC,europe,0,LC
190214,Nemichthys scolopaceus,LC,mediterranean,0,LC
190214,Nemichthys scolopaceus,LC,europe,0,LC
190217,Platytroctes apus,LC,europe,0,LC
190223,Manducus maderensis,"NA",europe,NA,NA
190229,Astronesthes leucopogon,LC,europe,0,LC
190232,Taaningichthys bathyphilus,LC,europe,0,LC
190237,Squalogadus modificatus,"NA",europe,NA,NA
190239,Poromitra crassiceps,LC,europe,0,LC
190243,Bathypterois longipes,LC,europe,0,LC
190250,Gymnothorax maderensis,LC,europe,0,LC
190255,Cookeolus japonicus,"NA",europe,NA,NA
190256,Eustomias tetranema,"NA",europe,NA,NA
190258,Polymetme thaeocoryla,LC,europe,0,LC
190260,Cetostoma regani,"NA",europe,NA,NA
190261,Notolychnus valdiviae,LC,europe,0,LC
190264,Rouleina maderensis,DD,europe,NA,DD
190265,Bathytroctes microlepis,LC,europe,0,LC
190272,Oneirodes macronema,"NA",europe,NA,NA
190278,Dolopichthys longicornis,"NA",europe,NA,NA
190279,Pomatomus saltatrix,LC,mediterranean,0,LC
190279,Pomatomus saltatrix,NT,europe,0.2,NT
190282,Bathytroctes macrolepis,LC,europe,0,LC
190285,Ichthyococcus ovatus,LC,mediterranean,0,LC
190285,Ichthyococcus ovatus,LC,europe,0,LC
190287,Lepidocybium flavobrunneum,DD,europe,NA,DD
190291,Chirostomias pliopterus,LC,europe,0,LC
190292,Hirundichthys speculiger,DD,mediterranean,NA,DD
190292,Hirundichthys speculiger,LC,europe,0,LC
190296,Tetragonurus atlanticus,"NA",europe,NA,NA
190298,Photostylus pycnopterus,LC,europe,0,LC
190300,Cyclothone alba,LC,europe,0,LC
190302,Photostomias guernei,LC,europe,0,LC
190303,Lasiognathus beebei,"NA",europe,NA,NA
190310,Chiasmodon niger,LC,europe,0,LC
190311,Nannobrachium lineatum,"NA",europe,NA,NA
190314,Diaphus dumerilii,"NA",europe,NA,NA
190315,Serrivomer beanii,LC,europe,0,LC
190316,Scopelarchus analis,"NA",europe,NA,NA
190317,Bolinichthys photothorax,"NA",europe,NA,NA
190318,Gymnothorax polygonius,DD,europe,NA,DD
190319,Brotulotaenia crassa,DD,europe,NA,DD
190324,Chauliodus sloani,LC,mediterranean,0,LC
190324,Chauliodus sloani,LC,europe,0,LC
190330,Pterycombus brama,LC,europe,0,LC
190331,Gyrinomimus myersi,"NA",europe,NA,NA
190332,Canthidermis sufflamen,"NA",europe,NA,NA
190334,Bathytyphlops sewelli,"NA",europe,NA,NA
190335,Aulopus filamentosus,LC,mediterranean,0,LC
190335,Aulopus filamentosus,LC,europe,0,LC
190338,Nezumia longebarbata,DD,europe,NA,DD
190341,Acanthochaenus luetkenii,"NA",europe,NA,NA
190346,Zu cristatus,DD,mediterranean,NA,DD
190346,Zu cristatus,LC,europe,0,LC
190347,Zenopsis conchifer,DD,europe,NA,DD
190350,Avocettina infans,"NA",europe,NA,NA
190353,Aristostomias tittmanni,"NA",europe,NA,NA
190356,Aldrovandia affinis,"NA",europe,NA,NA
190359,Borostomias mononema,"NA",europe,NA,NA
190360,Astronesthes macropogon,"NA",europe,NA,NA
190361,Astronesthes niger,LC,europe,0,LC
190373,Astronesthes atlanticus,"NA",europe,NA,NA
190378,Regalecus glesne,DD,mediterranean,NA,DD
190378,Regalecus glesne,LC,europe,0,LC
190385,Antimora rostrata,LC,europe,0,LC
190389,Scopelosaurus lepidus,LC,europe,0,LC
190390,Bolinichthys indicus,LC,europe,0,LC
190391,Cheilopogon furcatus,LC,europe,0,LC
190394,Taractichthys longipinnis,LC,europe,0,LC
190399,Sphyraena barracuda,"NA",europe,NA,NA
190402,Spiniphryne gladisfenae,"NA",europe,NA,NA
190403,Polyacanthonotus challengeri,LC,europe,0,LC
190422,Mola mola,DD,mediterranean,NA,DD
190422,Mola mola,DD,europe,NA,DD
190425,Lobianchia gemellarii,DD,mediterranean,NA,DD
190425,Lobianchia gemellarii,LC,europe,0,LC
190427,Eustomias parri,"NA",europe,NA,NA
190431,Nettastoma melanurum,LC,mediterranean,0,LC
190431,Nettastoma melanurum,LC,europe,0,LC
190432,Ruvettus pretiosus,LC,mediterranean,0,LC
190432,Ruvettus pretiosus,LC,europe,0,LC
190435,Astronesthes zharovi,"NA",europe,NA,NA
190444,Canthidermis maculata,LC,europe,0,LC
190447,Caulophryne jordani,"NA",europe,NA,NA
190452,Naucrates ductor,LC,mediterranean,0,LC
190452,Naucrates ductor,LC,europe,0,LC
190453,Myctophum punctatum,LC,mediterranean,0,LC
190453,Myctophum punctatum,LC,europe,0,LC
190458,Caranx hippos,DD,mediterranean,NA,DD
190461,Phtheirichthys lineatus,"NA",europe,NA,NA
190464,Lagocephalus lagocephalus,LC,mediterranean,0,LC
190464,Lagocephalus lagocephalus,LC,europe,0,LC
190466,Symbolophorus veranyi,LC,mediterranean,0,LC
190466,Symbolophorus veranyi,LC,europe,0,LC
190471,Gonostoma denudatum,DD,mediterranean,NA,DD
190471,Gonostoma denudatum,LC,europe,0,LC
190477,Symbolophorus rufinus,"NA",europe,NA,NA
190480,Scopelarchus michaelsarsi,"NA",europe,NA,NA
190485,Melanolagus bericoides,LC,europe,0,LC
190488,Bolinichthys supralateralis,"NA",europe,NA,NA
190710,Sparisoma cretense,LC,mediterranean,0,LC
190710,Sparisoma cretense,LC,europe,0,LC
191829,Caranx latus,"NA",europe,NA,NA
193606,Diodon eydouxii,"NA",europe,NA,NA
193615,Ranzania laevis,DD,europe,NA,DD
193634,Masturus lanceolatus,"NA",europe,NA,NA
193668,Diodon hystrix,DD,europe,NA,DD
193691,Canthigaster capistrata,LC,europe,0,LC
193736,Balistes capriscus,DD,europe,NA,DD
193752,Chilomycterus reticulatus,LC,europe,0,LC
193758,Ephippion guttifer,DD,mediterranean,NA,DD
193758,Ephippion guttifer,DD,europe,NA,DD
193768,Acanthostracion notacanthus,"NA",europe,NA,NA
193771,Sphoeroides marmoratus,LC,europe,0,LC
194427,Parapristipoma humile,LC,europe,0,LC
194428,Parapristipoma octolineatum,DD,mediterranean,NA,DD
194428,Parapristipoma octolineatum,LC,europe,0,LC
194433,Plectorhinchus mediterraneus,LC,mediterranean,0,LC
194433,Plectorhinchus mediterraneus,LC,europe,0,LC
194812,Lepadogaster lepadogaster,LC,mediterranean,0,LC
194812,Lepadogaster lepadogaster,LC,europe,0,LC
194814,Panturichthys fowleri,DD,mediterranean,NA,DD
194814,Panturichthys fowleri,DD,europe,NA,DD
194815,Ophichthus rufus,LC,mediterranean,0,LC
194815,Ophichthus rufus,LC,europe,0,LC
194816,Bathypterois mediterraneus,LC,mediterranean,0,LC
194818,Paralepis speciosa,LC,europe,0,LC
194819,Coelorinchus mediterraneus,LC,mediterranean,0,LC
194819,Coelorinchus mediterraneus,LC,europe,0,LC
194821,Eretmophorus kleinenbergi,LC,mediterranean,0,LC
194821,Eretmophorus kleinenbergi,LC,europe,0,LC
194838,Lepidion lepidion,LC,mediterranean,0,LC
194838,Lepidion lepidion,LC,europe,0,LC
194840,Rhynchogadus hepaticus,DD,mediterranean,NA,DD
194840,Rhynchogadus hepaticus,DD,europe,NA,DD
194843,Opeatogenys gracilis,LC,mediterranean,0,LC
194843,Opeatogenys gracilis,LC,europe,0,LC
194844,Notoscopelus elongatus,LC,mediterranean,0,LC
194844,Notoscopelus elongatus,LC,europe,0,LC
194845,Grammonus ater,LC,mediterranean,0,LC
194845,Grammonus ater,LC,europe,0,LC
194846,Echiodon dentatus,LC,mediterranean,0,LC
194846,Echiodon dentatus,LC,europe,0,LC
194847,Ophidion rochei,DD,mediterranean,NA,DD
194847,Ophidion rochei,DD,europe,NA,DD
194848,Parophidion vassali,DD,mediterranean,NA,DD
194848,Parophidion vassali,DD,europe,NA,DD
194850,Nansenia iberica,DD,mediterranean,NA,DD
194850,Nansenia iberica,DD,europe,NA,DD
194851,Microlipophrys adriaticus,LC,europe,0,LC
194853,Microlipophrys dalmatinus,LC,mediterranean,0,LC
194853,Microlipophrys dalmatinus,LC,europe,0,LC
194854,Microlipophrys nigriceps,LC,mediterranean,0,LC
194854,Microlipophrys nigriceps,LC,europe,0,LC
194855,Parablennius rouxi,LC,mediterranean,0,LC
194855,Parablennius rouxi,LC,europe,0,LC
194856,Salaria basilisca,LC,mediterranean,0,LC
194856,Salaria basilisca,LC,europe,0,LC
194857,Callionymus fasciatus,LC,europe,0,LC
194859,Microichthys coccoi,LC,mediterranean,0,LC
194859,Microichthys coccoi,LC,europe,0,LC
194860,Microichthys sanzoi,DD,mediterranean,NA,DD
194860,Microichthys sanzoi,DD,europe,NA,DD
194862,Buenia affinis,LC,mediterranean,0,LC
194862,Buenia affinis,LC,europe,0,LC
194863,Chromogobius zebratus,LC,mediterranean,0,LC
194863,Chromogobius zebratus,LC,europe,0,LC
194865,Corcyrogobius liechtensteini,LC,mediterranean,0,LC
194865,Corcyrogobius liechtensteini,LC,europe,0,LC
194867,Didogobius bentuvii,DD,mediterranean,NA,DD
194867,Didogobius bentuvii,DD,europe,NA,DD
194868,Didogobius schlieweni,LC,mediterranean,0,LC
194868,Didogobius schlieweni,LC,europe,0,LC
194869,Didogobius splechtnai,LC,mediterranean,0,LC
194869,Didogobius splechtnai,LC,europe,0,LC
194872,Gobius ater,LC,mediterranean,0,LC
194872,Gobius ater,LC,europe,0,LC
194873,Gobius bucchichi,LC,mediterranean,0,LC
194873,Gobius bucchichi,LC,europe,0,LC
194874,Gobius geniporus,LC,mediterranean,0,LC
194874,Gobius geniporus,LC,europe,0,LC
194875,Gobius kolombatovici,LC,mediterranean,0,LC
194875,Gobius kolombatovici,LC,europe,0,LC
194876,Gobius strictus,DD,mediterranean,NA,DD
194877,Gobius vittatus,LC,mediterranean,0,LC
194877,Gobius vittatus,LC,europe,0,LC
194879,Millerigobius macrocephalus,LC,europe,0,LC
194881,Odondebuenia balearica,LC,mediterranean,0,LC
194881,Odondebuenia balearica,LC,europe,0,LC
194882,Pomatoschistus bathi,LC,europe,0,LC
194883,Pomatoschistus knerii,LC,mediterranean,0,LC
194883,Pomatoschistus knerii,LC,europe,0,LC
194884,Pomatoschistus quagga,LC,mediterranean,0,LC
194884,Pomatoschistus quagga,LC,europe,0,LC
194885,Pomatoschistus tortonesei,EN,mediterranean,0.6,EN
194885,Pomatoschistus tortonesei,EN,europe,0.6,EN
194887,Pseudaphya ferreri,LC,mediterranean,0,LC
194887,Pseudaphya ferreri,LC,europe,0,LC
194889,Speleogobius trigloides,LC,mediterranean,0,LC
194889,Speleogobius trigloides,LC,europe,0,LC
194891,Thorogobius macrolepis,LC,mediterranean,0,LC
194891,Thorogobius macrolepis,LC,europe,0,LC
194893,Zebrus zebrus,LC,europe,0,LC
194894,Kuhlia rubens,DD,mediterranean,NA,DD
194895,Tripterygion melanurum,LC,mediterranean,0,LC
194895,Tripterygion melanurum,LC,europe,0,LC
194896,Tripterygion tripteronotum,LC,europe,0,LC
194897,Arnoglossus kessleri,DD,europe,NA,DD
194898,Solea aegyptiaca,LC,mediterranean,0,LC
194898,Solea aegyptiaca,LC,europe,0,LC
194900,Eutelichthys leptochirus,DD,mediterranean,NA,DD
194900,Eutelichthys leptochirus,DD,europe,NA,DD
194901,Paraliparis murieli,DD,mediterranean,NA,DD
194901,Paraliparis murieli,DD,europe,NA,DD
194902,Cyclothone pygmaea,LC,mediterranean,0,LC
194902,Cyclothone pygmaea,LC,europe,0,LC
194903,Syngnathus taenionotus,DD,mediterranean,NA,DD
194903,Syngnathus taenionotus,DD,europe,NA,DD
194904,Syngnathus tenuirostris,DD,mediterranean,NA,DD
194904,Syngnathus tenuirostris,DD,europe,NA,DD
194960,Gouania willdenowi,LC,mediterranean,0,LC
194960,Gouania willdenowi,LC,europe,0,LC
194967,Chlopsis bicolor,LC,mediterranean,0,LC
194967,Chlopsis bicolor,LC,europe,0,LC
194968,Ariosoma balearicum,LC,mediterranean,0,LC
194968,Ariosoma balearicum,LC,europe,0,LC
194969,Conger conger,LC,mediterranean,0,LC
194969,Conger conger,LC,europe,0,LC
194970,Gnathophis mystax,LC,mediterranean,0,LC
194970,Gnathophis mystax,LC,europe,0,LC
194971,Cynoponticus ferox,DD,mediterranean,NA,DD
194971,Cynoponticus ferox,DD,europe,NA,DD
194973,Gymnothorax unicolor,DD,mediterranean,NA,DD
194973,Gymnothorax unicolor,LC,europe,0,LC
194974,Muraena helena,LC,mediterranean,0,LC
194974,Muraena helena,LC,europe,0,LC
194980,Apterichtus anguiformis,LC,mediterranean,0,LC
194980,Apterichtus anguiformis,LC,europe,0,LC
194981,Apterichtus caecus,LC,mediterranean,0,LC
194981,Apterichtus caecus,LC,europe,0,LC
194984,Echelus myrus,LC,mediterranean,0,LC
194984,Echelus myrus,LC,europe,0,LC
194986,Ophisurus serpens,LC,mediterranean,0,LC
194986,Ophisurus serpens,LC,europe,0,LC
194989,Dysomma brevirostre,DD,mediterranean,NA,DD
194989,Dysomma brevirostre,LC,europe,0,LC
194991,Atherina presbyter,DD,mediterranean,NA,DD
194991,Atherina presbyter,LC,europe,0,LC
194992,Bathypterois grallator,DD,mediterranean,NA,DD
194992,Bathypterois grallator,LC,europe,0,LC
194993,Chlorophthalmus agassizi,LC,mediterranean,0,LC
194993,Chlorophthalmus agassizi,LC,europe,0,LC
194995,Evermannella balbo,LC,mediterranean,0,LC
194995,Evermannella balbo,LC,europe,0,LC
194997,Arctozenus risso,LC,mediterranean,0,LC
194997,Arctozenus risso,LC,europe,0,LC
